source_id,send_x,send_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,send_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
8, 77, -1, 106, 1, 10300200, 1, 1, 38, 8, 700, 750, 38, 171, 32, 7, 10000000
160, 57, 198, 97, 198, 11300200, 2, 1, 56, 160, 700, 750, 174, 56, 17, 116, 119
160, 57, 198, 99, 201, 11300200, 3, 1, 17, 160, 700, 750, 174, 56, 17, 116, 119
160, 57, 198, 148, 201, 11300200, 4, 1, 116, 160, 700, 750, 174, 56, 17, 116, 119
160, 57, 198, 175, 201, 11300200, 1, 1, 174, 160, 700, 750, 174, 56, 17, 116, 119
160, 175, 201, 201, 257, 11300556, 4, 1, 119, 174, 700, 750, 27, 71, 23, 119, 137
160, 175, 201, 300, 198, 11300556, 1, 1, 27, 174, 700, 750, 27, 71, 23, 119, 137
160, 175, 201, 312, 201, 11300556, 2, 1, 71, 174, 700, 750, 27, 71, 23, 119, 137
160, 300, 198, 345, 201, 11300912, 3, 1, 141, 27, 700, 750, 194, 177, 141, 180, 105
160, 300, 198, 373, 201, 11300913, 2, 1, 177, 27, 700, 750, 194, 177, 141, 180, 105
160, 300, 198, 387, 201, 11300913, 1, 1, 194, 27, 700, 750, 194, 177, 141, 180, 105
160, 300, 198, 424, 198, 11300913, 4, 1, 180, 27, 700, 750, 194, 177, 141, 180, 105
160, 387, 201, 462, 198, 11301269, 4, 1, 105, 194, 700, 750, 104, 41, 88, 105, 109
160, 387, 201, 401, 300, 11301269, 2, 1, 41, 194, 700, 750, 104, 41, 88, 105, 109
160, 387, 201, 510, 198, 11301269, 3, 1, 88, 194, 700, 750, 104, 41, 88, 105, 109
160, 387, 201, 398, 332, 11301269, 1, 1, 104, 194, 700, 750, 104, 41, 88, 105, 109
160, 387, 201, 541, 201, 11301269, 5, 1, 109, 194, 700, 750, 104, 41, 88, 105, 109
160, 510, 198, 501, 201, 11309625, 5, 1, 49, 88, 700, 750, 196, 175, 109, 124, 49
160, 510, 198, 541, 201, 11309625, 3, 1, 109, 88, 700, 750, 196, 175, 109, 124, 49
160, 510, 198, 575, 201, 11309625, 2, 1, 175, 88, 700, 750, 196, 175, 109, 124, 49
160, 510, 198, 587, 201, 11309625, 1, 1, 196, 88, 700, 750, 196, 175, 109, 124, 49
160, 510, 198, 660, 198, 11309626, 4, 1, 124, 88, 700, 750, 196, 175, 109, 124, 49
160, 587, 201, 660, 198, 11309982, 4, 1, 124, 196, 700, 750, 47, 102, 150, 124, 157
160, 587, 201, 598, 303, 11309982, 1, 1, 47, 196, 700, 750, 47, 102, 150, 124, 157
160, 587, 201, 695, 198, 11309982, 2, 1, 102, 196, 700, 750, 47, 102, 150, 124, 157
160, 587, 201, 598, 347, 11309982, 3, 1, 150, 196, 700, 750, 47, 102, 150, 124, 157
160, 598, 303, 598, 347, 11310338, 2, 1, 150, 47, 700, 750, 21, 150, 107, 131, 85
160, 201, 257, 201, 299, 11312912, 5, 1, 23, 119, 700, 750, 195, 189, 137, 165, 23
160, 201, 257, 198, 337, 11312912, 3, 1, 137, 119, 700, 750, 195, 189, 137, 165, 23
160, 201, 257, 198, 387, 11312913, 2, 1, 189, 119, 700, 750, 195, 189, 137, 165, 23
160, 201, 257, 201, 412, 11312913, 1, 1, 195, 119, 700, 750, 195, 189, 137, 165, 23
160, 201, 412, 201, 425, 11313269, 5, 1, 186, 195, 700, 750, 135, 65, 149, 45, 186
160, 201, 412, 201, 459, 11313269, 3, 1, 149, 195, 700, 750, 135, 65, 149, 45, 186
160, 201, 412, 201, 499, 11313269, 2, 1, 65, 195, 700, 750, 135, 65, 149, 45, 186
160, 695, 198, 703, 201, 11314338, 1, 1, 86, 102, 700, 750, 86, 113, 58, 157, 10000000
160, 695, 198, 745, 201, 11314338, 4, 1, 157, 102, 700, 750, 86, 113, 58, 157, 10000000
160, 598, 347, 601, 499, 11314694, 1, 1, 21, 150, 700, 750, 21, 107, 85, 131, 35
160, 598, 347, 598, 502, 11314694, 3, 1, 85, 150, 700, 750, 21, 107, 85, 131, 35
160, 601, 499, 598, 502, 11315050, 3, 1, 85, 21, 700, 750, 179, 117, 85, 4, 10000000
160, 601, 499, 598, 538, 11315050, 2, 1, 117, 21, 700, 750, 179, 117, 85, 4, 10000000
160, 601, 499, 598, 574, 11315051, 10000000, 1, 179, 21, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
160, 201, 499, 201, 658, 11317625, 2, 1, 154, 65, 700, 750, 67, 154, 10, 10000000, 10000000
160, 598, 538, 598, 696, 11319407, 10000000, 1, 19, 117, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
160, 201, 658, 201, 704, 11321982, 1, 1, 67, 154, 700, 750, 67, 10000000, 10000000, 10000000, 10000000
160, 598, 696, 601, 705, 11360361, 10000000, 2, 4, 19, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
160, 598, 696, 598, 738, 11360361, 10000000, 2, 148, 19, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
160, 598, 696, 598, 775, 11360361, 10000000, 2, 172, 19, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
160, 598, 696, 598, 786, 11360361, 10000000, 2, 193, 19, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
160, 598, 786, 625, 798, 11361307, 10000000, 3, 176, 193, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
160, 598, 786, 662, 798, 11361307, 10000000, 3, 138, 193, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
160, 598, 786, 375, 801, 11361308, 10000000, 3, 163, 193, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
160, 625, 798, 700, 798, 11396078, 10000000, 4, 6, 176, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
160, 625, 798, 536, 801, 11396078, 10000000, 4, 128, 176, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
160, 625, 798, 508, 801, 11396078, 10000000, 4, 33, 176, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
160, 625, 798, 498, 798, 11396078, 10000000, 4, 82, 176, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000
27, 315, 198, 332, 201, 12300200, 5, 1, 141, 27, 700, 750, 194, 177, 180, 105, 141
27, 315, 198, 366, 201, 12300200, 2, 1, 177, 27, 700, 750, 194, 177, 180, 105, 141
27, 315, 198, 384, 201, 12300200, 1, 1, 194, 27, 700, 750, 194, 177, 180, 105, 141
27, 315, 198, 432, 198, 12300200, 3, 1, 180, 27, 700, 750, 194, 177, 180, 105, 141
27, 384, 201, 432, 198, 12300556, 5, 1, 180, 194, 700, 750, 41, 104, 88, 105, 180
27, 384, 201, 476, 198, 12300556, 4, 1, 105, 194, 700, 750, 41, 104, 88, 105, 180
