source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
123, 201, 49, 10299999, 1, 344, 313, 249, 368, 98, 0.540448, 0.467855, 0.431762, 0.159232, 1, 280, 1, 1, 1, 1, 0, 1
98, 201, 76, 10300200, 2, 344, 368, 249, 313, 199, 0.914851, 0.760033, 0.647629, 0.647097, 0.846159, 280, 1, 1, 1, 1, 0, 0
344, 198, 187, 10300200, 2, 363, 366, 27, 13, 249, 1, 1, 0.972652, 0.945916, 1, 280, 1, 1, 0, 0, 1, 1
368, 201, 212, 10300200, 2, 305, 229, 193, 27, 249, 1, 1, 0.956076, 0.972652, 1, 280, 1, 0, 0, 0, 1, 0
249, 201, 218, 10300200, 2, 363, 366, 305, 399, 386, 0.773157, 0.569323, 0.537788, 0.482907, 0.431065, 280, 1, 1, 1, 1, 1, 0
249, 201, 218, 10300696, 3, 363, 366, 305, 399, 386, 0.77286, 0.569269, 0.53776, 0.482878, 0.431042, 280, 1, 1, 1, 1, 1, 0
27, 278, 198, 10300696, 3, 71, 197, 117, 244, 241, 0.970293, 0.846597, 0.639095, 0.610421, 0.646701, 280, 0, 0, 0, 1, 0, 1
13, 198, 315, 10300696, 3, 205, 299, 363, 311, 65, 1, 1, 1, 1, 0.860362, 280, 0, 1, 1, 1, 0, 1
71, 323, 201, 10309192, 4, 88, 117, 118, 244, 356, 0.963113, 1, 0.968673, 1, 1, 280, 0, 0, 0, 1, 1, 1
197, 356, 201, 10309192, 4, 117, 378, 325, 118, 41, 0.968885, 1, 1, 0.968673, 0.86219, 280, 0, 1, 1, 0, 0, 0
241, 379, 201, 10309193, 4, 49, 41, 88, 117, 118, 1, 1, 0.967218, 1, 0.968673, 280, 0, 0, 0, 0, 0, 0
356, 412, 198, 10309689, 5, 41, 88, 244, 118, 117, 1, 0.967166, 1, 1, 0.968833, 280, 0, 0, 1, 0, 0, 0
244, 418, 198, 10309689, 5, 88, 41, 49, 117, 118, 1, 0.862144, 0.753863, 1, 0.968622, 280, 0, 0, 0, 0, 0, 0
117, 448, 198, 10309689, 5, 380, 312, 239, 102, 88, 0.605287, 0.430288, 0.411127, 0.120633, 1, 280, 1, 1, 1, 1, 0, 1
311, 201, 412, 10313193, 4, 45, 188, 276, 65, 274, 0.970184, 1, 1, 1, 1, 280, 0, 0, 1, 0, 1, 0
363, 201, 412, 10313193, 4, 45, 188, 65, 274, 222, 0.862385, 1, 1, 1, 0.860947, 280, 0, 0, 0, 1, 0, 0
299, 201, 419, 10313193, 4, 45, 188, 65, 274, 205, 0.862385, 1, 1, 1, 1, 280, 0, 0, 0, 1, 0, 0
205, 201, 446, 10313193, 4, 274, 45, 188, 65, 210, 1, 0.754587, 0.863563, 1, 0.777985, 280, 1, 0, 0, 0, 0, 1
65, 201, 486, 10313689, 5, 188, 45, 276, 210, 222, 0.755577, 0.43117, 0.695663, 0.756783, 0.634334, 280, 0, 0, 1, 0, 0, 1
88, 495, 198, 10314185, 6, 380, 312, 287, 137, 122, 0.859192, 0.842461, 0.607548, 0.797624, 0.945262, 280, 1, 1, 1, 0, 0, 0
239, 581, 201, 10314185, 6, 287, 114, 250, 380, 312, 1, 0.970881, 0.770465, 1, 1, 280, 1, 0, 1, 1, 1, 0
312, 587, 201, 10314185, 6, 286, 206, 86, 114, 102, 1, 1, 1, 0.863005, 1, 280, 1, 0, 0, 0, 0, 0
380, 587, 201, 10314185, 6, 47, 385, 287, 319, 114, 0.873339, 0.785997, 0.970563, 0.768252, 0.970881, 280, 0, 1, 1, 1, 0, 1
287, 620, 198, 10314681, 7, 316, 350, 345, 319, 272, 0.605401, 0.634904, 0.603904, 0.63824, 0.537479, 280, 1, 1, 1, 1, 1, 1
114, 601, 262, 10314681, 7, 47, 206, 286, 290, 347, 1, 0.759548, 0.550183, 0.537317, 0.317342, 280, 0, 0, 1, 0, 1, 0
345, 787, 201, 10323178, 8, 58, 126, 187, 250, 319, 1, 1, 0.644407, 1, 1, 280, 0, 0, 0, 1, 1, 0
