seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10037, 165, 1, 41, 80, 47, 47
10037, 160, 1, 23, 77, 43, 43
10037, 27, 1, 30, 70, 41, 41
10037, 235, 0.525, 18, 36, 40, 21
10037, 98, 0.525, 13, 36, 40, 21
10037, 365, 1, 17, 70, 35, 35
10037, 344, 0, 5, 0, 40, 0
10037, 230, 1, 14, 71, 42, 42
10037, 368, 1, 8, 81, 42, 42
10037, 394, 1, 32, 77, 44, 44
