seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10067, 60, 0, 11, 0, 22, 0
10067, 160, 0.529412, 17, 14, 17, 9
10067, 32, 0, 1, 0, 17, 0
10067, 174, 0, 8, 0, 17, 0
10067, 166, 0, 3, 0, 17, 0
10067, 38, 0.6, 15, 13, 15, 9
10067, 7, 1, 13, 32, 15, 15
10067, 8, 0, 20, 0, 20, 0
10067, 143, 0, 7, 0, 21, 0
10067, 27, 1, 9, 36, 22, 22
