seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10013, 165, 1, 41, 80, 47, 47
10013, 199, 1, 18, 76, 42, 42
10013, 7, 0, 8, 0, 41, 0
10013, 27, 0, 8, 0, 40, 0
10013, 170, 0, 10, 0, 40, 0
10013, 346, 1, 11, 71, 35, 35
10013, 230, 1, 19, 73, 40, 40
10013, 11, 1, 13, 75, 40, 40
10013, 379, 1, 9, 80, 42, 42
10013, 343, 1, 27, 78, 44, 44
