seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10084, 284, 1, 34, 74, 47, 47
10084, 344, 1, 19, 78, 41, 41
10084, 379, 1, 45, 66, 40, 40
10084, 346, 0, 12, 0, 40, 0
10084, 176, 0, 4, 0, 40, 0
10084, 313, 0, 6, 0, 35, 0
10084, 8, 1, 28, 71, 35, 35
10084, 153, 1, 18, 73, 42, 42
10084, 264, 1, 23, 76, 42, 42
10084, 235, 1, 18, 76, 44, 44
