source_id,send_x,send_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,send_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
110, 201, 48, 201, 76, 10300200, 3, 1, 98, 110, 700, 750, 60, 143, 98, 119, 10000000, 0
110, 201, 48, 198, 105, 10300200, 1, 1, 60, 110, 700, 750, 60, 143, 98, 119, 10000000, 0
110, 201, 48, 198, 154, 10300200, 2, 1, 143, 110, 700, 750, 60, 143, 98, 119, 10000000, 0
110, 198, 105, 198, 154, 10300552, 3, 1, 143, 60, 700, 750, 23, 119, 143, 174, 116, 0
110, 198, 105, 201, 245, 10300552, 2, 1, 119, 60, 700, 750, 23, 119, 143, 174, 116, 0
110, 198, 105, 201, 285, 10300552, 1, 1, 23, 60, 700, 750, 23, 119, 143, 174, 116, 0
110, 201, 285, 198, 351, 10300905, 5, 1, 137, 23, 700, 750, 189, 186, 165, 195, 137, 0
110, 201, 285, 198, 379, 10300905, 3, 1, 165, 23, 700, 750, 189, 186, 165, 195, 137, 0
110, 201, 285, 198, 387, 10300905, 1, 1, 189, 23, 700, 750, 189, 186, 165, 195, 137, 0
110, 201, 285, 201, 418, 10300905, 2, 1, 186, 23, 700, 750, 189, 186, 165, 195, 137, 0
110, 198, 387, 201, 418, 10301257, 5, 1, 186, 189, 700, 750, 45, 65, 135, 149, 186, 0
110, 198, 387, 247, 398, 10301257, 3, 1, 135, 189, 700, 750, 45, 65, 135, 149, 186, 0
110, 198, 387, 201, 446, 10301257, 4, 1, 149, 189, 700, 750, 45, 65, 135, 149, 186, 0
110, 198, 387, 201, 485, 10301257, 2, 1, 65, 189, 700, 750, 45, 65, 135, 149, 186, 0
110, 198, 154, 201, 245, 10304552, 2, 1, 119, 143, 700, 750, 23, 119, 174, 27, 116, 0
110, 198, 154, 201, 285, 10304552, 1, 1, 23, 143, 700, 750, 23, 119, 174, 27, 116, 0
110, 201, 285, 201, 412, 10304905, 4, 1, 195, 23, 700, 750, 189, 186, 165, 195, 137, 0
110, 201, 418, 201, 446, 10305257, 4, 1, 149, 186, 700, 750, 45, 65, 135, 149, 67, 0
110, 201, 418, 201, 485, 10305257, 2, 1, 65, 186, 700, 750, 45, 65, 135, 149, 67, 0
110, 201, 485, 201, 645, 10305609, 2, 1, 154, 65, 700, 750, 67, 154, 45, 10000000, 10000000, 0
110, 247, 398, 283, 398, 10309609, 2, 1, 45, 135, 700, 750, 18, 45, 65, 10000000, 10000000, 0
110, 247, 398, 314, 401, 10309609, 1, 1, 18, 135, 700, 750, 18, 45, 65, 10000000, 10000000, 0
110, 314, 401, 486, 398, 10309962, 1, 1, 24, 18, 700, 750, 24, 104, 53, 107, 10000000, 0
110, 201, 645, 201, 689, 10309962, 1, 1, 67, 154, 700, 750, 67, 10000000, 10000000, 10000000, 10000000, 0
110, 486, 398, 514, 401, 10310314, 2, 1, 53, 24, 700, 750, 21, 53, 131, 35, 107, 0
110, 486, 398, 553, 401, 10310314, 3, 1, 131, 24, 700, 750, 21, 53, 131, 35, 107, 0
110, 486, 398, 644, 398, 10310314, 5, 1, 107, 24, 700, 750, 21, 53, 131, 35, 107, 0
110, 514, 401, 553, 401, 10314666, 4, 1, 131, 53, 700, 750, 107, 35, 21, 131, 150, 0
110, 514, 401, 644, 398, 10314666, 1, 1, 107, 53, 700, 750, 107, 35, 21, 131, 150, 0
110, 514, 401, 682, 398, 10314666, 2, 1, 35, 53, 700, 750, 107, 35, 21, 131, 150, 0
110, 644, 398, 682, 398, 10315018, 2, 1, 35, 107, 700, 750, 21, 35, 81, 111, 10000000, 0
110, 644, 398, 718, 401, 10315018, 3, 1, 81, 107, 700, 750, 21, 35, 81, 111, 10000000, 0
110, 644, 398, 758, 401, 10315018, 4, 1, 111, 107, 700, 750, 21, 35, 81, 111, 10000000, 0
110, 682, 398, 718, 401, 10319018, 1, 1, 81, 35, 700, 750, 81, 21, 10000000, 10000000, 10000000, 0
174, 175, 201, 201, 257, 11300200, 4, 1, 119, 174, 700, 750, 71, 23, 27, 119, 194, 0
174, 175, 201, 300, 198, 11300200, 3, 1, 27, 174, 700, 750, 71, 23, 27, 119, 194, 0
174, 300, 198, 312, 201, 11308552, 5, 1, 71, 27, 700, 750, 194, 177, 180, 141, 71, 0
174, 300, 198, 345, 201, 11308552, 4, 1, 141, 27, 700, 750, 194, 177, 180, 141, 71, 0
174, 300, 198, 373, 201, 11308552, 2, 1, 177, 27, 700, 750, 194, 177, 180, 141, 71, 0
174, 300, 198, 387, 201, 11308552, 1, 1, 194, 27, 700, 750, 194, 177, 180, 141, 71, 0
174, 300, 198, 424, 198, 11308552, 3, 1, 180, 27, 700, 750, 194, 177, 180, 141, 71, 0
174, 387, 201, 424, 198, 11308904, 5, 1, 180, 194, 700, 750, 104, 41, 88, 105, 180, 0
174, 387, 201, 462, 198, 11308904, 4, 1, 105, 194, 700, 750, 104, 41, 88, 105, 180, 0
174, 387, 201, 401, 300, 11308905, 2, 1, 41, 194, 700, 750, 104, 41, 88, 105, 180, 0
174, 387, 201, 510, 198, 11308905, 3, 1, 88, 194, 700, 750, 104, 41, 88, 105, 180, 0
174, 387, 201, 398, 332, 11308905, 1, 1, 104, 194, 700, 750, 104, 41, 88, 105, 180, 0
174, 201, 257, 201, 299, 11312552, 5, 1, 23, 119, 700, 750, 189, 195, 137, 165, 23, 0
174, 201, 257, 198, 337, 11312552, 3, 1, 137, 119, 700, 750, 189, 195, 137, 165, 23, 0
174, 201, 257, 198, 371, 11312552, 4, 1, 165, 119, 700, 750, 189, 195, 137, 165, 23, 0
174, 201, 257, 198, 387, 11312552, 1, 1, 189, 119, 700, 750, 189, 195, 137, 165, 23, 0
174, 201, 257, 201, 412, 11312552, 2, 1, 195, 119, 700, 750, 189, 195, 137, 165, 23, 0
174, 198, 387, 201, 425, 11312904, 5, 1, 186, 189, 700, 750, 45, 135, 65, 149, 186, 0
174, 198, 387, 201, 459, 11312904, 4, 1, 149, 189, 700, 750, 45, 135, 65, 149, 186, 0
174, 198, 387, 201, 499, 11312905, 3, 1, 65, 189, 700, 750, 45, 135, 65, 149, 186, 0
174, 424, 198, 501, 201, 11316905, 5, 1, 49, 180, 700, 750, 196, 124, 41, 88, 49, 0
174, 424, 198, 510, 198, 11316905, 4, 1, 88, 180, 700, 750, 196, 124, 41, 88, 49, 0
174, 510, 198, 541, 201, 11317257, 3, 1, 109, 88, 700, 750, 196, 175, 109, 124, 102, 0
174, 510, 198, 575, 201, 11317257, 2, 1, 175, 88, 700, 750, 196, 175, 109, 124, 102, 0
174, 510, 198, 587, 201, 11317257, 1, 1, 196, 88, 700, 750, 196, 175, 109, 124, 102, 0
174, 510, 198, 695, 198, 11317257, 5, 1, 102, 88, 700, 750, 196, 175, 109, 124, 102, 0
174, 587, 201, 660, 198, 11317609, 4, 1, 124, 196, 700, 750, 150, 47, 102, 124, 157, 0
174, 587, 201, 598, 303, 11317609, 2, 1, 47, 196, 700, 750, 150, 47, 102, 124, 157, 0
174, 587, 201, 695, 198, 11317609, 3, 1, 102, 196, 700, 750, 150, 47, 102, 124, 157, 0
174, 587, 201, 598, 347, 11317609, 1, 1, 150, 196, 700, 750, 150, 47, 102, 124, 157, 0
174, 598, 347, 598, 502, 11317962, 3, 1, 85, 150, 700, 750, 21, 107, 85, 131, 35, 0
174, 201, 499, 201, 704, 11321257, 1, 1, 67, 65, 700, 750, 67, 154, 45, 10000000, 10000000, 0
174, 695, 198, 703, 201, 11325961, 1, 1, 86, 102, 700, 750, 86, 157, 113, 58, 10000000, 0
174, 695, 198, 744, 201, 11325961, 2, 1, 157, 102, 700, 750, 86, 157, 113, 58, 10000000, 0
174, 598, 502, 598, 537, 11326314, 4, 1, 117, 85, 700, 750, 19, 4, 179, 117, 115, 0
174, 598, 502, 598, 574, 11326314, 10000000, 1, 179, 85, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
174, 598, 537, 601, 705, 11338667, 10000000, 1, 4, 117, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
174, 598, 574, 601, 500, 11351648, 10000000, 2, 21, 179, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
174, 601, 705, 598, 695, 11381032, 10000000, 2, 19, 4, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
174, 601, 705, 598, 737, 11381032, 10000000, 2, 148, 4, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
174, 601, 705, 598, 775, 11381032, 10000000, 2, 172, 4, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
174, 601, 705, 598, 786, 11381032, 10000000, 2, 193, 4, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
174, 598, 786, 625, 798, 11381978, 10000000, 3, 176, 193, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
174, 625, 798, 662, 798, 11416748, 10000000, 4, 138, 176, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
174, 625, 798, 701, 798, 11416748, 10000000, 4, 6, 176, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
174, 625, 798, 536, 801, 11416748, 10000000, 4, 128, 176, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
174, 662, 798, 508, 801, 11456654, 10000000, 5, 33, 138, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
174, 662, 798, 499, 798, 11456654, 10000000, 5, 82, 138, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
174, 662, 798, 857, 798, 11456654, 10000000, 5, 155, 138, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
27, 315, 198, 332, 201, 12300200, 4, 1, 141, 27, 700, 750, 194, 177, 180, 141, 105, 0
27, 315, 198, 366, 201, 12300200, 2, 1, 177, 27, 700, 750, 194, 177, 180, 141, 105, 0
27, 315, 198, 384, 201, 12300200, 1, 1, 194, 27, 700, 750, 194, 177, 180, 141, 105, 0
27, 315, 198, 432, 198, 12300200, 3, 1, 180, 27, 700, 750, 194, 177, 180, 141, 105, 0
27, 384, 201, 476, 198, 12300552, 5, 1, 105, 194, 700, 750, 104, 41, 88, 109, 105, 0
27, 384, 201, 401, 313, 12300552, 2, 1, 41, 194, 700, 750, 104, 41, 88, 109, 105, 0
27, 384, 201, 524, 198, 12300552, 3, 1, 88, 194, 700, 750, 104, 41, 88, 109, 105, 0
27, 401, 313, 398, 318, 12304904, 1, 1, 104, 41, 700, 750, 104, 10000000, 10000000, 10000000, 10000000, 0
27, 524, 198, 526, 201, 12308904, 5, 1, 109, 88, 700, 750, 196, 175, 102, 124, 109, 0
27, 524, 198, 568, 201, 12308904, 2, 1, 175, 88, 700, 750, 196, 175, 102, 124, 109, 0
27, 524, 198, 584, 201, 12308904, 1, 1, 196, 88, 700, 750, 196, 175, 102, 124, 109, 0
27, 524, 198, 710, 198, 12308905, 3, 1, 102, 88, 700, 750, 196, 175, 102, 124, 109, 0
27, 584, 201, 672, 198, 12309257, 4, 1, 124, 196, 700, 750, 150, 47, 102, 124, 157, 0
27, 584, 201, 598, 290, 12309257, 2, 1, 47, 196, 700, 750, 150, 47, 102, 124, 157, 0
27, 584, 201, 710, 198, 12309257, 3, 1, 102, 196, 700, 750, 150, 47, 102, 124, 157, 0
27, 584, 201, 733, 201, 12309257, 5, 1, 157, 196, 700, 750, 150, 47, 102, 124, 157, 0
27, 598, 290, 598, 333, 12313609, 2, 1, 150, 47, 700, 750, 21, 150, 107, 131, 85, 0
27, 710, 198, 689, 201, 12317257, 1, 1, 86, 102, 700, 750, 86, 157, 113, 10000000, 10000000, 0
27, 710, 198, 733, 201, 12317257, 2, 1, 157, 102, 700, 750, 86, 157, 113, 10000000, 10000000, 0
27, 598, 333, 598, 490, 12317961, 2, 1, 85, 150, 700, 750, 21, 85, 107, 131, 35, 0
27, 598, 333, 601, 513, 12317961, 1, 1, 21, 150, 700, 750, 21, 85, 107, 131, 35, 0
27, 601, 513, 598, 524, 12318313, 2, 1, 117, 21, 700, 750, 179, 117, 4, 10000000, 10000000, 0
27, 601, 513, 598, 565, 12318314, 10000000, 1, 179, 21, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
27, 601, 513, 598, 681, 12318314, 10000000, 1, 19, 21, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
27, 598, 565, 598, 726, 12321045, 10000000, 2, 148, 179, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
27, 598, 681, 601, 718, 12348493, 10000000, 2, 4, 19, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
27, 598, 681, 598, 768, 12348493, 10000000, 2, 172, 19, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
27, 598, 681, 598, 784, 12348493, 10000000, 2, 193, 19, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
27, 598, 784, 632, 798, 12349473, 10000000, 3, 176, 193, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
27, 632, 798, 675, 798, 12353875, 10000000, 4, 138, 176, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
27, 632, 798, 714, 798, 12353875, 10000000, 4, 6, 176, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
27, 632, 798, 524, 801, 12353875, 10000000, 4, 128, 176, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
27, 632, 798, 511, 798, 12353875, 10000000, 4, 82, 176, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
27, 714, 798, 869, 798, 12400410, 10000000, 5, 155, 6, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
27, 714, 798, 897, 801, 12400410, 10000000, 5, 51, 6, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
7, 327, -1, 463, 1, 14300200, 2, 1, 61, 7, 700, 750, 144, 61, 5, 110, 10000000, 0
7, 327, -1, 514, 1, 14300200, 1, 1, 144, 7, 700, 750, 144, 61, 5, 110, 10000000, 0
7, 514, 1, 541, -1, 14300552, 3, 1, 5, 144, 700, 750, 91, 185, 5, 161, 151, 0
7, 514, 1, 542, 1, 14300552, 2, 1, 185, 144, 700, 750, 91, 185, 5, 161, 151, 0
7, 542, 1, 660, 1, 14304905, 3, 1, 46, 185, 700, 750, 161, 91, 46, 151, 12, 0
7, 660, 1, 703, 1, 14313257, 1, 1, 151, 46, 700, 750, 151, 10000000, 10000000, 10000000, 10000000, 0
166, 74, 198, 95, 201, 15300200, 3, 1, 116, 166, 700, 750, 56, 160, 116, 174, 32, 0
166, 74, 198, 105, 198, 15300200, 2, 1, 160, 166, 700, 750, 56, 160, 116, 174, 32, 0
166, 74, 198, 132, 201, 15300200, 4, 1, 174, 166, 700, 750, 56, 160, 116, 174, 32, 0
166, 74, 198, 156, 198, 15300200, 1, 1, 56, 166, 700, 750, 56, 160, 116, 174, 32, 0
166, 156, 198, 265, 201, 15300552, 2, 1, 71, 56, 700, 750, 141, 71, 27, 10000000, 10000000, 0
166, 156, 198, 361, 198, 15300552, 3, 1, 27, 56, 700, 750, 141, 71, 27, 10000000, 10000000, 0
166, 265, 201, 332, 201, 15304904, 4, 1, 177, 71, 700, 750, 180, 194, 27, 177, 105, 0
166, 265, 201, 361, 198, 15304904, 3, 1, 27, 71, 700, 750, 180, 194, 27, 177, 105, 0
166, 265, 201, 366, 201, 15304904, 2, 1, 194, 71, 700, 750, 180, 194, 27, 177, 105, 0
166, 361, 198, 454, 201, 15308905, 3, 1, 49, 27, 700, 750, 175, 109, 49, 105, 180, 0
