source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
60, 198, 105, 10299999, 1, 119, 174, 23, 143, 116, 1, 0.862371, 0.861754, 1, 0.725457, 57, 0, 1, 0, 0, 0, 1
143, 198, 154, 10300200, 2, 23, 119, 27, 165, 174, 1, 1, 0.753991, 0.37984, 1, 57, 0, 0, 0, 1, 0, 0
119, 201, 245, 10300200, 2, 189, 195, 149, 137, 165, 0.938802, 0.887492, 0.754929, 0.861835, 0.797534, 57, 1, 1, 0, 0, 0, 1
137, 198, 351, 10300696, 3, 65, 195, 189, 149, 186, 1, 1, 1, 1, 1, 57, 0, 1, 1, 0, 0, 0
189, 198, 387, 10300696, 3, 45, 135, 65, 149, 186, 0.97047, 1, 0.97205, 1, 1, 57, 0, 0, 0, 0, 0, 1
186, 201, 418, 10301193, 4, 45, 65, 135, 149, 67, 0.970418, 1, 1, 1, 0.305462, 57, 0, 0, 0, 0, 0, 0
135, 247, 398, 10301193, 4, 18, 45, 10000000, 10000000, 10000000, 0.965568, 1, 0, 0, 0, 57, 0, 0, 1, 1, 1, 1
149, 201, 446, 10301193, 4, 45, 65, 135, 67, 10000000, 0.970418, 1, 0.863171, 0.189779, 0, 57, 0, 0, 0, 0, 1, 0
65, 201, 485, 10301193, 4, 45, 154, 10000000, 10000000, 10000000, 0.646945, 0.470336, 0, 0, 0, 57, 0, 0, 1, 1, 1, 1
45, 283, 398, 10305689, 5, 18, 24, 10000000, 10000000, 10000000, 1, 0.46526, 0, 0, 0, 57, 0, 0, 1, 1, 1, 0
18, 314, 401, 10305689, 5, 24, 104, 53, 107, 10000000, 0.967795, 0.723854, 0.323614, 0.215653, 0, 57, 0, 0, 0, 1, 1, 1
24, 485, 398, 10306185, 6, 53, 131, 35, 107, 21, 1, 0.752815, 0.432064, 0.215642, 0.121058, 57, 0, 0, 0, 1, 1, 1
53, 514, 401, 10306681, 7, 35, 107, 21, 131, 150, 0.972091, 1, 0.753194, 1, 0.75387, 57, 0, 0, 0, 0, 0, 1
131, 553, 401, 10306682, 7, 35, 107, 170, 190, 21, 1, 1, 0.189578, 0.120469, 0.753194, 57, 0, 0, 1, 1, 0, 0
107, 644, 398, 10306682, 7, 190, 35, 111, 170, 81, 0.481874, 1, 0.752826, 0.724825, 0.754518, 57, 1, 0, 0, 0, 0, 0
131, 553, 401, 10307178, 8, 35, 107, 170, 190, 21, 1, 1, 0.189561, 0.120461, 0.753154, 57, 0, 0, 1, 1, 0, 0
107, 644, 398, 10307178, 8, 190, 35, 111, 170, 81, 0.481845, 1, 0.752786, 0.724782, 0.754477, 57, 1, 0, 0, 0, 0, 0
35, 682, 398, 10307178, 8, 190, 170, 126, 111, 81, 0.647422, 0.825317, 0.68429, 0.752786, 0.86226, 57, 1, 0, 0, 0, 0, 1
81, 718, 401, 10307674, 9, 126, 93, 190, 170, 111, 1, 0.971557, 1, 1, 1, 57, 0, 0, 1, 0, 0, 0
111, 758, 401, 10307674, 9, 190, 114, 93, 126, 170, 1, 0.215084, 1, 1, 1, 57, 1, 1, 0, 0, 0, 0
170, 780, 401, 10307674, 9, 190, 87, 76, 93, 126, 1, 0.685379, 1, 1, 1, 57, 1, 0, 0, 0, 0, 0
190, 787, 401, 10307674, 9, 114, 87, 133, 93, 118, 0.215084, 0.964792, 0.537245, 1, 0.437846, 57, 1, 0, 0, 0, 0, 1
93, 883, 398, 10308171, 10, 76, 10000000, 10000000, 10000000, 10000000, 0.863488, 0, 0, 0, 0, 57, 0, 1, 1, 1, 1, 1
87, 798, 517, 10308171, 10, 94, 118, 133, 130, 9, 0.971503, 1, 1, 0.754696, 0.537831, 57, 0, 0, 0, 0, 0, 1
154, 201, 645, 10309689, 5, 67, 10, 136, 182, 10000000, 1, 0.647082, 0.376892, 0.137244, 0, 57, 0, 0, 1, 1, 1, 1
133, 798, 552, 10312667, 11, 94, 118, 130, 9, 37, 0.971031, 1, 0.969853, 0.645085, 0.435843, 57, 0, 0, 0, 0, 0, 0
118, 801, 647, 10312667, 11, 37, 94, 184, 10000000, 10000000, 0.859399, 1, 0.411686, 0, 0, 57, 0, 0, 1, 1, 1, 0
94, 801, 678, 10312667, 11, 184, 37, 69, 120, 10000000, 0.9069, 1, 1, 0.568957, 0, 57, 0, 0, 0, 0, 1, 1
37, 798, 720, 10313163, 12, 184, 120, 155, 57, 10000000, 1, 1, 0.752281, 0.537715, 0, 57, 0, 0, 0, 0, 1, 1
120, 801, 845, 10313164, 12, 155, 57, 184, 10000000, 10000000, 0.967218, 0.752801, 1, 0, 0, 57, 0, 0, 0, 1, 1, 0
67, 201, 689, 10314185, 6, 136, 182, 55, 10000000, 10000000, 1, 0.646622, 0.759622, 0, 0, 57, 0, 0, 0, 1, 1, 1
10, 198, 710, 10314186, 6, 3, 123, 182, 136, 55, 0.645729, 0.645241, 1, 1, 1, 57, 0, 1, 0, 0, 0, 0
182, 201, 820, 10314186, 6, 3, 123, 10000000, 10000000, 10000000, 0.968594, 1, 0, 0, 0, 57, 0, 0, 1, 1, 1, 0
182, 201, 820, 10314682, 7, 3, 123, 10000000, 10000000, 10000000, 0.968542, 1, 0, 0, 0, 57, 0, 0, 1, 1, 1, 1
184, 801, 822, 10317660, 13, 57, 155, 10000000, 10000000, 10000000, 0.859929, 1, 0, 0, 0, 57, 0, 0, 1, 1, 1, 1
120, 801, 845, 10317660, 13, 155, 57, 184, 10000000, 10000000, 0.966751, 0.752438, 1, 0, 0, 57, 0, 0, 0, 1, 1, 0
155, 843, 798, 10318156, 14, 57, 51, 10000000, 10000000, 10000000, 1, 0.753072, 0, 0, 0, 57, 0, 0, 1, 1, 1, 1
76, 920, 401, 10320667, 11, 25, 114, 181, 10000000, 10000000, 0.752174, 0.859135, 1, 0, 0, 57, 0, 0, 0, 1, 1, 1
181, 1001, 419, 10321163, 12, 164, 25, 72, 114, 132, 0.858983, 1, 0.751264, 1, 0.601263, 57, 0, 0, 0, 0, 0, 0
51, 921, 801, 10322652, 15, 57, 10000000, 10000000, 10000000, 10000000, 0.752034, 0, 0, 0, 0, 57, 0, 1, 1, 1, 1, 0
114, 1001, 448, 10329659, 13, 72, 187, 25, 164, 156, 0.952408, 0.754309, 1, 0.64365, 0.603552, 57, 0, 1, 0, 0, 0, 0
25, 1001, 480, 10329659, 13, 187, 164, 199, 156, 72, 1, 0.965475, 0.720964, 0.754206, 0.75058, 57, 1, 0, 1, 0, 0, 0
72, 998, 521, 10329659, 13, 132, 199, 187, 164, 146, 0.969051, 1, 1, 1, 0.860252, 57, 0, 1, 1, 0, 0, 0
164, 998, 579, 10329660, 13, 54, 132, 146, 70, 199, 1, 1, 1, 0.858034, 1, 57, 0, 0, 0, 0, 1, 0
199, 998, 587, 10330156, 14, 54, 132, 70, 146, 39, 1, 1, 1, 1, 0.322357, 57, 0, 0, 0, 0, 0, 0
132, 1001, 640, 10330156, 14, 54, 39, 162, 10000000, 10000000, 1, 0.823085, 0.322056, 0, 0, 57, 0, 0, 1, 1, 1, 0
54, 1001, 687, 10330156, 14, 191, 147, 39, 162, 10000000, 1, 0.859432, 0.948898, 0.480468, 0, 57, 1, 0, 0, 0, 1, 0
39, 998, 708, 10330652, 15, 191, 162, 147, 140, 51, 1, 1, 1, 0.750631, 0.537186, 57, 1, 0, 0, 0, 0, 0
191, 1001, 812, 10330652, 15, 51, 140, 57, 155, 10000000, 1, 1, 0.685485, 0.562819, 0, 57, 0, 0, 0, 0, 1, 0
162, 1001, 818, 10330652, 15, 51, 57, 140, 155, 191, 1, 0.92432, 1, 0.482755, 1, 57, 0, 0, 0, 0, 1, 0
140, 960, 801, 10331149, 16, 51, 57, 155, 10000000, 10000000, 1, 0.844103, 0.72409, 0, 0, 57, 0, 0, 0, 1, 1, 0
51, 921, 801, 10331149, 16, 57, 10000000, 10000000, 10000000, 10000000, 0.751348, 0, 0, 0, 0, 57, 0, 1, 1, 1, 1, 0
155, 844, 798, 10331149, 16, 57, 51, 10000000, 10000000, 10000000, 1, 0.752021, 0, 0, 0, 57, 0, 0, 1, 1, 1, 0
191, 1001, 812, 10339148, 16, 51, 140, 57, 155, 10000000, 1, 1, 0.684687, 0.561923, 0, 57, 0, 0, 0, 0, 1, 0
162, 1001, 818, 10339148, 16, 51, 57, 140, 155, 191, 1, 0.922509, 1, 0.482261, 1, 57, 0, 0, 0, 0, 1, 0
147, 1001, 841, 10339149, 16, 51, 140, 191, 162, 57, 0.966054, 1, 1, 1, 0.32173, 57, 0, 0, 1, 0, 0, 0
140, 960, 801, 10339645, 17, 51, 57, 155, 10000000, 10000000, 1, 0.843239, 0.723348, 0, 0, 57, 0, 0, 0, 1, 1, 0
51, 921, 801, 10339645, 17, 57, 10000000, 10000000, 10000000, 10000000, 0.750664, 0, 0, 0, 0, 57, 0, 1, 1, 1, 1, 0
11, 1, 95, 11299999, 1, 29, 10000000, 10000000, 10000000, 10000000, 0.972344, 0, 0, 0, 0, 120, 0, 1, 1, 1, 1, 0
29, -1, 102, 11300200, 2, 32, 166, 160, 56, 64, 0.969452, 0.969043, 0.755179, 0.54002, 0.120697, 120, 0, 1, 0, 0, 1, 1
32, 1, 295, 11300696, 3, 64, 10000000, 10000000, 10000000, 10000000, 0.860195, 0, 0, 0, 0, 120, 0, 1, 1, 1, 1, 1
64, -1, 304, 11301192, 4, 43, 145, 50, 10000000, 10000000, 1, 0.215287, 0.189903, 0, 0, 120, 0, 1, 0, 1, 1, 1
43, 1, 491, 11301689, 5, 145, 50, 28, 10000000, 10000000, 0.723455, 1, 0.318935, 0, 0, 120, 0, 0, 0, 1, 1, 1
50, -1, 509, 11302185, 6, 28, 121, 145, 34, 192, 0.863356, 0.75413, 1, 0.539398, 0.107673, 120, 0, 0, 0, 0, 1, 0
145, -1, 545, 11302185, 6, 121, 178, 158, 152, 28, 0.969595, 0.318178, 0.120986, 0.108058, 1, 120, 0, 1, 1, 1, 0, 1
121, 56, 598, 11302681, 7, 103, 34, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 120, 0, 0, 1, 1, 1, 1
28, 1, 696, 11302682, 7, 121, 34, 129, 178, 158, 0.861816, 0.647243, 0.726172, 0.752858, 0.538226, 120, 0, 0, 0, 0, 0, 1
34, 91, 598, 11303177, 8, 103, 154, 67, 10000000, 10000000, 0.972064, 0.215027, 0.107809, 0, 0, 120, 0, 1, 1, 1, 1, 0
103, 97, 601, 11303177, 8, 154, 67, 20, 10000000, 10000000, 0.860109, 0.75466, 0.413524, 0, 0, 120, 0, 0, 0, 1, 1, 1
158, -1, 744, 11319178, 8, 152, 169, 198, 192, 77, 0.970738, 1, 1, 1, 0.645294, 120, 0, 0, 1, 1, 0, 0
178, -1, 774, 11319178, 8, 152, 169, 77, 198, 192, 1, 1, 0.645294, 1, 1, 120, 0, 0, 0, 1, 1, 0
129, 1, 863, 11319178, 8, 77, 152, 169, 198, 192, 0.752843, 0.862879, 1, 1, 1, 120, 0, 0, 0, 1, 1, 1
192, 13, 798, 11327674, 9, 77, 68, 152, 169, 182, 0.967057, 0.857695, 1, 1, 0.317936, 120, 0, 0, 0, 0, 1, 1
169, 25, 798, 11344170, 10, 77, 68, 152, 182, 123, 1, 0.952042, 1, 0.240363, 0.120082, 120, 0, 0, 0, 1, 1, 0
152, 51, 798, 11344170, 10, 77, 68, 136, 182, 3, 1, 0.856181, 0.24061, 0.240363, 0.214785, 120, 0, 0, 1, 1, 1, 0
68, 93, 801, 11344171, 10, 3, 123, 182, 136, 55, 0.966533, 0.967539, 1, 0.856458, 0.750493, 120, 0, 0, 0, 0, 0, 0
77, 102, 798, 11344171, 10, 95, 123, 182, 3, 136, 1, 0.548071, 0.545869, 0.214785, 0.24061, 120, 0, 0, 1, 0, 1, 1
3, 293, 798, 11344667, 11, 163, 159, 188, 197, 95, 0.947815, 0.964069, 0.752631, 0.64256, 0.956462, 120, 0, 0, 1, 1, 0, 1
95, 303, 801, 11357163, 12, 82, 197, 188, 163, 159, 1, 1, 1, 1, 1, 120, 0, 1, 1, 0, 0, 0
159, 341, 801, 11357163, 12, 82, 33, 31, 197, 188, 0.966077, 0.749372, 0.966407, 1, 1, 120, 0, 0, 0, 1, 1, 0
163, 375, 801, 11357163, 12, 82, 31, 197, 188, 128, 1, 1, 1, 1, 0.481417, 120, 0, 0, 1, 1, 0, 1
188, 386, 801, 11357164, 12, 82, 33, 128, 31, 193, 1, 0.820671, 0.631533, 1, 0.460145, 120, 0, 0, 0, 0, 1, 0
197, 387, 801, 11357164, 12, 33, 82, 31, 52, 128, 1, 1, 1, 0.750299, 0.321983, 120, 0, 0, 0, 0, 0, 0
188, 386, 801, 11357660, 13, 82, 33, 128, 31, 193, 1, 0.820615, 0.631484, 1, 0.460093, 120, 0, 0, 0, 0, 1, 0
197, 387, 801, 11357660, 13, 33, 82, 31, 52, 128, 1, 1, 1, 0.750259, 0.321966, 120, 0, 0, 0, 0, 0, 0
