source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
248, -1, 319, 1, 10300200, 3, 1, 62, 170, 1, 927, 1001, 149, 288, 62, 254, 373
248, -1, 354, 1, 10300200, 1, 1, 149, 170, 1, 927, 1001, 149, 288, 62, 254, 373
248, -1, 401, 12, 10300200, 5, 1, 373, 170, 1, 927, 1001, 149, 288, 62, 254, 373
248, -1, 420, -1, 10300200, 2, 1, 288, 170, 1, 927, 1001, 149, 288, 62, 254, 373
354, 1, 401, 41, 10300819, 5, 2, 158, 149, 1, 927, 1001, 298, 105, 338, 5, 158
354, 1, 487, -1, 10300819, 4, 2, 5, 149, 1, 927, 1001, 298, 105, 338, 5, 158
487, -1, 561, 1, 10313439, 4, 3, 200, 5, 1, 927, 1001, 338, 220, 105, 200, 155
487, -1, 587, 1, 10313439, 1, 3, 338, 5, 1, 927, 1001, 338, 220, 105, 200, 155
587, 1, 601, 44, 10314058, 5, 4, 155, 338, 1, 927, 1001, 285, 183, 91, 12, 155
587, 1, 601, 85, 10314058, 3, 4, 91, 338, 1, 927, 1001, 285, 183, 91, 12, 155
587, 1, 598, 147, 10314058, 2, 4, 183, 338, 1, 927, 1001, 285, 183, 91, 12, 155
401, 41, 401, 79, 10317438, 3, 3, 48, 158, 1, 927, 1001, 378, 138, 48, 100, 260
401, 41, 398, 115, 10317438, 4, 3, 100, 158, 1, 927, 1001, 378, 138, 48, 100, 260
401, 41, 398, 156, 10317438, 2, 3, 138, 158, 1, 927, 1001, 378, 138, 48, 100, 260
401, 41, 398, 178, 10317439, 5, 3, 260, 158, 1, 927, 1001, 378, 138, 48, 100, 260
401, 41, 398, 187, 10317439, 1, 3, 378, 158, 1, 927, 1001, 378, 138, 48, 100, 260
398, 187, 418, 198, 10318058, 5, 4, 244, 378, 1, 927, 1001, 41, 118, 117, 88, 244
398, 187, 449, 198, 10318058, 3, 4, 117, 378, 1, 927, 1001, 41, 118, 117, 88, 244
398, 187, 401, 245, 10318058, 2, 4, 118, 378, 1, 927, 1001, 41, 118, 117, 88, 244
398, 187, 401, 288, 10318058, 1, 4, 41, 378, 1, 927, 1001, 41, 118, 117, 88, 244
401, 288, 398, 347, 10318677, 4, 5, 116, 41, 1, 927, 1001, 104, 395, 388, 116, 302
401, 288, 398, 387, 10318677, 5, 5, 302, 41, 1, 927, 1001, 104, 395, 388, 116, 302
401, 288, 401, 412, 10318677, 3, 5, 388, 41, 1, 927, 1001, 104, 395, 388, 116, 302
401, 288, 401, 412, 10318677, 2, 5, 395, 41, 1, 927, 1001, 104, 395, 388, 116, 302
598, 147, 587, 201, 10318677, 4, 5, 312, 183, 1, 927, 1001, 114, 287, 380, 312, 239
598, 147, 587, 201, 10318677, 3, 5, 380, 183, 1, 927, 1001, 114, 287, 380, 312, 239
401, 412, 401, 416, 10323296, 1, 6, 300, 395, 1, 927, 1001, 300, 24, 104, 115, 166
401, 412, 445, 398, 10323296, 5, 6, 166, 395, 1, 927, 1001, 300, 24, 104, 115, 166
