source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
326, 8, -1, 10299999, 1, 266, 38, 8, 10000000, 10000000, 0.872752, 0.959709, 1, 0, 0, 251, 0
8, 79, -1, 10300200, 2, 343, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 251, 1
343, 187, 1, 10308753, 3, 320, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 251, 1
323, 201, 12, 11299999, 1, 98, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 131, 0
98, 201, 87, 11300200, 2, 263, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 131, 1
263, 198, 173, 11300753, 3, 23, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 131, 1
23, 201, 298, 11301306, 4, 205, 363, 305, 10000000, 10000000, 0.911611, 0.943903, 1, 0, 0, 131, 1
305, 198, 387, 11301860, 5, 188, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 131, 0
363, 201, 412, 11301860, 5, 188, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 131, 0
205, 201, 459, 11301860, 5, 45, 222, 65, 10000000, 10000000, 0.756476, 0.860168, 1, 0, 0, 131, 1
65, 201, 499, 11302413, 6, 222, 67, 113, 276, 210, 0.959619, 0.549976, 0.861434, 0.363057, 0.318762, 131, 0
222, 198, 554, 11302413, 6, 107, 276, 10000000, 10000000, 10000000, 0.756265, 1, 0, 0, 0, 131, 1
276, 201, 623, 11306967, 7, 107, 10000000, 10000000, 10000000, 10000000, 0.971862, 0, 0, 0, 0, 131, 1
379, 1, 212, 12299999, 1, 282, 32, 10000000, 10000000, 10000000, 0.965171, 1, 0, 0, 0, 236, 0
32, 1, 312, 12300200, 2, 348, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 236, 1
348, -1, 383, 12304753, 3, 43, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 236, 1
43, 1, 503, 12305306, 4, 390, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 236, 1
390, -1, 587, 12305860, 5, 103, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 236, 1
103, 80, 601, 12306413, 6, 276, 107, 189, 10000000, 10000000, 0.97117, 0.862479, 1, 0, 0, 236, 1
189, 135, 601, 12306966, 7, 107, 276, 10000000, 10000000, 10000000, 0.970231, 1, 0, 0, 0, 236, 1
107, 300, 598, 12315520, 8, 162, 182, 154, 10000000, 10000000, 0.703273, 0.684358, 0.12078, 0, 0, 236, 1
182, 332, 601, 12316073, 9, 96, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 236, 1
160, 1, 80, 13299999, 1, 64, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 358, 0
7, 330, -1, 14299999, 1, 200, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 186, 0
216, 106, 198, 15299999, 1, 197, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 57, 0
394, 8, -1, 16299999, 1, 8, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 37, 0
8, 149, -1, 16300200, 2, 266, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 37, 1
38, 12, 1, 17299999, 1, 60, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 16, 0
344, 198, 134, 18299999, 1, 249, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 90, 0
123, 201, 157, 19299999, 1, 366, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 240, 0
366, 198, 355, 19300200, 2, 299, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 240, 1
299, 201, 525, 19300754, 3, 295, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 240, 1
295, 198, 682, 19301307, 4, 95, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 240, 1
95, 209, 801, 19301861, 5, 79, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 240, 1
