source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
27, 278, 198, 10299999, 1, 310, 314, 197, 241, 117, 0.96676, 0.909299, 0.823715, 0.754539, 0.639164, 146, 0
197, 356, 201, 10300200, 2, 88, 118, 244, 10000000, 10000000, 0.96815, 0.96961, 1, 0, 0, 146, 0
241, 379, 201, 10300200, 2, 41, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 146, 0
310, 387, 201, 10300200, 2, 381, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 146, 1
314, 412, 198, 10300200, 2, 49, 88, 10000000, 10000000, 10000000, 0.950033, 1, 0, 0, 0, 146, 0
117, 448, 198, 10300200, 2, 239, 380, 49, 88, 312, 0.873407, 0.727178, 0.827324, 0.96815, 0.430727, 146, 0
264, 20, -1, 11299999, 1, 38, 8, 10000000, 10000000, 10000000, 0.965306, 1, 0, 0, 0, 384, 0
8, 91, -1, 11300200, 2, 323, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 384, 0
38, 94, 1, 11300200, 2, 7, 170, 10000000, 10000000, 10000000, 0.971784, 1, 0, 0, 0, 384, 1
170, 261, -1, 11300518, 3, 320, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 384, 1
320, 401, 12, 11304837, 4, 48, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 384, 1
48, 401, 92, 11305155, 5, 118, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 384, 1
118, 401, 257, 11305474, 6, 224, 116, 351, 300, 41, 0.950054, 0.962576, 0.845588, 0.776284, 1, 384, 1
41, 401, 300, 11305792, 7, 217, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 384, 0
116, 398, 333, 11305792, 7, 115, 104, 10000000, 10000000, 10000000, 0.936096, 1, 0, 0, 0, 384, 0
