source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
364, 187, 1, 10299999, 1, 341, 98, 7, 124, 171, 1, 1, 1, 1, 1, 212, 1, 0, 0, 0, 0, 1
124, 201, 49, 10300200, 2, 98, 253, 365, 60, 133, 1, 0.567294, 0.55122, 0.540243, 0.363481, 212, 0, 0, 1, 0, 0, 0
171, 248, -1, 10300200, 2, 341, 380, 5, 413, 466, 0.922017, 0.860348, 0, 0.48241, 0.430126, 212, 1, 1, 1, 1, 1, 1
98, 201, 76, 10300200, 2, 23, 253, 365, 267, 200, 0.914953, 0.703299, 0.645917, 0.646202, 0.689506, 212, 0, 0, 1, 0, 0, 1
200, 198, 153, 10304859, 3, 23, 13, 133, 253, 408, 0.967868, 0.909901, 1, 1, 1, 212, 0, 0, 0, 0, 1, 0
267, 198, 179, 10304859, 3, 403, 13, 23, 472, 406, 1, 0.938795, 0.967868, 0.793637, 0.774216, 212, 1, 0, 0, 1, 1, 0
365, 198, 187, 10304859, 3, 194, 27, 13, 133, 160, 1, 1, 0.872592, 1, 1, 212, 0, 0, 0, 0, 0, 0
253, 201, 218, 10304859, 3, 472, 403, 458, 494, 486, 0.793637, 0.478516, 0.411507, 0.323603, 0.323229, 212, 1, 1, 1, 1, 1, 0
23, 201, 285, 10304859, 3, 234, 458, 494, 472, 327, 1, 0.758602, 0.755074, 0.723335, 0.688015, 212, 0, 1, 1, 1, 1, 1
234, 198, 379, 10305519, 4, 65, 113, 189, 45, 206, 0.968112, 0.88126, 0.967223, 0.860518, 0.971858, 212, 0, 0, 0, 0, 0, 1
327, 198, 387, 10305519, 4, 223, 45, 65, 189, 319, 1, 0.968083, 0.968112, 0.967223, 0.794772, 212, 0, 0, 0, 0, 1, 0
458, 198, 387, 10305519, 4, 45, 65, 189, 206, 278, 0.968083, 0.968112, 0.967223, 1, 1, 212, 0, 0, 0, 0, 0, 0
494, 198, 387, 10305519, 4, 45, 189, 206, 65, 278, 0.968083, 0.967223, 1, 0.860544, 1, 212, 0, 0, 0, 0, 0, 0
206, 201, 446, 10306178, 5, 280, 319, 223, 65, 113, 0.442357, 0.860115, 0.847191, 0.968044, 0.759537, 212, 1, 1, 0, 0, 0, 0
65, 201, 486, 10306178, 5, 319, 223, 113, 280, 67, 0.949852, 0.755212, 0.82494, 0.538485, 0.465686, 212, 1, 0, 0, 0, 0, 1
113, 198, 532, 10306837, 6, 67, 211, 280, 319, 179, 0.97185, 0.96803, 1, 1, 0.767205, 212, 0, 0, 0, 1, 0, 0
223, 198, 564, 10306837, 6, 185, 433, 67, 107, 10, 0.121008, 0.240891, 1, 0.752876, 0.909198, 212, 1, 1, 0, 0, 0, 0
319, 198, 584, 10306837, 6, 107, 299, 250, 345, 137, 0.967983, 0.158755, 0.188802, 0.159532, 0.188639, 212, 0, 1, 1, 1, 1, 1
280, 201, 618, 10306838, 6, 376, 433, 299, 250, 107, 0.468975, 0.318623, 0.274646, 0.411798, 0.860429, 212, 1, 1, 1, 1, 0, 0
380, 387, 1, 10316859, 3, 159, 48, 5, 157, 258, 1, 0.860862, 0.970141, 1, 1, 212, 0, 0, 0, 0, 0, 0
341, 401, 12, 10316859, 3, 139, 48, 100, 418, 5, 0.862579, 0.860862, 0.759273, 0.644887, 0.970141, 212, 0, 0, 0, 1, 0, 1
466, 401, 12, 10316859, 3, 418, 264, 100, 159, 48, 0.944515, 0.934671, 0.755019, 1, 0.753255, 212, 1, 0, 0, 0, 0, 0
48, 401, 79, 10317518, 4, 264, 346, 418, 100, 139, 0.862583, 0.821955, 0.755518, 0.908167, 0.725251, 212, 1, 1, 1, 0, 0, 0
100, 398, 115, 10317519, 4, 118, 439, 389, 322, 41, 0.971141, 1, 1, 1, 0.861741, 212, 0, 1, 1, 1, 0, 0
139, 398, 156, 10317519, 4, 118, 41, 454, 428, 332, 0.971141, 0.861741, 1, 1, 1, 212, 0, 0, 1, 1, 1, 1
332, 387, 201, 10318178, 5, 41, 88, 118, 117, 49, 1, 0.969228, 1, 1, 0.723807, 212, 0, 0, 0, 0, 0, 0
428, 387, 201, 10318178, 5, 41, 88, 118, 117, 228, 1, 0.969228, 1, 0.965915, 0.64658, 212, 0, 0, 0, 0, 1, 0
454, 387, 201, 10318178, 5, 218, 420, 41, 88, 324, 1, 1, 1, 0.969228, 0.766079, 212, 0, 1, 0, 0, 1, 0
118, 401, 245, 10318178, 5, 438, 218, 317, 41, 116, 0.870937, 0.753931, 0.763551, 1, 0.75479, 212, 1, 0, 1, 0, 0, 1
41, 401, 288, 10318837, 6, 228, 388, 324, 438, 317, 0.969801, 0.792803, 0.752755, 0.633397, 0.603664, 212, 0, 1, 1, 1, 1, 0
116, 398, 348, 10318837, 6, 104, 356, 218, 224, 317, 0.969081, 1, 1, 0.779603, 1, 212, 0, 1, 0, 0, 1, 0
438, 401, 412, 10318838, 6, 224, 24, 104, 115, 167, 1, 1, 0.969081, 0.751862, 1, 212, 0, 0, 0, 0, 0, 1
317, 401, 416, 10318838, 6, 24, 104, 224, 167, 115, 0.97091, 1, 0.684018, 0.967498, 0.644453, 212, 0, 0, 0, 0, 0, 0
167, 445, 398, 10319497, 7, 24, 455, 53, 431, 306, 1, 0.684161, 0.646988, 0.538059, 0.537366, 212, 0, 1, 0, 1, 0, 1
104, 401, 467, 10319497, 7, 224, 115, 155, 79, 10000000, 0.547165, 0.60158, 0.273625, 0.159157, 0, 212, 0, 0, 1, 0, 1, 0
115, 398, 533, 10319497, 7, 225, 79, 312, 155, 224, 0.137359, 0.966332, 0.753561, 1, 1, 212, 1, 0, 1, 0, 0, 0
224, 398, 567, 10319497, 7, 79, 308, 155, 312, 96, 1, 0.232429, 1, 0.968864, 0.645148, 212, 0, 1, 0, 1, 0, 1
155, 401, 638, 10320156, 8, 108, 79, 96, 163, 178, 0.953697, 1, 0.645103, 0.751206, 0.604443, 212, 0, 0, 0, 0, 0, 0
79, 401, 680, 10320156, 8, 108, 96, 225, 163, 296, 0.964735, 0.430068, 0.60273, 0.643891, 0.468045, 212, 0, 0, 0, 1, 0, 1
108, 398, 728, 10320816, 9, 308, 296, 82, 178, 182, 0.859276, 1, 0.538944, 1, 0.643769, 212, 1, 0, 0, 0, 1, 1
225, 398, 765, 10320816, 9, 182, 308, 82, 296, 178, 0.858359, 0.966686, 0.646733, 1, 1, 212, 0, 1, 0, 0, 0, 0
296, 401, 820, 10320816, 9, 82, 182, 308, 10000000, 10000000, 0.86231, 0.965653, 1, 0, 0, 212, 0, 0, 0, 1, 1, 0
296, 401, 820, 10321475, 10, 82, 182, 308, 10000000, 10000000, 0.862249, 0.965585, 1, 0, 0, 212, 0, 0, 0, 1, 1, 1
308, 419, 798, 10326134, 11, 398, 261, 142, 82, 338, 1, 1, 0.934732, 1, 0.723495, 212, 1, 0, 0, 0, 1, 1
82, 484, 798, 10334793, 12, 6, 338, 398, 142, 478, 1, 0.965037, 0.959593, 0.95862, 0.859703, 212, 0, 1, 1, 0, 1, 0
142, 551, 801, 10334793, 12, 6, 195, 245, 453, 426, 0.965457, 1, 1, 1, 1, 212, 0, 0, 0, 1, 1, 1
24, 486, 398, 10336156, 8, 145, 455, 378, 431, 121, 0.944031, 0.682605, 0.632079, 0.548682, 0.692507, 212, 0, 1, 1, 1, 0, 1
53, 516, 401, 10336156, 8, 35, 121, 455, 431, 378, 1, 1, 1, 1, 1, 212, 0, 0, 1, 1, 1, 0
431, 587, 401, 10336156, 8, 353, 131, 21, 85, 180, 1, 0.901606, 0.968866, 0.858109, 1, 212, 1, 0, 0, 0, 0, 0
145, 554, 401, 10336815, 9, 180, 35, 21, 121, 290, 1, 1, 0.861153, 1, 1, 212, 0, 0, 0, 0, 0, 1
378, 587, 401, 10336815, 9, 464, 328, 21, 35, 353, 1, 1, 0.968798, 1, 0.720793, 212, 1, 1, 0, 0, 1, 0
431, 587, 401, 10336815, 9, 353, 131, 21, 85, 180, 1, 0.901427, 0.968798, 0.858048, 1, 212, 1, 0, 0, 0, 0, 0
455, 587, 401, 10336815, 9, 21, 125, 180, 35, 328, 0.968798, 1, 1, 1, 0.763029, 212, 0, 0, 0, 0, 1, 0
121, 643, 398, 10336815, 9, 328, 469, 407, 387, 93, 0.931217, 0.79459, 0.686123, 0.463221, 0.120551, 212, 1, 1, 1, 1, 1, 0
290, 601, 419, 10337474, 10, 353, 21, 131, 248, 85, 0.941264, 0.968729, 0.756674, 0.642698, 0.719771, 212, 1, 0, 0, 1, 0, 0
180, 601, 445, 10337474, 10, 304, 248, 21, 131, 430, 0.900199, 0.749815, 0.968729, 0.722584, 0.645065, 212, 1, 1, 0, 0, 1, 1
121, 643, 398, 10337474, 10, 328, 469, 407, 387, 93, 0.931074, 0.794507, 0.686061, 0.463151, 0.120542, 212, 1, 1, 1, 1, 1, 0
35, 683, 398, 10337474, 10, 387, 407, 328, 469, 125, 0.926301, 0.752044, 0.60109, 0.53796, 0.819959, 212, 1, 1, 1, 1, 0, 1
21, 601, 488, 10338133, 11, 187, 248, 430, 353, 131, 0.932437, 0.856871, 0.842151, 0.684192, 0.756181, 212, 0, 0, 1, 1, 0, 0
131, 598, 552, 10338134, 11, 4, 187, 19, 304, 464, 0.965119, 1, 0.860431, 1, 1, 212, 0, 0, 0, 0, 1, 0
248, 598, 580, 10338134, 11, 4, 187, 277, 304, 84, 0.965119, 1, 1, 1, 0.75162, 212, 0, 0, 0, 0, 0, 1
430, 598, 587, 10338134, 11, 19, 4, 187, 241, 277, 1, 0.965119, 1, 0.756602, 1, 212, 0, 0, 0, 1, 0, 0
125, 757, 401, 10342134, 11, 387, 469, 407, 328, 111, 1, 1, 1, 1, 0.966084, 212, 1, 1, 1, 1, 0, 0
469, 787, 401, 10342134, 11, 411, 111, 87, 147, 284, 1, 1, 0.536889, 0.429141, 0.321387, 212, 1, 0, 0, 0, 1, 0
387, 812, 398, 10342134, 11, 111, 140, 287, 10000000, 10000000, 0.966084, 1, 1, 0, 0, 212, 0, 0, 0, 1, 1, 1
304, 601, 620, 10342793, 12, 4, 84, 187, 205, 19, 0.964637, 0.858565, 1, 0.721333, 0.683384, 212, 0, 0, 0, 0, 0, 0
287, 819, 398, 10342793, 12, 111, 140, 10000000, 10000000, 10000000, 0.858681, 1, 0, 0, 0, 212, 0, 0, 1, 1, 1, 0
187, 601, 647, 10342793, 12, 483, 331, 400, 112, 19, 1, 0.645219, 0.32205, 0.120304, 1, 212, 1, 1, 1, 1, 0, 0
140, 844, 398, 10342793, 12, 111, 10000000, 10000000, 10000000, 10000000, 0.644011, 0, 0, 0, 0, 212, 0, 1, 1, 1, 1, 1
4, 601, 690, 10342793, 12, 331, 483, 400, 112, 205, 0.752755, 0.630941, 0.481581, 0.240608, 0.749745, 212, 1, 1, 1, 1, 0, 1
205, 598, 751, 10343452, 13, 483, 400, 331, 453, 426, 1, 1, 1, 1, 1, 212, 1, 1, 1, 1, 1, 0
426, 612, 798, 10343453, 13, 212, 6, 195, 252, 245, 0.768052, 0.964561, 1, 0.427753, 1, 212, 0, 0, 0, 1, 0, 0
453, 612, 798, 10343453, 13, 6, 195, 245, 323, 227, 0.964561, 1, 1, 0.376047, 0.360899, 212, 0, 0, 0, 1, 1, 0
245, 619, 798, 10343453, 13, 227, 6, 195, 252, 323, 0.745798, 0.964561, 1, 0.321228, 0.158728, 212, 1, 0, 0, 1, 1, 0
195, 646, 798, 10343453, 13, 6, 323, 252, 227, 134, 1, 0.564071, 0.360212, 0.214992, 0.120155, 212, 0, 1, 1, 1, 1, 1
6, 685, 798, 10348112, 14, 227, 323, 212, 57, 252, 0.896533, 0.896838, 0.602325, 0.377426, 0.321067, 212, 1, 1, 0, 0, 1, 1
323, 812, 798, 10348112, 14, 212, 227, 10000000, 10000000, 10000000, 1, 0.966982, 0, 0, 0, 212, 0, 0, 1, 1, 1, 0
227, 822, 798, 10348771, 15, 212, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 212, 0, 1, 1, 1, 1, 0
227, 822, 798, 10352771, 15, 212, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 212, 0, 1, 1, 1, 1, 0
331, 598, 787, 10360111, 14, 6, 195, 245, 453, 426, 0.962842, 1, 1, 1, 1, 212, 0, 0, 0, 1, 1, 0
400, 598, 787, 10360111, 14, 6, 252, 195, 245, 453, 0.962842, 0.749361, 1, 1, 1, 212, 0, 1, 0, 0, 1, 0
483, 598, 787, 10360111, 14, 6, 195, 252, 245, 453, 0.962842, 1, 0.564729, 1, 1, 212, 0, 0, 1, 0, 1, 0
426, 612, 798, 10360111, 14, 212, 6, 195, 252, 245, 0.75835, 0.962842, 1, 0.424727, 1, 212, 0, 0, 0, 1, 0, 0
453, 612, 798, 10360111, 14, 6, 195, 245, 323, 227, 0.962842, 1, 1, 0.374873, 0.360177, 212, 0, 0, 0, 1, 1, 0
453, 612, 798, 10360770, 15, 6, 195, 245, 323, 227, 0.962774, 1, 1, 0.374827, 0.360149, 212, 0, 0, 0, 1, 1, 0
245, 619, 798, 10360770, 15, 227, 6, 195, 252, 323, 0.736289, 0.962774, 1, 0.320633, 0.158293, 212, 1, 0, 0, 1, 1, 0
195, 647, 798, 10360771, 15, 6, 323, 252, 227, 134, 1, 0.56224, 0.359465, 0.214593, 0.119906, 212, 0, 1, 1, 1, 1, 0
6, 685, 798, 10360771, 15, 227, 323, 212, 57, 252, 0.893154, 0.893457, 0.601408, 0.376526, 0.320633, 212, 1, 1, 0, 0, 1, 0
323, 812, 798, 10361430, 16, 212, 227, 10000000, 10000000, 10000000, 1, 0.9656, 0, 0, 0, 212, 0, 0, 1, 1, 1, 0
227, 822, 798, 10361430, 16, 212, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 212, 0, 1, 1, 1, 1, 0
288, 1, 226, 11299999, 1, 369, 192, 286, 56, 32, 0.799153, 0.274022, 0.860344, 0.86147, 1, 51, 1, 1, 0, 0, 0, 0
32, 1, 297, 11300200, 2, 369, 286, 175, 192, 64, 0.844365, 1, 1, 0.411021, 0.754818, 51, 1, 0, 0, 0, 0, 0
286, -1, 375, 11300200, 2, 43, 192, 318, 110, 222, 1, 1, 1, 0.752833, 0.86421, 51, 0, 0, 0, 0, 0, 0
369, -1, 386, 11300200, 2, 446, 110, 476, 202, 222, 1, 1, 1, 1, 1, 51, 1, 0, 1, 0, 0, 1
222, 38, 398, 11300859, 3, 472, 481, 158, 83, 266, 1, 0.918981, 0.965379, 0.963944, 0.726195, 51, 1, 1, 0, 0, 0, 1
202, -1, 543, 11300860, 3, 488, 446, 414, 349, 476, 1, 1, 1, 1, 1, 51, 1, 1, 1, 1, 1, 1
476, -1, 587, 11313519, 4, 34, 135, 263, 28, 164, 1, 1, 1, 1, 1, 51, 0, 0, 0, 0, 0, 0
414, 1, 612, 11313519, 4, 34, 135, 263, 28, 164, 0.8617, 1, 1, 1, 1, 51, 0, 0, 0, 0, 0, 0
446, 1, 612, 11313519, 4, 34, 135, 263, 434, 28, 0.8617, 1, 1, 1, 1, 51, 0, 0, 0, 1, 0, 0
488, 1, 612, 11313519, 4, 34, 135, 263, 28, 164, 0.8617, 1, 1, 1, 1, 51, 0, 0, 0, 0, 0, 1
349, 1, 612, 11313519, 4, 34, 135, 263, 28, 247, 0.8617, 1, 1, 1, 0.796832, 51, 0, 0, 0, 0, 0, 0
263, 25, 598, 11314178, 5, 34, 190, 135, 103, 280, 1, 0.820714, 1, 0.752361, 0.317826, 51, 0, 0, 0, 0, 1, 0
164, 1, 655, 11314178, 5, 263, 434, 377, 34, 247, 0.96774, 0.483966, 0.482591, 0.646229, 0.936354, 51, 1, 1, 1, 0, 0, 0
135, 55, 598, 11314178, 5, 280, 34, 103, 190, 10000000, 0.917819, 1, 0.724708, 0.53836, 0, 51, 1, 0, 0, 0, 1, 1
28, 1, 699, 11314178, 5, 377, 434, 135, 247, 34, 0.937, 0.759436, 0.645374, 0.842507, 0.43082, 51, 1, 1, 1, 0, 0, 1
83, 109, 401, 11317518, 4, 45, 189, 278, 18, 316, 0.968151, 1, 1, 0.869515, 1, 51, 0, 0, 0, 0, 0, 0
158, 144, 401, 11317519, 4, 280, 45, 223, 189, 206, 0.158829, 1, 0.107829, 1, 1, 51, 1, 0, 1, 0, 0, 0
266, 173, 401, 11317519, 4, 18, 45, 324, 169, 189, 1, 1, 0.867796, 0.878669, 1, 51, 0, 0, 1, 0, 0, 0
472, 201, 412, 11317519, 4, 189, 65, 45, 206, 278, 1, 1, 0.860579, 1, 1, 51, 0, 0, 0, 0, 0, 1
481, 201, 412, 11317519, 4, 189, 65, 45, 206, 278, 1, 1, 0.860579, 1, 1, 51, 0, 0, 0, 0, 0, 0
278, 225, 398, 11318178, 5, 45, 18, 189, 169, 356, 1, 0.861466, 1, 0.722559, 0.637884, 51, 0, 0, 0, 0, 1, 0
206, 201, 459, 11318178, 5, 319, 223, 65, 45, 113, 0.964515, 0.862571, 1, 0.645388, 0.796386, 51, 1, 0, 0, 0, 0, 0
189, 261, 398, 11318178, 5, 283, 438, 45, 18, 169, 1, 1, 1, 0.959617, 0.722559, 51, 0, 1, 0, 0, 0, 1
65, 201, 499, 11318178, 5, 280, 319, 223, 113, 45, 0.952872, 0.956026, 0.963115, 0.844874, 0.430259, 51, 0, 0, 0, 0, 0, 1
45, 296, 398, 11318837, 6, 167, 360, 480, 388, 356, 1, 1, 0.937019, 0.906903, 0.942429, 51, 0, 1, 1, 1, 1, 1
18, 299, 401, 11318837, 6, 167, 283, 317, 443, 412, 1, 1, 1, 1, 1, 51, 0, 0, 1, 1, 1, 0
34, 91, 598, 11318837, 6, 190, 107, 280, 103, 67, 0.943863, 0.602967, 0.611008, 0.859411, 0.214755, 51, 0, 0, 1, 0, 1, 1
103, 95, 601, 11318837, 6, 107, 280, 211, 319, 190, 1, 1, 0.86146, 0.861407, 1, 51, 0, 0, 0, 1, 0, 0
169, 345, 401, 11318837, 6, 24, 167, 104, 218, 283, 1, 1, 0.970177, 1, 1, 51, 0, 0, 0, 0, 0, 0
190, 146, 601, 11318837, 6, 107, 280, 211, 67, 319, 1, 1, 0.969143, 0.859021, 0.861407, 51, 0, 0, 0, 0, 1, 1
