
sigo,PDR
200,300,400,seed
0.3,0.8,0.7,10001
0.1,0.8,0.6,10002
0.3,0.4,0.8,10003
0.2,0.5,0.8,10004
0.4,0.5,0.8,10005
0.2,0.8,0.6,10006
0.5,0.5,0.8,10007
0.4,0.5,0.7,10008
0.3,0.5,0.8,10009
0.3,0.6,0.8,10010
0.4,0.6,0.6,10011
0.4,0.5,0.7,10012
0.4,0.5,0.9,10013
0.2,0.5,0.8,10014
0.2,0.6,1.0,10015
0.3,0.5,0.8,10016
0.1,0.4,0.9,10017
0.5,0.4,0.9,10018
0.2,0.6,0.9,10019
0.4,0.3,0.8,10020
0.4,0.5,0.7,10021
0.3,0.7,0.6,10022
0.3,0.7,0.9,10023
0.2,0.4,0.9,10024
0.2,0.6,0.7,10025
0.2,0.5,1.0,10026
0.4,0.7,0.8,10027
0.2,0.7,0.9,10028
0.4,0.5,0.5,10029
0.4,0.5,0.8,10030
0.1,0.4,0.7,10031
0.4,0.5,1.0,10032
0.3,0.8,0.9,10033
0.3,0.6,0.9,10034
0.2,0.6,0.9,10035
0.2,0.3,0.9,10036
0.3,0.4,0.9,10037
0.4,0.6,0.9,10038
0.2,0.7,0.7,10039
0.5,0.6,0.8,10040
0.4,0.6,0.7,10041
0.0,0.5,0.8,10042
0.2,0.6,0.9,10043
0.3,0.6,0.9,10044
0.2,0.8,0.9,10045
0.2,0.4,0.9,10046
0.5,0.5,0.6,10047
0.4,0.7,0.8,10048
0.1,0.5,0.9,10049
0.5,0.4,0.8,10050
0.2,0.5,0.8,10051
0.2,0.6,0.7,10052
0.4,0.5,0.7,10053
0.4,0.8,1.0,10054
0.3,0.5,0.8,10055
0.5,0.4,0.7,10056
0.2,0.3,0.9,10057
0.0,0.5,0.7,10058
0.4,0.4,1.0,10059
0.4,0.5,0.9,10060
0.2,0.7,0.9,10061
0.2,0.7,0.9,10062
0.2,0.5,0.8,10063
0.4,0.4,1.0,10064
0.4,0.4,0.8,10065
0.4,0.6,0.7,10066
