seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10089, 150, 1, 38, 76, 47, 47
10089, 123, 1, 18, 79, 47, 47
10089, 284, 0.475, 10, 36, 40, 19
10089, 129, 0, 1, 0, 40, 0
10089, 27, 0.525, 8, 35, 40, 21
10089, 11, 1, 12, 73, 35, 35
10089, 132, 0, 4, 0, 40, 0
10089, 153, 0, 10, 0, 42, 0
10089, 38, 1, 37, 69, 39, 39
10089, 368, 1, 12, 79, 44, 44
