seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10030, 7, 1, 11, 80, 48, 48
10030, 238, 1, 25, 81, 41, 41
10030, 32, 0.487805, 9, 33, 41, 20
10030, 264, 0.525, 36, 36, 40, 21
10030, 249, 0.526316, 11, 37, 38, 20
10030, 344, 0, 6, 0, 35, 0
10030, 98, 0, 7, 0, 39, 0
10030, 284, 0, 5, 0, 42, 0
10030, 38, 1, 30, 73, 39, 39
10030, 216, 1, 19, 77, 44, 44
