seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10006, 98, 1, 1, 84, 48, 48
10006, 284, 1, 1, 72, 41, 41
10006, 323, 0, 1, 0, 40, 0
10006, 270, 0.525, 1, 35, 40, 21
10006, 264, 0.513514, 1, 38, 37, 19
10006, 60, 0, 1, 0, 36, 0
10006, 344, 0, 1, 0, 40, 0
10006, 230, 1, 1, 74, 42, 42
10006, 7, 1, 1, 64, 39, 39
10006, 346, 1, 1, 81, 44, 44
