seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10091, 23, 0, 9, 0, 36, 0
10091, 267, 0, 12, 0, 29, 0
10091, 147, 0, 6, 0, 29, 0
10091, 38, 0, 1, 0, 29, 0
10091, 207, 0, 12, 0, 28, 0
10091, 7, 0.8, 17, 41, 25, 20
10091, 144, 1, 11, 53, 30, 30
10091, 154, 1, 14, 52, 32, 32
10091, 56, 1, 18, 57, 30, 30
10091, 180, 1, 12, 61, 32, 32
