source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
181, 201, 198, 187, 10300200, 1, 1, 365, 243, 153, 998, 960, 365, 332, 346, 27, 23
181, 201, 201, 284, 10300200, 5, 1, 23, 243, 153, 998, 960, 365, 332, 346, 27, 23
181, 201, 277, 198, 10300200, 4, 1, 27, 243, 153, 998, 960, 365, 332, 346, 27, 23
198, 187, 277, 198, 10300640, 3, 2, 27, 365, 153, 998, 960, 472, 458, 27, 23, 13
198, 187, 201, 284, 10300640, 4, 2, 23, 365, 153, 998, 960, 472, 458, 27, 23, 13
198, 187, 198, 315, 10300640, 5, 2, 13, 365, 153, 998, 960, 472, 458, 27, 23, 13
277, 198, 356, 201, 10308840, 4, 3, 198, 27, 153, 998, 960, 428, 322, 332, 198, 439
277, 198, 387, 201, 10308840, 3, 3, 332, 27, 153, 998, 960, 428, 322, 332, 198, 439
277, 198, 387, 201, 10308840, 1, 3, 428, 27, 153, 998, 960, 428, 322, 332, 198, 439
277, 198, 412, 198, 10308840, 2, 3, 322, 27, 153, 998, 960, 428, 322, 332, 198, 439
387, 201, 401, 245, 10309202, 5, 4, 118, 428, 153, 998, 960, 218, 41, 384, 88, 118
387, 201, 401, 288, 10309202, 2, 4, 41, 428, 153, 998, 960, 218, 41, 384, 88, 118
387, 201, 495, 198, 10309203, 4, 4, 88, 428, 153, 998, 960, 218, 41, 384, 88, 118
201, 284, 198, 379, 10312840, 4, 3, 234, 23, 153, 998, 960, 333, 403, 481, 234, 327
201, 284, 198, 387, 10312840, 5, 3, 327, 23, 153, 998, 960, 333, 403, 481, 234, 327
201, 284, 201, 412, 10312840, 2, 3, 403, 23, 153, 998, 960, 333, 403, 481, 234, 327
201, 284, 201, 412, 10312840, 3, 3, 481, 23, 153, 998, 960, 333, 403, 481, 234, 327
401, 288, 398, 387, 10313403, 4, 5, 324, 41, 153, 998, 960, 218, 391, 104, 324, 438
401, 288, 398, 387, 10313403, 2, 5, 391, 41, 153, 998, 960, 218, 391, 104, 324, 438
401, 288, 401, 412, 10313403, 5, 5, 438, 41, 153, 998, 960, 218, 391, 104, 324, 438
201, 412, 201, 446, 10317040, 5, 4, 206, 403, 153, 998, 960, 45, 189, 65, 223, 206
201, 412, 248, 398, 10317040, 2, 4, 189, 403, 153, 998, 960, 45, 189, 65, 223, 206
201, 412, 201, 486, 10317041, 3, 4, 65, 403, 153, 998, 960, 45, 189, 65, 223, 206
201, 412, 198, 564, 10317041, 4, 4, 223, 403, 153, 998, 960, 45, 189, 65, 223, 206
398, 387, 419, 398, 10317603, 5, 6, 283, 391, 153, 998, 960, 24, 104, 167, 218, 283
398, 387, 401, 431, 10317603, 4, 6, 218, 391, 153, 998, 960, 24, 104, 167, 218, 283
398, 387, 445, 398, 10317603, 3, 6, 167, 391, 153, 998, 960, 24, 104, 167, 218, 283
398, 387, 401, 467, 10317603, 2, 6, 104, 391, 153, 998, 960, 24, 104, 167, 218, 283
248, 398, 283, 398, 10321241, 3, 5, 45, 189, 153, 998, 960, 480, 356, 45, 18, 282
248, 398, 312, 401, 10321241, 4, 5, 18, 189, 153, 998, 960, 480, 356, 45, 18, 282
248, 398, 379, 401, 10321241, 5, 5, 282, 189, 153, 998, 960, 480, 356, 45, 18, 282
495, 198, 553, 201, 10321403, 5, 5, 123, 88, 153, 998, 960, 334, 420, 114, 291, 123
495, 198, 587, 201, 10321403, 1, 5, 334, 88, 153, 998, 960, 334, 420, 114, 291, 123
495, 198, 587, 201, 10321403, 2, 5, 420, 88, 153, 998, 960, 334, 420, 114, 291, 123
495, 198, 620, 198, 10321403, 4, 5, 291, 88, 153, 998, 960, 334, 420, 114, 291, 123
587, 201, 601, 262, 10321739, 5, 6, 114, 334, 153, 998, 960, 452, 276, 368, 86, 114
587, 201, 717, 201, 10321739, 4, 6, 86, 334, 153, 998, 960, 452, 276, 368, 86, 114
587, 201, 779, 201, 10321740, 2, 6, 276, 334, 153, 998, 960, 452, 276, 368, 86, 114
401, 467, 398, 533, 10321803, 3, 7, 115, 104, 153, 998, 960, 224, 155, 115, 79, 10000000
401, 467, 398, 567, 10321803, 1, 7, 224, 104, 153, 998, 960, 224, 155, 115, 79, 10000000
401, 467, 401, 638, 10321804, 2, 7, 155, 104, 153, 998, 960, 224, 155, 115, 79, 10000000
398, 567, 401, 638, 10322153, 1, 8, 155, 224, 153, 998, 960, 155, 312, 79, 163, 108
398, 567, 401, 680, 10322153, 3, 8, 79, 224, 153, 998, 960, 155, 312, 79, 163, 108
401, 638, 401, 680, 10322476, 4, 9, 79, 155, 153, 998, 960, 178, 296, 108, 79, 225
401, 638, 398, 728, 10322476, 3, 9, 108, 155, 153, 998, 960, 178, 296, 108, 79, 225
401, 638, 398, 765, 10322476, 5, 9, 225, 155, 153, 998, 960, 178, 296, 108, 79, 225
201, 486, 198, 531, 10325241, 4, 5, 113, 65, 153, 998, 960, 280, 319, 223, 113, 67
201, 486, 198, 564, 10325241, 3, 5, 223, 65, 153, 998, 960, 280, 319, 223, 113, 67
201, 486, 198, 584, 10325241, 2, 5, 319, 65, 153, 998, 960, 280, 319, 223, 113, 67
201, 486, 201, 618, 10325241, 1, 5, 280, 65, 153, 998, 960, 280, 319, 223, 113, 67
201, 618, 198, 787, 10325643, 1, 6, 376, 280, 153, 998, 960, 376, 433, 345, 250, 191
445, 398, 486, 398, 10325803, 2, 7, 24, 167, 153, 998, 960, 378, 24, 306, 145, 290
445, 398, 587, 401, 10325803, 1, 7, 378, 167, 153, 998, 960, 378, 24, 306, 145, 290
779, 201, 801, 212, 10325940, 5, 7, 457, 276, 153, 998, 960, 58, 127, 254, 99, 457
779, 201, 801, 219, 10325940, 3, 7, 254, 276, 153, 998, 960, 58, 127, 254, 99, 457
779, 201, 801, 246, 10325940, 2, 7, 127, 276, 153, 998, 960, 58, 127, 254, 99, 457
198, 787, 220, 798, 10326031, 3, 7, 275, 376, 153, 998, 960, 3, 137, 275, 55, 191
198, 787, 247, 798, 10326031, 2, 7, 137, 376, 153, 998, 960, 3, 137, 275, 55, 191
198, 787, 201, 846, 10326031, 5, 7, 191, 376, 153, 998, 960, 3, 137, 275, 55, 191
198, 787, 201, 880, 10326031, 4, 7, 55, 376, 153, 998, 960, 3, 137, 275, 55, 191
587, 401, 601, 445, 10326062, 4, 8, 180, 378, 153, 998, 960, 85, 21, 35, 180, 121
587, 401, 643, 398, 10326062, 5, 8, 121, 378, 153, 998, 960, 85, 21, 35, 180, 121
587, 401, 601, 488, 10326062, 2, 8, 21, 378, 153, 998, 960, 85, 21, 35, 180, 121
587, 401, 683, 398, 10326062, 3, 8, 35, 378, 153, 998, 960, 85, 21, 35, 180, 121
587, 401, 598, 515, 10326062, 1, 8, 85, 378, 153, 998, 960, 85, 21, 35, 180, 121
598, 515, 598, 587, 10326372, 5, 9, 353, 85, 153, 998, 960, 187, 304, 310, 4, 353
598, 515, 601, 620, 10326372, 2, 9, 304, 85, 153, 998, 960, 187, 304, 310, 4, 353
598, 515, 601, 647, 10326372, 1, 9, 187, 85, 153, 998, 960, 187, 304, 310, 4, 353
601, 647, 598, 711, 10326747, 4, 10, 19, 187, 153, 998, 960, 400, 331, 483, 19, 205
601, 647, 598, 752, 10326748, 5, 10, 205, 187, 153, 998, 960, 400, 331, 483, 19, 205
601, 647, 598, 787, 10326748, 2, 10, 331, 187, 153, 998, 960, 400, 331, 483, 19, 205
601, 647, 598, 787, 10326748, 1, 10, 400, 187, 153, 998, 960, 400, 331, 483, 19, 205
601, 647, 598, 787, 10326748, 3, 10, 483, 187, 153, 998, 960, 400, 331, 483, 19, 205
598, 787, 646, 798, 10327045, 2, 11, 195, 400, 153, 998, 960, 6, 195, 220, 343, 109
598, 787, 685, 798, 10327045, 1, 11, 6, 400, 153, 998, 960, 6, 195, 220, 343, 109
598, 787, 598, 924, 10327045, 5, 11, 109, 400, 153, 998, 960, 6, 195, 220, 343, 109
598, 787, 598, 965, 10327045, 3, 11, 220, 400, 153, 998, 960, 6, 195, 220, 343, 109
685, 798, 812, 798, 10327472, 2, 12, 323, 6, 153, 998, 960, 227, 323, 252, 212, 57
685, 798, 822, 798, 10327472, 1, 12, 227, 6, 153, 998, 960, 227, 323, 252, 212, 57
685, 798, 849, 798, 10327473, 4, 12, 212, 6, 153, 998, 960, 227, 323, 252, 212, 57
822, 798, 849, 798, 10327744, 3, 13, 212, 227, 153, 998, 960, 57, 51, 212, 256, 69
822, 798, 889, 798, 10327744, 1, 13, 57, 227, 153, 998, 960, 57, 51, 212, 256, 69
822, 798, 920, 801, 10327744, 2, 13, 51, 227, 153, 998, 960, 57, 51, 212, 256, 69
889, 798, 920, 801, 10328015, 5, 14, 51, 57, 153, 998, 960, 396, 329, 350, 231, 51
889, 798, 987, 801, 10328015, 3, 14, 350, 57, 153, 998, 960, 396, 329, 350, 231, 51
889, 798, 1001, 812, 10328015, 2, 14, 329, 57, 153, 998, 960, 396, 329, 350, 231, 51
889, 798, 1001, 812, 10328015, 1, 14, 396, 57, 153, 998, 960, 396, 329, 350, 231, 51
1001, 812, 1001, 841, 10328286, 5, 15, 204, 396, 153, 998, 960, 153, 63, 101, 415, 204
1001, 812, 1001, 879, 10328286, 2, 15, 63, 396, 153, 998, 960, 153, 63, 101, 415, 204
1001, 812, 998, 922, 10328286, 3, 15, 101, 396, 153, 998, 960, 153, 63, 101, 415, 204
1001, 812, 998, 956, 10328287, 153, 15, 153, 396, 153, 998, 960, 153, 63, 101, 415, 204
1, 95, 1, 212, 11300200, 4, 1, 419, 11, 262, 998, 985, 489, 367, 32, 419, 364
