SIGO,PDR,,,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,,,
0.02466425,0.033423286,0.031927143,10047,,,,,,,,,,,,,,,,,,
0.037479667,0.0288978,0.033987,10048,,,,,,,,,,,,,,,,,,
0.025195,0.02268175,0.0274336,10049,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
LSGO,delay,,,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,,,
0.024276667,0.0461296,0.025358833,10001,,,,,,,,,,,,,,,,,,
0.041615667,0.0392945,0.030046143,10002,,,,,,,,,,,,,,,,,,
0.031134333,0.03069325,0.030135667,10003,,,,,,,,,,,,,,,,,,
0.019051,0.0251082,0.036099,10004,,,,,,,,,,,,,,,,,,
0.028304333,0.024410667,0.024865125,10005,,,,,,,,,,,,,,,,,,
0.015749,0.023092167,0.03743975,10006,,,,,,,,,,,,,,,,,,
0.017851,0.0235636,0.031716143,10007,,,,,,,,,,,,,,,,,,
0.030819,0.028016,0.028396429,10008,,,,,,,,,,,,,,,,,,
0.01464325,0.02618775,0.029981,10009,,,,,,,,,,,,,,,,,,
0.0313735,0.029499,0.031552625,10010,,,,,,,,,,,,,,,,,,
0.0261865,0.035893,0.020064143,10011,,,,,,,,,,,,,,,,,,
0.0212128,0.025651833,0.027079667,10012,,,,,,,,,,,,,,,,,,
0.027915,0.0407695,0.0296895,10013,,,,,,,,,,,,,,,,,,
0.033049333,0.027615833,0.027885,10014,,,,,,,,,,,,,,,,,,
0.018866333,0.023672,0.033703556,10015,,,,,,,,,,,,,,,,,,
0.0251855,0.027413,0.022510143,10016,,,,,,,,,,,,,,,,,,
0.01182,0.037074,0.0225784,10017,,,,,,,,,,,,,,,,,,
0.012518333,0.024519,0.024693778,10018,,,,,,,,,,,,,,,,,,
0.013415,0.020628,0.033854125,10019,,,,,,,,,,,,,,,,,,
0.031234,0.02495275,0.028683375,10020,,,,,,,,,,,,,,,,,,
0.0218645,0.0427905,0.0282028,10021,,,,,,,,,,,,,,,,,,
0.033397,0.028808714,0.023961875,10022,,,,,,,,,,,,,,,,,,
0.027941667,0.02122325,0.022782667,10023,,,,,,,,,,,,,,,,,,
0.038714,0.0561715,0.0323745,10024,,,,,,,,,,,,,,,,,,
0.015894,0.0225256,0.027552125,10025,,,,,,,,,,,,,,,,,,
0.0277778,0.03506125,0.028383222,10026,,,,,,,,,,,,,,,,,,
0.033516333,0.019695333,0.0289651,10027,,,,,,,,,,,,,,,,,,
0.03362725,0.027826167,0.024378556,10028,,,,,,,,,,,,,,,,,,
0.03608775,0.0220614,0.0311592,10029,,,,,,,,,,,,,,,,,,
0.0285178,0.040389667,0.032380857,10030,,,,,,,,,,,,,,,,,,
0.019764667,0.037770167,0.02813025,10031,,,,,,,,,,,,,,,,,,
0.012894667,0.032736,0.024226625,10032,,,,,,,,,,,,,,,,,,
0.0224395,0.029311429,0.0312606,10033,,,,,,,,,,,,,,,,,,
0.025522333,0.02590025,0.026459333,10034,,,,,,,,,,,,,,,,,,
0.037632,0.035029167,0.028096429,10035,,,,,,,,,,,,,,,,,,
0.018939,0.040428667,0.039885111,10036,,,,,,,,,,,,,,,,,,
0.014631,0.03545,0.035503857,10037,,,,,,,,,,,,,,,,,,
0.02025075,0.028751,0.028982857,10038,,,,,,,,,,,,,,,,,,
0.026504,0.0238286,0.024018875,10039,,,,,,,,,,,,,,,,,,
0.035934,0.040778571,0.025186875,10040,,,,,,,,,,,,,,,,,,
0.015971,0.025046167,0.026715,10041,,,,,,,,,,,,,,,,,,
