source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
87, 798, 517, 10299999, 1, 170, 190, 40, 111, 10000000, 0.688442, 0.647923, 0.569933, 0.159427, 0, 174, 1
190, 787, 401, 10300200, 2, 81, 35, 111, 40, 170, 1, 0.826334, 1, 0.96776, 1, 174, 1
170, 780, 401, 10304791, 3, 35, 81, 111, 107, 53, 0.963447, 1, 1, 0.431347, 0.107881, 174, 0
111, 758, 401, 10304791, 3, 81, 35, 107, 131, 10000000, 1, 0.726026, 0.539184, 0.477608, 0, 174, 0
81, 718, 401, 10304791, 3, 131, 107, 35, 10000000, 10000000, 1, 0.862695, 0.955075, 0, 0, 174, 1
40, 798, 323, 10304791, 3, 153, 113, 58, 168, 81, 0.779858, 0.861661, 1, 0.687784, 0.64686, 174, 1
35, 682, 398, 10304791, 3, 53, 131, 107, 150, 21, 0.970933, 0.968049, 1, 0.646305, 0.645725, 174, 0
35, 682, 398, 10305382, 4, 53, 131, 107, 150, 21, 0.970871, 0.967987, 1, 0.646263, 0.645684, 174, 0
107, 644, 398, 10305382, 4, 131, 53, 150, 47, 21, 1, 0.862997, 0.861685, 0.647276, 0.645684, 174, 1
131, 553, 401, 10309974, 5, 53, 24, 18, 12, 10000000, 1, 0.724316, 0.137567, 0.159316, 0, 174, 1
53, 514, 401, 10310565, 6, 24, 10000000, 10000000, 10000000, 10000000, 0.844976, 0, 0, 0, 0, 174, 1
24, 486, 398, 10310565, 6, 18, 104, 135, 10000000, 10000000, 1, 0.645654, 0.136905, 0, 0, 174, 0
24, 486, 398, 10311156, 7, 18, 104, 135, 10000000, 10000000, 1, 0.645612, 0.136894, 0, 0, 174, 1
18, 314, 401, 10311747, 8, 83, 45, 135, 100, 10000000, 0.787275, 0.846054, 0.483279, 0.107772, 0, 174, 1
45, 283, 398, 10312339, 9, 189, 165, 135, 83, 195, 0.967005, 0.859528, 1, 0.862441, 0.970271, 174, 1
135, 247, 398, 10312339, 9, 189, 165, 137, 13, 143, 1, 0.966969, 0.75312, 0.646146, 0.107699, 174, 0
83, 119, 401, 10312339, 9, 189, 165, 135, 13, 137, 1, 0.859528, 1, 0.538455, 0.537943, 174, 1
135, 247, 398, 10312931, 10, 189, 165, 137, 13, 143, 1, 0.966907, 0.753072, 0.646105, 0.107692, 174, 0
135, 247, 398, 10316930, 10, 189, 165, 137, 13, 143, 1, 0.966492, 0.752748, 0.645827, 0.107646, 174, 0
83, 119, 401, 10316930, 10, 189, 165, 135, 13, 137, 1, 0.859104, 1, 0.538189, 0.537677, 174, 0
58, 801, 286, 10317382, 4, 157, 86, 168, 153, 113, 0.86024, 0.754048, 1, 1, 1, 174, 0
113, 801, 245, 10317382, 4, 157, 86, 168, 153, 75, 1, 0.754048, 1, 1, 0.967322, 174, 1
168, 798, 180, 10317383, 4, 157, 86, 10000000, 10000000, 10000000, 1, 0.754048, 0, 0, 0, 174, 0
189, 198, 387, 10321522, 11, 13, 119, 137, 23, 165, 1, 0.754646, 0.967341, 0.644817, 1, 174, 1
157, 756, 201, 10321974, 5, 175, 196, 124, 102, 86, 1, 1, 0.823642, 0.842294, 0.969011, 174, 1
168, 798, 180, 10321974, 5, 157, 86, 10000000, 10000000, 10000000, 1, 0.753676, 0, 0, 0, 174, 0
153, 798, 154, 10321974, 5, 157, 86, 168, 109, 175, 0.967292, 0.646008, 1, 0.215086, 0.136653, 174, 0
75, 798, 124, 10321974, 5, 157, 168, 153, 86, 113, 0.859815, 1, 1, 0.53834, 1, 174, 0
165, 198, 379, 10322113, 12, 13, 23, 137, 174, 119, 1, 0.823765, 0.96728, 0.376051, 0.323399, 174, 0
137, 198, 350, 10322113, 12, 119, 23, 143, 13, 174, 0.962521, 1, 0.772591, 1, 0.27363, 174, 0
13, 198, 314, 10322113, 12, 143, 119, 23, 174, 116, 1, 0.862397, 0.962026, 0.480852, 0.274084, 174, 1
23, 201, 285, 10322113, 12, 174, 119, 116, 143, 17, 1, 1, 0.85973, 0.96827, 0.644735, 174, 0
86, 717, 201, 10322565, 6, 175, 124, 102, 196, 109, 1, 0.960837, 0.942673, 0.565149, 0.12077, 174, 0
102, 680, 198, 10322565, 6, 49, 109, 175, 196, 124, 1, 1, 1, 1, 1, 174, 0
124, 648, 198, 10322565, 6, 49, 109, 175, 196, 88, 0.968566, 1, 1, 1, 0.63539, 174, 0
23, 201, 285, 10322704, 13, 174, 119, 116, 143, 17, 1, 1, 0.859675, 0.968208, 0.644694, 174, 0
119, 201, 245, 10322704, 13, 174, 116, 143, 17, 10000000, 1, 1, 0.968208, 0.752143, 0, 174, 0
143, 198, 154, 10322704, 13, 174, 116, 119, 17, 10000000, 1, 0.967135, 1, 0.752143, 0, 174, 1
119, 201, 245, 10323296, 14, 174, 116, 143, 17, 10000000, 1, 1, 0.968146, 0.752095, 0, 174, 0
196, 587, 201, 10331156, 7, 88, 49, 109, 105, 175, 0.951786, 1, 1, 0.428681, 1, 174, 0
175, 581, 201, 10331156, 7, 105, 49, 180, 109, 194, 0.9599, 1, 0.752485, 1, 0.564866, 174, 0
109, 553, 201, 10331156, 7, 105, 49, 88, 180, 194, 0.84484, 1, 0.85879, 0.547244, 0.322714, 174, 0
49, 513, 201, 10331156, 7, 71, 180, 141, 88, 177, 0.761007, 0.752485, 0.536237, 0.85879, 0.482352, 174, 0
