source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
243, 219, -1, 10299999, 1, 7, 117, 98, 62, 164, 1, 0.97026, 0.75622, 0.723334, 1, 294, 1
164, 248, -1, 10300200, 2, 150, 62, 7, 143, 98, 1, 1, 1, 0.724492, 0.756203, 294, 0
7, 280, -1, 10300200, 2, 62, 143, 231, 275, 150, 1, 0.845241, 0.538641, 0.53768, 0.242021, 294, 1
62, 319, 1, 10300200, 2, 152, 231, 275, 5, 150, 0.968063, 1, 1, 0.968874, 1, 294, 0
62, 319, 1, 10300815, 3, 152, 231, 275, 5, 150, 0.967999, 1, 1, 0.96881, 1, 294, 1
143, 354, 1, 10300815, 3, 48, 152, 231, 5, 275, 0.969274, 1, 1, 1, 1, 294, 0
275, 401, 12, 10300815, 3, 100, 48, 280, 152, 132, 1, 1, 0.646798, 1, 0.47643, 294, 0
275, 401, 12, 10301430, 4, 100, 48, 280, 152, 132, 1, 1, 0.646756, 1, 0.476383, 294, 0
231, 401, 19, 10301430, 4, 132, 100, 280, 48, 237, 0.952767, 0.862628, 0.754548, 0.96921, 0.603217, 294, 1
48, 401, 79, 10306045, 5, 237, 280, 132, 100, 10000000, 0.962847, 0.754173, 0.75343, 0.646649, 0, 294, 0
100, 398, 114, 10306045, 5, 292, 268, 264, 41, 280, 1, 1, 1, 0.861201, 1, 294, 0
132, 398, 155, 10306046, 5, 41, 221, 292, 268, 218, 1, 1, 1, 1, 1, 294, 1
280, 398, 187, 10306046, 5, 256, 41, 112, 221, 292, 0.872208, 1, 1, 1, 1, 294, 0
268, 412, 198, 10306661, 6, 41, 216, 49, 88, 116, 1, 0.939306, 0.949647, 1, 0.759914, 294, 0
292, 412, 198, 10306661, 6, 41, 88, 112, 216, 116, 0.968787, 1, 1, 0.645524, 0.604991, 294, 0
218, 380, 201, 10306661, 6, 41, 88, 112, 221, 49, 1, 1, 1, 1, 0.696828, 294, 0
41, 401, 287, 10306661, 6, 255, 256, 111, 201, 198, 1, 0.936977, 1, 0.753602, 0.611561, 294, 1
111, 398, 347, 10307276, 7, 104, 198, 255, 256, 201, 1, 1, 1, 1, 1, 294, 0
201, 398, 375, 10307276, 7, 104, 198, 255, 24, 160, 1, 1, 1, 0.859681, 0.753364, 294, 0
256, 398, 387, 10307276, 7, 104, 198, 24, 255, 160, 1, 1, 0.967141, 1, 0.968611, 294, 0
255, 401, 415, 10307276, 7, 104, 198, 148, 24, 79, 1, 1, 0.467281, 0.967141, 0.107445, 294, 1
198, 401, 431, 10307276, 7, 104, 79, 148, 10000000, 10000000, 1, 0.188991, 0.13719, 0, 0, 294, 0
198, 401, 431, 10307891, 8, 104, 79, 148, 10000000, 10000000, 1, 0.188969, 0.137178, 0, 0, 294, 0
104, 401, 467, 10307892, 8, 148, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 294, 1
32, 1, 297, 11299999, 1, 168, 43, 64, 10000000, 10000000, 0.971049, 0.437096, 0.96015, 0, 0, 142, 0
64, -1, 303, 11300200, 2, 43, 168, 50, 110, 245, 0.968485, 1, 0.539094, 0.538284, 0.241703, 142, 0
168, -1, 348, 11300200, 2, 43, 110, 50, 236, 182, 1, 0.753597, 0.726411, 0.241356, 0.241856, 142, 1
43, 1, 491, 11300815, 3, 245, 182, 157, 283, 244, 0.971893, 1, 0.757619, 0.635175, 0.609554, 142, 1
50, -1, 508, 11300815, 3, 236, 283, 244, 245, 157, 0.864441, 1, 1, 1, 1, 142, 0
182, -1, 543, 11301430, 4, 128, 236, 34, 283, 244, 0.968672, 1, 0.648011, 1, 1, 142, 0
245, -1, 573, 11301430, 4, 34, 128, 236, 283, 244, 0.864015, 0.968672, 1, 1, 1, 142, 1
283, 1, 612, 11301431, 4, 34, 128, 236, 10000000, 10000000, 0.972017, 1, 1, 0, 0, 142, 0
244, 1, 624, 11301431, 4, 34, 128, 236, 10000000, 10000000, 0.972017, 1, 1, 0, 0, 142, 0
157, 1, 662, 11301431, 4, 34, 128, 236, 283, 244, 0.756013, 0.861042, 0.972432, 1, 1, 142, 0
236, 25, 598, 11302046, 5, 34, 128, 103, 191, 10000000, 1, 1, 0.725072, 0.241605, 0, 142, 1
283, 1, 612, 11302046, 5, 34, 128, 236, 10000000, 10000000, 0.971952, 1, 1, 0, 0, 142, 0
244, 1, 624, 11302046, 5, 34, 128, 236, 10000000, 10000000, 0.971952, 1, 1, 0, 0, 142, 0
128, 55, 598, 11310661, 6, 34, 103, 107, 191, 67, 1, 0.688544, 0.323245, 0.188865, 0.107703, 142, 0
34, 90, 598, 11310661, 6, 103, 107, 191, 10000000, 10000000, 0.967129, 0.362001, 0.318042, 0, 0, 142, 1
103, 97, 601, 11310661, 6, 107, 191, 67, 20, 223, 1, 0.863583, 0.753921, 0.361435, 0.107868, 142, 0
103, 97, 601, 11311276, 7, 107, 191, 67, 20, 223, 1, 0.863525, 0.753871, 0.361409, 0.10786, 142, 1
20, 302, 601, 11311891, 8, 156, 96, 148, 79, 16, 1, 0.85969, 0.863253, 0.75189, 0.483072, 142, 1
156, 460, 598, 11324507, 9, 250, 96, 16, 167, 122, 1, 1, 0.926706, 0.637276, 0.321975, 142, 1
16, 495, 601, 11325122, 10, 84, 122, 250, 287, 90, 0.96609, 1, 1, 1, 0.775914, 142, 0
96, 497, 598, 11325122, 10, 250, 122, 167, 16, 84, 0.796625, 0.722798, 0.960519, 0.964603, 0.136657, 142, 0
167, 538, 601, 11325122, 10, 90, 84, 122, 250, 287, 1, 1, 1, 1, 1, 142, 0
250, 627, 598, 11325123, 10, 90, 84, 122, 238, 273, 1, 1, 1, 0.481553, 0.475021, 142, 1
122, 654, 598, 11325738, 11, 84, 238, 228, 90, 273, 1, 0.606432, 0.60091, 0.752331, 0.537045, 142, 0
84, 698, 598, 11325738, 11, 273, 228, 137, 238, 142, 1, 1, 0.752305, 0.537847, 0.477693, 142, 0
90, 699, 601, 11325738, 11, 142, 238, 273, 228, 125, 1, 1, 1, 1, 0.860115, 142, 1
273, 787, 601, 11325738, 11, 142, 238, 9, 10000000, 10000000, 1, 1, 1, 0, 0, 142, 0
228, 775, 601, 11326353, 12, 142, 238, 9, 273, 140, 1, 1, 1, 1, 1, 142, 0
273, 787, 601, 11326353, 12, 142, 238, 9, 10000000, 10000000, 1, 1, 1, 0, 0, 142, 0
238, 801, 625, 11334968, 13, 142, 9, 10000000, 10000000, 10000000, 1, 0.860923, 0, 0, 0, 142, 0
9, 896, 598, 11334968, 13, 142, 238, 125, 140, 94, 1, 0.967164, 0.751855, 0.64415, 0.538008, 142, 0
226, 201, 233, 12299999, 1, 254, 174, 23, 126, 13, 0.884659, 0.97086, 1, 1, 0.846148, 19, 0
126, 201, 271, 12300200, 2, 259, 265, 206, 174, 23, 0.968158, 0.911054, 1, 1, 1, 19, 0
13, 198, 287, 12300200, 2, 186, 65, 254, 265, 259, 1, 0.971171, 1, 1, 1, 19, 0
23, 201, 312, 12300200, 2, 254, 259, 265, 174, 206, 1, 1, 0.638105, 0.967229, 0.645908, 19, 0
174, 198, 324, 12300200, 2, 65, 186, 254, 265, 259, 1, 1, 1, 1, 1, 19, 1
259, 198, 384, 12304815, 3, 65, 172, 186, 45, 254, 1, 1, 1, 0.860435, 1, 19, 0
265, 201, 415, 12304815, 3, 45, 65, 172, 186, 251, 0.967989, 1, 1, 1, 1, 19, 0
254, 201, 434, 12304815, 3, 65, 186, 45, 172, 191, 1, 1, 0.860435, 0.968578, 0.411939, 19, 0
186, 201, 472, 12304815, 3, 65, 191, 10000000, 10000000, 10000000, 1, 0.2155, 0, 0, 0, 19, 1
65, 201, 512, 12309430, 4, 191, 67, 10, 10000000, 10000000, 0.548904, 0.477978, 0, 0, 0, 19, 1
10, 198, 684, 12310046, 5, 191, 67, 3, 10000000, 10000000, 0.969205, 0.965787, 0.322864, 0, 0, 19, 1
191, 201, 673, 12318661, 6, 107, 10000000, 10000000, 10000000, 10000000, 0.753072, 0, 0, 0, 0, 19, 1
67, 201, 720, 12318661, 6, 107, 191, 10000000, 10000000, 10000000, 0.64549, 1, 0, 0, 0, 19, 0
126, 201, 286, 13299999, 1, 265, 259, 206, 23, 254, 0.931817, 0.970614, 1, 1, 0.703387, 87, 0
23, 201, 325, 13300200, 2, 254, 259, 265, 206, 186, 1, 1, 0.687894, 0.960334, 0.36267, 87, 0
