source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
247, 178, 1, 10299999, 1, 62, 7, 98, 117, 164, 1, 1, 1, 1, 0.968129, 140, 1
117, 201, 49, 10300200, 2, 98, 240, 180, 60, 267, 1, 0.647489, 0.602876, 0.647446, 0.483026, 140, 0
164, 248, -1, 10300200, 2, 150, 62, 143, 7, 275, 1, 1, 0.724492, 1, 0.430144, 140, 0
98, 201, 76, 10300200, 2, 180, 240, 60, 226, 126, 0.96401, 0.845133, 0.967908, 0.412439, 0.363421, 140, 1
7, 280, -1, 10300200, 2, 62, 143, 231, 275, 150, 1, 0.845241, 0.538641, 0.53768, 0.242021, 140, 0
62, 319, 1, 10300200, 2, 5, 150, 152, 231, 275, 0.968874, 1, 0.968063, 1, 1, 140, 1
275, 401, 12, 10300582, 3, 100, 48, 5, 280, 152, 1, 1, 0.968834, 0.646815, 1, 140, 0
231, 401, 19, 10300582, 3, 132, 100, 280, 48, 5, 0.952895, 0.862707, 0.754617, 0.969298, 0.968834, 140, 0
150, 447, -1, 10300582, 3, 5, 181, 61, 253, 48, 1, 0.726167, 0.752675, 0.540332, 0.753899, 140, 1
5, 487, -1, 10304965, 4, 46, 181, 253, 61, 105, 1, 0.754408, 0.550206, 0.602293, 0.234679, 140, 1
61, 515, 1, 10304965, 4, 105, 149, 253, 91, 181, 1, 0.861789, 1, 0.755227, 1, 140, 0
181, 561, 1, 10304965, 4, 149, 91, 46, 105, 253, 1, 0.863117, 0.929607, 1, 1, 140, 0
253, 580, 1, 10304965, 4, 91, 149, 105, 12, 188, 1, 1, 1, 0.636616, 0.482544, 140, 0
61, 515, 1, 10305347, 5, 105, 149, 253, 91, 181, 1, 0.861753, 1, 0.755196, 1, 140, 0
181, 561, 1, 10305347, 5, 149, 91, 46, 105, 253, 1, 0.863081, 0.929525, 1, 1, 140, 0
105, 673, -1, 10305347, 5, 298, 46, 293, 202, 269, 1, 1, 0.860576, 0.755255, 0.754633, 140, 0
60, 198, 105, 10308582, 3, 126, 226, 267, 240, 215, 0.970382, 1, 1, 1, 0.96777, 140, 0
180, 198, 153, 10308582, 3, 23, 126, 226, 267, 153, 0.968655, 1, 1, 1, 0.860654, 140, 1
240, 198, 179, 10308582, 3, 27, 23, 153, 126, 226, 0.970318, 0.968655, 1, 1, 1, 140, 0
226, 201, 218, 10308582, 3, 27, 23, 174, 153, 126, 0.970318, 1, 0.844735, 1, 1, 140, 0
126, 201, 245, 10308582, 3, 265, 259, 174, 23, 13, 1, 0.966618, 1, 0.968655, 0.796005, 140, 0
267, 201, 212, 10308964, 4, 27, 23, 153, 13, 174, 1, 0.968615, 1, 0.697091, 0.636962, 140, 0
226, 201, 218, 10308964, 4, 27, 23, 174, 153, 126, 0.970278, 1, 0.844696, 1, 1, 140, 0
126, 201, 245, 10308964, 4, 265, 259, 174, 23, 13, 1, 0.966574, 1, 0.968615, 0.795957, 140, 0
23, 201, 285, 10308964, 4, 174, 265, 13, 186, 259, 0.955442, 0.701373, 0.753236, 0.568101, 0.604108, 140, 1
13, 198, 315, 10309347, 5, 65, 186, 254, 265, 259, 1, 1, 1, 1, 1, 140, 0
174, 198, 351, 10309347, 5, 65, 186, 251, 172, 254, 1, 1, 0.971973, 0.861609, 1, 140, 1
259, 198, 387, 10309347, 5, 45, 172, 65, 251, 186, 0.970915, 1, 1, 1, 1, 140, 0
265, 201, 412, 10309347, 5, 45, 172, 65, 251, 186, 1, 1, 1, 1, 1, 140, 0
186, 201, 446, 10309347, 5, 45, 172, 65, 251, 191, 0.755156, 0.861609, 0.967306, 1, 0.274527, 140, 0
253, 580, 1, 10309729, 6, 91, 149, 105, 12, 188, 1, 1, 1, 0.636134, 0.482267, 140, 0
254, 201, 419, 10309729, 6, 45, 172, 65, 251, 186, 0.970875, 1, 1, 0.971933, 1, 140, 0
149, 601, 44, 10309729, 6, 12, 91, 10000000, 10000000, 10000000, 0.959258, 1, 0, 0, 0, 140, 1
186, 201, 446, 10309729, 6, 45, 172, 65, 251, 191, 0.755125, 0.861574, 0.967266, 1, 0.274513, 140, 0
65, 201, 486, 10309729, 6, 45, 172, 10000000, 10000000, 10000000, 0.539375, 0.753877, 0, 0, 0, 140, 1
105, 673, -1, 10309729, 6, 298, 46, 293, 202, 269, 1, 1, 0.86017, 0.754631, 0.754276, 140, 0
46, 716, 1, 10309729, 6, 298, 293, 269, 202, 188, 1, 1, 1, 1, 1, 140, 1
91, 601, 84, 10310111, 7, 12, 10000000, 10000000, 10000000, 10000000, 0.863827, 0, 0, 0, 0, 140, 0
12, 598, 109, 10310111, 7, 266, 216, 116, 131, 102, 1, 0.86038, 0.754341, 0.644645, 0.539783, 140, 1
188, 754, 1, 10318111, 7, 75, 209, 298, 293, 269, 0.410397, 0.318744, 1, 1, 1, 140, 0
202, 780, 1, 10318112, 7, 227, 75, 190, 209, 10000000, 0.608654, 0.60268, 0.568248, 0.159372, 0, 140, 0
269, 787, 1, 10318112, 7, 209, 227, 75, 190, 10000000, 0.637487, 0.567457, 0.60268, 0.464737, 0, 140, 0
293, 787, 1, 10318112, 7, 75, 209, 190, 120, 58, 0.60268, 0.482567, 0.323479, 0.137442, 0.120584, 140, 0
298, 787, 1, 10318112, 7, 75, 274, 209, 190, 227, 0.482144, 0.377526, 0.323086, 0.120875, 0.107794, 140, 1
75, 798, 117, 10318494, 8, 58, 40, 120, 274, 227, 1, 0.881663, 1, 1, 0.970103, 140, 1
190, 798, 155, 10318494, 8, 58, 120, 227, 274, 249, 1, 1, 1, 1, 1, 140, 0
274, 801, 212, 10318876, 9, 58, 120, 40, 227, 10000000, 1, 1, 0.645121, 0.970063, 0, 140, 0
227, 801, 219, 10318876, 9, 58, 40, 120, 10000000, 10000000, 1, 0.685173, 1, 0, 0, 140, 0
120, 801, 246, 10318876, 9, 58, 40, 10000000, 10000000, 10000000, 1, 0.645121, 0, 0, 0, 140, 0
58, 801, 289, 10318876, 9, 40, 10000000, 10000000, 10000000, 10000000, 0.752641, 0, 0, 0, 0, 140, 1
40, 798, 322, 10318877, 9, 260, 211, 118, 133, 81, 0.968236, 0.859504, 0.752935, 0.753454, 0.647237, 140, 0
40, 798, 322, 10319259, 10, 260, 211, 118, 133, 81, 0.968196, 0.859469, 0.752904, 0.753423, 0.64721, 140, 1
260, 787, 401, 10319641, 11, 140, 87, 125, 238, 94, 1, 0.429892, 0.215719, 0.188151, 0.158724, 140, 1
87, 798, 517, 10320023, 12, 140, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 140, 0
241, 21, -1, 11299999, 1, 285, 8, 11, 38, 144, 0.798774, 1, 0.972748, 0.846259, 0.725012, 167, 0
8, 89, -1, 11300200, 2, 278, 247, 144, 285, 38, 1, 1, 0.966659, 0.607276, 0.860685, 167, 1
38, 95, 1, 11300200, 2, 164, 212, 278, 243, 285, 1, 1, 1, 1, 1, 167, 0
144, 145, 1, 11300200, 2, 98, 117, 7, 164, 212, 0.969084, 1, 1, 1, 1, 167, 0
38, 95, 1, 11304582, 3, 164, 212, 278, 243, 285, 1, 1, 1, 1, 1, 167, 0
144, 145, 1, 11304582, 3, 98, 117, 7, 164, 212, 0.968627, 1, 1, 1, 1, 167, 0
247, 171, 1, 11304582, 3, 98, 117, 62, 7, 164, 1, 1, 0.951284, 1, 1, 167, 0
278, 201, 12, 11304582, 3, 98, 60, 117, 7, 240, 1, 0.964047, 1, 0.971558, 0.603371, 167, 1
285, 212, -1, 11304582, 3, 98, 117, 62, 7, 164, 0.968627, 1, 0.961864, 1, 1, 167, 0
117, 201, 62, 11304964, 4, 240, 60, 98, 180, 267, 1, 0.964319, 1, 0.645276, 0.538451, 167, 0
98, 201, 87, 11304964, 4, 180, 240, 226, 267, 60, 0.967809, 0.861374, 0.483175, 0.412911, 0.970872, 167, 1
60, 198, 89, 11304964, 4, 126, 226, 267, 215, 240, 1, 1, 1, 0.967508, 1, 167, 0
7, 293, -1, 11304964, 4, 275, 143, 62, 231, 150, 0.822652, 0.861472, 1, 0.602707, 0.215785, 167, 1
240, 198, 173, 11304965, 4, 23, 126, 27, 153, 226, 1, 1, 0.968406, 1, 1, 167, 0
60, 198, 89, 11305346, 5, 126, 226, 267, 215, 240, 1, 1, 1, 0.967468, 1, 167, 0
180, 198, 140, 11305347, 5, 126, 23, 226, 267, 215, 1, 0.967385, 1, 1, 1, 167, 1
240, 198, 173, 11305347, 5, 23, 126, 27, 153, 226, 1, 1, 0.968366, 1, 1, 167, 0
267, 201, 212, 11305347, 5, 23, 27, 126, 13, 174, 1, 1, 1, 0.754719, 0.687172, 167, 0
226, 201, 224, 11305347, 5, 254, 23, 174, 13, 126, 1, 1, 0.861754, 0.824388, 1, 167, 0
267, 201, 212, 11305729, 6, 23, 27, 126, 13, 174, 1, 1, 1, 0.754665, 0.687136, 167, 0
226, 201, 224, 11305729, 6, 254, 23, 174, 13, 126, 1, 1, 0.861719, 0.824344, 1, 167, 0
126, 201, 257, 11305729, 6, 259, 265, 174, 23, 13, 0.970515, 0.870163, 1, 1, 0.824344, 167, 1
23, 201, 298, 11306111, 7, 265, 174, 206, 259, 186, 0.75837, 0.96194, 0.602761, 0.539153, 0.477867, 167, 0
13, 198, 301, 11306111, 7, 65, 186, 254, 265, 259, 1, 1, 1, 1, 1, 167, 0
174, 198, 337, 11306111, 7, 65, 186, 254, 265, 251, 1, 1, 1, 1, 0.968679, 167, 0
259, 198, 387, 11306111, 7, 172, 45, 65, 186, 251, 1, 0.967751, 1, 1, 1, 167, 1
265, 201, 412, 11306111, 7, 45, 172, 65, 186, 251, 1, 1, 1, 1, 1, 167, 0
251, 226, 398, 11306493, 8, 162, 45, 18, 172, 255, 0.964356, 1, 0.860438, 1, 0.411369, 167, 0
172, 260, 398, 11306494, 8, 18, 45, 255, 162, 198, 1, 1, 0.638087, 0.646759, 0.37929, 167, 1
186, 201, 459, 11306494, 8, 65, 45, 191, 10000000, 10000000, 1, 0.752664, 0.241476, 0, 0, 167, 0
65, 201, 499, 11306494, 8, 67, 191, 10000000, 10000000, 10000000, 0.568881, 0.477379, 0, 0, 0, 167, 1
45, 296, 398, 11306876, 9, 162, 255, 160, 18, 198, 0.95346, 0.700077, 0.63814, 1, 0.468326, 167, 0
18, 298, 401, 11306876, 9, 160, 255, 198, 24, 162, 1, 1, 0.967235, 0.862257, 1, 167, 1
162, 345, 401, 11306876, 9, 138, 24, 104, 198, 160, 1, 1, 0.969841, 1, 1, 167, 0
162, 345, 401, 11307258, 10, 138, 24, 104, 198, 160, 1, 1, 0.969801, 1, 1, 167, 0
160, 456, 398, 11307258, 10, 53, 24, 138, 10000000, 10000000, 0.968649, 1, 0.725848, 0, 0, 167, 1
24, 499, 398, 11307258, 10, 138, 53, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 167, 0
24, 499, 398, 11307640, 11, 138, 53, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 167, 0
53, 504, 401, 11307640, 11, 21, 138, 85, 124, 220, 0.753941, 1, 0.107796, 0.107523, 0.107464, 167, 1
138, 543, 401, 11307641, 11, 21, 287, 124, 220, 85, 0.861647, 0.317362, 0.274634, 0.214929, 0.215592, 167, 0
138, 543, 401, 11308023, 12, 21, 287, 124, 220, 85, 0.861612, 0.317342, 0.27462, 0.21492, 0.215583, 167, 1
191, 201, 659, 11314876, 9, 107, 10000000, 10000000, 10000000, 10000000, 0.861596, 0, 0, 0, 0, 167, 1
62, 305, 1, 11317346, 5, 152, 231, 275, 150, 5, 0.969151, 1, 1, 1, 0.860098, 167, 0
143, 342, 1, 11317347, 5, 48, 152, 231, 5, 275, 0.970336, 1, 1, 1, 1, 167, 0
275, 401, 12, 11317347, 5, 237, 100, 48, 152, 280, 0.948153, 1, 1, 1, 0.644673, 167, 1
150, 460, -1, 11317347, 5, 152, 231, 48, 61, 253, 0.969151, 1, 0.754706, 0.957258, 0.95304, 167, 0
152, 401, 53, 11317729, 6, 132, 100, 280, 48, 237, 0.956567, 0.968102, 0.724063, 1, 0.537335, 167, 0
48, 401, 92, 11317729, 6, 237, 132, 280, 100, 10000000, 0.965975, 1, 0.752087, 1, 0, 167, 0
100, 398, 100, 11317729, 6, 292, 268, 264, 280, 237, 1, 1, 1, 1, 1, 167, 0
237, 398, 173, 11317729, 6, 41, 111, 221, 112, 292, 1, 0.75365, 1, 0.968637, 1, 167, 1
280, 398, 186, 11317729, 6, 41, 112, 256, 221, 292, 1, 1, 0.605196, 1, 1, 167, 0
292, 412, 198, 11318111, 7, 41, 88, 112, 116, 49, 0.968911, 1, 1, 0.646828, 0.645486, 167, 0
221, 424, 198, 11318111, 7, 41, 49, 88, 112, 266, 0.861254, 1, 1, 1, 0.751515, 167, 1
41, 401, 300, 11318112, 7, 255, 256, 201, 111, 198, 1, 0.946881, 0.862594, 1, 0.700645, 167, 1
111, 398, 333, 11318494, 8, 104, 198, 255, 256, 201, 1, 1, 1, 1, 1, 167, 0
201, 398, 367, 11318494, 8, 104, 198, 255, 24, 256, 1, 1, 1, 0.861179, 1, 167, 0
256, 398, 384, 11318494, 8, 104, 198, 24, 160, 255, 1, 1, 0.968826, 1, 1, 167, 0
255, 401, 420, 11318494, 8, 104, 198, 24, 160, 148, 1, 1, 0.968826, 0.966003, 0.377979, 167, 1
198, 401, 440, 11318876, 9, 104, 79, 148, 10000000, 10000000, 1, 0.158658, 0.120471, 0, 0, 167, 0
104, 401, 479, 11318876, 9, 148, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 167, 1
112, 462, 198, 11326494, 8, 49, 41, 266, 88, 216, 1, 0.752918, 1, 1, 0.603524, 167, 0
49, 501, 201, 11326494, 8, 116, 216, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 167, 1
88, 510, 198, 11326494, 8, 116, 49, 216, 41, 266, 1, 0.752389, 0.75782, 0.537798, 0.643576, 167, 0
116, 540, 201, 11330876, 9, 187, 47, 10000000, 10000000, 10000000, 0.360159, 0.240924, 0, 0, 0, 167, 1
216, 575, 201, 11330876, 9, 47, 187, 116, 10000000, 10000000, 0.683808, 0.537947, 1, 0, 0, 167, 0
159, -1, 124, 12299999, 1, 32, 170, 64, 168, 207, 1, 1, 0.911162, 0.784546, 0.863446, 165, 0
32, 1, 313, 12300200, 2, 168, 43, 10000000, 10000000, 10000000, 1, 0.304133, 0, 0, 0, 165, 1
168, -1, 335, 12300582, 3, 43, 50, 110, 236, 182, 1, 0.647936, 0.605209, 0.215357, 0.215755, 165, 1
43, 1, 505, 12300583, 3, 244, 245, 157, 182, 283, 0.934393, 1, 0.796246, 1, 0.548152, 165, 1
50, -1, 497, 12300965, 4, 28, 157, 244, 283, 245, 0.970794, 0.969322, 1, 1, 1, 165, 0
182, -1, 529, 12304965, 4, 28, 236, 244, 283, 157, 1, 0.968651, 1, 1, 0.861248, 165, 0
245, -1, 565, 12304965, 4, 236, 28, 128, 2, 34, 1, 1, 0.860249, 1, 0.755686, 165, 0
283, 1, 615, 12304965, 4, 128, 34, 236, 28, 195, 1, 0.863641, 1, 1, 0.970019, 165, 0
244, 1, 632, 12304965, 4, 34, 128, 236, 28, 157, 0.863641, 0.96778, 1, 1, 1, 165, 1
157, 1, 674, 12305347, 5, 34, 128, 28, 236, 219, 0.647704, 0.752687, 1, 0.860988, 0.645651, 165, 0
236, 34, 598, 12305347, 5, 34, 128, 103, 191, 10000000, 1, 1, 0.754445, 0.215488, 0, 165, 1
28, 1, 712, 12305347, 5, 128, 34, 10000000, 10000000, 10000000, 0.752687, 0.431803, 0, 0, 0, 165, 1
128, 68, 598, 12313729, 6, 34, 103, 107, 191, 10000000, 1, 0.725973, 0.322916, 0.158784, 0, 165, 0
103, 83, 601, 12313730, 6, 107, 191, 67, 34, 20, 1, 0.753527, 0.644782, 1, 0.322466, 165, 0
34, 102, 598, 12313730, 6, 191, 107, 10000000, 10000000, 10000000, 0.27429, 0.215278, 0, 0, 0, 165, 1
107, 298, 598, 12314112, 7, 156, 148, 16, 10000000, 10000000, 0.430303, 0.430292, 0, 0, 0, 165, 1
226, 201, 242, 13299999, 1, 254, 23, 174, 126, 27, 0.920031, 1, 1, 1, 0.752966, 87, 0
126, 201, 286, 13300200, 2, 186, 254, 259, 206, 23, 1, 0.937805, 1, 1, 1, 87, 0
174, 198, 310, 13300200, 2, 186, 254, 65, 265, 259, 1, 1, 0.971197, 1, 1, 87, 0
23, 201, 325, 13300200, 2, 254, 265, 259, 206, 186, 1, 0.825473, 0.964006, 0.960334, 0.36267, 87, 1
206, 198, 350, 13304582, 3, 251, 186, 254, 65, 172, 0.969822, 1, 1, 0.970738, 0.75566, 87, 0
259, 198, 381, 13304582, 3, 172, 251, 45, 186, 254, 0.971563, 1, 0.755978, 1, 1, 87, 0
265, 201, 419, 13304582, 3, 172, 45, 251, 186, 254, 1, 0.863975, 1, 1, 1, 87, 1
254, 201, 444, 13308964, 4, 172, 45, 251, 186, 10000000, 0.863204, 0.75562, 0.969364, 1, 0, 87, 0
251, 246, 398, 13308964, 4, 162, 45, 172, 160, 18, 1, 1, 1, 0.61186, 0.964532, 87, 1
186, 201, 486, 13308964, 4, 251, 172, 45, 10000000, 10000000, 0.861657, 0.647403, 0.539729, 0, 0, 87, 1
18, 271, 401, 13317346, 5, 160, 24, 255, 162, 45, 1, 0.752845, 0.859884, 1, 1, 87, 0
172, 289, 398, 13317346, 5, 45, 162, 255, 198, 10000000, 1, 0.862358, 0.483116, 0.27458, 0, 87, 0
45, 322, 398, 13317347, 5, 138, 53, 160, 162, 255, 1, 1, 0.724753, 0.963467, 0.476515, 87, 0
162, 325, 401, 13317347, 5, 24, 138, 160, 198, 255, 1, 0.946421, 1, 0.966623, 0.96737, 87, 1
