source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
154, 1, 47, 10299999, 1, 11, 159, 29, 247, 170, 1, 0.604142, 0.646388, 0.363305, 0.304449, 16, 1
11, 1, 81, 10300200, 2, 170, 29, 159, 38, 10000000, 0.726205, 0.969562, 0.724953, 0.107761, 0, 16, 1
29, -1, 115, 10300200, 2, 32, 170, 207, 159, 197, 0.971012, 0.972748, 0.863672, 0.972576, 0.754232, 16, 0
159, -1, 151, 10300200, 2, 64, 32, 170, 207, 197, 1, 1, 1, 0.971631, 0.86198, 16, 0
29, -1, 115, 10300664, 3, 32, 170, 207, 159, 197, 0.970964, 0.972699, 0.863628, 0.972527, 0.754194, 16, 0
159, -1, 151, 10300664, 3, 64, 32, 170, 207, 197, 1, 1, 1, 0.971582, 0.861936, 16, 0
170, 1, 248, 10300664, 3, 168, 32, 64, 10000000, 10000000, 0.755992, 1, 0.548285, 0, 0, 16, 1
32, 1, 281, 10301128, 4, 168, 43, 64, 10000000, 10000000, 0.967415, 0.77582, 0.648275, 0, 0, 16, 0
64, -1, 317, 10301128, 4, 43, 168, 50, 110, 283, 0.968727, 1, 0.538129, 0.539423, 0.304599, 16, 0
168, -1, 358, 10301129, 4, 43, 50, 110, 236, 182, 1, 0.826364, 0.647307, 0.274445, 0.275092, 16, 1
50, -1, 520, 10301593, 5, 236, 283, 244, 157, 245, 0.862351, 1, 1, 0.970297, 1, 16, 1
182, -1, 556, 10301593, 5, 236, 128, 34, 283, 244, 1, 0.860547, 0.646677, 1, 1, 16, 0
245, -1, 579, 10306057, 6, 34, 128, 236, 283, 244, 0.861821, 0.967651, 1, 1, 1, 16, 0
283, 1, 612, 10306057, 6, 34, 128, 236, 10000000, 10000000, 0.969549, 0.967651, 1, 0, 0, 16, 1
236, 19, 598, 10310521, 7, 34, 103, 128, 191, 10000000, 0.969082, 0.686481, 1, 0.215595, 0, 16, 0
128, 44, 598, 10310522, 7, 34, 103, 107, 191, 67, 0.969082, 0.638818, 0.362286, 0.232848, 0.120705, 16, 1
34, 79, 598, 10314986, 8, 103, 107, 191, 10000000, 10000000, 0.96267, 0.274289, 0.215491, 0, 0, 16, 1
103, 112, 601, 10314986, 8, 107, 191, 67, 20, 223, 1, 0.861965, 0.754803, 0.410702, 0.120847, 16, 0
103, 112, 601, 10315450, 9, 107, 191, 67, 20, 223, 1, 0.861922, 0.754765, 0.410676, 0.12084, 16, 1
107, 271, 598, 10315450, 9, 148, 20, 156, 10000000, 10000000, 0.539097, 0.645968, 0.362263, 0, 0, 16, 0
107, 271, 598, 10315914, 10, 148, 20, 156, 10000000, 10000000, 0.53907, 0.645936, 0.362242, 0, 0, 16, 1
20, 315, 601, 10315914, 10, 156, 96, 148, 79, 16, 1, 0.861554, 0.862513, 0.751421, 0.549122, 16, 0
20, 315, 601, 10316378, 11, 156, 96, 148, 79, 16, 1, 0.861511, 0.862469, 0.751383, 0.549087, 16, 1
156, 447, 598, 10316379, 11, 96, 167, 16, 10000000, 10000000, 1, 0.569413, 0.42949, 0, 0, 16, 1
96, 484, 598, 10324843, 12, 16, 10000000, 10000000, 10000000, 10000000, 0.959786, 0, 0, 0, 0, 16, 0
167, 550, 601, 10324843, 12, 16, 96, 10000000, 10000000, 10000000, 1, 0.860726, 0, 0, 0, 16, 0
164, 261, -1, 11299999, 1, 62, 150, 275, 7, 143, 1, 0.7842, 0.686011, 1, 0.754191, 33, 0
7, 293, -1, 11300200, 2, 275, 143, 62, 231, 150, 0.82319, 0.861914, 1, 0.603054, 0.323844, 33, 0
62, 305, 1, 11300200, 2, 152, 231, 275, 150, 48, 0.970943, 1, 1, 1, 0.756103, 33, 1
143, 342, 1, 11300200, 2, 48, 152, 231, 275, 5, 0.972133, 1, 1, 1, 1, 33, 0
275, 401, 12, 11300200, 2, 237, 100, 48, 152, 280, 0.951246, 1, 1, 1, 0.645863, 33, 0
275, 401, 12, 11300664, 3, 237, 100, 48, 152, 280, 0.951162, 1, 1, 1, 0.64583, 33, 0
152, 401, 53, 11309128, 4, 132, 100, 280, 48, 237, 0.95788, 0.968998, 0.724815, 1, 0.537832, 33, 0
48, 401, 92, 11309128, 4, 237, 132, 280, 100, 10000000, 0.966979, 1, 0.752783, 1, 0, 33, 0
100, 398, 100, 11309128, 4, 292, 268, 264, 280, 237, 1, 1, 1, 1, 1, 33, 1
280, 398, 186, 11309129, 4, 256, 41, 112, 221, 292, 0.910163, 1, 1, 1, 1, 33, 0
237, 398, 173, 11313593, 5, 41, 111, 221, 112, 292, 1, 0.754238, 1, 0.969069, 1, 33, 0
280, 398, 186, 11313593, 5, 256, 41, 112, 221, 292, 0.908932, 1, 1, 1, 1, 33, 0
292, 412, 198, 11326057, 6, 41, 88, 112, 116, 49, 0.968083, 1, 1, 0.646274, 0.644935, 33, 0
221, 424, 198, 11326057, 6, 41, 49, 88, 112, 266, 0.860518, 1, 1, 1, 0.858142, 33, 0
112, 462, 198, 11326057, 6, 41, 49, 88, 116, 266, 0.752953, 1, 1, 0.430849, 1, 33, 1
41, 401, 300, 11326057, 6, 255, 256, 201, 111, 198, 1, 0.945458, 0.861856, 1, 0.699347, 33, 1
111, 398, 333, 11330521, 7, 104, 198, 255, 256, 162, 1, 1, 1, 1, 0.967633, 33, 0
201, 398, 367, 11330521, 7, 104, 198, 255, 24, 162, 1, 1, 1, 0.860065, 0.967633, 33, 0
