source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
159, -1, 151, 10299999, 1, 64, 32, 170, 207, 197, 1, 1, 1, 0.971652, 0.861998, 235, 1
170, 1, 248, 10300200, 2, 168, 32, 64, 10000000, 10000000, 0.756029, 1, 0.548319, 0, 0, 235, 0
32, 1, 281, 10300200, 2, 168, 43, 64, 10000000, 10000000, 0.967524, 0.776379, 0.64834, 0, 0, 235, 0
64, -1, 317, 10300200, 2, 43, 168, 50, 110, 283, 0.968824, 1, 0.538183, 0.539477, 0.304685, 235, 1
168, -1, 358, 10300601, 3, 43, 50, 110, 236, 182, 1, 0.826425, 0.647344, 0.274465, 0.275112, 235, 0
43, 1, 476, 10300602, 3, 157, 244, 245, 50, 182, 0.934691, 0.876857, 0.862499, 1, 0.752746, 235, 1
50, -1, 520, 10300860, 4, 28, 157, 244, 283, 245, 1, 0.970374, 1, 1, 1, 235, 0
182, -1, 556, 10300860, 4, 28, 236, 157, 244, 283, 1, 1, 0.970374, 1, 1, 235, 0
245, -1, 579, 10300860, 4, 2, 28, 128, 34, 236, 1, 1, 0.968192, 0.862304, 1, 235, 0
244, 1, 618, 10300860, 4, 34, 128, 28, 2, 219, 0.970092, 1, 1, 0.825128, 0.686017, 235, 1
28, 1, 682, 10305060, 5, 252, 195, 2, 136, 219, 0.87596, 0.968129, 0.965718, 0.43009, 0.482061, 235, 1
2, -1, 718, 10305060, 5, 299, 289, 262, 22, 136, 1, 1, 1, 0.970422, 1, 235, 0
219, -1, 780, 10305061, 5, 77, 189, 210, 22, 299, 0.86218, 0.971835, 1, 1, 1, 235, 0
2, -1, 718, 10313260, 6, 299, 289, 262, 22, 136, 1, 1, 1, 0.969565, 1, 235, 0
195, -1, 756, 10313261, 6, 210, 22, 299, 262, 289, 1, 1, 1, 1, 0.970776, 235, 1
219, -1, 780, 10313261, 6, 77, 189, 210, 22, 299, 0.861419, 0.970976, 1, 1, 1, 235, 0
136, 1, 851, 10313261, 6, 189, 22, 89, 77, 210, 0.86309, 1, 0.963312, 0.646064, 0.971066, 235, 0
262, 12, 798, 10317461, 7, 68, 77, 279, 223, 189, 0.964016, 1, 0.611369, 0.610927, 1, 235, 0
289, 12, 798, 10317461, 7, 130, 77, 68, 189, 223, 0.766871, 1, 0.823413, 1, 0.538064, 235, 0
299, 12, 798, 10317461, 7, 77, 279, 189, 68, 210, 1, 0.699666, 1, 0.686177, 1, 235, 1
210, 19, 798, 10325661, 8, 68, 77, 189, 223, 248, 0.953233, 1, 1, 0.430072, 0.322449, 235, 0
189, 40, 798, 10325661, 8, 77, 248, 68, 279, 223, 1, 0.410326, 0.481532, 0.361629, 0.317988, 235, 0
77, 86, 798, 10325661, 8, 130, 248, 279, 223, 68, 1, 0.951286, 0.547137, 0.53759, 0.722298, 235, 1
68, 108, 801, 10325661, 8, 3, 130, 248, 223, 279, 0.967999, 1, 1, 1, 0.96853, 235, 0
68, 108, 801, 10325971, 9, 3, 130, 248, 223, 279, 0.967967, 1, 1, 1, 0.968498, 235, 0
279, 201, 812, 10325971, 9, 3, 130, 248, 55, 173, 1, 1, 1, 1, 1, 235, 0
248, 220, 798, 10325971, 9, 288, 196, 3, 95, 130, 0.942012, 0.951122, 1, 0.795174, 1, 235, 1
130, 248, 798, 10330171, 10, 258, 196, 3, 288, 95, 0.952179, 0.943911, 1, 0.603646, 0.537736, 235, 0
3, 275, 798, 10330172, 10, 196, 288, 258, 204, 95, 0.928139, 0.85987, 0.793482, 0.643399, 0.645283, 235, 0
95, 318, 801, 10330172, 10, 82, 288, 258, 204, 196, 0.966441, 1, 1, 1, 1, 235, 0
196, 354, 801, 10330172, 10, 82, 31, 288, 258, 204, 1, 0.86098, 1, 1, 1, 235, 0
288, 387, 801, 10330172, 10, 82, 135, 163, 31, 52, 1, 0.842132, 1, 1, 0.93429, 235, 1
31, 401, 882, 10330534, 11, 163, 52, 82, 10000000, 10000000, 0.840563, 0.960656, 0.644269, 0, 0, 235, 0
82, 483, 798, 10330534, 11, 135, 294, 271, 234, 33, 0.820158, 0.722486, 0.722134, 0.684648, 0.644331, 235, 1
