source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
56, 82, 198, 10299999, 1, 153, 267, 215, 17, 123, 1, 0.958386, 0.753405, 0.752708, 0.603746, 200, 1
17, 112, 201, 10300200, 2, 27, 153, 226, 267, 215, 1, 1, 1, 1, 1, 200, 0
123, 159, 201, 10300200, 2, 27, 23, 153, 126, 226, 1, 0.96953, 1, 0.97126, 1, 200, 0
215, 181, 201, 10300200, 2, 27, 23, 153, 126, 226, 1, 0.96953, 1, 0.97126, 1, 200, 0
267, 201, 212, 10300200, 2, 23, 27, 13, 153, 174, 0.96953, 0.971196, 0.698513, 1, 0.637852, 200, 1
153, 241, 198, 10304400, 3, 71, 218, 27, 178, 264, 0.970418, 0.68793, 1, 0.687205, 0.550414, 200, 1
23, 201, 285, 10304400, 3, 174, 265, 186, 13, 259, 0.956137, 0.702123, 0.568593, 0.753606, 0.604442, 200, 1
13, 198, 315, 10304400, 3, 65, 186, 254, 265, 259, 1, 1, 1, 1, 1, 200, 0
174, 198, 351, 10304400, 3, 65, 186, 254, 265, 251, 1, 1, 1, 1, 0.972492, 200, 0
13, 198, 315, 10304658, 4, 65, 186, 254, 265, 259, 1, 1, 1, 1, 1, 200, 0
174, 198, 351, 10304658, 4, 65, 186, 254, 265, 251, 1, 1, 1, 1, 0.972465, 200, 1
259, 198, 387, 10304658, 4, 45, 65, 172, 186, 251, 0.971406, 1, 1, 1, 1, 200, 0
265, 201, 412, 10304659, 4, 65, 172, 45, 186, 251, 1, 1, 0.863472, 1, 1, 200, 0
186, 201, 446, 10304659, 4, 65, 45, 191, 10000000, 10000000, 0.967793, 0.755538, 0.274704, 0, 0, 200, 0
265, 201, 412, 10304982, 5, 65, 172, 45, 186, 251, 1, 1, 0.863442, 1, 1, 200, 0
254, 201, 418, 10304982, 5, 65, 172, 45, 186, 251, 1, 1, 0.863442, 1, 0.972431, 200, 0
186, 201, 446, 10304982, 5, 65, 45, 191, 10000000, 10000000, 0.96776, 0.755512, 0.274692, 0, 0, 200, 0
65, 201, 485, 10304982, 5, 191, 67, 10000000, 10000000, 10000000, 0.56788, 0.323836, 0, 0, 0, 200, 1
27, 278, 198, 10316600, 4, 264, 178, 218, 71, 292, 0.824237, 0.860201, 0.796225, 0.753778, 0.566435, 200, 0
71, 323, 201, 10316600, 4, 88, 112, 221, 292, 268, 0.969438, 1, 1, 1, 1, 200, 1
178, 355, 201, 10316600, 4, 49, 88, 112, 41, 221, 1, 1, 1, 0.860223, 1, 200, 0
218, 380, 201, 10316600, 4, 41, 88, 112, 221, 49, 1, 1, 1, 1, 0.695223, 200, 0
264, 387, 201, 10316601, 4, 111, 41, 88, 112, 221, 1, 1, 1, 1, 1, 200, 0
268, 412, 198, 10316898, 5, 216, 41, 49, 88, 116, 0.937053, 1, 0.947804, 1, 0.758439, 200, 0
292, 412, 198, 10316898, 5, 41, 88, 112, 216, 116, 0.96772, 1, 1, 0.644814, 0.604242, 200, 0
221, 418, 198, 10316898, 5, 49, 88, 266, 41, 112, 1, 1, 0.754893, 0.860196, 1, 200, 0
112, 449, 198, 10316898, 5, 266, 49, 88, 216, 41, 1, 1, 1, 0.537345, 0.752671, 200, 0
88, 495, 198, 10316898, 5, 102, 216, 116, 131, 266, 1, 0.937053, 0.969158, 0.636107, 0.601445, 200, 1
116, 553, 201, 10317156, 6, 102, 131, 266, 216, 86, 0.970871, 1, 1, 1, 0.633659, 200, 0
216, 581, 201, 10317156, 6, 47, 187, 102, 131, 86, 0.793868, 0.603801, 0.970871, 1, 0.792074, 200, 1
266, 587, 201, 10317156, 6, 187, 102, 131, 47, 86, 0.865134, 1, 1, 0.481307, 0.549254, 200, 0
131, 648, 198, 10317156, 6, 214, 194, 99, 102, 86, 1, 0.84564, 0.762133, 1, 0.724011, 200, 0
131, 648, 198, 10321356, 7, 214, 194, 99, 102, 86, 1, 0.845211, 0.759701, 1, 0.723644, 200, 0
102, 677, 198, 10321356, 7, 274, 86, 249, 194, 113, 1, 0.960641, 0.843155, 0.724467, 0.697481, 200, 1
86, 717, 201, 10329557, 8, 274, 120, 58, 227, 249, 1, 0.860865, 0.750377, 0.861287, 1, 200, 0
194, 754, 201, 10329557, 8, 120, 58, 227, 274, 249, 1, 0.857573, 1, 1, 1, 200, 0
249, 779, 201, 10329557, 8, 58, 120, 227, 274, 40, 1, 1, 1, 1, 0.410503, 200, 0
274, 801, 212, 10329557, 8, 58, 120, 40, 227, 10000000, 1, 1, 0.644381, 0.968948, 0, 200, 1
113, 847, 198, 10329557, 8, 120, 274, 227, 58, 249, 0.860865, 1, 0.968948, 0.64318, 1, 200, 0
227, 801, 219, 10329828, 9, 58, 40, 120, 10000000, 10000000, 1, 0.684146, 1, 0, 0, 200, 0
120, 801, 246, 10329828, 9, 58, 40, 10000000, 10000000, 10000000, 1, 0.644362, 0, 0, 0, 200, 0
58, 801, 289, 10329828, 9, 40, 10000000, 10000000, 10000000, 10000000, 0.751756, 0, 0, 0, 0, 200, 1
40, 798, 322, 10329828, 9, 260, 211, 118, 133, 81, 0.967096, 0.858494, 0.75205, 0.752567, 0.538728, 200, 0
40, 798, 322, 10330099, 10, 260, 211, 118, 133, 81, 0.967068, 0.858469, 0.752028, 0.752545, 0.538712, 200, 1
38, 95, 1, 11299999, 1, 164, 212, 278, 243, 285, 1, 1, 1, 1, 1, 36, 0
278, 201, 12, 11300200, 2, 98, 60, 117, 240, 180, 1, 0.964556, 1, 0.724428, 0.639699, 36, 0
285, 212, -1, 11300200, 2, 117, 62, 7, 98, 164, 1, 0.962444, 1, 0.861408, 1, 36, 0
