source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
261, 201, 218, 10299999, 1, 522, 209, 23, 27, 13, 0.912885, 0.771468, 0.970023, 0.969042, 0.755322, 199
23, 201, 284, 10300200, 2, 565, 344, 522, 196, 587, 0.950853, 1, 0.968437, 0.945147, 0.844797, 199
13, 198, 315, 10300200, 2, 65, 209, 414, 328, 574, 0.971323, 0.96851, 1, 1, 1, 199
522, 198, 387, 10300200, 2, 226, 45, 65, 191, 209, 1, 0.968683, 1, 0.968743, 1, 199
191, 248, 398, 10300458, 3, 546, 45, 290, 478, 373, 0.699214, 1, 0.645897, 0.605566, 0.539929, 199
209, 201, 446, 10300458, 3, 492, 113, 65, 226, 419, 0.951602, 0.847097, 1, 0.64771, 0.60505, 199
65, 201, 485, 10300458, 3, 288, 331, 226, 419, 113, 1, 0.96319, 1, 0.755431, 0.847097, 199
226, 198, 564, 10300459, 3, 230, 67, 214, 337, 288, 0.968016, 1, 1, 0.968769, 1, 199
337, 216, 598, 10300847, 4, 107, 20, 484, 230, 325, 1, 0.797147, 0.613676, 1, 0.539177, 199
288, 201, 618, 10300847, 4, 107, 230, 67, 519, 258, 0.967725, 0.969495, 1, 0.877745, 0.787273, 199
214, 201, 645, 10300847, 4, 362, 230, 67, 107, 10, 1, 0.967976, 1, 0.752675, 0.843437, 199
67, 201, 691, 10300847, 4, 258, 519, 480, 307, 470, 1, 1, 0.845724, 0.931249, 0.843814, 199
307, 198, 780, 10305047, 5, 139, 3, 283, 480, 362, 0.967585, 0.862827, 1, 1, 1, 199
470, 198, 787, 10305047, 5, 3, 139, 283, 480, 362, 0.970681, 1, 1, 1, 1, 199
519, 198, 787, 10305047, 5, 3, 139, 283, 480, 362, 0.970681, 1, 1, 1, 1, 199
258, 201, 819, 10305048, 5, 139, 3, 283, 10000000, 10000000, 1, 0.862827, 1, 0, 0, 199
283, 220, 798, 10305501, 6, 95, 3, 219, 139, 409, 0.957981, 1, 0.688722, 1, 0.482801, 199
45, 283, 398, 10312658, 4, 418, 449, 373, 514, 489, 0.956251, 0.914252, 0.872999, 0.794129, 0.755053, 199
290, 379, 401, 10312659, 4, 385, 24, 538, 104, 169, 1, 1, 0.78664, 1, 1, 199
373, 387, 401, 10312659, 4, 396, 24, 115, 104, 169, 1, 1, 0.951012, 1, 1, 199
230, 236, 598, 10313047, 5, 320, 107, 408, 20, 96, 0.916791, 1, 0.56882, 0.686111, 0.441419, 199
