source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
164, 248, -1, 10299999, 1, 150, 62, 143, 7, 275, 1, 1, 0.72451, 1, 0.430153, 51, 1
7, 280, -1, 10300200, 2, 62, 143, 231, 275, 150, 1, 0.845241, 0.538641, 0.53768, 0.242021, 51, 0
62, 319, 1, 10300200, 2, 5, 150, 231, 275, 152, 0.968874, 1, 1, 1, 0.8605, 51, 1
143, 354, 1, 10300200, 2, 5, 152, 150, 231, 48, 1, 1, 1, 1, 0.861634, 51, 0
275, 401, 12, 10304400, 3, 100, 48, 280, 5, 152, 1, 1, 0.646549, 0.968436, 1, 51, 0
231, 401, 19, 10304400, 3, 132, 100, 280, 48, 237, 0.952318, 0.862352, 0.754307, 0.9689, 0.603001, 51, 0
150, 447, -1, 10304400, 3, 5, 181, 61, 253, 48, 1, 0.725832, 0.752366, 0.540109, 0.753589, 51, 1
5, 488, -1, 10308600, 4, 46, 181, 253, 61, 105, 1, 0.754113, 0.549931, 0.60203, 0.234479, 51, 1
61, 515, 1, 10308600, 4, 105, 149, 253, 91, 181, 1, 0.861451, 1, 0.754931, 1, 51, 0
181, 561, 1, 10308601, 4, 149, 46, 91, 105, 253, 1, 0.928822, 0.862778, 1, 1, 51, 0
253, 580, 1, 10308601, 4, 91, 149, 105, 12, 188, 1, 1, 1, 0.636248, 0.482333, 51, 0
61, 515, 1, 10308923, 5, 105, 149, 253, 91, 181, 1, 0.861421, 1, 0.754905, 1, 51, 0
181, 561, 1, 10308924, 5, 149, 46, 91, 105, 253, 1, 0.928753, 0.862748, 1, 1, 51, 0
253, 580, 1, 10308924, 5, 91, 149, 105, 12, 188, 1, 1, 1, 0.636215, 0.482314, 51, 0
105, 673, -1, 10308924, 5, 298, 293, 46, 119, 269, 1, 0.860245, 1, 0.75632, 0.754342, 51, 0
253, 580, 1, 10313124, 6, 91, 149, 105, 12, 188, 1, 1, 1, 0.63579, 0.48207, 51, 0
149, 601, 44, 10313124, 6, 12, 91, 10000000, 10000000, 10000000, 0.958812, 1, 0, 0, 0, 51, 1
105, 673, -1, 10313124, 6, 298, 293, 46, 119, 269, 1, 0.859857, 1, 0.75572, 0.754001, 51, 0
46, 716, 1, 10313124, 6, 26, 119, 224, 286, 298, 0.967205, 0.970023, 1, 1, 1, 51, 1
91, 601, 84, 10313551, 7, 12, 10000000, 10000000, 10000000, 10000000, 0.863506, 0, 0, 0, 0, 51, 0
12, 598, 109, 10313551, 7, 266, 216, 116, 131, 102, 0.863046, 0.860062, 0.754061, 0.644406, 0.539582, 51, 1
298, 787, 1, 10317324, 7, 26, 75, 119, 274, 224, 1, 0.48219, 1, 0.377582, 1, 51, 0
286, 812, -1, 10317324, 7, 246, 26, 119, 224, 155, 0.967947, 1, 1, 1, 0.431136, 51, 0
224, 820, -1, 10317324, 7, 26, 119, 73, 246, 14, 1, 1, 0.757941, 0.645298, 0.241333, 51, 0
119, 849, -1, 10317325, 7, 73, 26, 171, 246, 155, 0.96681, 1, 0.633908, 0.537748, 0.158451, 51, 0
26, 876, -1, 10317325, 7, 73, 171, 246, 155, 10000000, 0.96681, 0.950862, 0.752848, 0.241291, 0, 51, 1
73, 929, 1, 10317635, 8, 14, 155, 129, 78, 10000000, 0.862426, 0.970023, 0.215431, 0.120364, 0, 51, 1
171, 957, 1, 10317635, 8, 14, 155, 129, 78, 73, 0.970229, 1, 0.215431, 0.214946, 1, 51, 0
246, 984, 1, 10317635, 8, 14, 155, 78, 129, 73, 0.970229, 1, 0.722185, 0.361964, 1, 51, 0
123, 148, 201, 11299999, 1, 71, 27, 23, 153, 226, 0.959092, 1, 0.967942, 1, 1, 165, 0
226, 201, 224, 11300200, 2, 254, 23, 174, 13, 27, 1, 1, 0.862232, 0.824971, 0.968902, 165, 1
153, 253, 198, 11300200, 2, 71, 27, 178, 264, 218, 1, 1, 0.72537, 0.605103, 0.605035, 165, 0
71, 312, 201, 11300200, 2, 88, 112, 221, 292, 268, 0.972359, 1, 1, 1, 1, 165, 1
292, 412, 198, 11300523, 3, 88, 41, 112, 216, 116, 1, 0.970749, 1, 0.648235, 0.648057, 165, 0
268, 413, 198, 11300523, 3, 41, 88, 49, 116, 216, 1, 1, 0.958623, 0.799026, 0.761567, 165, 0
112, 462, 198, 11300524, 3, 266, 49, 88, 216, 116, 1, 1, 1, 0.726506, 0.432038, 165, 0
88, 510, 198, 11300524, 3, 102, 216, 116, 266, 131, 1, 0.951959, 1, 0.645374, 0.550065, 165, 1
116, 541, 201, 11300925, 4, 102, 131, 266, 216, 86, 1, 1, 1, 1, 0.685278, 165, 0
216, 575, 201, 11300925, 4, 102, 47, 131, 187, 86, 1, 0.686621, 1, 0.539686, 0.685278, 165, 0
266, 587, 201, 11300925, 4, 187, 102, 131, 47, 86, 0.910319, 1, 1, 0.537954, 0.60486, 165, 0
131, 660, 198, 11300925, 4, 214, 274, 194, 102, 86, 0.909968, 0.76038, 0.863789, 1, 0.755048, 165, 0
102, 691, 198, 11300925, 4, 274, 227, 249, 86, 194, 1, 0.756915, 0.861909, 0.967777, 0.755815, 165, 1
86, 703, 201, 11301196, 5, 274, 120, 58, 227, 249, 1, 0.864606, 0.75463, 0.862351, 1, 165, 0
194, 743, 201, 11301196, 5, 120, 58, 227, 274, 249, 1, 0.862434, 1, 1, 1, 165, 0
249, 772, 201, 11301197, 5, 58, 120, 227, 274, 40, 1, 1, 1, 1, 0.36233, 165, 0
274, 801, 212, 11301197, 5, 58, 40, 120, 227, 10000000, 1, 0.958901, 1, 1, 0, 165, 1
