source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
7, 280, -1, 10299999, 1, 288, 156, 149, 254, 320, 1, 0.785094, 0.862411, 0.703298, 0.698692, 307, 1
149, 354, 1, 10300200, 2, 5, 158, 156, 48, 373, 1, 1, 1, 0.862951, 1, 307, 0
320, 401, 12, 10300200, 2, 48, 100, 118, 5, 158, 1, 0.846, 0.646407, 0.968566, 1, 307, 0
288, 420, -1, 10300200, 2, 5, 61, 48, 156, 158, 1, 0.753051, 0.862951, 1, 0.967747, 307, 1
156, 447, -1, 10300200, 2, 5, 298, 338, 200, 61, 1, 0.539785, 0.538553, 0.549437, 0.602956, 307, 0
156, 447, -1, 10300614, 3, 5, 298, 338, 200, 61, 1, 0.53976, 0.538529, 0.549406, 0.602926, 307, 0
5, 487, -1, 10300614, 3, 200, 220, 61, 298, 291, 0.96146, 0.824353, 0.949474, 0.726605, 0.638864, 307, 1
61, 515, 1, 10300614, 3, 105, 291, 220, 338, 298, 1, 1, 1, 1, 1, 307, 0
61, 515, 1, 10300872, 4, 105, 291, 220, 338, 298, 1, 1, 1, 1, 1, 307, 0
200, 561, 1, 10300872, 4, 155, 91, 105, 291, 220, 1, 0.863044, 0.971906, 1, 1, 307, 1
298, 580, 1, 10300872, 4, 91, 155, 105, 12, 291, 1, 1, 1, 0.638499, 1, 307, 0
220, 634, -1, 10300873, 4, 225, 315, 105, 155, 91, 0.884167, 0.755224, 0.971906, 0.966917, 0.755163, 307, 0
291, 601, 19, 10301131, 5, 91, 183, 12, 155, 105, 1, 0.645365, 0.687495, 1, 0.971879, 307, 0
155, 601, 44, 10301131, 5, 91, 183, 12, 285, 10000000, 1, 0.725214, 0.753811, 0.431159, 0, 307, 1
220, 634, -1, 10301131, 5, 225, 315, 105, 155, 91, 0.884066, 0.755203, 0.971879, 0.966887, 0.755142, 307, 0
91, 601, 84, 10301454, 6, 183, 285, 12, 114, 10000000, 0.956538, 0.758816, 0.843727, 0.275645, 0, 307, 1
12, 598, 111, 10301454, 6, 114, 285, 312, 380, 239, 0.972214, 1, 0.861337, 0.860367, 0.860265, 307, 0
183, 598, 147, 10301454, 6, 114, 287, 380, 312, 239, 0.972214, 0.971896, 1, 1, 0.967798, 307, 0
12, 598, 111, 10301829, 7, 114, 285, 312, 380, 239, 0.972175, 1, 0.861302, 0.860332, 0.86023, 307, 0
183, 598, 147, 10301829, 7, 114, 287, 380, 312, 239, 0.972175, 0.971857, 1, 1, 0.967759, 307, 1
285, 598, 179, 10301829, 7, 114, 206, 47, 137, 287, 1, 0.702222, 0.702785, 0.968162, 1, 307, 0
312, 587, 201, 10302126, 8, 347, 114, 102, 137, 287, 1, 1, 1, 1, 0.971825, 307, 0
380, 587, 201, 10302126, 8, 114, 102, 137, 47, 206, 1, 1, 1, 0.647624, 0.571021, 307, 0
114, 601, 262, 10302126, 8, 179, 21, 286, 347, 47, 0.883212, 0.794776, 0.604605, 0.548759, 0.686994, 307, 1
47, 598, 315, 10302450, 9, 179, 286, 347, 21, 290, 1, 1, 1, 0.862805, 1, 307, 0
347, 601, 412, 10302450, 9, 21, 35, 85, 179, 243, 1, 0.970822, 0.759909, 1, 0.648096, 307, 1
179, 601, 445, 10314650, 10, 243, 21, 130, 332, 85, 1, 1, 0.753295, 0.602149, 0.645229, 307, 0
21, 601, 487, 10314650, 10, 332, 130, 243, 85, 4, 0.821606, 0.795979, 0.722493, 0.842065, 0, 307, 1
85, 598, 515, 10314650, 10, 4, 186, 332, 243, 273, 1, 1, 1, 1, 0.859836, 307, 0
