source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
8, 78, -1, 10299999, 1, 278, 247, 144, 164, 212, 1, 1, 0.752813, 0.613796, 0.549261, 225, 1
144, 157, 1, 10300200, 2, 7, 98, 62, 117, 164, 1, 0.972261, 0.913661, 1, 1, 225, 0
247, 178, 1, 10300200, 2, 62, 98, 7, 117, 164, 1, 1, 1, 1, 0.968108, 225, 0
278, 201, 12, 10300200, 2, 60, 98, 7, 240, 117, 0.959697, 1, 1, 0.686587, 1, 225, 1
164, 248, -1, 10300200, 2, 150, 62, 143, 7, 275, 1, 1, 0.724492, 1, 0.430144, 225, 0
117, 201, 49, 10300471, 3, 98, 240, 180, 60, 267, 1, 0.64747, 0.602856, 0.647427, 0.48301, 225, 0
98, 201, 76, 10300471, 3, 180, 240, 60, 226, 126, 0.963974, 0.845106, 0.967876, 0.412424, 0.363409, 225, 0
7, 280, -1, 10300471, 3, 62, 143, 231, 275, 150, 1, 0.845213, 0.538625, 0.537664, 0.242014, 225, 0
60, 198, 105, 10300471, 3, 126, 226, 267, 240, 23, 0.971232, 1, 1, 1, 0.754057, 225, 1
240, 198, 179, 10300924, 4, 23, 126, 153, 226, 27, 0.969454, 1, 1, 1, 0.863218, 225, 0
226, 201, 218, 10300925, 4, 174, 23, 27, 126, 13, 0.845516, 1, 0.97112, 1, 0.646189, 225, 0
126, 201, 244, 10300925, 4, 265, 259, 174, 13, 23, 1, 0.967513, 1, 0.796977, 0.969454, 225, 1
23, 201, 284, 10301261, 5, 174, 265, 186, 13, 259, 0.956616, 0.702639, 0.568931, 0.75386, 0.604671, 225, 0
13, 198, 315, 10301261, 5, 65, 186, 254, 265, 259, 1, 1, 1, 1, 1, 225, 0
259, 198, 387, 10301261, 5, 45, 65, 172, 186, 251, 0.971763, 1, 1, 1, 1, 225, 0
265, 201, 412, 10301261, 5, 65, 172, 45, 186, 251, 1, 1, 0.863789, 1, 1, 225, 1
251, 219, 398, 10301597, 6, 45, 18, 162, 172, 65, 1, 0.864172, 0.753892, 1, 0.860544, 225, 0
186, 201, 446, 10301597, 6, 65, 45, 191, 10000000, 10000000, 0.968112, 0.755788, 0.274819, 0, 0, 225, 0
172, 247, 398, 10301597, 6, 18, 255, 45, 162, 198, 1, 0.759902, 1, 0.60444, 0.215569, 225, 0
65, 201, 485, 10301597, 6, 191, 67, 10000000, 10000000, 10000000, 0.568244, 0.323955, 0, 0, 0, 225, 1
191, 201, 646, 10301986, 7, 67, 279, 107, 10, 223, 1, 0.783296, 0.755385, 0.604366, 0.478784, 225, 1
67, 201, 690, 10301986, 7, 279, 223, 10, 173, 55, 0.94445, 0.877675, 0.863426, 0.430296, 0.323656, 225, 0
67, 201, 690, 10302335, 8, 279, 223, 10, 173, 55, 0.944387, 0.87754, 0.863394, 0.43028, 0.323644, 225, 1
10, 198, 713, 10302335, 8, 248, 279, 223, 173, 55, 0.862026, 1, 1, 1, 1, 225, 0
279, 201, 812, 10302336, 8, 3, 130, 248, 10000000, 10000000, 1, 1, 1, 0, 0, 225, 0
10, 198, 713, 10302762, 9, 248, 279, 223, 173, 55, 0.861986, 1, 1, 1, 1, 225, 0
279, 201, 812, 10302763, 9, 3, 130, 248, 10000000, 10000000, 1, 1, 1, 0, 0, 225, 1
223, 201, 819, 10302763, 9, 3, 130, 248, 10000000, 10000000, 0.970389, 1, 1, 0, 0, 225, 0
173, 201, 845, 10302763, 9, 130, 248, 3, 279, 223, 0.861463, 0.969734, 0.754747, 1, 1, 225, 0
248, 220, 798, 10303190, 10, 288, 196, 3, 95, 130, 0.946073, 0.954569, 1, 0.798065, 1, 225, 0
130, 248, 798, 10303190, 10, 258, 196, 3, 288, 95, 0.956273, 0.948743, 1, 0.605618, 0.539301, 225, 0
3, 275, 798, 10303190, 10, 196, 288, 258, 204, 95, 0.933986, 0.862371, 0.796894, 0.645266, 0.647161, 225, 1
