source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
98, 201, 76, 10299999, 1, 263, 249, 344, 60, 199, 1, 0.761824, 0.756625, 0.952435, 0.68698, 196, 1
60, 198, 105, 10300200, 2, 23, 132, 249, 368, 313, 1, 1, 1, 1, 0.970643, 196, 0
199, 198, 153, 10300200, 2, 23, 132, 249, 13, 368, 1, 1, 1, 0.796765, 1, 196, 0
263, 198, 179, 10300200, 2, 23, 132, 27, 249, 368, 0.972261, 1, 0.864578, 1, 1, 196, 1
344, 198, 187, 10300200, 2, 13, 27, 23, 132, 159, 1, 0.97265, 0.972261, 1, 0.970293, 196, 0
249, 201, 218, 10300200, 2, 13, 23, 159, 132, 193, 0.945913, 0.972261, 0.970293, 1, 0.648638, 196, 0
368, 201, 212, 10300536, 3, 399, 23, 13, 159, 132, 0.845052, 0.972226, 0.823001, 0.970258, 1, 196, 0
249, 201, 218, 10300536, 3, 13, 23, 159, 132, 193, 0.945853, 0.972226, 0.970258, 1, 0.648615, 196, 0
132, 201, 244, 10300536, 3, 23, 366, 13, 229, 305, 1, 0.646468, 0.756682, 0.566696, 0.549644, 196, 0
23, 201, 284, 10300536, 3, 193, 305, 386, 311, 366, 0.972922, 0.860429, 0.846303, 0.794764, 0.754213, 196, 1
193, 198, 351, 10300846, 4, 65, 205, 274, 299, 363, 1, 1, 1, 1, 1, 196, 1
305, 198, 387, 10300847, 4, 188, 65, 45, 205, 274, 1, 1, 0.863533, 1, 1, 196, 0
366, 198, 387, 10300847, 4, 188, 65, 45, 205, 274, 1, 1, 0.863533, 1, 1, 196, 0
386, 198, 387, 10300847, 4, 188, 65, 45, 205, 222, 1, 1, 0.863533, 1, 0.769704, 196, 0
311, 201, 412, 10300847, 4, 188, 65, 45, 205, 274, 1, 1, 0.863533, 1, 1, 196, 0
363, 201, 412, 10301235, 5, 276, 188, 65, 205, 45, 1, 1, 1, 1, 0.75556, 196, 0
299, 201, 418, 10301235, 5, 188, 113, 65, 45, 205, 1, 0.886004, 1, 0.75556, 1, 196, 0
205, 201, 446, 10301235, 5, 65, 222, 113, 210, 45, 1, 0.754297, 0.794165, 0.303318, 0.539686, 196, 0
65, 201, 485, 10301235, 5, 222, 113, 210, 67, 276, 0.953382, 0.844833, 0.379284, 0.324277, 0.275407, 196, 1
113, 198, 532, 10301545, 6, 67, 210, 276, 222, 107, 0.972799, 0.96871, 1, 1, 0.645125, 196, 0
222, 198, 564, 10301545, 6, 67, 210, 276, 107, 10, 0.972799, 1, 1, 0.752646, 0.550549, 196, 1
276, 201, 618, 10301545, 6, 107, 10, 67, 210, 295, 0.967688, 0.955671, 0.972799, 1, 0.413674, 196, 0
210, 201, 645, 10301545, 6, 107, 324, 67, 10, 295, 0.860167, 1, 1, 0.604545, 0.483992, 196, 1
276, 201, 618, 10301946, 7, 107, 10, 67, 210, 295, 0.967646, 0.95561, 0.972757, 1, 0.413651, 196, 0
67, 201, 691, 10301947, 7, 295, 324, 190, 178, 246, 0.965185, 0.8233, 0.702526, 0.688043, 0.549973, 196, 1
10, 198, 712, 10301947, 7, 271, 324, 246, 190, 295, 0.861579, 1, 1, 1, 1, 196, 0
178, 198, 757, 10302374, 8, 136, 271, 3, 324, 246, 0.861031, 0.969231, 0.645898, 1, 1, 196, 0
295, 198, 780, 10302374, 8, 136, 271, 3, 324, 246, 0.96866, 1, 0.753548, 1, 1, 196, 1
324, 201, 812, 10302374, 8, 3, 136, 271, 10000000, 10000000, 0.968848, 1, 1, 0, 0, 196, 0
246, 201, 819, 10302374, 8, 136, 271, 3, 10000000, 10000000, 1, 1, 0.753548, 0, 0, 196, 0
190, 201, 845, 10302374, 8, 271, 3, 136, 324, 246, 1, 0.753548, 0.861031, 1, 1, 196, 0
271, 220, 798, 10302801, 9, 352, 3, 227, 95, 136, 0.913439, 0.968803, 0.689378, 0.725976, 1, 196, 1
324, 201, 812, 10302801, 9, 3, 136, 271, 10000000, 10000000, 0.968803, 1, 1, 0, 0, 196, 0
246, 201, 819, 10302801, 9, 136, 271, 3, 10000000, 10000000, 1, 1, 0.753513, 0, 0, 196, 0
