source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
11, 1, 81, 10299999, 1, 379, 346, 284, 165, 29, 1, 1, 0.913011, 0.971238, 0.846126, 1
29, -1, 116, 10300200, 2, 176, 284, 379, 346, 32, 1, 1, 1, 1, 0.863463, 1
165, -1, 151, 10300200, 2, 32, 176, 284, 379, 346, 1, 1, 1, 1, 1, 1
346, 1, 212, 10300200, 2, 348, 174, 32, 64, 56, 1, 0.910913, 1, 0.847743, 0.967998, 1
379, 1, 212, 10300200, 2, 64, 32, 56, 174, 216, 0.96885, 1, 0.967998, 0.758941, 1, 1
284, 1, 219, 10300200, 2, 64, 32, 216, 174, 176, 0.965233, 1, 1, 0.647434, 1, 1
216, 45, 198, 10300601, 3, 17, 56, 129, 238, 313, 1, 1, 0.645446, 0.483787, 0.431378, 1
32, 1, 282, 10300601, 3, 282, 348, 64, 191, 174, 0.861125, 0.848017, 1, 0.611917, 0.539505, 1
64, -1, 319, 10300601, 3, 43, 191, 348, 282, 174, 1, 1, 1, 1, 1, 1
174, -1, 355, 10301002, 4, 201, 43, 191, 221, 348, 1, 1, 1, 0.968003, 1, 1
282, -1, 381, 10301002, 4, 50, 43, 221, 191, 110, 0.940728, 1, 1, 0.972243, 0.755497, 1
348, -1, 387, 10301003, 4, 110, 43, 191, 221, 50, 0.971354, 1, 1, 1, 0.6869, 1
43, 1, 474, 10301003, 4, 390, 370, 201, 163, 267, 1, 0.95952, 0.94614, 0.755252, 0.759517, 1
201, -1, 556, 10301326, 5, 28, 259, 163, 267, 374, 0.967768, 1, 0.967128, 1, 1, 1
370, -1, 587, 10301326, 5, 308, 34, 134, 28, 259, 1, 0.968051, 1, 0.967768, 1, 1
390, -1, 587, 10301326, 5, 34, 134, 214, 28, 259, 0.968051, 1, 0.917421, 0.967768, 1, 1
267, 1, 619, 10301326, 5, 34, 28, 134, 214, 2, 0.86049, 0.967768, 0.971013, 0.726672, 0.754712, 1
259, 19, 598, 10301701, 6, 34, 103, 134, 189, 28, 0.968012, 0.72343, 1, 0.32346, 0.752678, 1
134, 44, 598, 10301701, 6, 34, 103, 107, 189, 210, 1, 0.753883, 0.467791, 0.43128, 0.317449, 1
28, 1, 682, 10301702, 6, 214, 2, 275, 242, 142, 0.75599, 0.796663, 0.361405, 0.363564, 0.324129, 1
34, 79, 598, 10305901, 7, 107, 103, 189, 210, 276, 0.792176, 0.723064, 0.538856, 0.322752, 0.107639, 1
103, 110, 601, 10305902, 7, 107, 276, 20, 210, 189, 0.967235, 1, 0.770366, 0.860672, 0.96994, 1
103, 110, 601, 10306342, 8, 107, 276, 20, 210, 189, 0.967189, 1, 0.770105, 0.860631, 0.969894, 1
189, 157, 601, 10306342, 8, 107, 210, 276, 67, 222, 1, 1, 1, 0.864262, 0.969277, 1
189, 157, 601, 10310542, 9, 107, 210, 276, 67, 222, 1, 1, 1, 0.86387, 0.968839, 1
107, 273, 598, 10310542, 9, 162, 20, 182, 154, 96, 0.884647, 0.969973, 0.565916, 0.159375, 0.107949, 1
20, 312, 601, 10310839, 10, 96, 162, 154, 182, 79, 0.971512, 1, 0.85976, 0.967565, 0.645301, 1
182, 356, 601, 10310839, 10, 96, 162, 154, 79, 16, 0.971512, 1, 1, 0.752851, 0.568405, 1
162, 447, 598, 10310840, 10, 273, 96, 128, 173, 16, 0.699887, 1, 0.550571, 0.538273, 0.539106, 1
96, 484, 598, 10311150, 11, 16, 173, 84, 273, 128, 1, 0.725816, 0.464307, 0.411289, 0.323785, 1
16, 509, 601, 10311150, 11, 84, 128, 273, 332, 186, 0.971426, 1, 0.96768, 1, 0.861606, 1
173, 553, 601, 10311150, 11, 84, 186, 90, 128, 4, 0.971426, 1, 0.868649, 1, 0.859206, 1
2, -1, 718, 10313902, 7, 22, 392, 308, 396, 353, 0.966443, 0.971261, 0.970003, 0.969193, 0.967942, 1
214, -1, 756, 10313902, 7, 22, 392, 142, 308, 396, 1, 1, 1, 0.970003, 0.969193, 1
242, -1, 780, 10313902, 7, 208, 77, 180, 233, 22, 0.968997, 0.859234, 1, 0.969069, 0.966443, 1
275, 1, 820, 10313902, 7, 208, 77, 233, 22, 392, 1, 0.859234, 1, 1, 0.971261, 1
308, 12, 798, 10314329, 8, 77, 184, 68, 208, 324, 1, 0.753613, 0.794174, 0.968953, 0.467333, 1
392, 12, 798, 10314329, 8, 77, 208, 68, 246, 233, 1, 0.968953, 0.635339, 0.411778, 1, 1
396, 12, 798, 10314329, 8, 77, 271, 68, 208, 184, 1, 0.702723, 0.794174, 1, 0.636238, 1
22, 1, 896, 10314329, 8, 180, 77, 164, 30, 89, 0.820426, 0.536997, 0.241737, 0.137127, 0.844101, 1
89, -1, 916, 10314600, 9, 164, 180, 30, 106, 175, 0.754283, 1, 0.538448, 0.107661, 0.107883, 1
180, -1, 960, 10314600, 9, 30, 164, 66, 175, 10000000, 0.753827, 0.862038, 0.318116, 0.189899, 0, 1
16, 509, 601, 10315350, 12, 84, 128, 273, 332, 186, 0.970986, 1, 0.967243, 1, 0.861216, 1
173, 553, 601, 10315350, 12, 84, 186, 90, 128, 4, 0.970986, 1, 0.867067, 1, 0.858818, 1
273, 620, 598, 10315350, 12, 334, 84, 4, 90, 186, 1, 0.970986, 0.858818, 0.722078, 0.968868, 1
84, 685, 598, 10315350, 12, 334, 251, 261, 148, 90, 1, 1, 0.906692, 0.757079, 0.953494, 1
273, 620, 598, 10315803, 13, 334, 84, 4, 90, 186, 1, 0.970939, 0.858777, 0.722039, 0.968821, 1
128, 642, 598, 10315803, 13, 371, 90, 84, 143, 251, 1, 0.962718, 1, 0.701358, 0.644115, 1
84, 685, 598, 10315803, 13, 334, 251, 261, 148, 90, 1, 1, 0.906568, 0.757015, 0.953426, 1
90, 712, 601, 10316114, 14, 261, 371, 334, 148, 9, 1, 1, 1, 1, 0.9692, 1
251, 780, 601, 10316114, 14, 94, 131, 70, 202, 261, 1, 1, 1, 1, 1, 1
334, 801, 612, 10316114, 14, 94, 37, 171, 131, 297, 1, 0.862007, 0.645382, 1, 0.536827, 1
131, 801, 640, 10316450, 15, 171, 94, 37, 248, 297, 1, 1, 0.646482, 0.322134, 0.322085, 1
94, 801, 683, 10316450, 15, 171, 297, 37, 133, 248, 1, 0.858893, 1, 0.378225, 0.322134, 1
37, 798, 719, 10316450, 15, 133, 248, 69, 301, 297, 0.970209, 1, 0.858839, 0.966813, 1, 1
56, 83, 198, 10316801, 4, 129, 368, 17, 313, 238, 0.916528, 0.610352, 0.82419, 0.546848, 0.482841, 1
17, 112, 201, 10316801, 4, 27, 159, 249, 368, 313, 0.970908, 1, 1, 1, 1, 1
129, 159, 201, 10316801, 4, 27, 132, 159, 249, 71, 0.970908, 1, 1, 1, 0.766214, 1
238, 181, 201, 10316802, 4, 197, 23, 27, 310, 132, 1, 0.970521, 0.970908, 0.770912, 1, 1
313, 201, 212, 10316802, 4, 305, 23, 13, 132, 229, 0.931089, 0.970521, 0.821169, 1, 0.644534, 1
37, 798, 719, 10316877, 16, 133, 248, 69, 301, 297, 0.970165, 1, 0.858799, 0.966768, 1, 1
171, 798, 755, 10316877, 16, 69, 133, 248, 223, 301, 1, 1, 1, 1, 1, 1
297, 798, 778, 10316877, 16, 69, 133, 248, 211, 223, 0.966149, 1, 1, 0.970927, 1, 1
248, 801, 821, 10316878, 16, 74, 69, 133, 57, 211, 0.94678, 0.966149, 0.970165, 0.752552, 1, 1
313, 201, 212, 10317060, 5, 305, 23, 13, 132, 229, 0.931033, 0.970494, 0.82114, 1, 0.644516, 1
368, 201, 212, 10317060, 5, 399, 23, 13, 386, 132, 0.843369, 0.970494, 0.82114, 0.645424, 1, 1
159, 242, 198, 10317060, 5, 244, 71, 27, 197, 314, 0.866244, 0.846562, 0.970881, 0.565754, 0.465973, 1
301, 812, 798, 10317265, 17, 133, 69, 57, 211, 248, 1, 0.858764, 1, 1, 1, 1
248, 801, 821, 10317266, 17, 74, 69, 133, 57, 211, 0.94671, 0.966109, 0.970124, 0.752521, 1, 1
133, 801, 846, 10317266, 17, 74, 69, 10000000, 10000000, 10000000, 0.722939, 0.858763, 0, 0, 0, 1
233, 19, 798, 10318529, 9, 77, 184, 68, 208, 271, 1, 0.753272, 0.793644, 0.968515, 0.43405, 1
208, 46, 798, 10318529, 9, 68, 77, 184, 246, 324, 0.963856, 1, 0.645662, 0.568484, 0.538945, 1
77, 89, 798, 10318529, 9, 184, 324, 271, 136, 68, 0.968493, 0.754522, 0.721857, 0.635218, 1, 1
68, 107, 801, 10318529, 9, 136, 271, 246, 324, 215, 1, 1, 1, 1, 0.764946, 1
68, 107, 801, 10318839, 10, 136, 271, 246, 324, 215, 1, 1, 1, 1, 0.764765, 1
184, 157, 801, 10318839, 10, 215, 3, 136, 271, 190, 0.910175, 0.967133, 1, 1, 1, 1
324, 201, 812, 10318840, 10, 3, 136, 55, 271, 59, 0.967133, 1, 1, 1, 0.824712, 1
271, 220, 798, 10318840, 10, 352, 3, 227, 95, 136, 0.909, 0.967133, 0.687857, 0.72457, 1, 1
190, 201, 845, 10319137, 11, 3, 172, 136, 55, 59, 0.752191, 0.861272, 0.85948, 1, 0.845434, 1
271, 220, 798, 10319137, 11, 352, 3, 227, 95, 136, 0.908918, 0.967102, 0.687829, 0.724544, 1, 1
136, 247, 798, 10319137, 11, 227, 304, 95, 215, 3, 0.700071, 0.684286, 0.755036, 0.684563, 0.967102, 1
3, 275, 798, 10319137, 11, 352, 304, 227, 215, 95, 0.754507, 0.724682, 0.725266, 0.753921, 0.845301, 1
27, 278, 198, 10321260, 6, 310, 314, 197, 241, 117, 0.964282, 0.903476, 0.821317, 0.752814, 0.637, 1
71, 323, 201, 10321260, 6, 88, 117, 244, 356, 314, 1, 1, 1, 1, 1, 1
197, 356, 201, 10321260, 6, 88, 118, 117, 41, 244, 0.965962, 0.967415, 0.967626, 0.861069, 1, 1
69, 801, 888, 10321466, 18, 74, 10000000, 10000000, 10000000, 10000000, 0.928842, 0, 0, 0, 0, 1
74, 798, 921, 10321466, 18, 97, 281, 147, 10000000, 10000000, 0.537804, 0.754589, 0.751336, 0, 0, 1
95, 318, 801, 10323337, 12, 82, 181, 292, 352, 304, 1, 1, 1, 1, 1, 1
215, 354, 801, 10323337, 12, 82, 181, 177, 292, 31, 0.965357, 1, 1, 1, 0.860956, 1
227, 381, 801, 10323337, 12, 387, 309, 82, 181, 31, 1, 0.869122, 1, 1, 1, 1
304, 387, 801, 10323337, 12, 33, 82, 181, 31, 52, 0.931589, 1, 1, 1, 0.946712, 1
352, 387, 801, 10323337, 12, 33, 360, 141, 82, 181, 1, 0.876185, 0.867584, 1, 1, 1
181, 444, 798, 10323647, 13, 240, 387, 358, 33, 257, 1, 0.82412, 0.754386, 0.859522, 0.750834, 1
82, 484, 798, 10323647, 13, 317, 358, 33, 384, 240, 0.949032, 0.821753, 0.952444, 0.753051, 0.686597, 1
33, 520, 801, 10323648, 13, 6, 194, 240, 337, 387, 1, 1, 1, 0.968234, 1, 1
141, 551, 801, 10323648, 13, 6, 194, 112, 240, 337, 1, 1, 0.966072, 1, 0.968234, 1
387, 587, 801, 10323984, 14, 194, 6, 112, 240, 337, 1, 0.862475, 0.966037, 1, 0.968199, 1
337, 612, 798, 10323984, 14, 6, 194, 112, 301, 240, 1, 1, 1, 0.410325, 1, 1
240, 618, 798, 10323984, 14, 223, 6, 194, 211, 112, 1, 1, 1, 0.462638, 0.966037, 1
194, 646, 798, 10323984, 14, 6, 223, 301, 133, 211, 1, 0.361971, 0.361557, 0.317143, 0.231319, 1
6, 685, 798, 10323984, 14, 301, 211, 223, 248, 133, 0.943266, 0.905713, 0.549792, 0.536455, 0.188844, 1
301, 812, 798, 10324386, 15, 133, 69, 57, 211, 248, 1, 0.858108, 1, 1, 1, 1
223, 822, 798, 10324386, 15, 196, 57, 133, 307, 69, 1, 1, 0.96938, 0.877313, 0.750844, 1
211, 849, 798, 10324386, 15, 57, 252, 51, 196, 355, 1, 0.75185, 0.645821, 0.646786, 0.603046, 1
248, 801, 821, 10324748, 16, 74, 69, 133, 57, 211, 0.945371, 0.965334, 0.969342, 0.751916, 1, 1
211, 849, 798, 10324748, 16, 57, 252, 51, 196, 355, 1, 0.75182, 0.645796, 0.64676, 0.60302, 1
133, 801, 846, 10324748, 16, 74, 69, 10000000, 10000000, 10000000, 0.722288, 0.858074, 0, 0, 0, 1
57, 889, 798, 10324748, 16, 355, 307, 51, 196, 203, 1, 1, 0.685156, 0.754554, 0.480971, 1
69, 801, 888, 10325201, 17, 74, 10000000, 10000000, 10000000, 10000000, 0.928037, 0, 0, 0, 0, 1
74, 798, 921, 10325201, 17, 97, 281, 147, 10000000, 10000000, 0.537588, 0.754285, 0.751035, 0, 0, 1
314, 412, 198, 10325460, 7, 41, 49, 88, 312, 118, 1, 0.945495, 1, 0.82264, 0.966979, 1
356, 412, 198, 10325460, 7, 41, 88, 118, 117, 49, 1, 1, 1, 1, 0.645072, 1
244, 418, 198, 10325460, 7, 312, 88, 380, 118, 41, 0.927401, 1, 0.820295, 0.966979, 0.86068, 1
51, 920, 801, 10332948, 17, 63, 203, 226, 152, 391, 0.752315, 0.858188, 1, 0.120356, 0.120108, 1
196, 956, 801, 10332948, 17, 203, 63, 226, 51, 391, 1, 0.859789, 1, 1, 0.273469, 1
307, 1001, 812, 10332948, 17, 321, 63, 375, 101, 333, 0.906499, 1, 0.755621, 0.750379, 0.696543, 1
355, 1001, 812, 10332948, 17, 63, 258, 203, 375, 226, 1, 0.720819, 1, 0.6452, 1, 1
226, 1001, 818, 10333258, 18, 63, 265, 333, 375, 152, 1, 0.760134, 0.753441, 0.752708, 0.753326, 1
203, 1001, 841, 10333258, 18, 321, 375, 152, 63, 333, 1, 0.755577, 0.753326, 1, 0.537625, 1
63, 1001, 879, 10333258, 18, 375, 258, 383, 101, 391, 1, 0.840924, 0.75029, 0.843174, 0.644775, 1
101, 998, 922, 10333530, 19, 265, 333, 383, 375, 258, 0.967532, 0.967697, 1, 1, 1, 1
258, 998, 983, 10333530, 19, 1, 198, 265, 333, 391, 0.967323, 1, 1, 1, 1, 1
375, 998, 991, 10333530, 19, 1, 198, 265, 97, 333, 0.967323, 1, 1, 0.859371, 1, 1
383, 998, 991, 10333530, 19, 1, 198, 265, 333, 97, 0.967323, 1, 1, 1, 0.635691, 1
391, 998, 991, 10333530, 19, 1, 198, 97, 265, 333, 0.967323, 1, 0.944674, 1, 0.967697, 1
88, 496, 198, 10333661, 8, 102, 312, 380, 287, 49, 0.820004, 0.791521, 0.750222, 0.699898, 0.751921, 1
380, 587, 201, 10333661, 8, 114, 102, 47, 206, 137, 1, 1, 0.645428, 0.567614, 1, 1
333, 991, 1001, 10333814, 20, 1, 198, 265, 97, 10000000, 0.967294, 1, 1, 0.794578, 0, 1
265, 982, 1001, 10333814, 20, 1, 198, 97, 10000000, 10000000, 0.967294, 1, 0.755699, 0, 0, 1
198, 958, 1001, 10333814, 20, 1, 10000000, 10000000, 10000000, 10000000, 0.967294, 0, 0, 0, 0, 1
97, 879, 998, 10333814, 20, 1, 198, 10000000, 10000000, 10000000, 0.950362, 1, 0, 0, 0, 1
