source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
313, 201, 212, 10299999, 1, 305, 23, 13, 132, 229, 0.934745, 0.972282, 0.823061, 1, 0.6457, 171
132, 201, 244, 10300200, 2, 23, 366, 13, 229, 305, 1, 0.646491, 0.756731, 0.566732, 0.549669, 171
23, 201, 284, 10300200, 2, 193, 305, 386, 311, 366, 0.972957, 0.86046, 0.846337, 0.794807, 0.75424, 171
13, 198, 315, 10300200, 2, 205, 299, 363, 311, 65, 1, 1, 1, 1, 0.860406, 171
229, 198, 379, 10300200, 2, 65, 188, 205, 274, 299, 1, 0.972871, 1, 1, 1, 171
305, 198, 387, 10300200, 2, 65, 188, 45, 205, 274, 1, 1, 0.863593, 1, 1, 171
274, 219, 398, 10300640, 3, 349, 339, 45, 388, 188, 1, 0.798456, 0.971497, 0.608251, 0.972825, 171
188, 248, 398, 10300640, 3, 18, 278, 349, 45, 168, 1, 0.823916, 0.761701, 0.971497, 0.687104, 171
205, 201, 446, 10300640, 3, 65, 222, 113, 210, 276, 1, 0.754345, 0.794241, 0.303373, 0.242306, 171
65, 201, 485, 10300640, 3, 222, 113, 210, 67, 276, 0.953472, 0.844893, 0.379327, 0.324298, 0.275429, 171
113, 198, 532, 10300951, 4, 67, 210, 276, 222, 107, 0.972861, 0.968772, 1, 1, 0.645166, 171
222, 198, 564, 10300951, 4, 67, 210, 276, 107, 10, 0.972861, 1, 1, 0.752694, 0.550594, 171
276, 201, 618, 10300951, 4, 107, 67, 10, 210, 295, 0.967749, 0.972861, 0.955761, 1, 0.413708, 171
276, 201, 618, 10301352, 5, 107, 67, 10, 210, 295, 0.967708, 0.972819, 0.9557, 1, 0.413685, 171
210, 201, 645, 10301352, 5, 107, 324, 67, 10, 295, 0.860185, 1, 1, 0.604559, 0.484004, 171
67, 201, 691, 10301352, 5, 324, 246, 295, 178, 10000000, 0.823367, 0.550018, 0.965264, 0.6881, 0, 171
10, 198, 712, 10301352, 5, 271, 136, 324, 246, 3, 0.861634, 0.645844, 1, 1, 0.538308, 171
178, 198, 757, 10301779, 6, 136, 271, 3, 324, 246, 0.861086, 0.969293, 0.64594, 1, 1, 171
295, 198, 780, 10301779, 6, 136, 271, 3, 324, 246, 0.968722, 1, 0.753596, 1, 1, 171
324, 201, 812, 10301779, 6, 3, 136, 271, 10000000, 10000000, 0.96891, 1, 1, 0, 0, 171
246, 201, 819, 10301780, 6, 136, 271, 3, 324, 10000000, 1, 1, 0.753596, 1, 0, 171
271, 220, 798, 10302220, 7, 352, 3, 227, 95, 136, 0.913601, 0.968864, 0.689433, 0.726027, 1, 171
136, 247, 798, 10302220, 7, 227, 304, 95, 215, 3, 0.702846, 0.685874, 0.756417, 0.686152, 0.968864, 171
3, 275, 798, 10302220, 7, 352, 304, 227, 215, 95, 0.755885, 0.726166, 0.726752, 0.755297, 0.847032, 171
95, 318, 801, 10302530, 8, 82, 181, 292, 352, 304, 1, 1, 1, 1, 1, 171
215, 355, 801, 10302530, 8, 82, 181, 292, 177, 304, 0.967787, 1, 1, 1, 1, 171
227, 381, 801, 10302530, 8, 387, 309, 82, 181, 141, 1, 0.877052, 1, 1, 0.705163, 171
304, 387, 801, 10302530, 8, 33, 82, 181, 108, 292, 0.936126, 1, 1, 1, 1, 171
352, 387, 801, 10302530, 8, 33, 360, 141, 82, 181, 1, 0.884245, 0.875486, 1, 1, 171
181, 444, 798, 10302840, 9, 240, 387, 358, 257, 33, 1, 0.826482, 0.756081, 0.752514, 0.861448, 171
82, 483, 798, 10302840, 9, 317, 358, 384, 33, 240, 0.952166, 0.824101, 0.754741, 0.9556, 0.688564, 171
33, 520, 801, 10302841, 9, 6, 194, 240, 337, 309, 1, 1, 1, 0.970406, 0.97179, 171
141, 551, 801, 10302841, 9, 6, 194, 240, 337, 393, 1, 1, 1, 0.970406, 1, 171
337, 612, 798, 10303177, 10, 6, 194, 301, 240, 223, 1, 1, 0.411496, 1, 0.31917, 171
240, 618, 798, 10303177, 10, 223, 6, 194, 211, 301, 1, 1, 1, 0.464875, 0.362466, 171
194, 646, 798, 10303177, 10, 6, 301, 223, 133, 211, 1, 0.362466, 0.362882, 0.318193, 0.232438, 171
6, 685, 798, 10303177, 10, 301, 211, 223, 248, 133, 0.946983, 0.911439, 0.551369, 0.537656, 0.189589, 171
301, 812, 798, 10303579, 11, 171, 297, 37, 10000000, 10000000, 1, 1, 0.971069, 0, 0, 171
223, 822, 798, 10303579, 11, 171, 297, 37, 301, 10000000, 0.96938, 1, 0.863172, 1, 0, 171
297, 798, 778, 10303941, 12, 171, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 171
45, 283, 398, 10304840, 4, 349, 335, 168, 395, 18, 1, 0.964366, 0.864171, 0.756712, 0.95848, 171
18, 312, 401, 10304840, 4, 24, 279, 166, 300, 395, 0.96966, 1, 0.969959, 1, 1, 171
168, 354, 401, 10304841, 4, 24, 166, 104, 217, 300, 1, 1, 0.971456, 1, 1, 171
278, 379, 401, 10304841, 4, 24, 104, 166, 217, 279, 1, 1, 1, 1, 1, 171
349, 401, 412, 10304841, 4, 24, 104, 166, 115, 217, 1, 1, 1, 0.647885, 1, 171
395, 401, 412, 10305190, 5, 24, 104, 115, 166, 217, 1, 0.97142, 0.759523, 1, 1, 171
300, 401, 415, 10305190, 5, 24, 104, 115, 166, 217, 0.969624, 1, 0.755838, 1, 1, 171
279, 419, 398, 10305190, 5, 347, 144, 24, 166, 104, 1, 0.94301, 1, 1, 0.863484, 171
166, 445, 398, 10305190, 5, 144, 120, 24, 53, 286, 0.822731, 0.700141, 1, 0.645161, 0.241752, 171
166, 445, 398, 10309390, 6, 144, 120, 24, 53, 286, 0.822258, 0.699455, 1, 0.64487, 0.24163, 171
24, 485, 398, 10309390, 6, 120, 144, 53, 286, 347, 1, 0.795961, 0.859826, 0.48326, 0.41116, 171
144, 554, 401, 10309390, 6, 179, 35, 286, 120, 347, 1, 0.970096, 1, 1, 1, 171
347, 601, 412, 10309390, 6, 21, 85, 179, 243, 332, 1, 0.758908, 1, 0.64761, 0.602531, 171
179, 601, 445, 10309779, 7, 243, 21, 130, 332, 85, 1, 1, 0.75369, 0.602503, 0.645567, 171
21, 601, 487, 10309779, 7, 332, 130, 243, 85, 4, 0.822155, 0.796597, 0.722917, 0.842559, 0, 171
85, 598, 515, 10309779, 7, 4, 186, 332, 243, 273, 1, 1, 1, 1, 0.860287, 171
332, 598, 587, 10309779, 7, 4, 128, 186, 84, 273, 1, 1, 1, 0.863618, 0.967823, 171
85, 598, 515, 10310219, 8, 4, 186, 332, 243, 273, 1, 1, 1, 1, 0.860246, 171
130, 598, 552, 10310219, 8, 4, 186, 273, 128, 19, 1, 1, 0.967777, 0.863513, 0.755486, 171
243, 598, 580, 10310219, 8, 19, 4, 204, 128, 186, 1, 0.966703, 0.919088, 1, 1, 171
332, 598, 587, 10310219, 8, 4, 128, 186, 84, 273, 1, 1, 1, 0.863577, 0.967777, 171
273, 620, 598, 10310503, 9, 334, 84, 90, 128, 251, 1, 0.971494, 0.7225, 1, 0.603243, 171
128, 642, 598, 10310503, 9, 371, 90, 84, 143, 251, 1, 0.963333, 1, 0.702228, 0.644482, 171
186, 601, 647, 10310503, 9, 4, 309, 204, 19, 360, 1, 0.863099, 0.845346, 0.794802, 0.754558, 171
4, 601, 689, 10310503, 9, 204, 360, 309, 393, 19, 0.95948, 0.963126, 0.863099, 0.844355, 0.953763, 171
19, 598, 711, 10310774, 10, 337, 240, 204, 393, 360, 0.969577, 0.862306, 1, 1, 1, 171
204, 598, 752, 10310775, 10, 240, 194, 337, 6, 248, 1, 0.861933, 0.969577, 0.647779, 0.120467, 171
309, 598, 787, 10310775, 10, 6, 194, 248, 240, 337, 1, 1, 0.569174, 1, 1, 171
360, 598, 787, 10310775, 10, 6, 194, 240, 337, 204, 0.971668, 1, 1, 0.969577, 1, 171
393, 598, 787, 10310775, 10, 6, 194, 240, 337, 204, 0.971668, 1, 1, 0.969577, 1, 171
337, 612, 798, 10311098, 11, 6, 194, 301, 240, 223, 1, 1, 0.411049, 1, 0.318767, 171
84, 685, 598, 10314703, 10, 334, 251, 261, 90, 377, 1, 1, 0.906869, 0.953592, 0.725938, 171
90, 712, 601, 10314703, 10, 261, 371, 334, 131, 377, 1, 1, 1, 0.860168, 1, 171
143, 754, 601, 10314704, 10, 131, 94, 261, 371, 334, 1, 0.862604, 1, 1, 1, 171
251, 780, 601, 10314704, 10, 94, 131, 261, 371, 334, 1, 1, 1, 1, 1, 171
377, 787, 601, 10318904, 11, 37, 94, 131, 261, 371, 0.9448, 1, 1, 1, 1, 171
334, 801, 612, 10318904, 11, 94, 37, 171, 131, 297, 1, 0.861747, 0.645188, 1, 0.536667, 171
371, 801, 612, 10318904, 11, 171, 94, 131, 297, 37, 0.945201, 1, 1, 0.567315, 0.482359, 171
240, 618, 798, 10319298, 12, 223, 6, 194, 211, 301, 1, 1, 1, 0.46314, 0.361761, 171
194, 646, 798, 10319298, 12, 6, 301, 223, 133, 211, 1, 0.361761, 0.362176, 0.317379, 0.23157, 171
6, 685, 798, 10319298, 12, 301, 211, 223, 248, 133, 0.944101, 0.906997, 0.550146, 0.536725, 0.189011, 171
301, 812, 798, 10319699, 13, 171, 297, 37, 10000000, 10000000, 1, 1, 0.969383, 0, 0, 171
223, 822, 798, 10319699, 13, 171, 297, 37, 301, 10000000, 0.9677, 1, 0.861674, 1, 0, 171
297, 798, 778, 10320061, 14, 171, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 171
131, 801, 640, 10323104, 12, 171, 94, 37, 297, 248, 1, 1, 0.646018, 0.321855, 0.321904, 171
94, 801, 683, 10323104, 12, 171, 37, 297, 248, 10000000, 1, 1, 0.85828, 0.321904, 0, 171
37, 798, 719, 10323104, 12, 171, 297, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 171
37, 798, 719, 10327304, 13, 171, 297, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 171
297, 798, 777, 10327304, 13, 171, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 171
248, 801, 821, 10327304, 13, 171, 297, 37, 301, 223, 1, 1, 1, 1, 1, 171
297, 798, 777, 10331504, 14, 171, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 171
56, 97, 198, 11299999, 1, 71, 129, 368, 313, 159, 1, 0.939757, 0.704227, 0.602566, 0.46845, 248
129, 148, 201, 11300200, 2, 27, 159, 132, 249, 368, 1, 1, 1, 1, 1, 248
313, 201, 212, 11300200, 2, 386, 23, 305, 229, 13, 0.949611, 1, 0.757656, 0.753602, 0.844385, 248
368, 201, 212, 11300200, 2, 399, 386, 23, 13, 132, 0.861774, 0.845953, 1, 0.844385, 1, 248
159, 253, 198, 11300200, 2, 71, 27, 244, 197, 314, 0.864689, 1, 0.607541, 0.636355, 0.568695, 248
368, 201, 212, 11304400, 3, 399, 386, 23, 13, 132, 0.861384, 0.845524, 1, 0.843957, 1, 248
249, 201, 224, 11304400, 3, 311, 23, 13, 193, 229, 1, 1, 0.95388, 0.753046, 0.685678, 248
159, 253, 198, 11304400, 3, 71, 27, 244, 197, 314, 0.864297, 1, 0.606767, 0.63593, 0.568242, 248
27, 293, 198, 11304400, 3, 314, 310, 241, 117, 197, 0.929444, 0.969883, 0.863906, 0.688461, 0.844546, 248
197, 345, 201, 11304853, 4, 122, 88, 117, 118, 41, 1, 1, 1, 0.970569, 0.863671, 248
241, 371, 201, 11304853, 4, 41, 88, 118, 117, 244, 1, 1, 1, 1, 1, 248
310, 386, 201, 11304853, 4, 287, 41, 122, 88, 118, 1, 1, 1, 1, 1, 248
314, 413, 198, 11304854, 4, 41, 88, 312, 49, 118, 1, 1, 0.846127, 0.957299, 1, 248
117, 462, 198, 11304854, 4, 239, 88, 380, 122, 49, 0.910599, 1, 0.756288, 0.79615, 0.84777, 248
118, 401, 257, 11305151, 5, 300, 224, 116, 351, 41, 1, 0.950113, 0.962619, 0.845621, 1, 248
49, 501, 201, 11305151, 5, 137, 102, 287, 380, 312, 1, 0.969295, 0.972109, 1, 1, 248
88, 510, 198, 11305151, 5, 86, 102, 380, 312, 287, 1, 0.84454, 0.964537, 0.823222, 0.570578, 248
