source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
581, 8, -1, 10299999, 1, 319, 29, 500, 8, 163, 0.934152, 1, 0.753655, 0.967768, 1, 36
163, 1, 41, 10300200, 2, 456, 168, 479, 11, 29, 1, 1, 0.795405, 1, 0.795528, 36
8, 79, -1, 10300200, 2, 473, 462, 381, 504, 282, 0.95952, 0.885918, 0.845421, 0.756325, 0.756769, 36
29, -1, 115, 10300200, 2, 32, 179, 456, 384, 296, 1, 1, 1, 1, 0.970895, 36
456, 1, 212, 10304400, 3, 505, 32, 177, 56, 64, 1, 1, 0.796859, 0.968843, 0.75577, 36
296, 1, 219, 10304400, 3, 177, 64, 32, 294, 179, 1, 0.932089, 1, 0.636327, 1, 36
179, 1, 247, 10304400, 3, 326, 64, 294, 32, 177, 1, 0.847469, 0.685451, 1, 0.570712, 36
32, 1, 281, 10308600, 4, 488, 415, 194, 386, 326, 1, 1, 0.912509, 0.961385, 0.797809, 36
64, -1, 319, 10308601, 4, 43, 194, 505, 488, 424, 0.972074, 1, 1, 1, 1, 36
177, -1, 355, 10308601, 4, 43, 194, 326, 225, 505, 1, 1, 1, 0.970355, 1, 36
294, -1, 381, 10308601, 4, 580, 447, 43, 280, 194, 1, 1, 0.972074, 0.771166, 1, 36
282, 181, 1, 10312400, 3, 98, 126, 173, 7, 248, 0.966821, 0.968075, 1, 0.863106, 0.968778, 36
473, 187, 1, 10312400, 3, 60, 98, 202, 126, 509, 0.946207, 0.966821, 0.754901, 1, 0.607383, 36
504, 201, 12, 10312400, 3, 261, 445, 98, 126, 202, 1, 0.765329, 0.966821, 0.968075, 0.647172, 36
424, 12, 398, 10312801, 5, 547, 552, 110, 43, 83, 0.790235, 0.751696, 1, 0.971634, 0.753795, 36
488, 1, 412, 10312801, 5, 43, 110, 447, 194, 280, 1, 1, 0.684821, 1, 0.638286, 36
505, 1, 412, 10312801, 5, 506, 563, 43, 110, 194, 1, 0.97058, 1, 1, 1, 36
194, 1, 447, 10312801, 5, 557, 539, 378, 447, 205, 1, 0.863143, 0.843082, 0.821785, 0.825031, 36
126, 201, 49, 10312801, 4, 520, 483, 352, 275, 135, 1, 0.860897, 0.77067, 0.698647, 0.567889, 36
98, 201, 76, 10312801, 4, 202, 520, 352, 445, 483, 1, 0.846359, 0.77067, 0.765093, 0.795106, 36
60, 198, 105, 10312801, 4, 135, 261, 445, 509, 352, 1, 1, 1, 0.971341, 0.968932, 36
352, 201, 212, 10313255, 5, 585, 13, 565, 23, 27, 1, 0.956975, 0.687341, 0.861012, 1, 36
445, 201, 212, 10313255, 5, 242, 443, 13, 23, 196, 1, 0.934332, 0.93369, 0.968639, 0.754256, 36
509, 201, 212, 10313255, 5, 440, 13, 587, 23, 27, 1, 0.861992, 0.753693, 0.861012, 1, 36
261, 201, 218, 10313255, 5, 522, 209, 23, 13, 440, 0.909217, 0.763658, 0.968639, 0.754243, 0.608273, 36
205, -1, 556, 10317001, 6, 28, 271, 279, 557, 506, 1, 1, 1, 1, 1, 36
378, -1, 587, 10317001, 6, 218, 34, 2, 28, 137, 1, 1, 1, 1, 1, 36
539, -1, 587, 10317001, 6, 34, 28, 137, 2, 166, 1, 1, 1, 0.91329, 1, 36
23, 201, 285, 10317455, 6, 565, 344, 522, 196, 587, 0.947743, 1, 0.966418, 0.942074, 0.843041, 36
13, 198, 315, 10317455, 6, 65, 209, 328, 565, 440, 0.969518, 0.966715, 1, 1, 1, 36
522, 198, 387, 10317455, 6, 65, 226, 45, 209, 191, 1, 0.76551, 0.966887, 1, 0.966948, 36
191, 248, 398, 10317714, 7, 546, 45, 290, 478, 418, 0.696413, 1, 0.6447, 0.604303, 0.547862, 36
