source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
32, 1, 282, 10299999, 1, 282, 348, 64, 191, 174, 0.861181, 0.848079, 1, 0.612029, 0.53954, 329, 1
64, -1, 319, 10300200, 2, 43, 191, 348, 282, 174, 1, 1, 1, 1, 1, 329, 0
174, -1, 355, 10300200, 2, 201, 43, 191, 221, 348, 1, 1, 1, 0.968087, 1, 329, 0
282, -1, 381, 10300200, 2, 50, 221, 43, 191, 110, 0.940905, 1, 1, 0.972328, 0.755563, 329, 1
348, -1, 387, 10300200, 2, 110, 221, 43, 191, 50, 0.971438, 1, 1, 1, 0.686976, 329, 0
191, 1, 446, 10300200, 2, 163, 267, 328, 340, 43, 1, 1, 0.777171, 0.755335, 1, 329, 0
221, 31, 398, 10300536, 3, 363, 311, 110, 83, 274, 0.761097, 0.726089, 1, 0.689145, 0.476345, 329, 1
191, 1, 446, 10300536, 3, 163, 267, 328, 340, 43, 1, 1, 0.776968, 0.755287, 1, 329, 0
43, 1, 474, 10300536, 3, 390, 370, 201, 163, 267, 1, 0.959582, 0.946224, 0.755319, 0.759585, 329, 0
50, -1, 520, 10300536, 3, 28, 163, 374, 328, 267, 0.967851, 0.971071, 1, 1, 1, 329, 1
328, 1, 612, 10300977, 4, 134, 34, 259, 28, 163, 1, 0.860522, 1, 0.967805, 0.967169, 329, 0
374, 1, 612, 10300977, 4, 134, 34, 259, 28, 2, 1, 0.860522, 1, 0.967805, 0.824919, 329, 0
267, 1, 619, 10300977, 4, 34, 134, 259, 28, 214, 0.860522, 0.97105, 1, 0.967805, 0.726703, 329, 0
163, 1, 645, 10300977, 4, 34, 134, 28, 259, 2, 0.752957, 0.863156, 0.967805, 0.97095, 0.75474, 329, 0
28, 1, 682, 10300977, 4, 214, 2, 275, 242, 34, 0.75605, 0.796755, 0.361436, 0.363596, 0.430261, 329, 1
2, -1, 718, 10301365, 5, 392, 308, 396, 353, 275, 0.972577, 0.971315, 0.970503, 0.969249, 1, 329, 0
214, -1, 756, 10301365, 5, 208, 392, 308, 396, 353, 0.862495, 1, 0.971315, 0.970503, 0.969249, 329, 1
242, -1, 780, 10301365, 5, 77, 208, 233, 392, 308, 0.860392, 0.970307, 0.970379, 0.972577, 0.971315, 329, 0
275, 1, 820, 10301365, 5, 208, 77, 233, 392, 308, 1, 0.860392, 1, 0.972577, 0.971315, 329, 0
308, 12, 798, 10301792, 6, 77, 184, 68, 208, 324, 1, 0.754631, 0.795758, 0.970262, 0.468706, 329, 0
353, 12, 798, 10301792, 6, 68, 77, 246, 208, 233, 1, 1, 0.636364, 1, 1, 329, 0
392, 12, 798, 10301792, 6, 77, 208, 68, 246, 233, 1, 0.970262, 0.636607, 0.412488, 1, 329, 1
396, 12, 798, 10301792, 6, 77, 271, 68, 208, 184, 1, 0.704793, 0.795758, 1, 0.637509, 329, 0
110, 61, 398, 10304736, 4, 363, 83, 299, 336, 157, 0.930106, 0.864274, 0.548271, 0.538275, 0.547632, 329, 1
83, 121, 401, 10304736, 4, 45, 188, 274, 299, 363, 0.971067, 0.972394, 1, 1, 1, 329, 0
311, 201, 412, 10304737, 4, 188, 65, 45, 205, 274, 1, 1, 0.863171, 1, 1, 329, 0
363, 201, 412, 10304737, 4, 276, 188, 65, 45, 205, 1, 1, 1, 0.755274, 1, 329, 1
205, 201, 446, 10305138, 5, 65, 222, 113, 210, 45, 1, 0.75398, 0.793673, 0.302959, 0.539458, 329, 0
188, 248, 398, 10305138, 5, 18, 278, 349, 45, 168, 1, 0.823407, 0.761049, 0.971025, 0.68668, 329, 1
65, 201, 485, 10305138, 5, 222, 113, 210, 67, 276, 0.952791, 0.844435, 0.379004, 0.32414, 0.275259, 329, 0
276, 201, 618, 10305138, 5, 107, 10, 67, 210, 295, 0.967314, 0.955124, 0.972421, 1, 0.413469, 329, 1
210, 201, 645, 10305526, 6, 107, 324, 67, 10, 295, 0.859799, 1, 1, 0.604254, 0.483759, 329, 0
67, 201, 691, 10305526, 6, 295, 324, 190, 178, 246, 0.964709, 0.822896, 0.701938, 0.687705, 0.549702, 329, 0
10, 198, 712, 10305527, 6, 271, 324, 246, 190, 295, 0.861247, 1, 1, 1, 1, 329, 1
295, 198, 780, 10305527, 6, 136, 271, 3, 324, 246, 0.968331, 1, 0.753292, 1, 1, 329, 0
233, 19, 798, 10305992, 7, 77, 184, 68, 208, 271, 1, 0.75429, 0.795227, 0.969823, 0.436425, 329, 0
208, 46, 798, 10305992, 7, 68, 77, 184, 246, 324, 0.965314, 1, 0.646534, 0.569838, 0.539674, 329, 0
77, 89, 798, 10305992, 7, 184, 324, 271, 136, 68, 0.969801, 0.755543, 0.722948, 0.636485, 1, 329, 1
68, 107, 801, 10305993, 7, 136, 271, 324, 246, 215, 1, 1, 1, 1, 0.772353, 329, 0
68, 107, 801, 10306303, 8, 136, 271, 324, 246, 215, 1, 1, 1, 1, 0.772168, 329, 0
184, 157, 801, 10306303, 8, 215, 3, 136, 271, 324, 0.913649, 0.968438, 1, 1, 1, 329, 1
324, 201, 812, 10306303, 8, 3, 136, 271, 10000000, 10000000, 0.968438, 1, 1, 0, 0, 329, 0
136, 247, 798, 10306303, 8, 227, 304, 215, 95, 3, 0.702174, 0.68549, 0.685768, 0.756083, 0.968438, 329, 0
324, 201, 812, 10306600, 9, 3, 136, 271, 10000000, 10000000, 0.968407, 1, 1, 0, 0, 329, 0
271, 220, 798, 10306600, 9, 352, 3, 227, 95, 136, 0.912384, 0.968407, 0.689017, 0.725643, 1, 329, 0
136, 247, 798, 10306600, 9, 227, 304, 215, 95, 3, 0.702126, 0.685462, 0.68574, 0.756059, 0.968407, 329, 0
3, 275, 798, 10306600, 9, 352, 304, 227, 215, 95, 0.755528, 0.725781, 0.726366, 0.75494, 0.846583, 329, 1
45, 283, 398, 10309338, 6, 349, 335, 168, 395, 18, 1, 0.963843, 0.863752, 0.756068, 0.957792, 329, 0
18, 312, 401, 10309338, 6, 24, 166, 279, 372, 339, 0.96919, 0.969489, 1, 1, 1, 329, 1
