source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
160,1,41,10300200,2,284,11,165,343,29,1.0,1.0,0.7244,0.603965,0.6043609999999999,133,0
8,79,-1,10300200,2,343,365,150,330,270,1.0,0.9498479999999999,1.0,0.844484,0.8635290000000001,133,1
11,1,81,10300200,2,379,346,284,165,29,1.0,1.0,0.912955,0.971217,0.8461059999999999,133,1
29,-1,116,10308400,3,176,284,379,346,32,1.0,1.0,1.0,1.0,0.8627,133,0
165,-1,151,10308400,3,32,176,284,379,346,1.0,1.0,1.0,1.0,1.0,133,0
379,1,212,10308400,3,64,32,56,174,216,0.967888,1.0,0.967145,0.7577619999999999,1.0,133,1
216,45,198,10308801,4,17,56,129,238,313,1.0,1.0,0.644877,0.483308,0.430997,133,1
32,1,282,10308801,4,282,348,64,191,174,0.860366,0.847176,1.0,0.6103850000000001,0.539028,133,0
64,-1,319,10308802,4,43,191,348,282,174,1.0,1.0,1.0,1.0,1.0,133,1
174,-1,355,10308802,4,201,43,191,221,348,1.0,1.0,1.0,0.967192,1.0,133,0
174,-1,355,10309203,5,201,43,191,221,348,1.0,1.0,1.0,0.96715,1.0,133,0
282,-1,381,10309203,5,50,43,221,191,110,0.938917,1.0,1.0,0.971383,0.754829,133,0
348,-1,387,10309203,5,110,43,221,191,50,0.9704950000000001,1.0,1.0,1.0,0.686127,133,0
43,1,474,10309203,5,390,370,201,163,267,1.0,0.958443,0.944675,0.754085,0.758337,133,1
201,-1,556,10309526,6,28,259,163,134,267,0.966916,1.0,0.9661709999999999,0.86236,1.0,133,0
370,-1,587,10309526,6,34,308,134,28,259,0.967198,1.0,1.0,0.966916,1.0,133,0
390,-1,587,10309526,6,34,134,214,28,259,0.967198,1.0,0.915126,0.966916,1.0,133,1
267,1,619,10309527,6,34,134,28,259,214,0.8597309999999999,0.9701549999999999,0.966916,1.0,0.725951,133,0
259,19,598,10309902,7,34,103,134,189,210,0.967159,0.722715,1.0,0.32317399999999996,0.215075,133,0
134,44,598,10309902,7,34,103,107,189,210,1.0,0.753218,0.466895,0.430899,0.31703600000000004,133,1
28,1,683,10309902,7,214,2,275,242,142,0.755321,0.795624,0.361048,0.363203,0.323842,133,1
150,156,1,10312400,3,123,7,170,98,235,1.0,0.968289,1.0,0.8596280000000001,1.0,133,1
270,182,1,10312400,3,149,98,7,123,170,1.0,1.0,1.0,1.0,1.0,133,0
34,79,598,10314102,8,107,103,189,210,276,0.787063,0.72235,0.53838,0.322467,0.107544,133,1
103,110,601,10314102,8,107,276,20,210,189,0.966383,1.0,0.76553,0.8599129999999999,0.9690840000000001,133,0
189,157,601,10314102,8,107,210,276,67,222,1.0,1.0,1.0,0.8635379999999999,0.968467,133,0
103,110,601,10314542,9,107,276,20,210,189,0.9663370000000001,1.0,0.765273,0.859872,0.969038,133,0
189,157,601,10314542,9,107,210,276,67,222,1.0,1.0,1.0,0.863497,0.9684219999999999,133,0
189,157,601,10318742,10,107,210,276,67,222,1.0,1.0,1.0,0.8631059999999999,0.9679840000000001,133,0
235,201,18,10320600,4,98,344,123,7,60,1.0,0.754944,1.0,0.967435,0.684394,133,0
123,201,49,10320600,4,368,344,98,60,199,0.793556,0.796081,0.966231,0.684394,0.538325,133,1
170,248,-1,10320600,4,62,254,373,7,158,0.963902,0.75918,0.6855140000000001,1.0,0.40989200000000003,133,0
7,280,-1,10320600,4,288,156,149,254,320,1.0,0.772598,0.8605,0.699918,0.6953560000000001,133,1
98,201,76,10320936,5,263,249,344,60,199,1.0,0.758798,0.7549170000000001,0.9492799999999999,0.68501,133,0
60,198,105,10320936,5,23,132,249,368,313,1.0,1.0,1.0,1.0,0.9684780000000001,133,0
199,198,153,10320937,5,23,132,249,13,368,1.0,1.0,1.0,0.794141,1.0,133,0
344,198,187,10320937,5,13,23,27,132,159,1.0,0.970088,0.970475,1.0,0.9681280000000001,133,1
2,-1,718,10322102,8,392,308,396,353,275,0.9704020000000001,0.969146,0.9683379999999999,0.96709,1.0,133,0
214,-1,756,10322102,8,392,208,308,396,353,1.0,0.8605709999999999,0.969146,0.9683379999999999,0.96709,133,1
242,-1,780,10322102,8,77,208,233,392,308,0.8584780000000001,0.968143,0.9682139999999999,0.9704020000000001,0.969146,133,0
275,1,820,10322102,8,208,77,233,392,308,1.0,0.8584780000000001,1.0,0.9704020000000001,0.969146,133,0
142,1,851,10322102,8,208,233,396,392,308,0.8605709999999999,0.9682139999999999,1.0,0.9704020000000001,0.969146,133,0
308,12,798,10322529,9,77,184,68,208,324,1.0,0.752948,0.793141,0.9680979999999999,0.46643900000000005,133,0
353,12,798,10322529,9,68,77,246,208,233,1.0,1.0,0.634271,1.0,1.0,133,0
