source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
40, 798, 322, 10318276, 9, 111, 367, 398, 306, 234, 1, 0.971068, 0.968166, 0.966247, 0.862175, 301, 1
337, 612, 798, 10318741, 11, 6, 194, 301, 240, 133, 1, 1, 0.410619, 1, 0.323323, 301, 0
240, 618, 798, 10318741, 11, 223, 6, 194, 211, 301, 1, 1, 1, 0.4632, 0.361785, 301, 0
194, 646, 798, 10318741, 11, 6, 301, 223, 133, 211, 1, 0.361785, 0.3622, 0.317407, 0.2316, 301, 0
6, 685, 798, 10318742, 11, 301, 211, 223, 248, 133, 0.9442, 0.907149, 0.550189, 0.536757, 0.189031, 301, 1
223, 822, 798, 10319143, 12, 301, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 301, 0
29, -1, 102, 11299999, 1, 176, 284, 379, 346, 32, 1, 1, 1, 1, 0.862979, 152, 0
379, 1, 212, 11300200, 2, 64, 32, 56, 216, 174, 0.972215, 1, 0.972062, 1, 0.797384, 152, 0
346, 1, 212, 11300200, 2, 174, 32, 56, 348, 216, 0.931663, 1, 0.972062, 0.779827, 1, 152, 0
284, 1, 225, 11300200, 2, 191, 64, 32, 174, 176, 0.87058, 0.969446, 1, 0.75423, 1, 152, 1
176, 1, 259, 11304400, 3, 64, 32, 282, 174, 191, 1, 1, 0.549563, 0.549416, 0.317796, 152, 0
32, 1, 297, 11304400, 3, 348, 282, 174, 64, 191, 0.864085, 0.859857, 0.64619, 1, 0.468141, 152, 0
64, -1, 305, 11304400, 3, 43, 191, 348, 282, 174, 1, 1, 1, 1, 1, 152, 1
174, -1, 343, 11304400, 3, 43, 201, 191, 221, 348, 1, 0.917881, 1, 0.96803, 1, 152, 0
174, -1, 343, 11308600, 4, 43, 201, 191, 221, 348, 1, 0.916703, 1, 0.967593, 1, 152, 0
282, -1, 375, 11308600, 4, 43, 50, 191, 221, 110, 1, 0.950638, 1, 1, 0.754565, 152, 0
348, -1, 386, 11308600, 4, 110, 43, 221, 191, 50, 0.970155, 1, 1, 1, 0.724054, 152, 1
221, 40, 398, 11316801, 5, 311, 110, 363, 83, 262, 0.646572, 1, 0.637771, 0.725371, 0.537272, 152, 1
191, 1, 459, 11316801, 5, 267, 268, 390, 201, 163, 1, 1, 0.945796, 1, 0.787511, 152, 0
43, 1, 488, 11316801, 5, 390, 370, 268, 267, 201, 1, 0.962567, 0.957989, 0.795887, 0.952317, 152, 1
50, -1, 508, 11316801, 5, 28, 163, 267, 374, 328, 0.966491, 1, 1, 1, 1, 152, 0
201, -1, 543, 11321001, 6, 28, 259, 267, 374, 328, 1, 1, 1, 1, 1, 152, 0
268, -1, 573, 11321001, 6, 28, 134, 2, 34, 259, 1, 0.968586, 0.947227, 0.85896, 1, 152, 0
390, -1, 587, 11321001, 6, 103, 34, 134, 214, 28, 1, 0.96633, 1, 0.932464, 1, 152, 1
267, 1, 625, 11321001, 6, 34, 28, 134, 259, 163, 0.85896, 1, 0.968586, 1, 1, 152, 0
134, 55, 598, 11321376, 7, 103, 34, 189, 107, 210, 0.964658, 1, 0.687419, 0.377708, 0.273228, 152, 0
103, 95, 601, 11321376, 7, 107, 276, 210, 189, 67, 0.970353, 1, 0.859831, 1, 0.753367, 152, 1
28, 1, 698, 11321376, 7, 142, 214, 275, 242, 2, 0.913762, 0.86236, 0.429156, 0.323579, 0.822385, 152, 0
214, -1, 745, 11321377, 7, 22, 396, 392, 353, 308, 1, 1, 1, 1, 1, 152, 1
189, 146, 601, 11321778, 8, 107, 210, 276, 67, 222, 1, 1, 1, 0.860954, 0.965621, 152, 1
107, 286, 598, 11321778, 8, 96, 162, 20, 182, 154, 1, 0.916864, 1, 0.633676, 0.137254, 152, 1
20, 300, 601, 11322062, 9, 96, 162, 154, 182, 79, 0.967938, 1, 0.861211, 1, 0.722797, 152, 1
182, 344, 601, 11322062, 9, 96, 162, 154, 79, 16, 1, 1, 1, 0.843263, 0.636016, 152, 0
110, 72, 398, 11325001, 6, 363, 262, 83, 157, 336, 0.9397, 0.926885, 1, 0.600641, 0.537112, 152, 1
83, 109, 401, 11325001, 6, 45, 188, 274, 299, 363, 0.970186, 1, 1, 1, 1, 152, 0
262, 173, 401, 11325001, 6, 168, 45, 65, 188, 205, 1, 1, 1, 1, 1, 152, 0
311, 201, 412, 11325001, 6, 276, 65, 188, 222, 45, 1, 1, 1, 0.79219, 0.862387, 152, 1
363, 201, 412, 11325001, 6, 65, 188, 276, 205, 222, 1, 1, 0.756175, 1, 0.750779, 152, 0
188, 261, 398, 11325402, 7, 18, 278, 45, 349, 168, 1, 0.722277, 1, 0.637332, 0.722745, 152, 0
65, 201, 499, 11325402, 7, 222, 113, 67, 276, 210, 0.956604, 0.859307, 0.411182, 0.36205, 0.317599, 152, 1
222, 198, 554, 11325403, 7, 67, 210, 276, 107, 10, 1, 1, 1, 0.754391, 0.603184, 152, 0
83, 109, 401, 11329201, 7, 45, 188, 274, 299, 363, 0.969747, 1, 1, 1, 1, 152, 0
157, 144, 401, 11329201, 7, 188, 205, 274, 299, 363, 1, 1, 1, 1, 1, 152, 0
262, 172, 401, 11329201, 7, 168, 45, 65, 188, 205, 1, 1, 1, 1, 1, 152, 0
336, 187, 401, 11329201, 7, 302, 45, 65, 395, 188, 1, 1, 1, 0.762956, 1, 152, 0
363, 201, 412, 11329201, 7, 65, 188, 276, 205, 222, 1, 1, 0.753781, 1, 0.750441, 152, 1
113, 198, 520, 11329602, 8, 67, 210, 276, 222, 107, 1, 1, 1, 1, 0.646329, 152, 0
222, 198, 554, 11329603, 8, 67, 210, 276, 107, 10, 1, 1, 1, 0.75405, 0.602879, 152, 1
210, 201, 658, 11329603, 8, 324, 67, 107, 295, 178, 1, 1, 0.861771, 0.538059, 0.546657, 152, 0
276, 201, 624, 11329887, 9, 107, 67, 10, 210, 295, 0.969463, 1, 0.958031, 1, 0.483066, 152, 0
210, 201, 658, 11329887, 9, 324, 67, 107, 295, 178, 1, 1, 0.861745, 0.538043, 0.546635, 152, 0
10, 198, 697, 11329887, 9, 190, 55, 246, 324, 271, 1, 0.967052, 1, 1, 0.85807, 152, 0
67, 201, 706, 11329887, 9, 295, 324, 55, 246, 190, 0.966133, 0.721528, 0.602628, 0.602335, 0.566225, 152, 1
205, 201, 459, 11330158, 8, 222, 65, 113, 276, 210, 0.857559, 1, 0.819131, 0.323153, 0.231171, 152, 0
188, 261, 398, 11330158, 8, 18, 278, 45, 349, 168, 1, 0.721864, 1, 0.636849, 0.722331, 152, 0
295, 198, 773, 11330158, 10, 136, 271, 55, 190, 246, 0.967655, 1, 1, 1, 1, 152, 1
65, 201, 499, 11330158, 8, 222, 113, 67, 276, 210, 0.955983, 0.858868, 0.410914, 0.361842, 0.317359, 152, 1
246, 201, 826, 11330159, 10, 136, 271, 55, 3, 59, 1, 1, 1, 0.643732, 1, 152, 0
190, 201, 859, 11330159, 10, 136, 271, 3, 55, 172, 0.860137, 1, 0.643732, 1, 0.969025, 152, 0
182, 344, 601, 11330262, 10, 96, 162, 154, 79, 16, 1, 1, 1, 0.842431, 0.635188, 152, 0
113, 198, 520, 11330546, 9, 67, 210, 276, 222, 107, 1, 1, 1, 1, 0.646263, 152, 0
271, 226, 798, 11330546, 11, 352, 3, 227, 136, 95, 0.927636, 0.965558, 0.72458, 1, 0.753297, 152, 1
246, 201, 826, 11330547, 11, 136, 271, 55, 3, 59, 1, 1, 1, 0.643706, 1, 152, 0
222, 198, 554, 11330547, 9, 67, 210, 276, 107, 10, 1, 1, 1, 0.753973, 0.60281, 152, 1
190, 201, 859, 11330547, 11, 136, 271, 3, 55, 172, 0.860101, 1, 0.643706, 1, 0.968984, 152, 0
55, 201, 892, 11330547, 11, 3, 10000000, 10000000, 10000000, 10000000, 0.429137, 0, 0, 0, 0, 152, 1
276, 201, 624, 11330948, 10, 107, 67, 10, 210, 295, 0.969352, 1, 0.957892, 1, 0.483004, 152, 0
210, 201, 658, 11330948, 10, 324, 67, 107, 295, 178, 1, 1, 0.861646, 0.537982, 0.546556, 152, 0
308, 13, 798, 11333577, 8, 77, 184, 208, 68, 233, 1, 0.860106, 1, 0.820221, 1, 152, 0
353, 12, 798, 11333577, 8, 184, 77, 68, 208, 246, 1, 1, 1, 1, 0.546635, 152, 0
392, 12, 798, 11333577, 8, 184, 77, 208, 68, 233, 0.902961, 1, 1, 0.683518, 1, 152, 0
396, 12, 798, 11333577, 8, 77, 208, 68, 184, 271, 1, 1, 0.820221, 0.68435, 0.567284, 152, 1
22, 1, 913, 11333577, 8, 77, 164, 30, 208, 10000000, 0.537478, 0.215223, 0.120311, 0.64607, 0, 152, 1
276, 201, 624, 11333978, 9, 107, 67, 10, 210, 295, 0.969036, 1, 0.957495, 1, 0.482828, 152, 1
45, 296, 398, 11334358, 9, 349, 335, 278, 168, 395, 1, 0.965135, 0.958565, 0.968494, 0.791697, 152, 0
18, 299, 401, 11334358, 9, 279, 300, 395, 388, 381, 1, 1, 1, 1, 1, 152, 1
168, 344, 401, 11334359, 9, 24, 166, 217, 104, 279, 1, 1, 1, 0.96493, 1, 152, 0
381, 401, 412, 11334721, 10, 115, 120, 24, 104, 166, 1, 0.754829, 1, 1, 1, 152, 0
388, 401, 412, 11334721, 10, 24, 104, 166, 115, 217, 1, 1, 1, 0.75353, 1, 152, 0
395, 401, 412, 11334721, 10, 24, 104, 115, 166, 217, 1, 1, 0.794156, 1, 1, 152, 1
136, 259, 798, 11334747, 12, 95, 227, 304, 215, 3, 1, 0.754591, 0.720938, 0.721193, 0.965123, 152, 0
3, 290, 798, 11334747, 12, 352, 215, 304, 227, 95, 0.86118, 0.961591, 0.753085, 0.753625, 0.860522, 152, 0
95, 304, 801, 11334747, 12, 82, 181, 292, 352, 304, 1, 1, 1, 1, 1, 152, 0
227, 375, 801, 11334747, 12, 82, 181, 387, 141, 31, 1, 1, 0.757352, 0.756637, 1, 152, 0
352, 387, 801, 11334747, 12, 309, 82, 141, 33, 181, 1, 1, 0.904524, 0.911828, 1, 152, 1
181, 457, 798, 11335005, 13, 240, 257, 358, 33, 82, 1, 0.963818, 0.861442, 1, 1, 152, 0
82, 498, 798, 11335005, 13, 194, 317, 384, 358, 240, 1, 0.954512, 0.861066, 0.842072, 0.723445, 152, 1
33, 508, 801, 11335005, 13, 6, 194, 240, 337, 387, 0.96882, 1, 1, 1, 1, 152, 0
67, 201, 706, 11335148, 11, 295, 324, 55, 246, 190, 0.965519, 0.721072, 0.602247, 0.601953, 0.565664, 152, 0
178, 198, 746, 11335148, 11, 55, 271, 190, 136, 246, 1, 0.964784, 1, 0.859676, 1, 152, 0
208, 59, 798, 11337777, 9, 324, 77, 68, 184, 246, 0.819707, 1, 0.965744, 0.752253, 0.47646, 152, 0
68, 92, 801, 11337777, 9, 136, 271, 246, 324, 190, 1, 1, 1, 1, 0.857472, 152, 0
77, 104, 798, 11337777, 9, 324, 184, 271, 136, 190, 1, 1, 0.750176, 0.683405, 0.482154, 152, 1
184, 145, 801, 11337777, 9, 215, 136, 271, 3, 190, 0.926997, 1, 1, 0.857609, 1, 152, 0
210, 201, 658, 11338087, 10, 324, 67, 107, 295, 178, 1, 1, 0.860984, 0.537569, 0.546024, 152, 0
10, 198, 697, 11338087, 10, 190, 55, 246, 324, 271, 1, 0.966201, 1, 1, 0.857316, 152, 0
67, 201, 706, 11338087, 10, 295, 324, 55, 246, 190, 0.965177, 0.720818, 0.602033, 0.601741, 0.56535, 152, 0
295, 198, 772, 11338087, 10, 136, 271, 55, 190, 246, 0.96683, 1, 1, 1, 1, 152, 0
184, 145, 801, 11338126, 10, 215, 136, 271, 3, 190, 0.926922, 1, 1, 0.857577, 1, 152, 1
271, 226, 798, 11338127, 10, 352, 3, 227, 136, 95, 0.926008, 0.964774, 0.723917, 1, 0.752683, 152, 0
136, 259, 798, 11338127, 10, 95, 227, 304, 215, 3, 1, 0.75411, 0.720645, 0.7209, 0.964774, 152, 0
317, 587, 801, 11339206, 14, 6, 194, 112, 240, 337, 1, 1, 1, 1, 1, 152, 1
358, 587, 801, 11339206, 14, 6, 194, 112, 240, 337, 1, 1, 1, 1, 1, 152, 0
384, 587, 801, 11339206, 14, 6, 194, 112, 240, 337, 0.968382, 1, 1, 1, 1, 152, 0
240, 624, 798, 11339206, 14, 6, 223, 194, 211, 301, 1, 0.751886, 1, 0.374654, 0.322142, 152, 0
295, 198, 772, 11342287, 11, 136, 271, 55, 190, 246, 0.966394, 1, 1, 1, 1, 152, 1
190, 201, 859, 11342288, 11, 136, 271, 3, 55, 172, 0.859017, 1, 0.642896, 1, 0.967761, 152, 0
271, 226, 798, 11342327, 11, 352, 3, 227, 136, 95, 0.925109, 0.96434, 0.723551, 1, 0.752344, 152, 0
136, 259, 798, 11342327, 11, 95, 227, 304, 215, 3, 1, 0.753513, 0.720282, 0.720537, 0.96434, 152, 1
3, 290, 798, 11342327, 11, 352, 215, 304, 227, 95, 0.860478, 0.960716, 0.752471, 0.75301, 0.859821, 152, 0
162, 460, 598, 11342463, 11, 96, 128, 16, 273, 173, 1, 0.602642, 0.79245, 0.564119, 0.645309, 152, 1
271, 226, 798, 11342545, 12, 352, 3, 227, 136, 95, 0.925062, 0.964317, 0.723531, 1, 0.752326, 152, 0
246, 201, 827, 11342546, 12, 136, 271, 55, 3, 59, 1, 1, 1, 0.642878, 1, 152, 0
190, 201, 859, 11342546, 12, 136, 271, 3, 55, 172, 0.858993, 1, 0.642878, 1, 0.967734, 152, 0
217, 401, 440, 11342921, 11, 115, 104, 154, 24, 10000000, 0.839548, 1, 0.377227, 0.749515, 0, 152, 0
166, 457, 398, 11342921, 11, 347, 144, 24, 53, 120, 1, 0.840284, 1, 0.839571, 0.563636, 152, 0
104, 401, 479, 11342921, 11, 115, 154, 79, 10000000, 10000000, 1, 0.684285, 0.136832, 0, 0, 152, 1
115, 398, 521, 11342921, 11, 79, 154, 162, 108, 182, 1, 1, 0.750237, 0.602106, 0.753228, 152, 0
337, 612, 798, 11343406, 15, 6, 194, 112, 240, 133, 1, 1, 1, 1, 0.360901, 152, 0
240, 624, 798, 11343406, 15, 6, 223, 194, 211, 301, 1, 0.749519, 1, 0.37436, 0.321996, 152, 0
194, 658, 798, 11343406, 15, 6, 223, 301, 133, 211, 1, 0.322325, 0.321996, 0.27301, 0.18718, 152, 0
112, 601, 872, 11343406, 15, 109, 219, 6, 194, 10000000, 0.955521, 0.722353, 0.645296, 0.856779, 0, 152, 1
6, 699, 798, 11343406, 15, 211, 301, 248, 223, 133, 0.923419, 0.949344, 0.94074, 0.60278, 0.158358, 152, 1
301, 813, 798, 11343742, 16, 51, 57, 211, 196, 133, 1, 1, 1, 0.750907, 1, 152, 0
223, 830, 798, 11343742, 16, 196, 57, 51, 252, 211, 0.936384, 1, 0.860361, 0.74976, 1, 152, 0
211, 862, 798, 11343743, 16, 196, 329, 51, 252, 57, 1, 0.956174, 1, 0.856869, 1, 152, 1
57, 905, 798, 11344157, 17, 355, 329, 307, 196, 252, 1, 1, 0.853397, 1, 0.642623, 152, 0
51, 908, 801, 11344157, 17, 226, 355, 307, 203, 329, 1, 1, 0.964687, 0.856905, 1, 152, 0
196, 945, 801, 11344157, 17, 203, 63, 226, 355, 307, 1, 0.860227, 1, 1, 0.964687, 152, 1
252, 975, 801, 11344157, 17, 63, 203, 226, 355, 307, 1, 1, 1, 1, 1, 152, 0
307, 1001, 813, 11344610, 18, 321, 63, 101, 375, 152, 0.925691, 1, 0.858986, 0.792981, 0.720477, 152, 0
355, 1001, 812, 11344610, 18, 375, 63, 321, 203, 258, 0.951577, 1, 0.866422, 1, 0.642706, 152, 0
226, 1001, 824, 11344610, 18, 152, 63, 333, 375, 203, 0.858334, 1, 0.855214, 0.749961, 1, 152, 1
3, 290, 798, 11346527, 12, 352, 215, 304, 227, 95, 0.860089, 0.960232, 0.752131, 0.75267, 0.859433, 152, 0
95, 304, 801, 11346527, 12, 82, 181, 292, 352, 304, 1, 1, 1, 1, 1, 152, 1
227, 375, 801, 11346527, 12, 82, 181, 387, 141, 31, 1, 1, 0.750655, 0.754955, 1, 152, 0
304, 386, 801, 11346527, 12, 82, 181, 33, 31, 52, 1, 1, 0.752314, 1, 0.951682, 152, 0
16, 495, 601, 11346663, 12, 84, 128, 273, 332, 186, 0.965391, 1, 1, 1, 0.85809, 152, 0
96, 497, 598, 11346663, 12, 128, 173, 16, 84, 273, 1, 0.75252, 1, 0.374321, 0.360159, 152, 1
173, 542, 601, 11346663, 12, 84, 128, 90, 186, 273, 1, 1, 0.898758, 1, 1, 152, 0
273, 627, 598, 11346663, 12, 334, 84, 90, 128, 277, 1, 1, 0.749411, 1, 0.564194, 152, 0
128, 654, 598, 11346663, 12, 277, 334, 371, 251, 90, 1, 0.927076, 0.903292, 0.838785, 0.963529, 152, 1
304, 386, 801, 11346928, 13, 82, 181, 33, 31, 52, 1, 1, 0.752258, 1, 0.951621, 152, 0
352, 387, 801, 11346928, 13, 309, 82, 141, 33, 181, 1, 1, 0.901214, 0.908464, 1, 152, 0
181, 457, 798, 11346928, 13, 240, 257, 358, 33, 82, 1, 0.962436, 0.860338, 1, 1, 152, 1
16, 495, 601, 11347090, 13, 84, 128, 273, 332, 186, 0.965346, 1, 1, 1, 0.858051, 152, 0
173, 542, 601, 11347090, 13, 84, 128, 90, 186, 273, 1, 1, 0.898643, 1, 1, 152, 0
273, 627, 598, 11347090, 13, 334, 84, 90, 128, 277, 1, 1, 0.749377, 1, 0.564149, 152, 0
115, 398, 521, 11347121, 12, 79, 154, 162, 108, 182, 1, 1, 0.7499, 0.601802, 0.752888, 152, 1
154, 401, 648, 11347122, 12, 79, 108, 96, 162, 31, 1, 0.64527, 0.750817, 0.964157, 0.272614, 152, 0
154, 401, 648, 11347549, 13, 79, 108, 96, 162, 31, 1, 0.645241, 0.750783, 0.964113, 0.272599, 152, 0
79, 401, 694, 11347549, 13, 292, 108, 177, 31, 10000000, 0.750309, 0.860321, 0.360504, 0.316527, 0, 152, 1
108, 398, 714, 11347820, 14, 177, 292, 31, 352, 304, 1, 1, 0.858308, 1, 1, 152, 0
292, 401, 827, 11347820, 14, 181, 82, 31, 52, 289, 1, 0.751753, 1, 0.838704, 0.74977, 152, 1
31, 401, 897, 11348143, 15, 82, 10000000, 10000000, 10000000, 10000000, 0.536948, 0, 0, 0, 0, 152, 0
52, 398, 909, 11348143, 15, 327, 364, 231, 195, 42, 0.964307, 0.963396, 0.858333, 0.748923, 0.535712, 152, 0
90, 698, 601, 11350863, 13, 9, 261, 148, 371, 334, 0.963428, 1, 1, 1, 1, 152, 0
334, 801, 612, 11350864, 13, 94, 171, 37, 131, 297, 1, 0.841666, 0.857951, 1, 0.598805, 152, 0
371, 801, 612, 11350864, 13, 94, 171, 131, 297, 261, 1, 0.790909, 1, 0.632908, 1, 152, 0
277, 828, 598, 11350864, 13, 131, 9, 94, 202, 256, 1, 0.963428, 0.858112, 0.748948, 0.721565, 152, 1
82, 498, 798, 11351128, 14, 194, 317, 384, 358, 240, 1, 0.952418, 0.859574, 0.840442, 0.722041, 152, 0
33, 507, 801, 11351128, 14, 6, 194, 240, 337, 387, 0.967141, 1, 1, 1, 1, 152, 0
257, 572, 801, 11351129, 14, 6, 194, 112, 240, 337, 1, 1, 1, 1, 1, 152, 0
358, 587, 801, 11351129, 14, 6, 194, 112, 240, 337, 1, 1, 1, 1, 1, 152, 1
9, 900, 598, 11351187, 14, 341, 202, 255, 376, 256, 1, 0.9629, 0.753467, 0.840066, 0.749755, 152, 0
202, 943, 601, 11351187, 14, 145, 54, 255, 376, 341, 1, 0.858216, 1, 1, 1, 152, 0
256, 972, 601, 11351187, 14, 54, 145, 255, 151, 39, 1, 1, 1, 0.53756, 0.429386, 152, 0
337, 612, 798, 11351406, 15, 6, 194, 112, 240, 133, 1, 1, 1, 1, 0.360554, 152, 0
240, 624, 798, 11351406, 15, 6, 223, 194, 211, 301, 1, 0.745052, 1, 0.3738, 0.32172, 152, 0
194, 658, 798, 11351406, 15, 6, 223, 301, 133, 211, 1, 0.322048, 0.32172, 0.272713, 0.1869, 152, 0
112, 601, 872, 11351406, 15, 109, 219, 6, 194, 10000000, 0.954479, 0.721658, 0.644741, 0.856045, 0, 152, 0
109, 598, 910, 11351729, 16, 322, 361, 253, 140, 80, 0.963947, 0.962531, 0.856695, 0.748742, 0.536299, 152, 1
219, 598, 954, 11351729, 16, 140, 253, 80, 361, 322, 0.962668, 1, 0.750819, 1, 1, 152, 0
203, 1001, 853, 11352810, 19, 321, 333, 152, 63, 375, 1, 1, 0.750382, 1, 0.633561, 152, 0
63, 1001, 891, 11352810, 19, 152, 375, 258, 333, 391, 1, 1, 0.85619, 0.938641, 0.817217, 152, 0
375, 998, 991, 11352811, 19, 152, 258, 391, 383, 321, 1, 1, 1, 1, 1, 152, 0
55, 201, 893, 11354746, 13, 3, 10000000, 10000000, 10000000, 10000000, 0.428026, 0, 0, 0, 0, 152, 0
172, 198, 944, 11354746, 13, 106, 218, 10000000, 10000000, 10000000, 0.751337, 0.857024, 0, 0, 0, 152, 0
24, 500, 398, 11355121, 12, 120, 144, 53, 347, 286, 0.743382, 0.818839, 0.963107, 0.479492, 0.429053, 152, 0
53, 502, 401, 11355121, 12, 35, 120, 286, 347, 179, 0.963215, 1, 1, 1, 0.859019, 152, 0
144, 542, 401, 11355121, 12, 124, 35, 179, 120, 286, 1, 1, 1, 1, 1, 152, 0
347, 601, 412, 11355121, 12, 130, 21, 243, 179, 85, 0.934554, 1, 0.842727, 1, 0.791583, 152, 0
120, 654, 398, 11355122, 12, 81, 306, 35, 398, 367, 1, 0.81654, 1, 0.631895, 0.535547, 152, 0
202, 943, 601, 11355387, 15, 145, 54, 255, 376, 341, 1, 0.857829, 1, 1, 1, 152, 0
256, 972, 601, 11355387, 15, 54, 145, 255, 151, 39, 1, 1, 1, 0.537318, 0.429192, 152, 0
376, 987, 601, 11355387, 15, 39, 54, 145, 307, 255, 0.957433, 1, 1, 0.604104, 1, 152, 0
179, 601, 458, 11355549, 13, 243, 130, 21, 85, 186, 1, 0.856393, 1, 0.840694, 0.56222, 152, 0
21, 601, 502, 11355549, 13, 332, 243, 130, 85, 10000000, 0.83896, 0.749025, 0.819396, 0.855268, 0, 152, 0
85, 598, 502, 11355549, 13, 4, 186, 332, 243, 273, 1, 1, 1, 1, 0.85946, 152, 0
130, 598, 539, 11355549, 13, 4, 186, 273, 19, 332, 0.962203, 1, 0.966893, 0.788651, 1, 152, 0
243, 598, 574, 11355549, 13, 19, 204, 4, 186, 128, 1, 0.928196, 0.962203, 1, 1, 152, 0
