source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
32, 1, 281, 10299999, 1, 168, 43, 64, 10000000, 10000000, 0.967547, 0.776501, 0.648354, 0, 0, 74, 1
64, -1, 317, 10300200, 2, 43, 168, 50, 110, 283, 0.968824, 1, 0.538183, 0.539477, 0.304685, 74, 0
168, -1, 358, 10300200, 2, 43, 50, 110, 236, 182, 1, 0.82647, 0.647372, 0.27448, 0.275127, 74, 1
43, 1, 476, 10300588, 3, 157, 244, 245, 50, 182, 0.934695, 0.876862, 0.8625, 1, 0.752747, 74, 1
50, -1, 520, 10300588, 3, 28, 157, 244, 283, 245, 1, 0.970402, 1, 1, 1, 74, 0
50, -1, 520, 10300846, 4, 28, 157, 244, 283, 245, 1, 0.970375, 1, 1, 1, 74, 0
182, -1, 556, 10300846, 4, 28, 236, 157, 244, 283, 1, 1, 0.970375, 1, 1, 74, 0
245, -1, 579, 10300846, 4, 2, 28, 128, 34, 236, 1, 1, 0.968193, 0.862305, 1, 74, 0
244, 1, 618, 10300847, 4, 34, 128, 28, 2, 219, 0.970093, 1, 1, 0.82513, 0.686018, 74, 0
157, 1, 648, 10300847, 4, 195, 28, 2, 34, 219, 0.84547, 1, 0.724657, 0.754517, 0.482306, 74, 1
28, 1, 682, 10301144, 5, 252, 195, 2, 219, 136, 0.877465, 0.968537, 0.966175, 0.482289, 0.430271, 74, 0
2, -1, 718, 10301144, 5, 299, 289, 262, 22, 136, 1, 1, 1, 0.970832, 1, 74, 0
195, -1, 756, 10301144, 5, 210, 299, 262, 22, 289, 1, 1, 1, 1, 0.972046, 74, 1
219, -1, 780, 10301144, 5, 77, 189, 210, 299, 262, 0.862544, 0.972247, 1, 1, 1, 74, 0
262, 12, 798, 10301532, 6, 68, 77, 279, 223, 189, 0.96587, 1, 0.61436, 0.613914, 1, 74, 0
289, 12, 798, 10301532, 6, 130, 77, 68, 189, 223, 0.776354, 1, 0.825217, 1, 0.538988, 74, 0
299, 12, 798, 10301532, 6, 77, 279, 189, 68, 210, 1, 0.702275, 1, 0.687681, 1, 74, 1
22, 1, 896, 10301533, 6, 77, 158, 189, 10000000, 10000000, 0.539068, 0.108072, 0.648137, 0, 0, 74, 1
210, 19, 798, 10305732, 7, 68, 77, 189, 223, 248, 0.956261, 1, 1, 0.430995, 0.323141, 74, 0
189, 40, 798, 10305732, 7, 77, 248, 68, 279, 223, 1, 0.411447, 0.48269, 0.3625, 0.318999, 74, 0
77, 86, 798, 10305732, 7, 130, 248, 279, 223, 68, 1, 0.954302, 0.548633, 0.538744, 0.724035, 74, 1
68, 109, 801, 10305733, 7, 3, 130, 248, 223, 279, 0.970078, 1, 1, 1, 0.970612, 74, 0
68, 109, 801, 10306043, 8, 3, 130, 248, 223, 279, 0.970046, 1, 1, 1, 0.970579, 74, 0
279, 201, 812, 10306043, 8, 3, 130, 248, 55, 173, 1, 1, 1, 1, 1, 74, 0
248, 220, 798, 10306043, 8, 288, 196, 3, 95, 130, 0.945562, 0.954136, 1, 0.797702, 1, 74, 1
130, 248, 798, 10310243, 9, 258, 196, 3, 288, 95, 0.9552, 0.947475, 1, 0.605102, 0.538891, 74, 0
3, 275, 798, 10310243, 9, 196, 288, 258, 204, 95, 0.93245, 0.861716, 0.796, 0.644777, 0.646669, 74, 0
196, 354, 801, 10310243, 9, 82, 31, 288, 258, 204, 1, 0.862831, 1, 1, 1, 74, 0
288, 387, 801, 10310243, 9, 82, 135, 163, 31, 52, 1, 0.844155, 1, 1, 0.93866, 74, 1
31, 401, 882, 10310606, 10, 82, 163, 52, 10000000, 10000000, 0.64565, 0.842579, 0.963291, 0, 0, 74, 0
82, 483, 798, 10310606, 10, 135, 294, 271, 234, 33, 0.822398, 0.724224, 0.723871, 0.686522, 0.645712, 74, 1
52, 398, 920, 10310606, 10, 282, 176, 208, 42, 163, 0.969189, 0.75218, 0.755083, 0.53918, 1, 74, 0
163, 398, 957, 10310606, 10, 208, 176, 282, 42, 52, 1, 0.859635, 1, 0.647016, 0.970438, 74, 0
33, 520, 801, 10311020, 11, 6, 175, 217, 294, 271, 1, 0.969243, 1, 1, 1, 74, 0
135, 551, 801, 10311020, 11, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 74, 1
234, 578, 801, 10311020, 11, 6, 175, 217, 296, 263, 1, 0.969243, 1, 1, 1, 74, 0
271, 587, 801, 10311020, 11, 6, 175, 217, 109, 192, 0.969639, 1, 1, 0.602148, 0.437285, 74, 0
294, 587, 801, 10311020, 11, 6, 175, 217, 109, 57, 1, 1, 1, 0.481718, 0.137381, 74, 0
263, 598, 787, 10311317, 12, 6, 175, 217, 109, 277, 1, 1, 1, 0.637931, 0.323691, 74, 0
296, 598, 787, 10311317, 12, 6, 175, 217, 109, 225, 1, 1, 0.971378, 0.537229, 0.107747, 74, 0
217, 619, 798, 10311317, 12, 6, 175, 225, 192, 272, 1, 1, 0.646482, 0.304905, 0.137073, 74, 0
175, 648, 798, 10311317, 12, 200, 6, 225, 272, 127, 1, 1, 0.465852, 0.362361, 0.189774, 74, 0
6, 685, 798, 10311317, 12, 272, 200, 225, 192, 127, 0.754582, 0.636624, 0.538735, 0.538145, 0.362535, 74, 1
272, 812, 798, 10311719, 13, 69, 127, 225, 10000000, 10000000, 0.968421, 1, 1, 0, 0, 74, 1
200, 821, 798, 10311719, 13, 69, 127, 225, 272, 10000000, 0.860818, 0.970242, 1, 1, 0, 74, 0
225, 801, 821, 10312120, 14, 69, 127, 74, 10000000, 10000000, 1, 0.9702, 0.607132, 0, 0, 74, 0
127, 801, 846, 10312120, 14, 69, 74, 10000000, 10000000, 10000000, 1, 0.647481, 0, 0, 0, 74, 1
69, 801, 888, 10316320, 15, 74, 10000000, 10000000, 10000000, 10000000, 0.755052, 0, 0, 0, 0, 74, 1
52, 398, 920, 10318806, 11, 282, 176, 208, 42, 163, 0.968334, 0.751518, 0.754416, 0.538703, 1, 74, 0
282, 412, 998, 10318806, 11, 42, 230, 176, 208, 297, 1, 0.771691, 1, 1, 0.360687, 74, 0
279, 201, 812, 10322243, 9, 3, 130, 248, 55, 173, 1, 1, 1, 1, 1, 74, 0
248, 220, 798, 10322243, 9, 288, 196, 3, 95, 130, 0.942674, 0.951684, 1, 0.795645, 1, 74, 0
130, 248, 798, 10322243, 9, 258, 196, 3, 288, 95, 0.953378, 0.945325, 1, 0.604224, 0.538195, 74, 0
3, 275, 798, 10322243, 9, 196, 288, 258, 204, 95, 0.929849, 0.860604, 0.794482, 0.643947, 0.645834, 74, 0
95, 318, 801, 10322553, 10, 82, 288, 258, 204, 196, 0.967232, 1, 1, 1, 1, 74, 0
196, 354, 801, 10322553, 10, 82, 31, 288, 258, 204, 1, 0.861687, 1, 1, 1, 74, 0
204, 381, 801, 10322553, 10, 82, 31, 52, 135, 234, 1, 1, 0.906883, 0.604533, 0.477929, 74, 0
258, 387, 801, 10322553, 10, 82, 135, 31, 33, 52, 1, 0.790864, 1, 0.475517, 0.635474, 74, 0
288, 387, 801, 10322553, 10, 82, 135, 163, 31, 52, 1, 0.842904, 1, 1, 0.935956, 74, 0
204, 381, 801, 10322980, 11, 82, 31, 52, 135, 234, 1, 1, 0.906766, 0.604455, 0.477897, 74, 0
258, 387, 801, 10322980, 11, 82, 135, 31, 33, 52, 1, 0.790811, 1, 0.475485, 0.635431, 74, 0
288, 387, 801, 10322980, 11, 82, 135, 163, 31, 52, 1, 0.842861, 1, 1, 0.935862, 74, 0
82, 483, 798, 10322981, 11, 135, 294, 271, 234, 33, 0.821006, 0.723144, 0.722791, 0.685357, 0.644854, 74, 0
33, 520, 801, 10323317, 12, 6, 175, 217, 294, 271, 1, 0.967961, 1, 1, 1, 74, 0
135, 551, 801, 10323317, 12, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 74, 0
234, 578, 801, 10323317, 12, 6, 175, 217, 296, 263, 1, 0.967961, 1, 1, 1, 74, 0
271, 587, 801, 10323317, 12, 6, 175, 217, 109, 192, 0.968356, 1, 1, 0.601257, 0.434947, 74, 0
294, 587, 801, 10323317, 12, 6, 175, 217, 109, 57, 1, 1, 1, 0.481006, 0.137149, 74, 0
263, 598, 787, 10323588, 13, 6, 175, 217, 109, 277, 1, 1, 1, 0.636685, 0.323263, 74, 0
296, 598, 787, 10323588, 13, 6, 175, 217, 109, 225, 1, 1, 0.970094, 0.536521, 0.107605, 74, 0
217, 619, 798, 10323588, 13, 6, 175, 225, 192, 272, 1, 1, 0.645629, 0.303768, 0.136843, 74, 0
175, 648, 798, 10323588, 13, 200, 6, 225, 272, 127, 1, 1, 0.464524, 0.361825, 0.189333, 74, 0
6, 685, 798, 10323588, 13, 272, 200, 225, 192, 127, 0.753585, 0.635383, 0.538024, 0.537435, 0.361998, 74, 0
272, 812, 798, 10323990, 14, 69, 127, 225, 10000000, 10000000, 0.967144, 1, 1, 0, 0, 74, 0
200, 821, 798, 10323990, 14, 69, 127, 225, 272, 10000000, 0.859683, 0.96896, 1, 1, 0, 74, 0
225, 801, 821, 10324339, 15, 69, 127, 74, 10000000, 10000000, 1, 0.968924, 0.604888, 0, 0, 74, 0
127, 801, 846, 10324339, 15, 69, 74, 10000000, 10000000, 10000000, 1, 0.646628, 0, 0, 0, 74, 0
208, 420, 998, 10327006, 12, 42, 230, 176, 277, 297, 1, 0.607382, 1, 0.430859, 0.322372, 74, 0
