source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
266, 219, -1, 10299999, 1, 7, 62, 98, 170, 149, 1, 0.860921, 0.860775, 1, 0.646808, 248, 1
170, 248, -1, 10300200, 2, 62, 254, 373, 7, 158, 0.966278, 0.771122, 0.687437, 1, 0.411038, 248, 0
7, 280, -1, 10300200, 2, 288, 156, 149, 254, 320, 1, 0.78497, 0.862393, 0.703265, 0.698659, 248, 1
62, 319, 1, 10300200, 2, 5, 156, 254, 373, 320, 0.968566, 1, 1, 1, 1, 248, 0
149, 354, 1, 10300200, 2, 158, 5, 156, 48, 373, 1, 1, 1, 0.862951, 1, 248, 0
149, 354, 1, 10300523, 3, 158, 5, 156, 48, 373, 1, 1, 1, 0.862921, 1, 248, 0
320, 401, 12, 10300523, 3, 48, 100, 118, 158, 138, 1, 0.845967, 0.646384, 1, 0.646732, 248, 0
288, 420, -1, 10300523, 3, 5, 48, 158, 61, 156, 1, 0.862921, 0.967714, 0.753025, 1, 248, 1
156, 447, -1, 10300523, 3, 5, 158, 48, 298, 338, 1, 0.967714, 0.755056, 0.539766, 0.538534, 248, 0
156, 447, -1, 10300937, 4, 5, 158, 48, 298, 338, 1, 0.967671, 0.755022, 0.539742, 0.53851, 248, 0
158, 401, 41, 10300937, 4, 260, 378, 48, 325, 100, 0.753438, 0.702706, 0.970743, 0.647058, 0.754675, 248, 1
5, 487, -1, 10300937, 4, 200, 220, 61, 298, 291, 0.961417, 0.824316, 0.949415, 0.726577, 0.638832, 248, 1
61, 515, 1, 10300937, 4, 291, 105, 220, 155, 91, 1, 1, 1, 0.846046, 0.755158, 248, 0
61, 515, 1, 10301195, 5, 291, 105, 220, 155, 91, 1, 1, 1, 0.84602, 0.755137, 248, 0
200, 561, 1, 10301196, 5, 155, 91, 291, 105, 220, 1, 0.863014, 1, 0.971872, 1, 248, 1
298, 580, 1, 10301196, 5, 91, 155, 12, 291, 105, 1, 1, 0.638466, 1, 1, 248, 0
220, 634, -1, 10301196, 5, 155, 91, 225, 291, 105, 0.966879, 0.755137, 0.884041, 1, 0.971872, 248, 0
291, 601, 19, 10301454, 6, 91, 183, 12, 155, 285, 1, 0.645343, 0.687465, 1, 0.275758, 248, 0
155, 601, 44, 10301454, 6, 91, 183, 12, 285, 10000000, 1, 0.725185, 0.753784, 0.431144, 0, 248, 1
220, 634, -1, 10301454, 6, 155, 91, 225, 291, 105, 0.966849, 0.755116, 0.88394, 1, 0.971845, 248, 0
105, 674, -1, 10301454, 6, 225, 46, 315, 91, 125, 0.940568, 0.972645, 0.75706, 0.647242, 0.704785, 248, 0
91, 601, 84, 10301777, 7, 183, 285, 12, 114, 10000000, 0.956489, 0.758769, 0.843694, 0.275632, 0, 248, 1
12, 598, 111, 10301777, 7, 114, 285, 312, 380, 239, 0.97218, 1, 0.861307, 0.860337, 0.860235, 248, 0
183, 598, 147, 10301777, 7, 114, 287, 380, 312, 239, 0.97218, 0.971862, 1, 1, 0.967764, 248, 0
285, 598, 179, 10301777, 7, 114, 206, 47, 290, 137, 1, 0.70223, 0.702794, 0.60963, 0.968167, 248, 0
12, 598, 111, 10302152, 8, 114, 285, 312, 380, 239, 0.972141, 1, 0.861272, 0.860302, 0.8602, 248, 0
183, 598, 147, 10302152, 8, 114, 287, 380, 312, 239, 0.972141, 0.971823, 1, 1, 0.967725, 248, 1
285, 598, 179, 10302152, 8, 114, 206, 47, 290, 137, 1, 0.702169, 0.702732, 0.60956, 0.968128, 248, 0
312, 587, 201, 10302449, 9, 347, 114, 102, 137, 47, 1, 1, 1, 1, 0.477608, 248, 0
380, 587, 201, 10302449, 9, 114, 47, 102, 206, 137, 1, 0.647602, 1, 0.570986, 1, 248, 0
114, 601, 262, 10302450, 9, 179, 21, 286, 347, 47, 0.883086, 0.794571, 0.604581, 0.548735, 0.686964, 248, 1
47, 598, 315, 10302773, 10, 179, 286, 347, 21, 290, 1, 1, 1, 0.862775, 1, 248, 0
347, 601, 412, 10302773, 10, 21, 85, 179, 243, 332, 1, 0.759862, 1, 0.648073, 0.603012, 248, 0
179, 601, 445, 10302773, 10, 243, 21, 130, 332, 85, 1, 1, 0.754259, 0.603012, 0.646054, 248, 1
21, 601, 487, 10303031, 11, 332, 130, 243, 85, 4, 0.822915, 0.797454, 0.723505, 0.843244, 0, 248, 0
85, 598, 515, 10303031, 11, 4, 186, 332, 243, 273, 1, 1, 1, 1, 0.860911, 248, 0
130, 598, 552, 10303032, 11, 4, 186, 273, 19, 128, 1, 1, 0.968525, 0.756512, 0.864184, 248, 0
243, 598, 580, 10303032, 11, 19, 204, 4, 186, 128, 1, 0.921116, 0.96745, 1, 1, 248, 1
332, 598, 587, 10303032, 11, 4, 186, 128, 84, 204, 1, 1, 1, 0.864247, 0.647251, 248, 0
186, 601, 647, 10303290, 12, 309, 204, 4, 360, 19, 0.863772, 0.846083, 1, 0.755145, 0.795715, 248, 0
4, 601, 689, 10303290, 12, 360, 204, 112, 309, 393, 0.963963, 0.960429, 0.846739, 0.863772, 0.845091, 248, 0
19, 598, 711, 10303290, 12, 337, 112, 393, 360, 309, 0.970359, 0.968187, 1, 1, 1, 248, 1
204, 598, 752, 10303290, 12, 240, 337, 194, 112, 360, 1, 0.970359, 0.862629, 1, 1, 248, 0
309, 598, 787, 10303665, 13, 6, 194, 248, 240, 337, 1, 1, 0.569942, 1, 1, 248, 0
360, 598, 787, 10303665, 13, 6, 194, 240, 337, 112, 0.972415, 1, 1, 0.97032, 1, 248, 0
393, 598, 787, 10303665, 13, 6, 194, 240, 337, 112, 0.972415, 1, 1, 0.97032, 1, 248, 0
