source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
628, 198, 187, 10299999, 1, 802, 788, 27, 23, 649, 1, 1, 1, 1, 0.785038, 39
27, 277, 198, 10300200, 2, 236, 610, 784, 580, 71, 1, 0.932733, 0.874324, 0.875171, 1, 39
23, 201, 284, 10300200, 2, 840, 483, 780, 340, 870, 0.949488, 0.888841, 0.888491, 0.826315, 0.824955, 39
71, 323, 201, 10308400, 3, 117, 327, 802, 703, 664, 1, 1, 1, 1, 1, 39
610, 387, 201, 10308400, 3, 419, 565, 41, 353, 772, 1, 1, 1, 0.770233, 0.770772, 39
784, 401, 212, 10308400, 3, 41, 655, 117, 116, 118, 1, 0.700745, 1, 0.704118, 0.968209, 39
580, 412, 198, 10308400, 3, 49, 125, 500, 41, 117, 1, 0.884307, 0.822917, 0.967467, 1, 39
236, 422, 198, 10308400, 3, 256, 49, 117, 88, 500, 0.961762, 0.752277, 1, 0.752091, 0.567789, 39
117, 450, 198, 10308814, 4, 256, 49, 88, 125, 694, 0.868053, 0.928946, 0.966932, 0.699009, 0.484228, 39
88, 495, 198, 10308814, 4, 303, 256, 500, 353, 423, 1, 1, 0.95555, 0.871782, 0.793109, 39
49, 513, 201, 10308815, 4, 353, 303, 235, 423, 500, 1, 1, 0.96709, 1, 1, 39
256, 581, 201, 10308815, 4, 670, 114, 102, 800, 467, 1, 1, 1, 0.772361, 0.772721, 39
500, 587, 201, 10308815, 4, 800, 809, 114, 515, 102, 1, 1, 1, 0.780407, 1, 39
114, 601, 262, 10309073, 5, 306, 47, 718, 711, 211, 0.878473, 1, 0.647614, 0.54763, 0.567899, 39
840, 198, 387, 10312400, 3, 191, 113, 45, 65, 209, 1, 1, 0.860749, 0.967602, 1, 39
870, 198, 387, 10312400, 3, 740, 45, 191, 778, 65, 1, 0.968343, 1, 0.882221, 0.967602, 39
483, 201, 412, 10312400, 3, 543, 191, 45, 292, 65, 1, 1, 0.860749, 0.785952, 0.967602, 39
780, 201, 412, 10312400, 3, 740, 457, 229, 191, 778, 1, 1, 1, 1, 0.91875, 39
340, 201, 419, 10312400, 3, 191, 45, 65, 209, 740, 1, 0.860749, 0.967602, 1, 0.605865, 39
191, 248, 398, 10312775, 4, 295, 395, 834, 342, 565, 1, 1, 1, 0.912191, 0.868165, 39
209, 201, 446, 10312775, 4, 851, 457, 778, 65, 568, 1, 1, 0.822729, 1, 0.609026, 39
65, 201, 486, 10312775, 4, 740, 543, 778, 851, 797, 1, 1, 1, 0.867342, 0.927987, 39
