source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
166, -1, 151, 10299999, 1, 32, 177, 288, 419, 367, 1, 1, 1, 1, 1, 415, 1
367, 1, 212, 10300200, 2, 192, 32, 56, 217, 64, 0.887628, 1, 0.96918, 1, 0.761403, 415, 0
419, 1, 212, 10300200, 2, 64, 56, 32, 217, 177, 0.951754, 0.96918, 0.967828, 1, 1, 415, 0
288, 1, 219, 10300200, 2, 32, 217, 369, 177, 56, 0.967828, 1, 0.645568, 1, 0.861494, 415, 0
177, 1, 247, 10300200, 2, 286, 32, 64, 175, 43, 0.753072, 1, 0.685729, 0.605481, 0.436418, 415, 0
32, 1, 281, 10300200, 2, 369, 43, 175, 64, 286, 1, 0.566571, 0.688916, 0.725183, 0.537909, 415, 1
64, -1, 319, 10300627, 3, 43, 192, 318, 369, 286, 0.969565, 1, 0.96785, 1, 1, 415, 0
175, -1, 355, 10300627, 3, 43, 222, 192, 318, 369, 1, 0.967899, 0.969421, 1, 1, 415, 0
286, -1, 381, 10300627, 3, 43, 110, 446, 222, 192, 1, 0.970141, 0.788662, 1, 1, 415, 0
369, -1, 387, 10300627, 3, 50, 43, 110, 222, 192, 1, 1, 0.970141, 1, 1, 415, 1
222, 29, 398, 10300885, 4, 278, 357, 158, 467, 266, 1, 0.825809, 0.754763, 0.686582, 0.688488, 415, 0
192, 1, 446, 10300885, 4, 488, 43, 50, 476, 361, 0.881826, 1, 0.754271, 0.637678, 0.637309, 415, 0
110, 60, 398, 10300885, 4, 158, 357, 403, 467, 266, 1, 0.754403, 0.698471, 0.723973, 0.726914, 415, 1
43, 1, 474, 10300886, 4, 272, 410, 361, 446, 349, 1, 0.951271, 0.948869, 0.704644, 0.645346, 415, 0
50, -1, 520, 10300886, 4, 28, 164, 271, 488, 446, 0.969364, 0.967857, 1, 1, 1, 415, 1
446, 1, 612, 10301274, 5, 135, 34, 28, 263, 164, 1, 0.861228, 0.969323, 1, 1, 415, 0
488, 1, 612, 10301274, 5, 135, 34, 28, 2, 263, 1, 0.861228, 1, 0.725478, 1, 415, 0
271, 1, 619, 10301274, 5, 135, 34, 28, 2, 263, 1, 0.861228, 1, 0.846391, 1, 415, 0
164, 1, 644, 10301274, 5, 279, 434, 28, 34, 2, 0.778498, 0.755421, 1, 0.753574, 0.638949, 415, 0
28, 1, 683, 10301274, 5, 143, 434, 279, 215, 2, 0.79325, 0.786061, 0.757847, 0.823359, 0.958424, 415, 1
2, -1, 718, 10301623, 6, 89, 479, 468, 394, 22, 1, 1, 1, 1, 0.970117, 415, 1
215, -1, 756, 10301624, 6, 479, 468, 394, 330, 238, 1, 1, 1, 1, 0.970494, 415, 0
434, 1, 812, 10301624, 6, 77, 209, 238, 22, 479, 0.971871, 1, 1, 1, 1, 415, 0
143, 1, 850, 10301624, 6, 77, 209, 22, 238, 479, 0.755899, 0.863295, 1, 0.970494, 1, 415, 1
