source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
38, 108, 1, 10299999, 1, 7, 170, 235, 266, 365, 0.969582, 1, 1, 1, 1, 57, 1
365, 212, -1, 10300200, 2, 7, 149, 123, 320, 62, 1, 0.757858, 1, 0.698659, 0.75329, 57, 0
266, 219, -1, 10300200, 2, 62, 7, 170, 98, 149, 0.860903, 1, 1, 0.860757, 0.646794, 57, 0
170, 248, -1, 10300200, 2, 62, 254, 373, 7, 158, 0.966278, 0.771122, 0.687437, 1, 0.411038, 57, 1
7, 280, -1, 10304400, 3, 288, 156, 149, 254, 320, 1, 0.782391, 0.862002, 0.702573, 0.697976, 57, 0
62, 319, 1, 10304400, 3, 5, 156, 254, 373, 320, 0.968129, 1, 1, 1, 1, 57, 1
373, 401, 12, 10304400, 3, 48, 158, 5, 325, 138, 0.970381, 1, 0.968129, 0.549247, 0.538718, 57, 0
320, 401, 12, 10304827, 4, 48, 100, 118, 138, 158, 1, 0.845527, 0.646085, 0.646432, 1, 57, 0
373, 401, 12, 10304827, 4, 48, 158, 5, 325, 138, 0.970336, 1, 0.968084, 0.549215, 0.538693, 57, 0
254, 401, 19, 10304827, 4, 378, 48, 138, 100, 325, 0.796284, 1, 0.797473, 0.845527, 0.686518, 57, 1
156, 447, -1, 10304828, 4, 5, 298, 338, 200, 61, 1, 0.539515, 0.538285, 0.549088, 0.60262, 57, 1
5, 488, -1, 10309028, 5, 200, 220, 61, 298, 291, 0.96035, 0.823401, 0.947959, 0.725866, 0.638007, 57, 1
61, 515, 1, 10309028, 5, 105, 291, 220, 155, 338, 1, 1, 1, 0.845219, 1, 57, 0
200, 561, 1, 10309028, 5, 155, 91, 291, 105, 220, 1, 0.862285, 1, 0.971051, 1, 57, 0
298, 580, 1, 10309028, 5, 91, 155, 12, 105, 291, 1, 1, 0.637668, 1, 1, 57, 1
338, 587, 1, 10309028, 5, 183, 91, 155, 105, 291, 1, 1, 1, 1, 1, 57, 0
61, 515, 1, 10309286, 6, 105, 291, 220, 155, 338, 1, 1, 1, 0.845193, 1, 57, 0
200, 561, 1, 10309286, 6, 155, 91, 291, 105, 220, 1, 0.862261, 1, 0.971024, 1, 57, 1
291, 601, 19, 10309544, 7, 91, 183, 12, 155, 285, 1, 0.644782, 0.686701, 1, 0.275451, 57, 0
155, 601, 44, 10309544, 7, 91, 183, 12, 285, 10000000, 1, 0.724477, 0.753128, 0.430769, 0, 57, 1
220, 634, -1, 10309544, 7, 225, 155, 91, 315, 105, 0.880791, 0.965905, 0.754457, 0.754518, 0.970997, 57, 0
105, 674, -1, 10309544, 7, 225, 46, 315, 125, 382, 0.938782, 0.971795, 0.755903, 0.703448, 0.604436, 57, 0
91, 601, 84, 10309867, 8, 183, 285, 12, 114, 10000000, 0.955257, 0.757607, 0.842872, 0.275325, 0, 57, 1
