source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
311, -1, 180, 10299999, 1, 32, 177, 217, 288, 56, 1, 0.969234, 0.968303, 1, 0.861512, 36, 1
288, 1, 219, 10300200, 2, 32, 369, 177, 217, 56, 0.967828, 0.645568, 1, 1, 0.861494, 36, 0
177, 1, 247, 10300200, 2, 286, 32, 64, 175, 43, 0.753072, 1, 0.685729, 0.605481, 0.436418, 36, 0
32, 1, 281, 10300200, 2, 369, 43, 175, 64, 286, 1, 0.566571, 0.688916, 0.725183, 0.537909, 36, 1
64, -1, 319, 10300627, 3, 43, 192, 318, 369, 286, 0.969565, 1, 0.96785, 1, 1, 36, 0
175, -1, 355, 10300627, 3, 43, 192, 222, 318, 369, 1, 0.969421, 0.967899, 1, 1, 36, 0
286, -1, 381, 10300627, 3, 43, 446, 192, 110, 222, 1, 0.788662, 1, 0.970141, 1, 36, 0
369, -1, 387, 10300627, 3, 50, 43, 110, 192, 222, 1, 1, 0.970141, 1, 1, 36, 1
222, 29, 398, 10300885, 4, 278, 357, 158, 467, 266, 1, 0.825809, 0.754763, 0.686582, 0.688488, 36, 0
192, 1, 446, 10300885, 4, 488, 50, 43, 476, 361, 0.881826, 0.754271, 1, 0.637678, 0.637309, 36, 0
110, 60, 398, 10300885, 4, 158, 357, 403, 467, 266, 1, 0.754403, 0.698471, 0.723973, 0.726914, 36, 1
43, 1, 474, 10300885, 4, 272, 410, 361, 446, 349, 1, 0.951271, 0.948869, 0.704644, 0.645346, 36, 0
50, -1, 520, 10300886, 4, 28, 164, 271, 488, 446, 0.969364, 0.967857, 1, 1, 1, 36, 1
446, 1, 612, 10301274, 5, 135, 28, 34, 164, 2, 1, 0.969323, 0.861228, 1, 0.686172, 36, 0
488, 1, 612, 10301274, 5, 28, 135, 34, 2, 164, 1, 1, 0.861228, 0.725478, 0.967816, 36, 0
271, 1, 619, 10301274, 5, 28, 135, 2, 34, 164, 1, 1, 0.846391, 0.861228, 0.967816, 36, 0
164, 1, 644, 10301274, 5, 279, 434, 28, 2, 34, 0.778498, 0.755421, 1, 0.638949, 0.753574, 36, 0
28, 1, 683, 10301274, 5, 143, 434, 279, 215, 2, 0.79325, 0.786061, 0.757847, 0.823359, 0.958424, 36, 1
2, -1, 718, 10301623, 6, 89, 22, 479, 468, 394, 1, 0.970117, 1, 1, 1, 36, 1
215, -1, 756, 10301623, 6, 22, 143, 479, 468, 394, 0.970117, 1, 1, 1, 1, 36, 0
434, 1, 812, 10301624, 6, 77, 209, 22, 238, 143, 0.971871, 1, 1, 1, 1, 36, 0
143, 1, 850, 10301624, 6, 77, 22, 209, 89, 181, 0.755899, 1, 0.863295, 0.647434, 0.539453, 36, 1
22, 1, 896, 10302012, 7, 181, 305, 77, 165, 30, 0.863089, 0.605868, 0.539905, 0.318011, 0.241098, 36, 1
89, -1, 916, 10302012, 7, 165, 305, 181, 30, 309, 0.755231, 1, 1, 0.431905, 0.215659, 36, 0
181, -1, 961, 10302012, 7, 165, 30, 305, 66, 176, 0.863121, 0.647858, 1, 0.235083, 0.215023, 36, 0
181, -1, 961, 10306212, 8, 165, 30, 305, 66, 176, 0.86273, 0.647564, 1, 0.234851, 0.214926, 36, 1
305, -1, 984, 10306212, 8, 30, 165, 309, 176, 66, 0.863419, 0.970571, 0.635184, 0.322389, 0.322778, 36, 0
305, -1, 984, 10306587, 9, 30, 165, 309, 176, 66, 0.863384, 0.970532, 0.635147, 0.322376, 0.322765, 36, 0
158, 156, 401, 10309086, 5, 45, 206, 189, 316, 65, 0.96771, 1, 1, 1, 0.860211, 36, 1
266, 179, 401, 10309086, 5, 438, 65, 45, 206, 189, 1, 0.967738, 0.96771, 0.971482, 0.966851, 36, 0
