source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
154, 1, 47, 10299999, 1, 11, 159, 29, 247, 170, 1, 0.604142, 0.646388, 0.363305, 0.304449, 177, 1
11, 1, 81, 10300200, 2, 170, 29, 159, 38, 10000000, 0.726205, 0.969562, 0.724953, 0.107761, 0, 177, 1
29, -1, 115, 10300200, 2, 32, 170, 207, 159, 197, 0.971012, 0.972748, 0.863672, 0.972576, 0.754232, 177, 0
159, -1, 151, 10300200, 2, 64, 32, 170, 207, 197, 1, 1, 1, 0.971631, 0.86198, 177, 0
29, -1, 115, 10300640, 3, 32, 170, 207, 159, 197, 0.970966, 0.972702, 0.863631, 0.97253, 0.754196, 177, 0
159, -1, 151, 10300640, 3, 64, 32, 170, 207, 197, 1, 1, 1, 0.971584, 0.861939, 177, 0
170, 1, 248, 10300640, 3, 168, 32, 64, 56, 10000000, 0.755994, 1, 0.548286, 0.753263, 0, 177, 1
32, 1, 281, 10301080, 4, 168, 43, 64, 10000000, 10000000, 0.967421, 0.775849, 0.648279, 0, 0, 177, 0
64, -1, 317, 10301080, 4, 43, 168, 50, 110, 283, 0.968732, 1, 0.538132, 0.539425, 0.304604, 177, 0
168, -1, 358, 10301081, 4, 43, 50, 110, 236, 182, 1, 0.82637, 0.647311, 0.274447, 0.275094, 177, 1
50, -1, 520, 10301469, 5, 28, 157, 244, 283, 236, 1, 0.97031, 1, 1, 0.862362, 177, 1
182, -1, 556, 10301469, 5, 236, 28, 128, 157, 244, 1, 1, 0.860559, 0.97031, 1, 177, 0
283, 1, 612, 10305669, 6, 34, 128, 195, 236, 2, 0.969589, 0.967691, 0.968066, 1, 0.962014, 177, 0
28, 1, 682, 10305670, 6, 252, 195, 2, 34, 128, 0.875727, 0.968066, 0.965647, 0.538661, 0.752649, 177, 1
2, -1, 718, 10306058, 7, 299, 289, 262, 210, 189, 1, 1, 1, 0.863841, 0.755791, 177, 1
195, -1, 756, 10306058, 7, 210, 299, 262, 189, 289, 1, 1, 1, 0.863761, 0.971531, 177, 0
252, 1, 820, 10306058, 7, 189, 77, 210, 299, 262, 1, 0.862088, 1, 1, 1, 177, 1
262, 12, 798, 10306394, 8, 68, 77, 279, 223, 189, 0.965303, 1, 0.613444, 0.612999, 1, 177, 0
299, 12, 798, 10306394, 8, 77, 279, 189, 68, 210, 1, 0.701477, 1, 0.687221, 1, 177, 0
210, 19, 798, 10306394, 8, 68, 77, 189, 223, 248, 0.95616, 1, 1, 0.430965, 0.323118, 177, 1
189, 40, 798, 10314594, 9, 77, 248, 68, 279, 223, 1, 0.410948, 0.482174, 0.362112, 0.318548, 177, 0
77, 86, 798, 10314594, 9, 130, 248, 279, 223, 68, 1, 0.952958, 0.547967, 0.53823, 0.723262, 177, 0
68, 109, 801, 10314594, 9, 3, 130, 248, 223, 279, 0.969153, 1, 1, 1, 0.969685, 177, 1
279, 201, 812, 10315035, 10, 3, 130, 248, 10000000, 10000000, 1, 1, 1, 0, 0, 177, 0
248, 220, 798, 10315035, 10, 288, 196, 3, 95, 130, 0.943957, 0.952773, 1, 0.796559, 1, 177, 0
130, 248, 798, 10315035, 10, 258, 196, 3, 288, 95, 0.954471, 0.946615, 1, 0.604751, 0.538613, 177, 1
3, 275, 798, 10319235, 11, 196, 288, 258, 204, 95, 0.9305, 0.860882, 0.794862, 0.644154, 0.646043, 177, 0
95, 318, 801, 10319235, 11, 82, 288, 258, 204, 196, 0.967577, 1, 1, 1, 1, 177, 0
196, 354, 801, 10319235, 11, 82, 288, 258, 204, 31, 1, 1, 1, 1, 0.861995, 177, 0
258, 387, 801, 10319235, 11, 82, 135, 31, 33, 108, 1, 0.791279, 1, 0.475767, 1, 177, 1
31, 401, 882, 10319689, 12, 82, 10000000, 10000000, 10000000, 10000000, 0.64502, 0, 0, 0, 0, 177, 0
82, 483, 798, 10319689, 12, 135, 294, 271, 234, 33, 0.821376, 0.723431, 0.723078, 0.685667, 0.645082, 177, 1
33, 520, 801, 10320103, 13, 6, 175, 217, 263, 296, 1, 0.968296, 1, 0.970783, 0.966019, 177, 0
135, 551, 801, 10320103, 13, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 177, 1
234, 578, 801, 10320103, 13, 6, 175, 217, 296, 263, 1, 0.968296, 1, 1, 1, 177, 0
271, 587, 801, 10320103, 13, 6, 175, 217, 296, 263, 0.968691, 1, 1, 1, 1, 177, 0
294, 587, 801, 10320103, 13, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 177, 0
263, 598, 787, 10320400, 14, 6, 175, 217, 225, 10000000, 1, 1, 1, 0.136927, 0, 177, 0
296, 598, 787, 10320400, 14, 6, 175, 217, 225, 10000000, 1, 1, 0.970427, 0.107642, 0, 177, 0
217, 619, 798, 10320400, 14, 6, 225, 175, 192, 272, 1, 0.64585, 1, 0.304063, 0.136902, 177, 0
175, 648, 798, 10320400, 14, 200, 6, 225, 272, 127, 1, 1, 0.464869, 0.361964, 0.189448, 177, 0
6, 685, 798, 10320400, 14, 272, 200, 192, 225, 127, 0.753844, 0.635705, 0.53762, 0.538208, 0.362137, 177, 1
272, 812, 798, 10320802, 15, 57, 192, 284, 177, 200, 0.969975, 1, 0.536561, 0.481884, 0.9677, 177, 1
200, 821, 798, 10320802, 15, 177, 51, 291, 57, 261, 1, 1, 0.91601, 1, 0.685129, 177, 0
200, 821, 798, 10321203, 16, 177, 51, 291, 57, 261, 1, 1, 0.915898, 1, 0.685091, 177, 0
192, 850, 798, 10321203, 16, 284, 57, 51, 229, 291, 0.927861, 1, 0.752405, 0.636418, 0.637463, 177, 0
57, 889, 798, 10321203, 16, 261, 291, 177, 284, 51, 0.952163, 0.940136, 0.751849, 0.722862, 0.819573, 177, 1
284, 987, 801, 10321203, 16, 177, 229, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 177, 0
51, 920, 801, 10321474, 17, 177, 229, 284, 291, 261, 1, 1, 1, 1, 1, 177, 0
284, 987, 801, 10321474, 17, 177, 229, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 177, 0
261, 1001, 812, 10321474, 17, 177, 229, 284, 291, 10000000, 1, 1, 1, 1, 0, 177, 0
291, 1001, 812, 10321474, 17, 177, 229, 284, 261, 10000000, 1, 1, 1, 1, 0, 177, 0
291, 1001, 812, 10321836, 18, 177, 229, 284, 261, 10000000, 1, 1, 1, 1, 0, 177, 0
284, 987, 801, 10321837, 18, 177, 229, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 177, 0
229, 981, 801, 10321837, 18, 177, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 177, 0
212, 201, 24, 11299999, 1, 240, 98, 60, 117, 180, 0.912341, 1, 0.86346, 1, 0.645621, 37, 0
117, 201, 62, 11300200, 2, 240, 60, 98, 226, 180, 0.954575, 0.964953, 1, 0.569085, 0.645607, 37, 0
98, 201, 87, 11300200, 2, 180, 240, 226, 126, 267, 0.968367, 0.861817, 0.483454, 0.432204, 0.413182, 37, 0
60, 198, 89, 11300200, 2, 126, 226, 267, 240, 23, 1, 1, 1, 1, 0.752827, 37, 0
180, 198, 140, 11300200, 2, 23, 126, 226, 267, 153, 1, 1, 1, 1, 0.864292, 37, 0
240, 198, 173, 11300200, 2, 23, 126, 153, 226, 27, 1, 1, 1, 1, 0.861247, 37, 1
226, 201, 224, 11300523, 3, 254, 23, 174, 27, 13, 1, 1, 0.862202, 0.968869, 0.824934, 37, 0
126, 201, 257, 11300523, 3, 265, 259, 174, 23, 13, 1, 0.97106, 1, 1, 0.824934, 37, 0
23, 201, 298, 11300523, 3, 254, 265, 174, 259, 206, 1, 0.759174, 0.962679, 0.647374, 0.603168, 37, 1
174, 198, 338, 11300834, 4, 65, 186, 254, 265, 251, 1, 1, 1, 1, 0.969229, 37, 0
206, 198, 371, 11300834, 4, 65, 186, 172, 45, 251, 1, 1, 0.972345, 0.860711, 1, 37, 0
259, 198, 387, 11300834, 4, 172, 45, 65, 186, 251, 1, 0.9683, 1, 1, 1, 37, 0
265, 201, 412, 11300834, 4, 172, 65, 45, 186, 251, 1, 1, 0.860711, 1, 1, 37, 0
254, 201, 425, 11300834, 4, 65, 172, 45, 186, 251, 1, 1, 0.860711, 1, 1, 37, 1
186, 201, 459, 11301118, 5, 65, 45, 191, 10000000, 10000000, 1, 0.7531, 0.241633, 0, 0, 37, 0
251, 226, 398, 11301118, 5, 162, 45, 18, 172, 255, 0.964981, 1, 0.860935, 1, 0.411672, 37, 1
65, 201, 499, 11301118, 5, 67, 191, 10000000, 10000000, 10000000, 0.569462, 0.477787, 0, 0, 0, 37, 1
191, 201, 658, 11301416, 6, 107, 67, 10000000, 10000000, 10000000, 0.754991, 1, 0, 0, 0, 37, 1
67, 201, 705, 11305616, 7, 107, 10000000, 10000000, 10000000, 10000000, 0.646842, 0, 0, 0, 0, 37, 1
172, 260, 398, 11317318, 6, 18, 45, 255, 162, 198, 1, 1, 0.636987, 0.646006, 0.378513, 37, 0
45, 296, 398, 11317318, 6, 162, 255, 18, 160, 198, 0.95188, 0.698376, 1, 0.477809, 0.467183, 37, 0
18, 298, 401, 11317318, 6, 160, 255, 198, 24, 162, 1, 1, 0.966151, 0.861288, 1, 37, 0
162, 344, 401, 11317318, 6, 138, 24, 160, 198, 104, 1, 1, 1, 1, 0.968751, 37, 1
160, 456, 398, 11317733, 7, 114, 53, 24, 138, 10000000, 1, 0.967422, 1, 0.724929, 0, 37, 0
24, 499, 398, 11317733, 7, 138, 53, 114, 10000000, 10000000, 1, 1, 0.274969, 0, 0, 37, 0
138, 543, 401, 11317733, 7, 35, 114, 21, 187, 260, 0.967172, 1, 0.860712, 0.861934, 0.482391, 37, 1
114, 655, 398, 11318108, 8, 118, 133, 35, 81, 260, 1, 1, 1, 0.845685, 0.723554, 37, 0
35, 695, 398, 11318109, 8, 260, 118, 211, 81, 93, 1, 1, 0.861253, 0.862742, 0.701698, 37, 1
81, 705, 401, 11318484, 9, 260, 211, 118, 133, 140, 1, 1, 1, 1, 0.215097, 37, 0
118, 746, 401, 11318484, 9, 260, 211, 238, 10000000, 10000000, 1, 1, 0.158385, 0, 0, 37, 0
211, 773, 401, 11318484, 9, 87, 140, 238, 260, 10000000, 0.536852, 0.322646, 0.137457, 1, 0, 37, 0
260, 787, 401, 11318484, 9, 140, 87, 125, 238, 94, 1, 1, 0.317096, 0.158385, 0.137004, 37, 1
87, 798, 504, 11318781, 10, 125, 238, 273, 94, 228, 1, 1, 1, 0.862314, 0.862616, 37, 0
140, 798, 541, 11318781, 10, 125, 238, 94, 273, 228, 1, 1, 0.862314, 1, 1, 37, 1
273, 787, 601, 11319117, 11, 94, 125, 37, 165, 238, 1, 1, 0.842392, 0.876414, 1, 37, 0
238, 801, 625, 11319118, 11, 94, 165, 125, 37, 10000000, 1, 1, 1, 0.6461, 0, 37, 0
125, 801, 660, 11319118, 11, 37, 94, 165, 10000000, 10000000, 0.861466, 1, 0.822322, 0, 0, 37, 1
94, 801, 692, 11319118, 11, 37, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 37, 0
94, 801, 692, 11319480, 12, 37, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 37, 0
165, 798, 744, 11319480, 12, 37, 94, 10000000, 10000000, 10000000, 1, 0.845538, 0, 0, 0, 37, 0
98, 201, 98, 12299999, 1, 240, 180, 126, 226, 267, 1, 0.971803, 0.539208, 0.539165, 0.484231, 51, 0
180, 198, 126, 12300200, 2, 23, 126, 226, 267, 215, 0.972023, 1, 1, 1, 0.968791, 51, 0
240, 198, 164, 12300200, 2, 23, 126, 153, 226, 267, 1, 1, 0.970667, 1, 1, 51, 1
226, 201, 233, 12300200, 2, 254, 174, 23, 126, 13, 0.88458, 0.970839, 1, 1, 0.846128, 51, 0
126, 201, 271, 12300200, 2, 259, 254, 265, 206, 174, 1, 0.918758, 0.911054, 1, 1, 51, 0
267, 201, 215, 12300601, 3, 23, 126, 153, 259, 27, 0.971981, 1, 1, 0.68714, 0.864257, 51, 0
226, 201, 233, 12300601, 3, 254, 174, 23, 126, 13, 0.884423, 0.970797, 1, 1, 0.846087, 51, 0
126, 201, 271, 12300601, 3, 259, 254, 265, 206, 174, 1, 0.918645, 0.910943, 1, 1, 51, 0
23, 201, 312, 12300601, 3, 254, 259, 265, 186, 174, 1, 1, 0.797581, 0.550026, 0.967182, 51, 1
174, 198, 324, 12300976, 4, 186, 65, 254, 265, 259, 1, 0.97109, 1, 1, 1, 51, 0
259, 198, 385, 12300976, 4, 65, 172, 186, 45, 251, 1, 1, 1, 0.86079, 1, 51, 0
265, 201, 415, 12300977, 4, 65, 172, 186, 251, 45, 1, 1, 1, 1, 0.753191, 51, 0
254, 201, 433, 12300977, 4, 65, 172, 186, 45, 251, 1, 0.968978, 1, 0.753191, 1, 51, 1
186, 201, 472, 12300977, 4, 65, 191, 10000000, 10000000, 10000000, 1, 0.215589, 0, 0, 0, 51, 0
186, 201, 472, 12301365, 5, 65, 191, 10000000, 10000000, 10000000, 1, 0.21558, 0, 0, 0, 51, 0
65, 201, 512, 12301365, 5, 67, 191, 10000000, 10000000, 10000000, 0.478593, 0.412134, 0, 0, 0, 51, 1
67, 201, 719, 12301754, 6, 279, 223, 55, 173, 10000000, 0.959712, 0.934903, 0.566323, 0.726794, 0, 51, 1
279, 201, 814, 12302129, 7, 130, 3, 248, 10000000, 10000000, 1, 0.861706, 1, 0, 0, 51, 1
173, 201, 872, 12302129, 7, 248, 130, 3, 279, 223, 0.861351, 0.755187, 0.538566, 1, 1, 51, 0
248, 236, 798, 12302491, 8, 288, 3, 196, 130, 95, 0.823688, 1, 0.844914, 1, 0.847001, 51, 1
130, 272, 798, 12310691, 9, 258, 196, 204, 3, 95, 0.965967, 0.961851, 0.79752, 1, 1, 51, 0
95, 290, 801, 12310691, 9, 82, 288, 258, 204, 196, 0.969445, 1, 1, 1, 1, 51, 0
3, 303, 798, 12310691, 9, 288, 258, 204, 196, 82, 0.967467, 0.845221, 0.859915, 0.953862, 0.376925, 51, 1
196, 328, 801, 12310691, 9, 82, 288, 258, 204, 31, 0.969445, 1, 1, 1, 0.751874, 51, 0
196, 328, 801, 12314891, 10, 82, 288, 258, 204, 31, 0.969007, 1, 1, 1, 0.751535, 51, 0
204, 367, 801, 12314891, 10, 82, 271, 135, 31, 288, 1, 0.873551, 0.754621, 0.966259, 1, 51, 0
258, 383, 801, 12314892, 10, 82, 135, 108, 31, 234, 1, 0.841899, 0.971387, 1, 0.430692, 51, 0
288, 387, 801, 12314892, 10, 271, 296, 82, 33, 135, 1, 0.914906, 1, 1, 0.841899, 51, 1
33, 496, 801, 12315267, 11, 217, 6, 294, 271, 175, 1, 0.858919, 1, 1, 0.863176, 51, 0
82, 510, 798, 12315267, 11, 6, 175, 217, 271, 294, 0.876059, 0.915393, 0.942369, 1, 0.86225, 51, 1
135, 524, 801, 12315267, 11, 6, 175, 217, 296, 263, 0.966284, 1, 1, 1, 1, 51, 0
271, 584, 801, 12323467, 12, 6, 272, 175, 217, 296, 0.965434, 0.772384, 1, 1, 1, 51, 0
294, 587, 801, 12323467, 12, 6, 175, 217, 296, 263, 0.965434, 1, 1, 1, 1, 51, 0
217, 632, 798, 12323467, 12, 6, 225, 175, 272, 192, 1, 0.723012, 1, 0.214879, 0.188969, 51, 0
175, 675, 798, 12323467, 12, 272, 200, 6, 225, 127, 1, 0.875454, 1, 0.317191, 0.137333, 51, 1
6, 713, 798, 12327668, 13, 272, 192, 200, 225, 127, 0.965229, 0.823617, 0.602446, 0.602205, 0.361573, 51, 0
272, 814, 798, 12327668, 13, 51, 57, 192, 177, 200, 1, 1, 1, 0.940117, 1, 51, 1
200, 836, 798, 12327668, 13, 51, 57, 192, 177, 10000000, 1, 1, 1, 1, 0, 51, 0
200, 836, 798, 12327965, 14, 51, 57, 192, 177, 10000000, 1, 1, 1, 1, 0, 51, 0
192, 876, 798, 12327965, 14, 51, 57, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 51, 0
57, 920, 798, 12327965, 14, 51, 10000000, 10000000, 10000000, 10000000, 0.857665, 0, 0, 0, 0, 51, 0
177, 933, 801, 12327965, 14, 51, 57, 192, 10000000, 10000000, 1, 1, 0.965468, 0, 0, 51, 0
296, 598, 787, 12335667, 13, 6, 175, 217, 10000000, 10000000, 0.964172, 1, 1, 0, 0, 51, 0
217, 632, 798, 12335667, 13, 6, 225, 175, 272, 192, 1, 0.72195, 1, 0.214598, 0.188535, 51, 0
175, 675, 798, 12335667, 13, 272, 200, 6, 225, 127, 1, 0.870804, 1, 0.316578, 0.137103, 51, 0
6, 714, 798, 12343868, 14, 272, 192, 200, 225, 127, 0.963346, 0.821789, 0.601273, 0.601032, 0.360868, 51, 0
272, 814, 798, 12343868, 14, 51, 57, 192, 177, 200, 1, 1, 1, 0.937262, 1, 51, 0
200, 836, 798, 12344139, 15, 51, 57, 192, 177, 10000000, 1, 1, 1, 1, 0, 51, 0
192, 876, 798, 12344139, 15, 51, 57, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 51, 0
57, 920, 798, 12344139, 15, 51, 10000000, 10000000, 10000000, 10000000, 0.856181, 0, 0, 0, 0, 51, 0
177, 933, 801, 12344139, 15, 51, 57, 192, 10000000, 10000000, 1, 1, 0.963587, 0, 0, 51, 0
278, 201, 18, 13299999, 1, 98, 117, 240, 60, 180, 1, 1, 0.754106, 1, 0.727032, 235, 0
60, 198, 58, 13300200, 2, 226, 267, 126, 240, 180, 1, 1, 0.861982, 1, 1, 235, 0
117, 201, 87, 13300200, 2, 267, 240, 98, 180, 226, 1, 0.96554, 1, 0.864184, 0.412563, 235, 0
98, 201, 110, 13300200, 2, 174, 13, 226, 240, 267, 1, 1, 0.959315, 1, 0.539914, 235, 1
180, 198, 113, 13300200, 2, 126, 226, 267, 23, 240, 1, 1, 1, 0.861115, 1, 235, 0
240, 198, 155, 13300200, 2, 23, 126, 226, 267, 153, 1, 1, 1, 1, 0.862069, 235, 0
240, 198, 155, 13300588, 3, 23, 126, 226, 267, 153, 1, 1, 1, 1, 0.862033, 235, 0
267, 201, 221, 13300588, 3, 206, 23, 126, 153, 13, 0.950958, 0.968714, 1, 0.969787, 0.822456, 235, 0
226, 201, 242, 13300588, 3, 23, 174, 126, 254, 13, 1, 1, 1, 0.613243, 0.862685, 235, 0
13, 198, 273, 13300588, 3, 65, 254, 265, 259, 186, 0.971156, 1, 1, 1, 0.862368, 235, 1
259, 198, 381, 13304789, 4, 65, 186, 172, 254, 251, 1, 1, 0.971542, 1, 0.9698, 235, 0
265, 201, 419, 13304789, 4, 65, 186, 172, 251, 254, 1, 1, 0.971542, 1, 1, 235, 0
254, 201, 444, 13304789, 4, 65, 186, 172, 45, 191, 1, 1, 0.863593, 0.647967, 0.362204, 235, 1
186, 201, 486, 13308989, 5, 65, 191, 10, 10000000, 10000000, 1, 0.317709, 0, 0, 0, 235, 0
65, 201, 525, 13308989, 5, 67, 191, 10, 10000000, 10000000, 0.412314, 0.362021, 0, 0, 0, 235, 1
10, 198, 669, 13309378, 6, 173, 223, 55, 279, 67, 1, 1, 0.969688, 1, 0.969542, 235, 1
267, 201, 221, 13312788, 4, 206, 23, 126, 153, 13, 0.948757, 0.967444, 1, 0.968514, 0.821083, 235, 0
226, 201, 242, 13312788, 4, 23, 174, 126, 254, 13, 1, 1, 1, 0.610958, 0.861552, 235, 0
126, 201, 287, 13312788, 4, 265, 259, 206, 23, 254, 0.929049, 1, 1, 1, 0.701284, 235, 1
23, 201, 326, 13316989, 5, 254, 259, 265, 206, 186, 1, 1, 0.823571, 0.958127, 0.482581, 235, 0
206, 198, 350, 13316989, 5, 65, 186, 254, 265, 251, 1, 1, 1, 1, 0.860913, 235, 0
259, 198, 381, 13316989, 5, 65, 186, 172, 254, 251, 1, 1, 0.970264, 1, 0.968527, 235, 0
265, 201, 419, 13316989, 5, 65, 186, 172, 251, 254, 1, 1, 0.970264, 1, 1, 235, 1
254, 201, 444, 13317416, 6, 65, 186, 172, 45, 191, 1, 1, 0.862417, 0.647084, 0.361653, 235, 0
186, 201, 486, 13317416, 6, 65, 191, 10, 10000000, 10000000, 1, 0.317284, 0, 0, 0, 235, 0
65, 201, 526, 13317416, 6, 67, 191, 10, 10000000, 10000000, 0.411837, 0.361653, 0, 0, 0, 235, 1
67, 201, 734, 13317578, 7, 59, 223, 279, 173, 55, 1, 0.944405, 0.962733, 0.647162, 0.475198, 235, 0
