source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
509, 201, 212, 10299999, 1, 440, 27, 13, 587, 162, 1, 1, 0.863225, 0.75558, 0.964444, 39
162, 242, 198, 10300200, 2, 558, 232, 71, 323, 254, 1, 0.885597, 0.964665, 0.787066, 0.797194, 39
27, 277, 198, 10300200, 2, 117, 254, 531, 323, 232, 0.921882, 1, 0.96068, 0.912845, 0.885597, 39
440, 201, 412, 10300200, 2, 45, 191, 113, 65, 209, 1, 1, 0.968141, 1, 0.96851, 39
209, 201, 446, 10300575, 3, 492, 113, 65, 45, 226, 0.951581, 0.847085, 1, 0.75339, 0.647702, 39
191, 248, 398, 10300575, 3, 546, 45, 290, 478, 418, 0.699195, 1, 0.645889, 0.605557, 0.549151, 39
65, 201, 485, 10300575, 3, 331, 226, 288, 113, 492, 0.963175, 1, 0.699323, 0.847085, 0.68825, 39
113, 198, 532, 10300576, 3, 337, 67, 214, 230, 288, 0.968757, 0.968692, 0.967925, 0.860448, 1, 39
254, 379, 201, 10304400, 3, 351, 49, 88, 41, 117, 1, 1, 1, 1, 1, 39
531, 387, 201, 10304400, 3, 88, 41, 117, 116, 118, 0.967471, 1, 1, 0.781208, 1, 39
232, 422, 198, 10304400, 3, 125, 88, 49, 299, 117, 0.93315, 1, 0.845728, 0.638897, 1, 39
45, 283, 398, 10304775, 4, 449, 373, 418, 514, 489, 0.916454, 0.876013, 0.797878, 0.795124, 0.756178, 39
290, 379, 401, 10304776, 4, 385, 24, 538, 169, 104, 1, 1, 0.791549, 1, 1, 39
478, 387, 401, 10304776, 4, 24, 169, 104, 291, 498, 1, 1, 0.967914, 1, 1, 39
418, 401, 412, 10304776, 4, 24, 169, 104, 115, 291, 1, 1, 1, 0.634801, 1, 39
117, 450, 198, 10308600, 4, 457, 88, 49, 125, 252, 0.93397, 1, 0.8453, 0.634663, 0.604435, 39
41, 401, 287, 10308600, 4, 234, 546, 329, 116, 489, 1, 0.908397, 0.722487, 0.847299, 0.701237, 39
88, 495, 198, 10308600, 4, 252, 125, 49, 405, 351, 0.846209, 0.826448, 1, 0.687915, 0.69853, 39
49, 513, 201, 10308601, 4, 102, 140, 299, 405, 457, 0.968311, 0.967801, 1, 1, 1, 39
288, 201, 618, 10308776, 4, 107, 230, 337, 67, 214, 0.966901, 0.968564, 1, 1, 1, 39
214, 201, 645, 10308776, 4, 107, 230, 337, 67, 10000000, 0.859467, 0.967151, 1, 1, 0, 39
373, 387, 401, 10308976, 5, 396, 24, 169, 104, 53, 1, 1, 1, 1, 0.70267, 39
514, 387, 401, 10308976, 5, 508, 24, 115, 147, 169, 1, 1, 1, 0.786848, 1, 39
418, 401, 412, 10308976, 5, 24, 169, 104, 115, 291, 1, 1, 1, 0.634378, 1, 39
489, 401, 412, 10308976, 5, 24, 169, 104, 115, 227, 1, 1, 1, 0.724438, 0.634294, 39
449, 412, 398, 10308976, 5, 24, 468, 147, 395, 169, 1, 0.789849, 0.725883, 0.687914, 0.971694, 39
169, 445, 398, 10309338, 6, 468, 147, 314, 24, 395, 0.954046, 1, 0.725919, 1, 0.635759, 39
24, 485, 398, 10309338, 6, 513, 468, 53, 123, 385, 0.863891, 0.795038, 1, 0.700132, 0.609276, 39
147, 555, 401, 10309338, 6, 35, 182, 123, 298, 385, 1, 1, 0.967868, 1, 1, 39
