source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
7, 280, -1, 10299999, 1, 62, 143, 231, 275, 150, 1, 0.845261, 0.538653, 0.537692, 0.242027, 57, 1
62, 319, 1, 10300200, 2, 5, 150, 231, 275, 152, 0.968874, 1, 1, 1, 0.8605, 57, 1
143, 354, 1, 10300200, 2, 5, 152, 150, 231, 48, 1, 1, 1, 1, 0.861634, 57, 0
150, 447, -1, 10300200, 2, 5, 181, 61, 253, 48, 1, 0.726201, 0.752706, 0.540354, 0.75393, 57, 0
275, 401, 12, 10300627, 3, 100, 48, 280, 152, 5, 1, 1, 0.646812, 1, 0.968829, 57, 0
231, 401, 19, 10300627, 3, 132, 100, 280, 48, 237, 0.952888, 0.862703, 0.754613, 0.969293, 0.603276, 57, 0
150, 447, -1, 10300627, 3, 5, 181, 61, 253, 48, 1, 0.726163, 0.752671, 0.540329, 0.753895, 57, 1
5, 487, -1, 10304827, 4, 46, 181, 253, 61, 105, 1, 0.75442, 0.550217, 0.602303, 0.234687, 57, 1
61, 515, 1, 10304827, 4, 105, 149, 253, 91, 181, 1, 0.861801, 1, 0.755239, 1, 57, 0
181, 561, 1, 10304827, 4, 149, 91, 46, 105, 253, 1, 0.86313, 0.929637, 1, 1, 57, 0
253, 580, 1, 10304828, 4, 91, 149, 105, 12, 188, 1, 1, 1, 0.63663, 0.482552, 57, 0
61, 515, 1, 10305150, 5, 105, 149, 253, 91, 181, 1, 0.861771, 1, 0.755212, 1, 57, 0
181, 561, 1, 10305150, 5, 149, 91, 46, 105, 253, 1, 0.8631, 0.929567, 1, 1, 57, 0
253, 580, 1, 10305151, 5, 91, 149, 105, 12, 188, 1, 1, 1, 0.636597, 0.482533, 57, 0
253, 580, 1, 10309351, 6, 91, 149, 105, 12, 188, 1, 1, 1, 0.636172, 0.482289, 57, 0
149, 601, 44, 10309351, 6, 12, 91, 10000000, 10000000, 10000000, 0.959308, 1, 0, 0, 0, 57, 1
