source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
161, 1, 41, 10299999, 1, 288, 11, 311, 29, 151, 1, 1, 0.538842, 0.602937, 0.479796, 354, 1
11, 1, 81, 10300200, 2, 489, 367, 419, 166, 311, 1, 1, 0.755315, 0.862347, 0.794769, 354, 1
29, -1, 115, 10300200, 2, 32, 177, 288, 489, 419, 0.967828, 0.969213, 1, 1, 1, 354, 0
311, -1, 180, 10300200, 2, 32, 177, 217, 56, 288, 1, 0.969213, 0.96828, 0.861494, 1, 354, 0
166, -1, 151, 10304400, 3, 32, 177, 288, 419, 367, 1, 1, 1, 1, 1, 354, 0
311, -1, 180, 10304400, 3, 32, 177, 217, 56, 288, 1, 0.968775, 0.967788, 0.861104, 1, 354, 0
367, 1, 212, 10304400, 3, 192, 32, 56, 217, 64, 0.885976, 1, 0.968742, 1, 0.760795, 354, 1
419, 1, 212, 10304400, 3, 64, 56, 32, 217, 177, 0.950994, 0.968742, 0.967391, 1, 1, 354, 0
217, 45, 198, 10308600, 4, 130, 408, 243, 56, 253, 0.861675, 0.754098, 0.703903, 1, 0.635208, 354, 1
32, 1, 281, 10308600, 4, 369, 43, 175, 64, 286, 1, 0.565673, 0.68812, 0.724448, 0.537423, 354, 1
64, -1, 319, 10308600, 4, 43, 192, 318, 369, 286, 0.968733, 1, 0.967021, 1, 1, 354, 0
64, -1, 319, 10312800, 5, 43, 192, 318, 369, 286, 0.968296, 1, 0.966585, 1, 1, 354, 0
175, -1, 355, 10312801, 5, 43, 192, 222, 318, 369, 1, 0.968152, 0.966633, 1, 1, 354, 0
286, -1, 381, 10312801, 5, 43, 110, 446, 192, 222, 1, 0.968869, 0.781162, 1, 1, 354, 0
369, -1, 387, 10312801, 5, 50, 43, 110, 192, 222, 1, 1, 0.968869, 1, 1, 354, 1
222, 30, 398, 10313059, 6, 278, 357, 158, 467, 266, 1, 0.824427, 0.753774, 0.685436, 0.687336, 354, 0
192, 1, 446, 10313059, 6, 488, 43, 50, 476, 361, 0.877118, 1, 0.753283, 0.636443, 0.636075, 354, 0
110, 60, 398, 10313059, 6, 158, 357, 403, 467, 266, 1, 0.753415, 0.696496, 0.722911, 0.725843, 354, 1
43, 1, 474, 10313059, 6, 272, 410, 361, 446, 349, 1, 0.949073, 0.946682, 0.702635, 0.644502, 354, 0
50, -1, 519, 10313059, 6, 28, 164, 271, 488, 446, 0.968094, 0.966591, 1, 1, 1, 354, 1
446, 1, 612, 10313447, 7, 135, 34, 28, 164, 263, 1, 0.860101, 0.968054, 1, 1, 354, 0
488, 1, 612, 10313447, 7, 135, 34, 28, 2, 263, 1, 0.860101, 1, 0.724412, 1, 354, 0
271, 1, 619, 10313447, 7, 135, 34, 28, 2, 164, 1, 0.860101, 1, 0.845147, 0.966551, 354, 0
164, 1, 644, 10313448, 7, 279, 434, 28, 34, 2, 0.771189, 0.753688, 1, 0.752588, 0.637709, 354, 0
28, 1, 683, 10313448, 7, 143, 434, 279, 215, 2, 0.785663, 0.77861, 0.756103, 0.821985, 0.956563, 354, 1
2, -1, 718, 10313797, 8, 89, 479, 468, 394, 22, 1, 1, 1, 1, 0.968846, 354, 0
215, -1, 756, 10313797, 8, 479, 468, 394, 330, 22, 1, 1, 1, 1, 0.968846, 354, 0
434, 1, 812, 10313797, 8, 77, 209, 238, 22, 479, 0.970595, 1, 1, 1, 1, 354, 1
279, 1, 820, 10313797, 8, 209, 77, 238, 22, 479, 1, 0.862751, 1, 1, 1, 354, 0
479, 12, 798, 10317997, 9, 77, 68, 209, 185, 191, 1, 0.861747, 1, 0.604225, 0.538339, 354, 0
238, 19, 798, 10317997, 9, 250, 77, 68, 209, 185, 0.770544, 1, 0.754029, 1, 0.635637, 354, 0
209, 46, 798, 10317997, 9, 185, 77, 345, 68, 3, 0.845914, 1, 0.547489, 0.64631, 0.440619, 354, 1
22, 1, 896, 10317997, 9, 181, 77, 305, 165, 30, 0.861603, 0.538975, 0.604697, 0.317205, 0.240634, 354, 0
56, 83, 198, 10320800, 5, 253, 243, 160, 130, 408, 0.864659, 0.842598, 0.75712, 0.752976, 0.645521, 354, 0
130, 159, 201, 10320801, 5, 198, 27, 133, 160, 253, 1, 1, 1, 1, 1, 354, 1
243, 181, 201, 10320801, 5, 332, 27, 23, 346, 133, 1, 1, 0.96621, 0.772942, 1, 354, 0
408, 201, 212, 10320801, 5, 458, 234, 23, 27, 194, 0.945391, 0.795241, 0.96621, 0.96669, 0.687678, 354, 0
253, 201, 218, 10321137, 6, 481, 403, 194, 316, 23, 1, 1, 1, 0.765145, 0.966175, 354, 0
133, 201, 245, 10321137, 6, 458, 486, 481, 23, 194, 0.841859, 0.752879, 0.695756, 0.966175, 0.646965, 354, 0
160, 243, 198, 10321137, 6, 198, 454, 439, 71, 332, 1, 0.927455, 0.872861, 0.956624, 0.721305, 354, 0
27, 277, 198, 10321137, 6, 428, 322, 198, 332, 71, 1, 0.92992, 1, 0.910622, 0.95138, 354, 1
158, 156, 401, 10321259, 7, 45, 189, 206, 278, 316, 0.966445, 1, 1, 1, 1, 354, 1
266, 179, 401, 10321259, 7, 438, 45, 65, 189, 206, 1, 0.966445, 0.966473, 0.965588, 0.970207, 354, 0
