source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
27, 278, 198, 10299999, 1, 310, 314, 197, 241, 117, 0.96676, 0.909299, 0.823715, 0.754539, 0.639164, 1, 1
197, 356, 201, 10300200, 2, 88, 118, 117, 41, 244, 0.96815, 0.96961, 0.969822, 0.863025, 1, 1, 0
241, 379, 201, 10300200, 2, 41, 88, 118, 117, 244, 1, 0.96815, 0.96961, 1, 1, 1, 0
314, 412, 198, 10300200, 2, 41, 49, 88, 312, 118, 1, 0.950033, 1, 0.825499, 0.96961, 1, 1
118, 401, 245, 10304400, 3, 300, 224, 116, 217, 41, 1, 0.938574, 0.956773, 0.777065, 1, 1, 0
88, 495, 198, 10304400, 3, 102, 312, 380, 287, 49, 0.823296, 0.795205, 0.752582, 0.704709, 0.754291, 1, 0
41, 401, 287, 10304400, 3, 116, 104, 388, 224, 381, 1, 0.759052, 0.799067, 0.863628, 0.758949, 1, 1
49, 513, 201, 10304400, 3, 137, 102, 380, 312, 239, 1, 0.968396, 1, 1, 1, 1, 1
312, 587, 201, 10304401, 3, 347, 114, 102, 137, 287, 1, 1, 1, 1, 0.971587, 1, 0
116, 398, 347, 10304749, 4, 115, 104, 217, 300, 395, 0.916865, 1, 1, 1, 1, 1, 1
224, 398, 375, 10304750, 4, 104, 217, 166, 300, 395, 1, 1, 0.969968, 1, 1, 1, 0
381, 401, 412, 10304750, 4, 120, 115, 24, 104, 154, 1, 0.863856, 1, 1, 0.703619, 1, 0
395, 401, 412, 10305203, 5, 24, 104, 115, 166, 217, 1, 0.971418, 0.759521, 1, 1, 1, 0
300, 401, 415, 10305203, 5, 104, 115, 24, 166, 217, 1, 0.755837, 0.969622, 1, 1, 1, 0
217, 401, 431, 10305203, 5, 115, 104, 24, 154, 10000000, 0.821907, 1, 0.754151, 0.21507, 0, 1, 0
104, 401, 467, 10305203, 5, 115, 154, 79, 10000000, 10000000, 0.863813, 0.638042, 0.159476, 0, 0, 1, 1
239, 581, 201, 10308601, 4, 114, 102, 137, 287, 86, 0.971464, 1, 0.967457, 0.971146, 0.566132, 1, 0
