source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
150, 157, 1, 10299999, 1, 123, 7, 170, 98, 235, 1, 0.969582, 1, 0.860775, 1, 133, 1
235, 201, 18, 10300200, 2, 98, 344, 123, 7, 60, 1, 0.756609, 1, 0.969561, 0.686311, 133, 0
123, 201, 49, 10300200, 2, 368, 344, 98, 60, 199, 0.796134, 0.798676, 0.968351, 0.686311, 0.53951, 133, 1
170, 248, -1, 10300200, 2, 62, 254, 373, 7, 158, 0.966278, 0.771122, 0.687437, 1, 0.411038, 133, 0
7, 280, -1, 10300200, 2, 288, 156, 149, 254, 320, 1, 0.78497, 0.862393, 0.703265, 0.698659, 133, 1
98, 201, 76, 10300536, 3, 263, 249, 344, 60, 199, 1, 0.761746, 0.756581, 0.952354, 0.68693, 133, 1
60, 198, 105, 10300536, 3, 23, 132, 249, 368, 313, 1, 1, 1, 1, 0.970608, 133, 0
199, 198, 153, 10300536, 3, 23, 132, 249, 13, 368, 1, 1, 1, 0.796723, 1, 133, 0
344, 198, 187, 10300536, 3, 13, 23, 27, 132, 159, 1, 0.972226, 0.972615, 1, 0.970258, 133, 1
149, 354, 1, 10304400, 3, 158, 5, 156, 48, 254, 1, 1, 1, 0.86256, 0.967953, 133, 0
320, 401, 12, 10304400, 3, 48, 100, 118, 158, 138, 1, 0.84557, 0.646114, 1, 0.646462, 133, 0
288, 420, -1, 10304400, 3, 5, 48, 158, 61, 156, 1, 0.86256, 0.96731, 0.752711, 1, 133, 1
156, 447, -1, 10304400, 3, 5, 158, 48, 298, 338, 1, 0.96731, 0.75474, 0.53954, 0.538309, 133, 0
159, 241, 198, 10304736, 4, 244, 71, 27, 197, 314, 0.870892, 0.847825, 0.972173, 0.567072, 0.467315, 133, 0
132, 201, 245, 10304736, 4, 23, 366, 13, 229, 305, 1, 0.646176, 0.756082, 0.566246, 0.549327, 133, 0
27, 278, 198, 10304736, 4, 310, 314, 197, 241, 117, 0.966206, 0.907995, 0.823179, 0.754154, 0.638681, 133, 1
23, 201, 285, 10304737, 4, 193, 305, 311, 386, 366, 0.97248, 0.86004, 0.794234, 0.845873, 0.753871, 133, 0
13, 198, 315, 10304737, 4, 205, 299, 363, 311, 65, 1, 1, 1, 1, 0.859987, 133, 1
156, 447, -1, 10304814, 4, 5, 158, 48, 298, 338, 1, 0.967267, 0.754707, 0.539516, 0.538285, 133, 0
5, 487, -1, 10304815, 4, 200, 220, 61, 298, 291, 0.960906, 0.823877, 0.948717, 0.726236, 0.638436, 133, 1
61, 515, 1, 10304815, 4, 291, 105, 220, 155, 91, 1, 1, 1, 0.84565, 0.754842, 133, 0
61, 515, 1, 10305073, 5, 291, 105, 220, 155, 91, 1, 1, 1, 0.845623, 0.754821, 133, 0
200, 561, 1, 10305073, 5, 155, 91, 291, 105, 220, 1, 0.862653, 1, 0.971466, 1, 133, 1
298, 580, 1, 10305073, 5, 91, 155, 12, 291, 105, 1, 1, 0.638071, 1, 1, 133, 0
311, 201, 412, 10305164, 5, 65, 188, 45, 205, 274, 1, 1, 0.863131, 1, 1, 133, 0
363, 201, 412, 10305164, 5, 276, 65, 188, 205, 222, 1, 1, 1, 1, 0.646267, 133, 0
299, 201, 418, 10305164, 5, 113, 65, 188, 205, 45, 0.884465, 1, 1, 1, 0.75524, 133, 0
205, 201, 446, 10305164, 5, 65, 222, 113, 210, 276, 1, 0.753978, 0.79367, 0.302957, 0.242173, 133, 1
65, 201, 485, 10305164, 5, 222, 113, 210, 67, 276, 0.952787, 0.844432, 0.379002, 0.32414, 0.275258, 133, 0
291, 601, 19, 10305331, 6, 91, 183, 12, 155, 285, 1, 0.645074, 0.687099, 1, 0.275611, 133, 0
155, 601, 44, 10305331, 6, 91, 183, 12, 285, 10000000, 1, 0.724846, 0.75347, 0.430964, 0, 133, 1
220, 634, -1, 10305331, 6, 155, 91, 291, 225, 315, 0.966396, 0.7548, 1, 0.882428, 0.75486, 133, 0
105, 674, -1, 10305331, 6, 225, 46, 315, 91, 125, 0.939711, 0.972238, 0.756505, 0.646972, 0.704144, 133, 0
65, 201, 486, 10305539, 6, 222, 113, 210, 67, 276, 0.952731, 0.844394, 0.378975, 0.324126, 0.275243, 133, 1
113, 198, 532, 10305539, 6, 67, 210, 276, 222, 107, 0.972379, 0.968293, 1, 1, 0.644848, 133, 0
222, 198, 564, 10305539, 6, 67, 210, 276, 107, 10, 0.972379, 1, 1, 0.752323, 0.550246, 133, 0
210, 201, 645, 10305540, 6, 324, 107, 67, 10, 295, 1, 0.859797, 1, 0.604253, 0.483758, 133, 0
91, 601, 84, 10305654, 7, 183, 285, 12, 114, 10000000, 0.955898, 0.758212, 0.8433, 0.275485, 0, 133, 1
12, 598, 111, 10305654, 7, 114, 285, 312, 380, 239, 0.971773, 1, 0.860948, 0.859978, 0.859876, 133, 0
183, 598, 147, 10305654, 7, 114, 380, 312, 287, 239, 0.971773, 1, 1, 0.971455, 0.967361, 133, 0
285, 598, 179, 10305654, 7, 114, 206, 47, 290, 137, 1, 0.701594, 0.702156, 0.60891, 0.967763, 133, 0
113, 198, 532, 10305849, 7, 67, 210, 276, 222, 107, 0.972347, 0.968261, 1, 1, 0.644827, 133, 0
222, 198, 564, 10305849, 7, 67, 210, 276, 107, 10, 0.972347, 1, 1, 0.752298, 0.550223, 133, 1
276, 201, 618, 10305850, 7, 107, 10, 67, 210, 295, 0.96724, 0.955016, 0.972347, 1, 0.413428, 133, 0
12, 598, 111, 10306029, 8, 114, 285, 312, 380, 239, 0.971734, 1, 0.860913, 0.859944, 0.859842, 133, 0
183, 598, 147, 10306029, 8, 114, 380, 312, 287, 239, 0.971734, 1, 1, 0.971416, 0.967322, 133, 1
285, 598, 179, 10306029, 8, 114, 206, 47, 290, 137, 1, 0.701532, 0.702094, 0.608841, 0.967724, 133, 0
276, 201, 618, 10306251, 8, 107, 10, 67, 210, 295, 0.967198, 0.954955, 0.972304, 1, 0.413405, 133, 0
210, 201, 645, 10306251, 8, 324, 107, 67, 10, 295, 1, 0.859732, 1, 0.604201, 0.483717, 133, 1
10, 198, 712, 10306251, 8, 324, 246, 190, 271, 295, 1, 1, 1, 0.861179, 1, 133, 0
312, 587, 201, 10306327, 9, 347, 114, 102, 137, 47, 1, 1, 1, 1, 0.477313, 133, 0
380, 587, 201, 10306327, 9, 114, 47, 206, 102, 137, 1, 0.647331, 0.570565, 1, 1, 133, 0
114, 601, 262, 10306327, 9, 179, 21, 286, 347, 47, 0.881577, 0.792131, 0.604298, 0.548443, 0.686598, 133, 1
47, 598, 315, 10306650, 10, 179, 286, 347, 21, 290, 1, 1, 1, 0.862414, 1, 133, 0
286, 601, 419, 10306650, 10, 332, 21, 85, 179, 186, 0.869229, 0.970216, 0.753415, 1, 0.377207, 133, 0
179, 601, 445, 10306650, 10, 243, 21, 130, 332, 85, 1, 1, 0.753944, 0.60273, 0.645784, 133, 1
21, 601, 487, 10306909, 11, 332, 130, 243, 85, 4, 0.822478, 0.796961, 0.723167, 0.84285, 0, 133, 0
85, 598, 515, 10306909, 11, 4, 186, 332, 243, 273, 1, 1, 1, 1, 0.860552, 133, 0
130, 598, 552, 10306909, 11, 4, 186, 273, 19, 128, 1, 1, 0.968121, 0.755958, 0.863822, 133, 0
243, 598, 580, 10306909, 11, 19, 204, 4, 186, 128, 1, 0.920021, 0.967047, 1, 1, 133, 1
332, 598, 587, 10306909, 11, 4, 186, 128, 84, 204, 1, 1, 1, 0.863886, 0.646981, 133, 0
186, 601, 647, 10307167, 12, 309, 204, 4, 360, 19, 0.86341, 0.845687, 1, 0.754829, 0.795224, 133, 0
4, 601, 689, 10307167, 12, 360, 112, 204, 309, 393, 0.963513, 0.846342, 0.959918, 0.86341, 0.844695, 133, 1
60, 198, 105, 10308736, 4, 23, 132, 249, 368, 313, 1, 1, 1, 1, 0.969751, 133, 0
199, 198, 153, 10308736, 4, 23, 132, 249, 13, 368, 1, 1, 1, 0.795683, 1, 133, 0
67, 201, 691, 10310451, 9, 295, 324, 190, 178, 55, 0.964055, 0.822341, 0.70113, 0.687239, 0.549635, 133, 0
10, 198, 712, 10310451, 9, 324, 246, 190, 271, 295, 1, 1, 1, 0.86079, 1, 133, 0
295, 198, 780, 10310451, 9, 136, 271, 3, 324, 246, 0.967818, 1, 0.752893, 1, 1, 133, 0
197, 356, 201, 10312937, 5, 88, 118, 41, 117, 244, 0.966826, 0.968281, 0.861841, 0.968492, 1, 133, 0
241, 379, 201, 10312937, 5, 41, 88, 118, 117, 244, 1, 0.966826, 0.968281, 1, 1, 133, 0
310, 387, 201, 10312937, 5, 41, 88, 49, 118, 117, 1, 1, 0.915246, 1, 1, 133, 1
314, 412, 198, 10312937, 5, 41, 49, 88, 312, 118, 1, 0.947739, 1, 0.824055, 0.968281, 133, 0
117, 448, 198, 10312937, 5, 239, 380, 49, 88, 312, 0.868576, 0.726057, 0.825873, 0.966826, 0.430137, 133, 0
118, 401, 245, 10313247, 6, 300, 224, 116, 217, 41, 1, 0.93663, 0.955425, 0.77176, 1, 133, 0
117, 448, 198, 10313247, 6, 239, 380, 49, 88, 312, 0.868459, 0.72603, 0.825838, 0.966793, 0.430122, 133, 0
41, 401, 288, 10313247, 6, 116, 104, 388, 224, 381, 1, 0.75778, 0.797939, 0.862804, 0.757677, 133, 1
49, 513, 201, 10313247, 6, 137, 102, 380, 312, 239, 1, 0.967475, 1, 1, 1, 133, 0
116, 398, 347, 10313596, 7, 115, 104, 217, 300, 395, 0.914392, 1, 1, 1, 1, 133, 1
224, 398, 375, 10313596, 7, 104, 217, 166, 300, 279, 1, 1, 0.969045, 1, 1, 133, 0
388, 401, 412, 10313597, 7, 24, 104, 166, 115, 217, 1, 0.970539, 1, 0.647273, 1, 133, 0
395, 401, 412, 10314050, 8, 24, 104, 115, 166, 217, 1, 0.970491, 0.758248, 1, 1, 133, 0
300, 401, 416, 10314050, 8, 104, 115, 24, 166, 217, 1, 0.755115, 0.968699, 1, 1, 133, 0
217, 401, 431, 10314050, 8, 115, 104, 24, 154, 10000000, 0.820912, 1, 0.753432, 0.214866, 0, 133, 0
104, 401, 467, 10314050, 8, 115, 154, 79, 10000000, 10000000, 0.862989, 0.637143, 0.159252, 0, 0, 133, 0
204, 598, 752, 10315367, 13, 240, 337, 194, 112, 360, 1, 0.969097, 0.861507, 1, 1, 133, 0
309, 598, 787, 10315368, 13, 6, 194, 240, 248, 337, 1, 1, 1, 0.568678, 1, 133, 0
360, 598, 787, 10315368, 13, 6, 194, 240, 337, 112, 0.971187, 1, 1, 0.969097, 1, 133, 1
393, 598, 787, 10315368, 13, 6, 194, 240, 337, 112, 0.971187, 1, 1, 0.969097, 1, 133, 0
112, 601, 858, 10315368, 13, 194, 240, 337, 6, 10000000, 0.861507, 0.969614, 1, 0.647458, 0, 133, 0
337, 612, 798, 10315639, 14, 6, 194, 301, 240, 133, 1, 1, 0.410793, 1, 0.323431, 133, 0
240, 618, 798, 10315639, 14, 223, 6, 194, 211, 301, 1, 1, 1, 0.463533, 0.361921, 133, 0
194, 646, 798, 10315639, 14, 6, 301, 223, 133, 211, 1, 0.361921, 0.362336, 0.317563, 0.231766, 133, 0
112, 601, 858, 10315639, 14, 194, 240, 337, 6, 10000000, 0.861482, 0.969586, 1, 0.647439, 0, 133, 0
6, 685, 798, 10315639, 14, 301, 211, 248, 223, 133, 0.944753, 0.908001, 0.536936, 0.550423, 0.189142, 133, 1
301, 812, 798, 10316040, 15, 133, 248, 69, 10000000, 10000000, 1, 1, 0.858876, 0, 0, 133, 1
223, 822, 798, 10316040, 15, 133, 248, 69, 301, 10000000, 0.970252, 1, 0.751517, 1, 0, 133, 0
211, 849, 798, 10316040, 15, 248, 133, 301, 223, 69, 1, 0.862446, 1, 1, 0.644157, 133, 0
248, 801, 821, 10316402, 16, 133, 10000000, 10000000, 10000000, 10000000, 0.970214, 0, 0, 0, 0, 133, 0
46, 716, 1, 10317531, 7, 382, 357, 315, 225, 207, 1, 1, 1, 1, 0.968467, 133, 0
225, 780, 1, 10317532, 7, 75, 232, 209, 10000000, 10000000, 0.564652, 0.412688, 0.361591, 0, 0, 133, 0
315, 787, 1, 10317532, 7, 75, 209, 319, 232, 250, 0.700159, 0.602652, 0.439009, 0.362489, 0.189771, 133, 0
115, 398, 533, 10318250, 9, 79, 154, 227, 108, 162, 0.96718, 1, 0.778146, 0.68686, 0.753576, 133, 0
178, 198, 757, 10318651, 10, 271, 136, 324, 246, 190, 0.967535, 0.859525, 1, 1, 1, 133, 0
295, 198, 780, 10318651, 10, 136, 271, 3, 324, 246, 0.966966, 1, 0.75223, 1, 1, 133, 0
324, 201, 812, 10318651, 10, 3, 136, 271, 246, 190, 0.967153, 1, 1, 1, 1, 133, 0
190, 201, 845, 10318651, 10, 271, 3, 136, 10000000, 10000000, 1, 0.75223, 0.859525, 0, 0, 133, 0
154, 401, 638, 10318677, 10, 79, 162, 96, 108, 177, 0.967136, 0.968839, 0.754982, 0.604596, 0.23395, 133, 0
79, 401, 680, 10318677, 10, 292, 108, 177, 31, 10000000, 0.929742, 0.846435, 0.411364, 0.378093, 0, 133, 0
108, 398, 728, 10319014, 11, 292, 177, 31, 181, 82, 1, 1, 0.969026, 0.752912, 0.603663, 133, 0
292, 401, 820, 10319014, 11, 181, 82, 177, 10000000, 10000000, 1, 0.845128, 1, 0, 0, 133, 0
177, 401, 843, 10319014, 11, 82, 181, 10000000, 10000000, 10000000, 0.724396, 0.860471, 0, 0, 0, 133, 0
271, 220, 798, 10319078, 11, 352, 3, 227, 95, 136, 0.908934, 0.967109, 0.687834, 0.724549, 1, 133, 0
324, 201, 812, 10319078, 11, 3, 136, 271, 246, 190, 0.967109, 1, 1, 1, 1, 133, 0
246, 201, 820, 10319078, 11, 136, 271, 3, 10000000, 10000000, 1, 1, 0.752196, 0, 0, 133, 0
177, 401, 843, 10319285, 12, 82, 181, 10000000, 10000000, 10000000, 0.724372, 0.860446, 0, 0, 0, 133, 0
181, 444, 798, 10319285, 12, 240, 387, 358, 257, 33, 1, 0.824614, 0.754741, 0.751186, 0.859925, 133, 0
33, 520, 801, 10319660, 13, 6, 194, 240, 337, 387, 1, 1, 1, 0.96865, 1, 133, 0
387, 587, 801, 10319661, 13, 194, 6, 240, 337, 112, 1, 0.862877, 1, 0.968649, 0.966485, 133, 0
313, 201, 212, 10320936, 5, 305, 23, 13, 132, 229, 0.930194, 0.970088, 0.820704, 1, 0.644248, 133, 0
368, 201, 212, 10320936, 5, 399, 23, 13, 132, 386, 0.842976, 0.970088, 0.820704, 1, 0.645155, 133, 0
249, 201, 218, 10320936, 5, 13, 23, 132, 193, 366, 0.942217, 0.970088, 1, 0.647187, 0.601744, 133, 0
132, 201, 245, 10320936, 5, 23, 366, 13, 229, 305, 1, 0.64505, 0.753774, 0.56452, 0.548107, 133, 0
239, 581, 201, 10321447, 7, 114, 102, 137, 287, 47, 0.970119, 1, 0.966123, 0.969802, 0.411105, 133, 0
312, 587, 201, 10321447, 7, 347, 114, 102, 137, 47, 1, 1, 1, 1, 0.476168, 133, 0
380, 587, 201, 10321447, 7, 114, 47, 206, 102, 137, 1, 0.646277, 0.568929, 1, 1, 133, 0
137, 648, 198, 10321448, 7, 237, 350, 345, 114, 86, 1, 0.792776, 0.75766, 0.754537, 0.75387, 133, 0
102, 677, 198, 10321448, 7, 86, 385, 213, 316, 237, 0.861565, 0.781525, 0.725164, 0.721669, 0.698119, 133, 0
86, 717, 201, 10321745, 8, 250, 319, 126, 58, 345, 1, 1, 0.859863, 0.645618, 1, 133, 0
345, 787, 201, 10321745, 8, 58, 40, 187, 126, 250, 0.968427, 0.861873, 0.751923, 1, 1, 133, 0
350, 787, 201, 10321745, 8, 58, 126, 40, 250, 319, 0.968427, 1, 0.696769, 1, 1, 133, 0
237, 818, 198, 10321745, 8, 126, 58, 250, 319, 345, 0.967346, 0.753221, 1, 1, 1, 133, 0
319, 801, 212, 10322107, 9, 40, 58, 126, 187, 111, 0.941763, 0.968389, 1, 0.537067, 0.48149, 133, 0
250, 801, 219, 10322107, 9, 58, 126, 40, 187, 111, 0.968389, 1, 0.64638, 0.537067, 0.214738, 133, 0
345, 787, 201, 10322107, 9, 58, 40, 187, 126, 250, 0.968389, 0.861839, 0.751894, 1, 1, 133, 0
136, 247, 798, 10323278, 12, 227, 304, 95, 215, 3, 0.699396, 0.683899, 0.754699, 0.684175, 0.966672, 133, 0
3, 276, 798, 10323278, 12, 352, 304, 227, 215, 95, 0.75417, 0.72432, 0.724903, 0.753585, 0.844879, 133, 0
95, 318, 801, 10323279, 12, 82, 181, 292, 352, 304, 1, 1, 1, 1, 1, 133, 0
227, 381, 801, 10323279, 12, 387, 309, 82, 181, 141, 1, 0.869144, 1, 1, 0.701741, 133, 0
337, 612, 798, 10323861, 14, 6, 194, 301, 240, 133, 1, 1, 0.410331, 1, 0.323145, 133, 0
240, 618, 798, 10323861, 14, 223, 6, 194, 211, 301, 1, 1, 1, 0.462651, 0.361562, 133, 0
112, 601, 858, 10323861, 14, 194, 240, 337, 6, 10000000, 0.860719, 0.968727, 1, 0.646865, 0, 133, 0
194, 646, 798, 10323861, 14, 6, 301, 223, 133, 211, 1, 0.361562, 0.361976, 0.317149, 0.231325, 133, 0
6, 685, 798, 10323861, 14, 301, 211, 248, 223, 133, 0.943288, 0.905747, 0.536462, 0.549801, 0.188848, 133, 0
6, 685, 798, 10324314, 15, 301, 211, 248, 223, 133, 0.943207, 0.905623, 0.536436, 0.549767, 0.188832, 133, 0
223, 822, 798, 10324715, 16, 133, 248, 69, 301, 10000000, 0.969346, 1, 0.750818, 1, 0, 133, 0
211, 849, 798, 10324715, 16, 248, 133, 301, 223, 69, 1, 0.861641, 1, 1, 0.643558, 133, 0
23, 201, 285, 10325137, 6, 193, 305, 386, 311, 366, 0.970341, 0.858158, 0.843793, 0.791668, 0.752219, 133, 0
13, 198, 314, 10325137, 6, 205, 299, 363, 311, 65, 1, 1, 1, 1, 0.858105, 133, 0
229, 198, 379, 10325137, 6, 65, 205, 188, 274, 299, 1, 1, 0.970256, 1, 1, 133, 0
366, 198, 387, 10325137, 6, 65, 188, 205, 45, 274, 1, 1, 1, 0.861275, 1, 133, 0
193, 198, 350, 10325447, 7, 65, 205, 274, 299, 363, 1, 1, 1, 1, 1, 133, 0
305, 198, 387, 10325447, 7, 65, 188, 205, 45, 274, 1, 1, 1, 0.861246, 1, 133, 0
386, 198, 387, 10325447, 7, 65, 188, 205, 45, 222, 1, 1, 1, 0.861246, 0.755401, 133, 0
311, 201, 412, 10325447, 7, 65, 188, 45, 205, 274, 1, 1, 0.861246, 1, 1, 133, 0
363, 201, 412, 10325835, 8, 276, 65, 188, 205, 222, 1, 1, 1, 1, 0.644831, 133, 0
299, 201, 419, 10325835, 8, 65, 113, 188, 205, 45, 1, 0.876453, 1, 1, 0.753559, 133, 0
205, 201, 446, 10325835, 8, 65, 222, 113, 210, 276, 1, 0.752303, 0.791075, 0.301071, 0.241569, 133, 0
65, 201, 486, 10325835, 8, 222, 113, 210, 67, 276, 0.94967, 0.842332, 0.377523, 0.323417, 0.274477, 133, 0
113, 198, 532, 10326223, 9, 67, 210, 276, 222, 107, 0.970211, 0.966143, 1, 1, 0.643418, 133, 0
222, 198, 564, 10326223, 9, 67, 210, 276, 107, 10, 0.970211, 1, 1, 0.750654, 0.548685, 133, 0
