source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
425, 201, 12, 10299999, 1, 98, 60, 7, 124, 365, 1, 0.846295, 1, 1, 0.637954, 227, 1
124, 201, 49, 10300200, 2, 200, 365, 98, 408, 253, 0.862063, 0.797417, 1, 0.466495, 0.436214, 227, 0
98, 201, 76, 10300200, 2, 253, 200, 365, 133, 408, 0.945488, 0.934065, 0.826828, 0.755142, 0.699743, 227, 1
7, 280, -1, 10300200, 2, 292, 258, 380, 341, 413, 1, 0.935839, 0.82328, 0.756872, 0.704882, 227, 1
60, 198, 105, 10300200, 2, 23, 133, 253, 408, 335, 0.968351, 1, 1, 1, 1, 227, 0
365, 198, 187, 10300200, 2, 472, 458, 27, 23, 13, 1, 1, 1, 0.968351, 0.874363, 227, 0
200, 198, 153, 10300536, 3, 406, 23, 133, 253, 408, 0.882221, 0.968316, 1, 1, 1, 227, 1
365, 198, 187, 10300536, 3, 472, 458, 27, 23, 13, 1, 1, 1, 0.968316, 0.874234, 227, 0
408, 201, 212, 10300536, 3, 458, 234, 23, 27, 194, 0.949027, 0.797812, 0.968316, 0.968799, 0.6896, 227, 0
408, 201, 212, 10304736, 4, 458, 234, 23, 27, 194, 0.948271, 0.797278, 0.967879, 0.968361, 0.689201, 227, 0
253, 201, 218, 10304736, 4, 481, 403, 194, 316, 23, 1, 1, 1, 0.774869, 0.967879, 227, 0
133, 201, 245, 10304736, 4, 458, 486, 481, 23, 194, 0.843523, 0.754209, 0.698412, 0.967879, 0.648111, 227, 1
380, 387, 1, 10308400, 3, 418, 100, 61, 5, 48, 0.880168, 0.825645, 0.930322, 0.971023, 0.861645, 227, 0
341, 401, 12, 10308400, 3, 100, 139, 48, 159, 5, 0.950614, 0.755444, 0.969351, 0.97098, 0.863131, 227, 0
413, 401, 12, 10308400, 3, 100, 139, 5, 48, 159, 0.963997, 0.72605, 0.971023, 0.75394, 0.97098, 227, 0
292, 420, -1, 10308400, 3, 374, 5, 48, 159, 157, 1, 0.971023, 0.861645, 0.97098, 1, 227, 1
157, 447, -1, 10308723, 4, 105, 61, 5, 359, 295, 1, 1, 1, 0.687845, 0.609514, 227, 0
5, 488, -1, 10308723, 4, 321, 423, 359, 374, 61, 1, 1, 0.958561, 0.75391, 1, 227, 1
61, 515, 1, 10312924, 5, 295, 432, 374, 105, 221, 1, 1, 1, 0.968801, 1, 227, 1
359, 587, 1, 10312924, 5, 289, 184, 12, 91, 156, 1, 1, 1, 1, 1, 227, 0
423, 587, 1, 10312924, 5, 184, 91, 12, 156, 352, 1, 1, 0.754871, 0.968601, 1, 227, 0
374, 601, 12, 10312924, 5, 91, 12, 384, 156, 289, 1, 0.860541, 0.644286, 0.968601, 0.537023, 227, 0
321, 614, -1, 10312924, 5, 91, 156, 295, 105, 46, 0.969115, 0.968601, 1, 0.968801, 0.843858, 227, 1
23, 201, 285, 10312936, 5, 234, 333, 403, 481, 206, 1, 0.916722, 0.911868, 0.905665, 0.781555, 227, 0
194, 198, 351, 10312937, 5, 206, 223, 316, 472, 403, 0.971078, 0.789482, 1, 1, 1, 227, 0
458, 198, 387, 10312937, 5, 223, 113, 45, 65, 189, 1, 1, 0.96731, 0.967337, 0.966451, 227, 1
486, 198, 387, 10312937, 5, 45, 189, 206, 65, 278, 0.96731, 0.966451, 1, 0.859855, 1, 227, 0
295, 601, 19, 10313195, 6, 384, 91, 156, 12, 289, 0.824481, 1, 1, 0.63772, 0.537008, 227, 0
156, 601, 44, 10313195, 6, 184, 12, 384, 289, 91, 0.966957, 1, 0.79707, 0.751811, 1, 227, 1
105, 674, -1, 10313195, 6, 336, 208, 440, 463, 397, 1, 1, 0.859417, 0.797171, 0.755495, 227, 1
46, 716, 1, 10313195, 6, 482, 463, 440, 397, 336, 1, 1, 1, 1, 1, 227, 0
189, 248, 398, 10313351, 6, 480, 356, 45, 18, 282, 0.962452, 0.755638, 0.967267, 0.754957, 0.550262, 227, 1
65, 201, 486, 10313351, 6, 280, 223, 319, 113, 67, 0.936126, 0.862431, 0.644588, 0.539717, 0.379521, 227, 0
113, 198, 532, 10313351, 6, 10, 211, 280, 67, 319, 1, 0.96735, 1, 0.863258, 0.966883, 227, 1
91, 601, 85, 10317395, 7, 289, 384, 184, 12, 114, 0.966178, 0.824005, 0.861541, 0.860127, 0.1595, 227, 0
12, 598, 110, 10317395, 7, 114, 384, 420, 289, 334, 1, 1, 0.967336, 1, 0.858997, 227, 0
184, 598, 147, 10317395, 7, 114, 420, 334, 291, 244, 0.96874, 1, 1, 0.967944, 1, 227, 1
289, 598, 179, 10317395, 7, 294, 114, 47, 138, 291, 1, 0.96874, 0.778477, 0.968684, 1, 227, 0
384, 598, 187, 10317396, 7, 47, 431, 379, 114, 294, 0.904888, 0.785792, 0.775928, 0.96874, 0.696527, 227, 0
319, 198, 584, 10317551, 7, 107, 67, 211, 280, 10, 0.966867, 1, 0.966914, 1, 0.568301, 227, 0
211, 201, 645, 10317552, 7, 67, 107, 433, 10, 376, 1, 0.725692, 0.72174, 0.686016, 0.548143, 227, 1
334, 587, 201, 10317693, 8, 368, 114, 276, 452, 86, 0.788505, 0.968709, 1, 1, 1, 227, 0
420, 587, 201, 10317693, 8, 207, 340, 114, 429, 294, 0.881511, 1, 0.968709, 0.874969, 0.609458, 227, 0
114, 601, 262, 10317693, 8, 435, 450, 379, 368, 294, 1, 0.845976, 0.72257, 0.602095, 0.634425, 227, 1
379, 598, 387, 10318016, 9, 464, 21, 180, 85, 290, 0.865181, 1, 1, 0.699553, 1, 227, 0
435, 598, 387, 10318016, 9, 381, 464, 21, 180, 290, 1, 0.865181, 1, 1, 1, 227, 1
368, 601, 412, 10318016, 9, 21, 180, 85, 35, 353, 1, 1, 0.685952, 0.969588, 0.548863, 227, 0
290, 601, 419, 10318326, 10, 353, 21, 85, 430, 180, 0.842844, 1, 0.793619, 0.635338, 1, 227, 0
180, 601, 445, 10318326, 10, 21, 85, 131, 464, 430, 1, 0.841665, 0.537447, 0.481129, 0.361783, 227, 0
21, 601, 487, 10318327, 10, 304, 353, 464, 187, 248, 1, 0.842844, 0.841975, 0.685531, 0.751354, 227, 1
67, 201, 691, 10321752, 8, 191, 250, 345, 433, 179, 1, 0.941354, 0.866493, 0.754862, 0.796022, 227, 1
10, 198, 712, 10321752, 8, 345, 250, 191, 275, 433, 1, 1, 0.968619, 0.751951, 1, 227, 0
376, 198, 787, 10321752, 8, 3, 137, 275, 345, 250, 0.966866, 1, 0.966794, 1, 1, 227, 0
433, 198, 787, 10321752, 8, 3, 137, 275, 345, 250, 1, 1, 1, 1, 1, 227, 0
179, 198, 757, 10322179, 9, 275, 137, 3, 345, 250, 0.96675, 0.862802, 0.644547, 1, 1, 227, 0
433, 198, 787, 10322179, 9, 3, 137, 275, 345, 250, 1, 1, 1, 1, 1, 227, 0
345, 201, 812, 10322179, 9, 3, 137, 275, 10000000, 10000000, 0.966821, 1, 1, 0, 0, 227, 1
208, 754, 1, 10325395, 7, 373, 210, 482, 463, 440, 0.323422, 0.322526, 1, 1, 1, 227, 0
336, 787, 1, 10325395, 7, 237, 210, 340, 75, 254, 0.685539, 0.549702, 0.431399, 0.430335, 0.305248, 227, 1
397, 787, 1, 10325395, 7, 254, 75, 373, 210, 237, 0.876943, 0.601507, 0.431229, 0.412276, 0.360563, 227, 0
463, 787, 1, 10325395, 7, 210, 75, 373, 237, 429, 0.755385, 0.696494, 0.431229, 0.411324, 0.215393, 227, 0
75, 798, 117, 10325706, 8, 58, 127, 254, 429, 340, 1, 1, 1, 1, 1, 227, 0
210, 798, 155, 10325706, 8, 58, 40, 127, 254, 457, 1, 0.911029, 1, 1, 1, 227, 0
237, 798, 178, 10325706, 8, 40, 58, 127, 254, 457, 0.927838, 0.969276, 1, 1, 1, 227, 1
457, 801, 212, 10326159, 9, 40, 58, 127, 188, 254, 0.945639, 1, 1, 0.439219, 1, 227, 0
254, 801, 219, 10326159, 9, 58, 111, 40, 127, 188, 1, 0.601781, 0.695805, 1, 0.158355, 227, 0
127, 801, 246, 10326159, 9, 40, 58, 188, 111, 10000000, 1, 1, 0.699797, 0.273851, 0, 227, 0
58, 801, 289, 10326159, 9, 188, 40, 111, 10000000, 10000000, 0.723855, 0.845303, 0.563736, 0, 0, 227, 0
40, 798, 322, 10326160, 9, 111, 407, 328, 387, 469, 0.967742, 0.968062, 0.967515, 0.969276, 0.861783, 227, 1
111, 801, 467, 10326483, 10, 132, 265, 355, 147, 284, 1, 1, 1, 0.960811, 0.751483, 227, 1
248, 598, 580, 10326527, 11, 205, 19, 4, 187, 304, 1, 1, 0.966321, 1, 1, 227, 0
353, 598, 587, 10326527, 11, 19, 4, 187, 129, 277, 1, 0.965263, 1, 0.968422, 1, 227, 0
464, 598, 587, 10326527, 11, 4, 187, 129, 205, 483, 0.966321, 1, 0.968422, 0.771251, 0.765222, 227, 0
304, 601, 620, 10326527, 11, 4, 19, 187, 241, 84, 1, 0.821886, 1, 0.683968, 0.860063, 227, 1
147, 798, 552, 10326780, 11, 94, 132, 265, 411, 355, 1, 1, 1, 1, 1, 227, 0
284, 798, 580, 10326780, 11, 37, 94, 132, 265, 411, 0.941131, 1, 1, 1, 1, 227, 0
265, 801, 621, 10326781, 11, 94, 37, 132, 301, 172, 1, 0.72372, 1, 0.430583, 0.362197, 227, 1
187, 601, 647, 10326980, 12, 400, 19, 205, 241, 4, 0.925947, 1, 0.85978, 0.721189, 0.966274, 227, 0
4, 601, 690, 10326980, 12, 241, 400, 205, 19, 483, 1, 0.964997, 1, 1, 0.601363, 227, 1
19, 598, 711, 10326980, 12, 358, 426, 453, 245, 400, 0.970015, 0.965925, 0.965896, 0.859656, 1, 227, 0
241, 598, 778, 10326980, 12, 195, 6, 245, 453, 426, 0.96867, 0.858903, 1, 1, 1, 227, 0
19, 598, 711, 10327251, 13, 358, 426, 453, 245, 400, 0.969987, 0.965897, 0.965868, 0.859631, 1, 227, 0
205, 598, 752, 10327251, 13, 453, 426, 358, 245, 195, 1, 1, 1, 0.967085, 0.753388, 227, 0
241, 598, 778, 10327251, 13, 195, 6, 245, 453, 426, 0.968642, 0.858878, 1, 1, 1, 227, 1
400, 598, 787, 10327252, 13, 6, 195, 245, 453, 426, 0.966237, 1, 1, 1, 1, 227, 0
483, 598, 787, 10327252, 13, 6, 195, 245, 453, 426, 0.964659, 1, 1, 1, 1, 227, 0
426, 612, 798, 10327562, 14, 6, 195, 245, 323, 252, 0.966205, 1, 1, 0.318257, 0.304456, 227, 0
453, 612, 798, 10327562, 14, 6, 195, 245, 212, 252, 0.966205, 1, 1, 0.318199, 0.321775, 227, 0
245, 619, 798, 10327562, 14, 6, 195, 212, 252, 57, 0.966205, 1, 0.274318, 0.214516, 0.158941, 227, 0
374, 601, 12, 10329124, 6, 91, 12, 384, 156, 289, 1, 0.859044, 0.643168, 0.966915, 0.53609, 227, 0
432, 601, 12, 10329124, 6, 91, 289, 384, 12, 156, 1, 0.750527, 0.69884, 0.722922, 1, 227, 1
105, 674, -1, 10329124, 6, 336, 208, 440, 463, 397, 1, 1, 0.857949, 0.795152, 0.754198, 227, 0
45, 283, 398, 10329551, 7, 167, 412, 480, 283, 360, 1, 0.934514, 0.914749, 0.863706, 0.754279, 227, 0
18, 312, 401, 10329551, 7, 24, 317, 167, 480, 470, 0.969787, 1, 0.965768, 1, 1, 227, 0
282, 379, 401, 10329551, 7, 53, 104, 368, 24, 167, 0.925782, 1, 0.781201, 0.969787, 1, 227, 0
356, 387, 401, 10329551, 7, 24, 104, 167, 218, 317, 1, 1, 1, 1, 1, 227, 0
480, 401, 412, 10329551, 7, 115, 24, 104, 167, 218, 0.965567, 1, 0.967963, 1, 1, 227, 1
218, 401, 431, 10329874, 8, 104, 224, 24, 115, 10000000, 1, 0.601731, 0.862003, 0.429126, 0, 227, 0
167, 445, 398, 10329875, 8, 378, 24, 306, 145, 290, 0.821461, 1, 0.644119, 0.607471, 0.548576, 227, 0
104, 401, 467, 10329875, 8, 224, 155, 115, 79, 10000000, 0.942265, 0.758165, 0.823249, 0.233166, 0, 227, 0
115, 398, 533, 10329875, 8, 79, 155, 224, 163, 312, 1, 1, 1, 0.750422, 0.752719, 227, 1
224, 398, 567, 10330302, 9, 312, 155, 163, 79, 108, 1, 1, 0.857586, 0.857965, 0.643347, 227, 0
155, 401, 638, 10330302, 9, 108, 79, 163, 96, 225, 1, 1, 0.857586, 0.751798, 0.644169, 227, 0
79, 401, 680, 10330302, 9, 225, 108, 178, 296, 10000000, 1, 0.84311, 0.566455, 0.430183, 0, 227, 1
275, 220, 798, 10330379, 10, 3, 95, 326, 216, 137, 1, 0.793412, 0.645527, 0.645406, 1, 227, 0
137, 247, 798, 10330379, 10, 326, 393, 3, 232, 296, 0.843416, 0.683719, 1, 0.601275, 0.549185, 227, 0
3, 276, 798, 10330379, 10, 182, 232, 326, 95, 216, 0.907525, 0.929311, 0.753115, 0.844439, 0.683522, 227, 1
108, 398, 728, 10330573, 10, 308, 182, 296, 178, 225, 0.965672, 0.750277, 0.967884, 1, 1, 227, 0
225, 398, 765, 10330574, 10, 308, 82, 182, 296, 178, 1, 0.753727, 0.857459, 1, 1, 227, 1
95, 318, 801, 10330690, 11, 182, 308, 82, 296, 393, 1, 1, 0.861392, 0.967871, 1, 227, 0
216, 354, 801, 10330690, 11, 82, 182, 308, 296, 178, 1, 1, 1, 1, 1, 227, 0
232, 381, 801, 10330690, 11, 478, 261, 82, 483, 182, 1, 1, 0.969066, 0.762792, 1, 227, 0
182, 444, 798, 10330690, 11, 338, 82, 245, 398, 453, 0.750914, 1, 0.633351, 0.645469, 0.606347, 227, 1
296, 401, 821, 10330871, 11, 182, 82, 308, 10000000, 10000000, 1, 0.861375, 1, 0, 0, 227, 0
178, 401, 843, 10330871, 11, 82, 308, 182, 296, 10000000, 0.753703, 0.965641, 0.857432, 1, 0, 227, 0
82, 484, 798, 10330974, 12, 478, 398, 195, 451, 459, 0.960466, 0.860599, 0.752249, 0.821505, 0.821142, 227, 0
338, 587, 801, 10330974, 12, 6, 195, 245, 453, 426, 0.965851, 1, 1, 1, 1, 227, 1
398, 587, 801, 10330974, 12, 6, 195, 245, 453, 426, 0.965851, 1, 1, 1, 1, 227, 0
132, 801, 640, 10330981, 12, 134, 94, 37, 172, 252, 1, 1, 0.68217, 0.430758, 0.321657, 227, 0
94, 801, 683, 10330981, 12, 252, 172, 301, 134, 37, 1, 0.93162, 0.845263, 0.604265, 0.633781, 227, 1
37, 798, 719, 10330981, 12, 323, 301, 252, 172, 227, 0.966845, 1, 1, 1, 0.843362, 227, 0
426, 612, 798, 10331324, 13, 6, 195, 245, 323, 252, 0.965815, 1, 1, 0.318067, 0.304108, 227, 0
453, 612, 798, 10331324, 13, 6, 195, 245, 212, 252, 0.965815, 1, 1, 0.318008, 0.321645, 227, 0
245, 619, 798, 10331324, 13, 6, 195, 212, 252, 57, 0.965815, 1, 0.274176, 0.21443, 0.158846, 227, 0
195, 646, 798, 10331324, 13, 6, 227, 252, 212, 134, 1, 0.430545, 0.429978, 0.159004, 0.12033, 227, 0
6, 685, 798, 10331324, 13, 227, 323, 252, 212, 57, 0.696735, 0.565358, 0.42886, 0.362127, 0.317691, 227, 1
37, 798, 719, 10331408, 13, 323, 301, 252, 172, 227, 0.9668, 1, 1, 1, 0.843318, 227, 0
172, 798, 755, 10331408, 13, 323, 227, 212, 301, 252, 1, 0.963792, 0.861122, 1, 1, 227, 0
301, 798, 777, 10331408, 13, 227, 323, 212, 252, 10000000, 1, 1, 0.861122, 1, 0, 227, 0
252, 801, 821, 10331408, 13, 227, 323, 212, 301, 10000000, 0.968718, 1, 1, 1, 0, 227, 1
134, 801, 847, 10331408, 13, 323, 227, 212, 301, 252, 1, 0.968718, 0.861122, 1, 1, 227, 0
323, 812, 798, 10331744, 14, 227, 10000000, 10000000, 10000000, 10000000, 0.968683, 0, 0, 0, 0, 227, 1
301, 798, 777, 10331744, 14, 227, 323, 212, 252, 10000000, 1, 1, 0.861091, 1, 0, 227, 0
212, 849, 798, 10331751, 14, 227, 323, 252, 301, 172, 0.968683, 1, 0.96489, 0.968294, 0.753765, 227, 0
156, 601, 44, 10333324, 7, 184, 12, 384, 289, 91, 0.96461, 1, 0.79452, 0.750189, 1, 227, 0
91, 601, 85, 10333324, 7, 289, 384, 184, 12, 114, 0.964528, 0.822207, 0.860066, 0.858657, 0.159095, 227, 1
12, 598, 110, 10333324, 7, 114, 384, 420, 289, 334, 1, 1, 0.965682, 1, 0.85753, 227, 0
289, 598, 178, 10333324, 7, 294, 114, 47, 138, 291, 1, 0.967082, 0.768942, 0.967026, 1, 227, 0
