source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
274, 181, 1, 10299999, 1, 98, 124, 7, 171, 240, 1, 1, 1, 1, 1, 285, 0
240, 201, 18, 10300200, 2, 98, 124, 7, 200, 60, 1, 1, 0.970443, 0.538789, 0.549463, 285, 0
124, 201, 49, 10300200, 2, 200, 365, 98, 408, 253, 0.862063, 0.797417, 1, 0.466495, 0.436214, 285, 0
171, 248, -1, 10300200, 2, 258, 7, 62, 380, 341, 0.885399, 1, 0.753157, 0.64526, 0.549615, 285, 0
98, 201, 76, 10300200, 2, 253, 200, 365, 133, 408, 0.945488, 0.934065, 0.826828, 0.755142, 0.699743, 285, 1
7, 280, -1, 10300200, 2, 292, 258, 380, 341, 413, 1, 0.935839, 0.82328, 0.756872, 0.704882, 285, 1
200, 198, 153, 10300536, 3, 406, 23, 133, 253, 408, 0.882221, 0.968316, 1, 1, 1, 285, 0
365, 198, 187, 10300536, 3, 472, 458, 23, 13, 27, 1, 1, 0.968316, 0.874234, 1, 285, 0
408, 201, 212, 10300536, 3, 458, 234, 23, 27, 194, 0.949027, 0.797812, 0.968316, 0.968799, 0.6896, 285, 0
253, 201, 218, 10300536, 3, 481, 403, 194, 316, 23, 1, 1, 1, 0.777399, 0.968316, 285, 1
133, 201, 244, 10300536, 3, 458, 486, 481, 23, 194, 0.84395, 0.754551, 0.699096, 0.968316, 0.648406, 285, 0
23, 201, 284, 10300989, 4, 234, 333, 403, 481, 206, 1, 0.920081, 0.915191, 0.908943, 0.788921, 285, 0
194, 198, 351, 10300990, 4, 223, 206, 316, 65, 472, 0.796999, 0.972332, 1, 0.860961, 1, 285, 0
481, 201, 412, 10300990, 4, 65, 206, 189, 45, 223, 0.968581, 0.972332, 0.967693, 0.860936, 0.54876, 285, 1
206, 201, 446, 10301339, 5, 280, 319, 211, 65, 113, 1, 1, 0.697922, 1, 0.540417, 285, 0
189, 248, 398, 10301339, 5, 480, 356, 45, 18, 282, 0.964044, 0.756619, 0.968517, 0.755937, 0.551173, 285, 1
65, 201, 485, 10301339, 5, 280, 223, 319, 113, 67, 0.938765, 0.863549, 0.645421, 0.540417, 0.380388, 285, 1
223, 198, 564, 10301339, 5, 67, 211, 280, 10, 107, 0.972426, 1, 1, 0.703957, 0.75332, 285, 0
113, 198, 532, 10301636, 6, 10, 211, 280, 67, 319, 1, 0.96857, 1, 0.864351, 0.968101, 285, 0
223, 198, 564, 10301636, 6, 67, 211, 280, 10, 107, 0.972394, 1, 1, 0.703908, 0.753296, 285, 0
319, 198, 584, 10301636, 6, 67, 107, 211, 280, 10, 1, 0.968523, 0.96857, 1, 0.57002, 285, 0
280, 201, 618, 10301637, 6, 299, 179, 67, 107, 211, 0.931034, 0.845109, 0.972394, 0.968523, 1, 285, 1
211, 201, 645, 10302038, 7, 67, 433, 10, 376, 299, 1, 0.72309, 0.687479, 0.549311, 0.538824, 285, 0
67, 201, 691, 10302038, 7, 191, 250, 345, 55, 433, 1, 0.944861, 0.873958, 0.687261, 0.75647, 285, 0
179, 198, 757, 10302038, 7, 55, 191, 275, 250, 345, 1, 1, 0.968846, 1, 1, 285, 0
299, 198, 780, 10302038, 7, 137, 55, 3, 275, 191, 0.972766, 1, 0.86126, 0.968846, 1, 285, 1
275, 220, 798, 10302348, 8, 3, 95, 326, 216, 137, 1, 0.796957, 0.64748, 0.647358, 1, 285, 0
191, 201, 845, 10302348, 8, 442, 55, 3, 372, 300, 1, 1, 0.753577, 0.724017, 0.723628, 285, 0
55, 201, 880, 10302348, 8, 372, 300, 59, 495, 427, 0.872046, 0.701279, 0.846101, 0.60229, 0.538902, 285, 1
59, 198, 919, 10306549, 9, 219, 106, 495, 442, 427, 0.7558, 0.64622, 1, 1, 1, 285, 0
300, 198, 979, 10306549, 9, 219, 106, 495, 442, 427, 1, 0.861627, 1, 1, 1, 285, 0
372, 198, 987, 10306549, 9, 106, 219, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 285, 1
427, 198, 987, 10306549, 9, 106, 219, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 285, 0
219, 236, 998, 10306963, 10, 106, 404, 168, 196, 15, 1, 0.412772, 0.431853, 0.322918, 0.323686, 285, 0
106, 272, 998, 10306963, 10, 236, 196, 168, 42, 348, 0.871734, 0.611721, 0.688875, 0.46532, 0.477761, 285, 1
168, 352, 1001, 10307338, 11, 42, 196, 236, 404, 348, 1, 0.968713, 1, 1, 0.969036, 285, 0
348, 412, 998, 10307339, 11, 343, 42, 196, 236, 141, 1, 1, 1, 1, 0.377037, 285, 0
236, 420, 998, 10307339, 11, 42, 196, 401, 257, 343, 1, 1, 0.274595, 0.215312, 0.159658, 285, 1
196, 442, 998, 10307339, 11, 42, 257, 141, 343, 10000000, 1, 0.610445, 0.323182, 0.21589, 0, 285, 0
