source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
154, 1, 47, 10299999, 1, 11, 159, 29, 247, 170, 1, 0.604142, 0.646388, 0.363305, 0.304449, 272
11, 1, 81, 10300200, 2, 170, 29, 159, 38, 10000000, 0.726205, 0.969562, 0.724953, 0.107761, 0, 272
29, -1, 115, 10300200, 2, 32, 170, 207, 159, 197, 0.971012, 0.972748, 0.863672, 0.972576, 0.754232, 272
159, -1, 151, 10300200, 2, 64, 32, 170, 207, 197, 1, 1, 1, 0.971631, 0.86198, 272
29, -1, 115, 10300640, 3, 32, 170, 207, 159, 197, 0.970966, 0.972702, 0.863631, 0.97253, 0.754196, 272
159, -1, 151, 10300640, 3, 64, 32, 170, 207, 197, 1, 1, 1, 0.971584, 0.861939, 272
170, 1, 248, 10300640, 3, 168, 32, 64, 56, 10000000, 0.755994, 1, 0.548286, 0.753263, 0, 272
32, 1, 281, 10301080, 4, 168, 43, 64, 10000000, 10000000, 0.967421, 0.775849, 0.648279, 0, 0, 272
64, -1, 317, 10301080, 4, 43, 168, 50, 110, 283, 0.968732, 1, 0.538132, 0.539425, 0.304604, 272
168, -1, 358, 10301081, 4, 43, 50, 110, 236, 182, 1, 0.82637, 0.647311, 0.274447, 0.275094, 272
50, -1, 520, 10301469, 5, 28, 157, 244, 283, 236, 1, 0.97031, 1, 1, 0.862362, 272
182, -1, 556, 10301469, 5, 236, 28, 157, 128, 244, 1, 1, 0.97031, 0.860559, 1, 272
283, 1, 612, 10305669, 6, 34, 128, 195, 2, 236, 0.969589, 0.967691, 0.968066, 0.962014, 1, 272
28, 1, 682, 10305670, 6, 195, 252, 2, 34, 219, 0.968066, 0.875727, 0.965647, 0.538661, 0.482026, 272
2, -1, 718, 10306058, 7, 299, 289, 262, 210, 189, 1, 1, 1, 0.863841, 0.755791, 272
195, -1, 756, 10306058, 7, 210, 299, 262, 189, 289, 1, 1, 1, 0.863761, 0.971531, 272
219, -1, 780, 10306058, 7, 77, 189, 210, 299, 262, 0.862088, 0.971731, 1, 1, 1, 272
252, 1, 820, 10306058, 7, 189, 77, 210, 299, 262, 1, 0.862088, 1, 1, 1, 272
262, 12, 798, 10306446, 8, 68, 77, 279, 223, 189, 0.965297, 1, 0.613434, 0.612989, 1, 272
289, 12, 798, 10306446, 8, 130, 77, 68, 189, 223, 0.773404, 1, 0.824659, 1, 0.538703, 272
299, 12, 798, 10306446, 8, 77, 279, 189, 68, 210, 1, 0.701468, 1, 0.687216, 1, 272
210, 19, 798, 10310646, 9, 68, 77, 189, 223, 248, 0.955512, 1, 1, 0.430767, 0.32297, 272
189, 40, 798, 10310646, 9, 77, 248, 68, 279, 223, 1, 0.41117, 0.482404, 0.362285, 0.318749, 272
77, 86, 798, 10310646, 9, 130, 248, 279, 223, 68, 1, 0.953556, 0.548263, 0.538459, 0.723606, 272
68, 109, 801, 10310646, 9, 3, 130, 248, 223, 279, 0.969565, 1, 1, 1, 0.970098, 272
68, 109, 801, 10310956, 10, 3, 130, 248, 223, 279, 0.969532, 1, 1, 1, 0.970066, 272
279, 201, 812, 10310957, 10, 3, 130, 248, 10000000, 10000000, 1, 1, 1, 0, 0, 272
248, 220, 798, 10310957, 10, 288, 196, 3, 95, 130, 0.944684, 0.953391, 1, 0.797077, 1, 272
130, 248, 798, 10315157, 11, 258, 196, 3, 288, 95, 0.954453, 0.946594, 1, 0.604742, 0.538606, 272
3, 275, 798, 10315157, 11, 196, 288, 258, 204, 95, 0.931384, 0.86126, 0.795377, 0.644437, 0.646327, 272
95, 318, 801, 10315157, 11, 82, 288, 258, 204, 196, 0.968002, 1, 1, 1, 1, 272
95, 318, 801, 10323357, 12, 82, 288, 258, 204, 196, 0.967149, 1, 1, 1, 1, 272
196, 354, 801, 10323357, 12, 82, 288, 258, 204, 31, 1, 1, 1, 1, 0.861612, 272
204, 381, 801, 10323357, 12, 82, 135, 31, 108, 234, 1, 0.604386, 1, 0.966993, 0.477868, 272
258, 387, 801, 10323357, 12, 82, 135, 33, 31, 234, 1, 0.790764, 0.475457, 1, 0.411193, 272
288, 387, 801, 10323357, 12, 82, 135, 31, 108, 294, 1, 0.842823, 1, 1, 0.361556, 272
204, 381, 801, 10323784, 13, 82, 135, 31, 108, 234, 1, 0.604308, 1, 0.966948, 0.477836, 272
258, 387, 801, 10323784, 13, 82, 135, 33, 31, 234, 1, 0.79071, 0.475424, 1, 0.411169, 272
288, 387, 801, 10323784, 13, 82, 135, 31, 108, 294, 1, 0.842779, 1, 1, 0.361537, 272
82, 483, 798, 10323785, 13, 135, 294, 271, 234, 33, 0.820915, 0.723074, 0.722721, 0.685282, 0.644798, 272
33, 520, 801, 10324199, 14, 6, 175, 217, 263, 296, 1, 0.967869, 1, 0.970354, 0.965594, 272
135, 551, 801, 10324199, 14, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 272
234, 578, 801, 10324199, 14, 6, 175, 217, 296, 263, 1, 0.967869, 1, 1, 1, 272
271, 587, 801, 10324199, 14, 6, 175, 217, 296, 263, 0.968264, 1, 1, 1, 1, 272
294, 587, 801, 10324199, 14, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 272
263, 598, 787, 10324496, 15, 6, 175, 217, 225, 10000000, 1, 1, 1, 0.13685, 0, 272
296, 598, 787, 10324496, 15, 6, 175, 217, 225, 10000000, 1, 1, 0.969999, 0.107594, 0, 272
217, 619, 798, 10324496, 15, 6, 225, 175, 192, 272, 1, 0.645565, 1, 0.303685, 0.136826, 272
175, 648, 798, 10324496, 15, 200, 6, 225, 272, 127, 1, 1, 0.464426, 0.361785, 0.189301, 272
6, 685, 798, 10324496, 15, 272, 200, 225, 192, 127, 0.753511, 0.635291, 0.537971, 0.537383, 0.361958, 272
200, 821, 798, 10324898, 16, 272, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 272
31, 401, 882, 10331985, 14, 82, 108, 10000000, 10000000, 10000000, 0.644168, 0.751409, 0, 0, 0, 272
33, 519, 801, 10331985, 14, 6, 175, 217, 263, 296, 1, 0.96706, 1, 0.96954, 0.964788, 272
135, 551, 801, 10331985, 14, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 272
263, 598, 787, 10336185, 15, 6, 175, 217, 225, 10000000, 1, 1, 1, 0.136632, 0, 272
296, 598, 787, 10336185, 15, 6, 175, 217, 225, 10000000, 1, 1, 0.968778, 0.107459, 0, 272
217, 619, 798, 10336185, 15, 6, 225, 175, 192, 272, 1, 0.644755, 1, 0.30261, 0.136607, 272
175, 649, 798, 10336185, 15, 200, 6, 225, 272, 127, 1, 1, 0.463169, 0.361276, 0.188883, 272
6, 685, 798, 10336185, 15, 272, 200, 225, 192, 127, 0.752564, 0.634114, 0.537295, 0.536709, 0.361449, 272
217, 619, 798, 10336975, 16, 6, 225, 175, 192, 272, 1, 0.6447, 1, 0.302538, 0.136592, 272
175, 649, 798, 10336975, 16, 200, 6, 225, 272, 127, 1, 1, 0.463085, 0.361242, 0.188855, 272
6, 685, 798, 10336975, 16, 272, 200, 225, 192, 127, 0.752501, 0.634035, 0.53725, 0.536663, 0.361414, 272
200, 821, 798, 10337376, 17, 272, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 272
192, 850, 798, 10337376, 17, 272, 200, 225, 127, 165, 1, 1, 0.967008, 0.860058, 0.752796, 272
147, 52, -1, 11299999, 1, 285, 144, 278, 8, 38, 1, 1, 0.688848, 1, 0.846259, 36
8, 89, -1, 11300200, 2, 278, 247, 144, 164, 285, 1, 1, 0.966659, 0.704455, 0.607276, 36
38, 95, 1, 11300200, 2, 212, 278, 164, 243, 285, 1, 1, 0.969961, 1, 1, 36
144, 145, 1, 11300200, 2, 98, 117, 7, 164, 212, 0.969084, 1, 1, 1, 1, 36
278, 201, 12, 11300200, 2, 98, 60, 117, 240, 180, 1, 0.964556, 1, 0.724428, 0.639699, 36
212, 201, 24, 11304400, 3, 98, 60, 117, 240, 267, 1, 0.86305, 1, 0.607414, 0.550591, 36
164, 261, -1, 11304400, 3, 150, 62, 7, 143, 275, 0.781503, 1, 1, 0.753834, 0.548477, 36
7, 293, -1, 11304400, 3, 275, 143, 62, 231, 150, 0.822716, 0.861525, 1, 0.602748, 0.323697, 36
62, 305, 1, 11312600, 4, 231, 150, 275, 152, 5, 1, 1, 1, 0.861908, 0.860537, 36
143, 342, 1, 11312600, 4, 152, 5, 231, 48, 150, 1, 1, 1, 0.862962, 1, 36
275, 401, 12, 11312601, 4, 237, 100, 48, 152, 280, 0.949007, 0.96288, 1, 1, 0.645001, 36
152, 401, 53, 11313041, 5, 132, 100, 280, 48, 237, 0.957282, 0.96859, 0.724473, 1, 0.430084, 36
48, 401, 92, 11313041, 5, 237, 132, 280, 100, 10000000, 0.966522, 1, 0.752466, 1, 0, 36
100, 398, 100, 11313041, 5, 292, 268, 280, 237, 221, 1, 1, 1, 1, 0.861351, 36
280, 398, 186, 11313041, 5, 41, 112, 256, 221, 292, 1, 1, 0.606056, 1, 1, 36
237, 398, 173, 11317241, 6, 41, 111, 221, 112, 292, 1, 0.753719, 1, 0.968688, 1, 36
280, 398, 186, 11317241, 6, 41, 112, 256, 221, 292, 1, 1, 0.605286, 1, 1, 36
117, 201, 62, 11320600, 4, 240, 60, 98, 126, 180, 1, 0.962247, 1, 0.547845, 0.644193, 36
