source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
151, 157, 1, 10299999, 1, 380, 7, 98, 171, 124, 1, 1, 0.970023, 1, 1, 152, 0
124, 201, 49, 10300200, 2, 200, 365, 98, 408, 253, 0.862063, 0.797417, 1, 0.466495, 0.436214, 152, 1
171, 248, -1, 10300200, 2, 258, 7, 62, 380, 341, 0.885399, 1, 0.753157, 0.64526, 0.549615, 152, 0
7, 280, -1, 10300200, 2, 292, 258, 380, 341, 413, 1, 0.935839, 0.82328, 0.756872, 0.704882, 152, 1
380, 387, 1, 10304400, 3, 418, 61, 100, 5, 157, 0.88172, 0.931188, 0.8261, 0.971442, 1, 152, 0
341, 401, 12, 10304400, 3, 100, 139, 48, 5, 157, 0.951338, 0.75577, 0.969769, 0.863504, 1, 152, 0
413, 401, 12, 10304400, 3, 100, 139, 5, 157, 48, 0.964462, 0.726402, 0.971442, 1, 0.754265, 152, 0
292, 420, -1, 10304400, 3, 374, 5, 48, 157, 315, 1, 0.971442, 0.862017, 1, 0.604692, 152, 1
157, 447, -1, 10304723, 4, 105, 61, 5, 359, 295, 1, 1, 1, 0.688223, 0.610258, 152, 0
5, 487, -1, 10304724, 4, 321, 423, 359, 374, 61, 1, 1, 0.959174, 0.754479, 1, 152, 1
61, 515, 1, 10308924, 5, 105, 295, 221, 432, 374, 0.969218, 1, 1, 1, 1, 152, 0
359, 587, 1, 10308924, 5, 289, 184, 12, 91, 156, 1, 1, 1, 1, 1, 152, 0
423, 587, 1, 10308924, 5, 184, 352, 91, 46, 156, 1, 1, 1, 1, 0.969018, 152, 1
374, 601, 12, 10308924, 5, 91, 12, 384, 156, 105, 1, 0.860911, 0.644563, 0.969018, 0.969218, 152, 0
156, 601, 44, 10313124, 6, 184, 12, 384, 289, 91, 0.966965, 1, 0.797079, 0.751816, 1, 152, 0
91, 601, 84, 10313124, 6, 289, 384, 184, 12, 114, 0.966621, 0.824489, 0.861937, 0.860522, 0.159608, 152, 1
46, 716, 1, 10313124, 6, 26, 73, 126, 251, 444, 1, 0.917605, 1, 1, 1, 152, 1
98, 201, 76, 10316400, 3, 253, 200, 365, 133, 408, 0.9426, 0.930545, 0.824986, 0.75284, 0.697109, 152, 0
200, 198, 153, 10316400, 3, 406, 23, 133, 253, 408, 0.87609, 0.966666, 1, 1, 1, 152, 1
365, 198, 187, 10316400, 3, 472, 458, 27, 23, 13, 1, 1, 1, 0.966666, 0.868214, 152, 0
253, 201, 218, 10316400, 3, 481, 403, 194, 316, 27, 1, 1, 1, 0.767928, 0.967147, 152, 0
408, 201, 212, 10316658, 4, 458, 27, 234, 23, 160, 0.946132, 0.96712, 0.795765, 0.96664, 1, 152, 0
253, 201, 218, 10316658, 4, 481, 403, 194, 316, 27, 1, 1, 1, 0.767776, 0.96712, 152, 0
133, 201, 245, 10316658, 4, 458, 486, 481, 23, 194, 0.842313, 0.753242, 0.696479, 0.96664, 0.647278, 152, 0
23, 201, 285, 10316659, 4, 234, 333, 403, 481, 206, 1, 0.915681, 0.910837, 0.904648, 0.779287, 152, 1
333, 201, 412, 10320859, 5, 189, 113, 65, 45, 206, 0.96563, 0.910236, 0.966514, 0.859099, 1, 152, 1
403, 201, 412, 10320859, 5, 45, 189, 65, 206, 223, 0.966487, 0.96563, 0.859124, 1, 0.684085, 152, 0
12, 598, 110, 10321324, 7, 114, 384, 420, 289, 334, 1, 1, 0.966927, 1, 0.858635, 152, 0
184, 598, 147, 10321324, 7, 114, 291, 420, 334, 244, 0.968331, 0.967535, 1, 1, 1, 152, 0
289, 598, 179, 10321325, 7, 294, 114, 47, 138, 291, 1, 0.968331, 0.776102, 0.968275, 1, 152, 1
384, 598, 187, 10321325, 7, 47, 431, 379, 114, 102, 0.903817, 0.783374, 0.773569, 0.968331, 0.966822, 152, 0
291, 620, 198, 10321687, 8, 493, 487, 474, 242, 214, 1, 1, 1, 0.865449, 0.85854, 152, 0
114, 601, 262, 10321687, 8, 435, 450, 379, 368, 294, 1, 0.845568, 0.722222, 0.601805, 0.634023, 152, 1
206, 201, 446, 10325059, 6, 280, 319, 211, 65, 45, 1, 1, 0.694092, 1, 0.751373, 152, 0
189, 248, 398, 10325059, 6, 480, 356, 45, 18, 282, 0.960905, 0.754684, 0.966051, 0.754005, 0.549377, 152, 1
65, 201, 486, 10325059, 6, 280, 223, 319, 113, 67, 0.933568, 0.861344, 0.643779, 0.539035, 0.37868, 152, 0
444, 812, -1, 10325325, 7, 26, 126, 73, 186, 363, 1, 1, 0.685292, 0.60119, 0.565774, 152, 0
251, 820, -1, 10325325, 7, 297, 26, 363, 126, 73, 0.794215, 1, 0.724553, 1, 0.645131, 152, 0
126, 849, -1, 10325325, 7, 73, 26, 273, 297, 363, 1, 1, 0.548303, 0.480818, 0.463541, 152, 0
26, 876, -1, 10325325, 7, 386, 363, 73, 297, 273, 0.92861, 1, 1, 0.794215, 0.724719, 152, 1
45, 283, 398, 10325330, 7, 167, 412, 480, 283, 360, 1, 0.935437, 0.915928, 0.865284, 0.754879, 152, 0
18, 312, 401, 10325330, 7, 24, 167, 443, 360, 317, 0.970229, 0.966206, 1, 1, 1, 152, 0
282, 379, 401, 10325331, 7, 53, 368, 24, 167, 104, 0.926687, 0.783784, 0.970229, 1, 1, 152, 0
73, 928, 1, 10325635, 8, 162, 14, 297, 386, 363, 0.968564, 0.858192, 1, 1, 1, 152, 0
273, 985, 1, 10325635, 8, 14, 162, 298, 78, 297, 0.965466, 1, 0.604128, 0.645687, 1, 152, 0
363, 991, 1, 10325635, 8, 136, 14, 78, 162, 297, 0.905262, 0.965466, 0.753301, 1, 1, 152, 0
386, 1001, 8, 10325635, 8, 298, 78, 14, 136, 162, 0.948614, 1, 1, 0.721983, 1, 152, 1
294, 598, 378, 10325887, 9, 85, 21, 180, 353, 121, 1, 1, 1, 0.754655, 0.96999, 152, 0
379, 598, 387, 10325887, 9, 21, 464, 180, 121, 35, 1, 0.862246, 1, 1, 0.861126, 152, 0
435, 598, 387, 10325887, 9, 381, 21, 464, 180, 121, 1, 1, 0.862246, 1, 1, 152, 1
450, 598, 387, 10325887, 9, 21, 180, 85, 121, 290, 1, 1, 0.822254, 1, 1, 152, 0
368, 601, 412, 10325887, 9, 21, 35, 180, 121, 85, 1, 0.968766, 1, 1, 0.685212, 152, 0
162, 1001, 41, 10326023, 9, 14, 298, 78, 136, 229, 1, 0.538612, 0.546374, 0.46242, 0.273457, 152, 0
14, 1001, 74, 10326024, 9, 229, 119, 298, 136, 78, 1, 0.911675, 1, 0.754421, 0.603765, 152, 0
298, 998, 179, 10326024, 9, 119, 302, 229, 307, 193, 1, 0.763785, 1, 1, 1, 152, 1
121, 643, 398, 10326197, 10, 387, 328, 469, 81, 35, 1, 0.796551, 0.795931, 0.843881, 1, 152, 0
180, 601, 445, 10326197, 10, 21, 85, 131, 464, 430, 1, 0.840869, 0.536993, 0.480674, 0.36144, 152, 0
21, 601, 488, 10326198, 10, 304, 353, 464, 187, 248, 1, 0.842046, 0.841179, 0.684792, 0.75072, 152, 1
307, 980, 201, 10326347, 10, 119, 92, 229, 392, 122, 1, 0.63349, 1, 0.431755, 0.434176, 152, 0
229, 1001, 227, 10326347, 10, 122, 92, 302, 119, 385, 0.941275, 0.791863, 0.645577, 1, 0.56714, 152, 0
119, 1001, 256, 10326347, 10, 392, 249, 302, 122, 128, 0.905807, 0.766654, 0.790689, 0.538115, 0.41092, 152, 1
122, 998, 353, 10326657, 11, 496, 128, 249, 25, 392, 1, 1, 1, 0.860101, 1, 152, 0
302, 998, 378, 10326658, 11, 496, 72, 25, 128, 249, 1, 0.902598, 0.967613, 1, 1, 152, 0
249, 1001, 419, 10326658, 11, 233, 72, 497, 325, 25, 0.952895, 0.964052, 0.845405, 0.792653, 1, 152, 1
248, 598, 580, 10330398, 11, 205, 19, 4, 277, 187, 1, 1, 0.965919, 1, 1, 152, 0
464, 598, 587, 10330398, 11, 129, 4, 277, 187, 381, 0.968019, 0.965919, 1, 1, 0.968363, 152, 0
304, 601, 620, 10330398, 11, 84, 4, 129, 19, 277, 0.859706, 1, 0.860461, 0.821451, 1, 152, 1
277, 620, 598, 10330851, 12, 84, 411, 255, 90, 144, 0.967122, 0.6324, 0.64511, 0.683709, 0.602049, 152, 0
129, 643, 598, 10330851, 12, 149, 355, 144, 84, 255, 1, 0.87396, 0.753482, 0.967122, 0.696182, 152, 0
4, 601, 690, 10330851, 12, 241, 205, 400, 483, 331, 1, 1, 0.964546, 0.601083, 0.538373, 152, 0
19, 598, 710, 10330851, 12, 358, 426, 453, 245, 195, 0.96961, 0.965524, 0.965495, 0.859298, 0.645511, 152, 0
25, 1001, 482, 10330858, 12, 259, 325, 424, 497, 498, 1, 0.819668, 0.692968, 0.724266, 0.722949, 152, 0
72, 998, 522, 10330858, 12, 54, 146, 259, 447, 424, 0.965028, 1, 1, 1, 1, 152, 0
233, 998, 578, 10330858, 12, 152, 54, 146, 39, 259, 0.913398, 1, 1, 0.795987, 1, 152, 1
325, 998, 587, 10330858, 12, 152, 54, 146, 259, 447, 1, 1, 1, 1, 1, 152, 0
497, 998, 587, 10330858, 12, 39, 54, 146, 259, 447, 1, 1, 1, 1, 1, 152, 0
259, 1001, 619, 10331259, 13, 54, 152, 39, 146, 231, 1, 0.724204, 0.75374, 1, 0.301867, 152, 0
146, 1001, 643, 10331259, 13, 54, 39, 231, 314, 152, 1, 0.75374, 0.603734, 0.548956, 0.538173, 152, 0
39, 998, 711, 10331260, 13, 152, 314, 256, 396, 350, 1, 1, 0.861804, 1, 0.85898, 152, 0
113, 198, 531, 10333259, 7, 10, 211, 280, 67, 319, 1, 0.965285, 1, 0.861408, 0.964819, 152, 0
223, 198, 564, 10333259, 7, 67, 211, 280, 107, 10, 0.969083, 1, 1, 0.750741, 0.698723, 152, 0
319, 198, 584, 10333259, 7, 107, 67, 211, 280, 10, 0.965239, 1, 0.965285, 1, 0.566615, 152, 0
280, 201, 618, 10333260, 7, 107, 67, 299, 179, 211, 0.965238, 0.969083, 0.924232, 0.841895, 1, 152, 0
480, 401, 412, 10333531, 8, 24, 115, 167, 104, 218, 1, 0.965154, 1, 0.967549, 1, 152, 0
360, 412, 398, 10333531, 8, 24, 53, 167, 104, 378, 1, 0.79058, 1, 1, 0.563677, 152, 0
412, 412, 398, 10333531, 8, 53, 24, 167, 104, 368, 0.948696, 1, 1, 1, 0.604219, 152, 0
167, 445, 398, 10333531, 8, 378, 24, 306, 145, 290, 0.82105, 1, 0.643867, 0.606798, 0.548301, 152, 0
211, 201, 645, 10333661, 8, 107, 67, 433, 10, 376, 0.724281, 1, 0.720345, 0.684503, 0.546936, 152, 0
67, 201, 691, 10333661, 8, 250, 345, 107, 433, 376, 0.939248, 0.862046, 0.536221, 0.753894, 0.535977, 152, 0
179, 198, 757, 10333661, 8, 275, 137, 3, 345, 250, 0.965559, 0.861735, 0.643753, 1, 1, 152, 0
24, 486, 398, 10333841, 9, 368, 378, 431, 53, 306, 1, 0.907506, 0.75212, 0.964844, 0.685828, 152, 0
145, 554, 401, 10333841, 9, 35, 81, 180, 121, 290, 1, 0.903908, 1, 1, 1, 152, 0
306, 578, 401, 10333841, 9, 35, 21, 180, 121, 290, 1, 1, 1, 1, 1, 152, 0
378, 587, 401, 10333841, 9, 85, 35, 21, 180, 121, 0.944779, 1, 1, 1, 1, 152, 0
180, 601, 445, 10334099, 10, 21, 85, 131, 464, 430, 1, 0.840071, 0.536537, 0.480218, 0.361097, 152, 0
121, 643, 398, 10334099, 10, 387, 328, 469, 81, 35, 1, 0.79555, 0.794932, 0.843078, 1, 152, 0
21, 601, 488, 10334100, 10, 304, 353, 464, 187, 248, 1, 0.841246, 0.840381, 0.684052, 0.750085, 152, 0
35, 683, 398, 10334100, 10, 407, 287, 81, 140, 125, 0.933428, 0.875472, 1, 0.720544, 0.790812, 152, 0
85, 598, 515, 10334100, 10, 187, 304, 4, 353, 430, 1, 1, 0.858254, 1, 0.967943, 152, 0
353, 598, 587, 10334410, 11, 129, 19, 4, 277, 187, 0.967601, 1, 0.964346, 1, 1, 152, 0
430, 598, 587, 10334410, 11, 400, 241, 129, 84, 4, 1, 1, 0.967601, 0.859335, 0.965503, 152, 0
304, 601, 620, 10334410, 11, 84, 4, 129, 19, 277, 0.859335, 1, 0.86009, 0.821, 1, 152, 0
187, 601, 647, 10334410, 11, 19, 400, 205, 84, 4, 1, 0.924357, 0.859094, 0.751918, 0.965503, 152, 0
4, 601, 690, 10334410, 11, 241, 205, 400, 483, 331, 1, 1, 0.964132, 0.600826, 0.538166, 152, 0
4, 601, 690, 10334785, 12, 241, 205, 400, 483, 331, 1, 1, 0.964089, 0.600799, 0.538145, 152, 0
19, 598, 710, 10334785, 12, 358, 426, 453, 245, 195, 0.9692, 0.965116, 0.965088, 0.858935, 0.645238, 152, 0
205, 598, 751, 10334785, 12, 245, 453, 426, 358, 195, 0.966302, 1, 1, 1, 0.752778, 152, 0
400, 598, 787, 10334786, 12, 6, 195, 245, 453, 426, 0.965456, 1, 1, 1, 1, 152, 0
205, 598, 751, 10335051, 13, 245, 453, 426, 358, 195, 0.966275, 1, 1, 1, 0.752756, 152, 0
241, 598, 778, 10335052, 13, 6, 195, 245, 453, 426, 0.858159, 0.967829, 1, 1, 1, 152, 0
331, 598, 787, 10335052, 13, 195, 6, 252, 245, 453, 1, 0.858159, 0.607527, 1, 1, 152, 0
400, 598, 787, 10335052, 13, 6, 195, 245, 453, 426, 0.965429, 1, 1, 1, 1, 152, 0
483, 598, 787, 10335052, 13, 6, 195, 245, 453, 426, 0.963752, 1, 1, 1, 1, 152, 0
