source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
27, 278, 198, 10299999, 1, 264, 178, 218, 71, 292, 0.826121, 0.861739, 0.798335, 0.755128, 0.568216, 145, 0
71, 323, 201, 10300200, 2, 88, 112, 221, 292, 268, 0.971153, 1, 1, 1, 1, 145, 0
178, 356, 201, 10300200, 2, 49, 88, 112, 221, 41, 1, 1, 1, 1, 0.861743, 145, 0
218, 380, 201, 10300200, 2, 88, 41, 112, 221, 49, 1, 1, 1, 1, 0.697875, 145, 0
264, 387, 201, 10300200, 2, 111, 88, 41, 112, 221, 1, 1, 1, 1, 1, 145, 1
292, 412, 198, 10300200, 2, 88, 41, 112, 216, 116, 1, 0.969461, 1, 0.645973, 0.605464, 145, 0
221, 418, 198, 10300523, 3, 49, 88, 266, 112, 41, 1, 1, 0.756228, 1, 0.861713, 145, 0
112, 448, 198, 10300523, 3, 266, 49, 88, 216, 116, 1, 1, 1, 0.538292, 0.363264, 145, 0
41, 401, 287, 10300523, 3, 255, 256, 111, 201, 198, 1, 0.938327, 1, 0.7541, 0.612711, 145, 1
88, 495, 198, 10300523, 3, 102, 216, 116, 131, 266, 1, 0.940661, 0.97087, 0.637768, 0.602632, 145, 1
116, 553, 201, 10304723, 4, 102, 131, 266, 216, 86, 0.972175, 1, 1, 1, 0.634909, 145, 0
216, 581, 201, 10304724, 4, 47, 102, 295, 131, 86, 0.795439, 0.972175, 0.767592, 1, 0.793637, 145, 1
266, 587, 201, 10304724, 4, 187, 102, 131, 86, 47, 0.869812, 1, 1, 0.550194, 0.482028, 145, 0
131, 648, 198, 10304724, 4, 214, 99, 194, 102, 86, 1, 0.769423, 0.846912, 1, 0.725098, 145, 0
111, 398, 347, 10308723, 4, 104, 198, 255, 256, 201, 1, 1, 1, 1, 1, 145, 0
201, 398, 375, 10308723, 4, 104, 24, 198, 255, 160, 1, 0.859547, 1, 1, 0.753247, 145, 0
256, 398, 387, 10308723, 4, 24, 104, 160, 198, 255, 0.966991, 1, 0.96846, 1, 1, 145, 0
255, 401, 415, 10308724, 4, 24, 104, 160, 198, 148, 0.96699, 1, 0.860854, 1, 0.467123, 145, 1
198, 401, 431, 10308724, 4, 104, 24, 160, 79, 148, 1, 0.752104, 0.860854, 0.188939, 0.137163, 145, 0
131, 648, 198, 10308924, 5, 214, 99, 194, 102, 86, 1, 0.766945, 0.846482, 1, 0.724731, 145, 0
