source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
123, 201, 49, 10299999, 1, 368, 344, 98, 60, 199, 0.796159, 0.798701, 0.968372, 0.68633, 0.539522, 248
98, 201, 76, 10300200, 2, 263, 249, 344, 60, 199, 1, 0.761795, 0.756609, 0.952404, 0.686961, 248
60, 198, 105, 10300200, 2, 23, 132, 249, 368, 313, 1, 1, 1, 1, 0.970643, 248
199, 198, 153, 10300200, 2, 23, 132, 249, 13, 368, 1, 1, 1, 0.796765, 1, 248
344, 198, 187, 10300200, 2, 13, 23, 27, 132, 159, 1, 0.972261, 0.97265, 1, 0.970293, 248
368, 201, 212, 10300200, 2, 399, 23, 13, 132, 386, 0.845086, 0.972261, 0.823039, 1, 0.646597, 248
132, 201, 244, 10300601, 3, 23, 366, 13, 229, 305, 1, 0.646463, 0.756673, 0.566689, 0.549639, 248
23, 201, 284, 10300601, 3, 193, 305, 386, 311, 366, 0.972915, 0.860423, 0.846296, 0.794756, 0.754207, 248
13, 198, 315, 10300601, 3, 205, 299, 363, 311, 65, 1, 1, 1, 1, 0.860369, 248
399, 198, 387, 10300602, 3, 222, 65, 188, 45, 205, 1, 1, 1, 0.863556, 1, 248
188, 248, 398, 10301003, 4, 18, 278, 349, 45, 168, 1, 0.823875, 0.761648, 0.971458, 0.68707, 248
205, 201, 446, 10301003, 4, 65, 222, 113, 210, 276, 1, 0.754316, 0.794195, 0.303339, 0.242296, 248
65, 201, 485, 10301003, 4, 222, 113, 210, 67, 276, 0.953417, 0.844856, 0.379301, 0.324285, 0.275415, 248
222, 198, 564, 10301003, 4, 67, 210, 276, 107, 10, 0.972856, 1, 1, 0.75269, 0.55059, 248
276, 201, 618, 10301404, 5, 107, 10, 67, 210, 295, 0.967702, 0.955693, 0.972814, 1, 0.413682, 248
210, 201, 645, 10301404, 5, 324, 107, 67, 10, 295, 1, 0.86018, 1, 0.604555, 0.484001, 248
10, 198, 712, 10301405, 5, 271, 324, 246, 190, 295, 0.861629, 1, 1, 1, 1, 248
67, 201, 691, 10305605, 6, 295, 324, 190, 178, 246, 0.964698, 0.822887, 0.701925, 0.687697, 0.549696, 248
10, 198, 712, 10305605, 6, 271, 324, 246, 190, 295, 0.861239, 1, 1, 1, 1, 248
295, 198, 780, 10305605, 6, 136, 271, 3, 324, 246, 0.968323, 1, 0.753286, 1, 1, 248
324, 201, 812, 10305605, 6, 3, 136, 271, 10000000, 10000000, 0.968511, 1, 1, 0, 0, 248
271, 220, 798, 10306045, 7, 352, 3, 227, 95, 136, 0.912538, 0.968465, 0.68907, 0.725691, 1, 248
