source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
8, 79, -1, 10299999, 1, 448, 425, 38, 436, 364, 1, 0.954676, 1, 0.754831, 0.754349, 152, 1
38, 108, 1, 10300200, 2, 7, 171, 270, 240, 449, 0.970443, 1, 1, 1, 1, 152, 0
436, 187, 1, 10300200, 2, 365, 62, 98, 200, 7, 1, 1, 1, 0.827406, 0.970443, 152, 0
425, 201, 12, 10300200, 2, 7, 98, 60, 171, 124, 1, 1, 0.846274, 1, 1, 152, 0
448, 212, -1, 10300200, 2, 292, 62, 7, 171, 124, 0.916772, 1, 1, 1, 1, 152, 1
171, 248, -1, 10300562, 3, 258, 7, 62, 380, 341, 0.885257, 1, 0.753128, 0.645235, 0.549588, 152, 0
124, 201, 49, 10300562, 3, 200, 365, 98, 408, 253, 0.862029, 0.797371, 1, 0.466456, 0.436145, 152, 1
7, 280, -1, 10300562, 3, 292, 258, 380, 341, 413, 1, 0.93576, 0.823239, 0.75682, 0.704822, 152, 0
62, 318, 1, 10300562, 3, 157, 258, 466, 413, 341, 0.970518, 1, 1, 1, 1, 152, 1
341, 401, 12, 10304763, 4, 100, 139, 48, 5, 157, 0.951272, 0.755741, 0.969731, 0.86347, 1, 152, 0
413, 401, 12, 10304763, 4, 100, 139, 5, 157, 48, 0.96442, 0.72637, 0.971404, 1, 0.754235, 152, 0
466, 401, 12, 10304763, 4, 346, 5, 48, 157, 465, 1, 0.971404, 0.861983, 1, 0.539028, 152, 0
258, 401, 19, 10304763, 4, 139, 264, 48, 159, 5, 0.688362, 0.647827, 0.861983, 1, 0.86347, 152, 0
157, 447, -1, 10304763, 4, 105, 61, 5, 359, 295, 1, 1, 1, 0.68822, 0.61025, 152, 1
5, 487, -1, 10305060, 5, 321, 423, 359, 374, 61, 1, 1, 0.959123, 0.754431, 1, 152, 0
61, 515, 1, 10305060, 5, 105, 295, 221, 432, 374, 0.969622, 1, 1, 1, 1, 152, 1
359, 587, 1, 10305060, 5, 289, 184, 12, 91, 156, 1, 1, 1, 1, 1, 152, 0
374, 601, 12, 10309260, 6, 91, 12, 384, 156, 105, 1, 0.86088, 0.64454, 0.968983, 0.969183, 152, 0
432, 601, 12, 10309260, 6, 91, 289, 384, 156, 12, 1, 0.752128, 0.702088, 1, 0.724656, 152, 0
221, 634, -1, 10309260, 6, 352, 397, 46, 440, 208, 0.867962, 0.863789, 0.844231, 0.752308, 0.752515, 152, 0
105, 674, -1, 10309260, 6, 336, 208, 440, 463, 397, 1, 1, 0.859781, 0.797672, 0.755816, 152, 1
208, 754, 1, 10309597, 7, 26, 126, 251, 444, 402, 1, 0.970448, 1, 1, 1, 152, 0
336, 787, 1, 10309597, 7, 237, 26, 210, 126, 340, 0.687027, 1, 0.550898, 1, 0.434359, 152, 1
397, 787, 1, 10309597, 7, 254, 75, 26, 126, 373, 0.88306, 0.602653, 1, 1, 0.431965, 152, 0
440, 787, 1, 10309597, 7, 75, 210, 26, 363, 126, 0.75596, 0.550898, 1, 0.823004, 1, 152, 0
463, 787, 1, 10309597, 7, 210, 75, 26, 126, 373, 0.757645, 0.699058, 1, 1, 0.431965, 152, 0
126, 849, -1, 10309907, 8, 73, 26, 273, 297, 363, 1, 1, 0.549464, 0.481711, 0.465204, 152, 0
26, 876, -1, 10309907, 8, 386, 363, 73, 297, 273, 0.931946, 1, 1, 0.796165, 0.726071, 152, 1
73, 928, 1, 10314107, 9, 162, 14, 297, 386, 363, 0.969767, 0.859255, 1, 1, 1, 152, 0
273, 985, 1, 10314108, 9, 14, 162, 298, 78, 297, 0.966662, 1, 0.606239, 0.646489, 1, 152, 0
363, 991, 1, 10314108, 9, 136, 14, 78, 162, 297, 0.908422, 0.966662, 0.754237, 1, 1, 152, 1
297, 1001, 14, 10314108, 9, 298, 14, 162, 78, 229, 0.865554, 0.966662, 1, 0.547265, 0.362561, 152, 0
98, 201, 76, 10316762, 4, 253, 200, 365, 133, 408, 0.942536, 0.930467, 0.824945, 0.752788, 0.69705, 152, 0
200, 198, 153, 10316762, 4, 406, 23, 133, 253, 408, 0.875951, 0.966629, 1, 1, 1, 152, 1
365, 198, 187, 10316763, 4, 472, 458, 27, 23, 13, 1, 1, 1, 0.966629, 0.868077, 152, 0
408, 201, 212, 10316763, 4, 458, 27, 234, 23, 160, 0.946113, 0.967109, 0.795752, 0.966629, 1, 152, 0
253, 201, 218, 10316763, 4, 481, 403, 194, 316, 27, 1, 1, 1, 0.767714, 0.967109, 152, 0
408, 201, 212, 10317021, 5, 458, 27, 234, 23, 160, 0.946067, 0.967083, 0.795719, 0.966602, 1, 152, 0
253, 201, 218, 10317021, 5, 481, 403, 194, 316, 27, 1, 1, 1, 0.767562, 0.967083, 152, 0
133, 201, 245, 10317021, 5, 458, 486, 481, 23, 194, 0.842276, 0.753212, 0.69642, 0.966602, 0.647253, 152, 1
297, 1001, 14, 10318308, 10, 298, 14, 162, 78, 229, 0.863984, 0.966226, 1, 0.54695, 0.362377, 152, 0
162, 1001, 41, 10318308, 10, 14, 298, 78, 136, 229, 1, 0.53906, 0.54695, 0.463246, 0.273746, 152, 0
14, 1001, 74, 10318308, 10, 229, 119, 298, 136, 78, 1, 0.913818, 1, 0.755049, 0.604328, 152, 0
78, 998, 113, 10318308, 10, 119, 229, 298, 307, 136, 0.968888, 1, 1, 0.861532, 1, 152, 0
136, 998, 156, 10318308, 10, 119, 229, 307, 193, 298, 1, 1, 0.969223, 0.968042, 1, 152, 1
298, 998, 179, 10318761, 11, 119, 302, 229, 307, 193, 1, 0.768046, 1, 1, 1, 152, 0
307, 980, 201, 10318761, 11, 119, 92, 229, 392, 122, 1, 0.634252, 1, 0.433173, 0.435611, 152, 0
229, 1001, 227, 10318761, 11, 122, 92, 302, 119, 385, 0.942621, 0.792815, 0.646105, 1, 0.567955, 152, 0
119, 1001, 256, 10318761, 11, 392, 249, 302, 122, 128, 0.907887, 0.771138, 0.791639, 0.538555, 0.411347, 152, 1
302, 998, 378, 10319072, 12, 496, 72, 25, 128, 249, 1, 0.904663, 0.968403, 1, 1, 152, 0
249, 1001, 419, 10319072, 12, 233, 72, 497, 325, 25, 0.954045, 0.964934, 0.84618, 0.793607, 1, 152, 1
25, 1001, 482, 10323272, 13, 259, 325, 424, 497, 498, 1, 0.820519, 0.694184, 0.724929, 0.72361, 152, 0
72, 998, 522, 10323272, 13, 54, 146, 259, 447, 424, 0.965813, 1, 1, 1, 1, 152, 1
497, 998, 587, 10323272, 13, 39, 54, 146, 259, 447, 1, 1, 1, 1, 1, 152, 0
23, 201, 285, 10325221, 6, 234, 333, 403, 481, 206, 1, 0.913294, 0.908476, 0.902318, 0.774122, 152, 0
194, 198, 350, 10325221, 6, 206, 316, 278, 223, 472, 0.969793, 1, 0.966766, 0.781899, 1, 152, 0
458, 198, 387, 10325221, 6, 223, 45, 113, 189, 65, 1, 0.966034, 1, 0.965178, 0.966062, 152, 1
486, 198, 387, 10325221, 6, 45, 189, 206, 278, 65, 0.966034, 0.965178, 1, 1, 0.858721, 152, 0
189, 248, 398, 10325635, 7, 480, 356, 45, 18, 282, 0.960829, 0.754638, 0.965991, 0.753958, 0.549334, 152, 0
65, 201, 486, 10325636, 7, 280, 223, 319, 113, 67, 0.933443, 0.86129, 0.643739, 0.539002, 0.378638, 152, 0
113, 198, 531, 10325636, 7, 10, 211, 280, 67, 319, 1, 0.966075, 1, 0.862115, 0.965608, 152, 0
424, 1001, 612, 10327473, 14, 314, 54, 39, 146, 396, 0.961172, 1, 0.686666, 1, 0.608962, 152, 0
447, 1001, 612, 10327473, 14, 54, 146, 39, 329, 314, 1, 1, 0.646326, 0.466103, 0.428891, 152, 0
259, 1001, 619, 10327473, 14, 54, 152, 39, 146, 231, 1, 0.724535, 0.754047, 1, 0.302212, 152, 0
146, 1001, 643, 10327473, 14, 54, 39, 231, 314, 152, 1, 0.754047, 0.604424, 0.549241, 0.538392, 152, 0
54, 1001, 686, 10327473, 14, 152, 396, 314, 329, 39, 0.966047, 1, 0.750559, 0.870467, 0.823999, 152, 1
39, 998, 712, 10327744, 15, 152, 314, 256, 350, 396, 1, 1, 0.86213, 0.859305, 1, 152, 0
314, 998, 780, 10327744, 15, 152, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 152, 0
329, 1001, 812, 10327744, 15, 152, 314, 350, 256, 396, 1, 0.964977, 1, 0.969897, 1, 152, 0
396, 1001, 812, 10327744, 15, 152, 314, 350, 256, 329, 1, 0.964977, 1, 0.969897, 1, 152, 0
329, 1001, 812, 10331944, 16, 152, 314, 350, 256, 396, 1, 0.964543, 1, 0.969458, 1, 152, 0
350, 987, 801, 10331944, 16, 152, 314, 39, 10000000, 10000000, 1, 0.964543, 0.861353, 0, 0, 152, 0
256, 980, 801, 10331944, 16, 152, 314, 39, 350, 10000000, 1, 1, 0.861353, 1, 0, 152, 0
314, 998, 780, 10331944, 16, 152, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 152, 0
319, 198, 584, 10333836, 8, 107, 67, 211, 280, 10, 0.965179, 1, 0.965225, 1, 0.566554, 152, 0
280, 201, 618, 10333836, 8, 107, 67, 299, 179, 211, 0.965179, 0.969023, 0.924109, 0.841837, 1, 152, 0
211, 201, 645, 10333836, 8, 107, 67, 433, 10, 376, 0.724266, 1, 0.720329, 0.684487, 0.546923, 152, 0
234, 198, 378, 10337421, 7, 45, 278, 206, 65, 316, 0.857574, 1, 0.96852, 0.857598, 1, 152, 0
403, 201, 412, 10337421, 7, 45, 189, 65, 206, 223, 0.964771, 0.963917, 0.857598, 1, 0.682539, 152, 0
481, 201, 412, 10337421, 7, 189, 65, 45, 206, 278, 0.963917, 0.964798, 0.857574, 0.96852, 1, 152, 0
45, 283, 398, 10337836, 8, 167, 412, 480, 283, 360, 1, 0.932709, 0.912444, 0.860627, 0.753102, 152, 0
18, 312, 401, 10337836, 8, 24, 167, 443, 360, 317, 0.968922, 0.96491, 1, 1, 1, 152, 0
282, 379, 401, 10337836, 8, 53, 368, 24, 167, 104, 0.92401, 0.776177, 0.968922, 1, 1, 152, 0
356, 387, 401, 10337836, 8, 24, 167, 104, 218, 283, 1, 1, 1, 1, 0.968444, 152, 0
480, 401, 412, 10337836, 8, 24, 115, 167, 104, 218, 1, 0.964709, 1, 0.967101, 1, 152, 0
206, 201, 447, 10337848, 8, 280, 319, 211, 65, 45, 1, 1, 0.692044, 1, 0.750343, 152, 0
65, 201, 486, 10337849, 8, 280, 223, 319, 113, 67, 0.93079, 0.860159, 0.642896, 0.538293, 0.377765, 152, 0
67, 201, 691, 10338036, 9, 250, 345, 107, 433, 376, 0.938477, 0.860423, 0.535969, 0.753539, 0.535726, 152, 0
10, 198, 712, 10338036, 9, 275, 345, 250, 137, 3, 0.750638, 1, 1, 0.645997, 0.536209, 152, 0
376, 198, 787, 10338037, 9, 3, 137, 275, 345, 250, 0.965177, 1, 0.965106, 1, 1, 152, 0
218, 401, 431, 10338159, 9, 104, 24, 224, 167, 115, 1, 0.861234, 0.601132, 0.964877, 0.428745, 152, 0
167, 445, 398, 10338159, 9, 378, 24, 306, 145, 290, 0.820531, 1, 0.643547, 0.605947, 0.547954, 152, 0
104, 401, 467, 10338159, 9, 224, 155, 115, 79, 10000000, 0.940797, 0.753433, 0.822314, 0.232716, 0, 152, 0
376, 198, 787, 10342237, 10, 3, 137, 275, 345, 250, 0.964742, 1, 0.964671, 1, 1, 152, 0
433, 198, 787, 10342237, 10, 3, 137, 275, 345, 250, 1, 1, 1, 1, 1, 152, 0
250, 201, 820, 10342237, 10, 3, 137, 275, 345, 10000000, 0.964742, 1, 0.964671, 1, 0, 152, 0
345, 201, 812, 10342586, 11, 3, 137, 275, 10000000, 10000000, 0.964706, 1, 1, 0, 0, 152, 0
275, 220, 798, 10342586, 11, 3, 95, 326, 216, 137, 1, 0.791878, 0.644681, 0.644559, 1, 152, 0
137, 247, 798, 10342586, 11, 326, 393, 3, 232, 296, 0.842177, 0.68258, 1, 0.600393, 0.548266, 152, 0
206, 201, 447, 10345621, 8, 280, 319, 211, 65, 45, 1, 1, 0.690806, 1, 0.749718, 152, 0
189, 248, 398, 10345621, 8, 480, 356, 45, 18, 282, 0.9582, 0.753015, 0.963924, 0.752339, 0.54783, 152, 0
65, 201, 486, 10345622, 8, 280, 223, 319, 113, 67, 0.929109, 0.859441, 0.642361, 0.537843, 0.377211, 152, 0
223, 198, 564, 10345622, 8, 67, 211, 280, 107, 10, 0.967795, 1, 1, 0.749747, 0.696717, 152, 0
65, 201, 486, 10346049, 9, 280, 223, 319, 113, 67, 0.929017, 0.859401, 0.642332, 0.537818, 0.377181, 152, 0
319, 198, 584, 10346049, 9, 107, 67, 211, 280, 10, 0.963916, 1, 0.963962, 1, 0.56525, 152, 0
24, 486, 398, 10346359, 10, 368, 378, 431, 53, 306, 1, 0.904082, 0.75111, 0.96339, 0.684653, 152, 0
306, 578, 401, 10346360, 10, 35, 21, 180, 121, 290, 1, 1, 1, 1, 1, 152, 0
3, 276, 798, 10346786, 12, 182, 232, 326, 95, 216, 0.903043, 0.925782, 0.751788, 0.842771, 0.681992, 152, 0
232, 380, 801, 10346786, 12, 478, 261, 82, 483, 182, 1, 1, 0.967389, 0.75354, 1, 152, 0
326, 387, 801, 10346786, 12, 261, 82, 182, 308, 483, 0.862267, 1, 1, 1, 0.599495, 152, 0
393, 387, 801, 10346786, 12, 82, 261, 182, 308, 296, 1, 0.746359, 1, 1, 1, 152, 0
308, 419, 798, 10347135, 13, 195, 33, 261, 82, 398, 0.869202, 0.957803, 0.840217, 1, 0.751718, 152, 0
182, 445, 798, 10347136, 13, 338, 82, 245, 398, 453, 0.749591, 1, 0.631706, 0.644329, 0.603339, 152, 0
82, 484, 798, 10347136, 13, 478, 398, 195, 451, 459, 0.958605, 0.859106, 0.74997, 0.819691, 0.81933, 152, 0
45, 283, 398, 10349822, 9, 167, 412, 480, 283, 360, 1, 0.930109, 0.90913, 0.856211, 0.751406, 152, 0
18, 311, 401, 10349822, 9, 24, 167, 443, 360, 317, 0.967674, 0.963672, 1, 1, 1, 152, 0
356, 387, 401, 10349822, 9, 24, 167, 104, 218, 283, 1, 1, 1, 1, 0.967197, 152, 0
280, 201, 618, 10350249, 10, 107, 67, 299, 179, 211, 0.963483, 0.967314, 0.920618, 0.840178, 1, 152, 0
211, 201, 646, 10350249, 10, 107, 67, 433, 10, 376, 0.722834, 1, 0.718913, 0.682952, 0.545698, 152, 0
10, 198, 711, 10350249, 10, 275, 345, 250, 137, 3, 0.749656, 1, 1, 0.645149, 0.535508, 152, 0
115, 398, 533, 10350359, 10, 79, 155, 163, 224, 312, 1, 1, 0.748778, 1, 0.751064, 152, 0
224, 398, 567, 10350359, 10, 312, 163, 155, 79, 96, 1, 0.855746, 1, 0.856123, 0.643014, 152, 0
155, 401, 638, 10350360, 10, 163, 108, 96, 79, 312, 0.855746, 1, 0.750182, 1, 1, 152, 0
53, 516, 401, 10350559, 11, 35, 121, 290, 368, 455, 0.9662, 1, 1, 1, 1, 152, 0
306, 578, 401, 10350560, 11, 35, 21, 180, 121, 290, 1, 1, 1, 1, 1, 152, 0
378, 587, 401, 10350560, 11, 85, 35, 21, 180, 121, 0.941804, 1, 1, 1, 1, 152, 0
368, 601, 412, 10350560, 11, 21, 35, 180, 121, 85, 1, 0.9662, 1, 1, 0.682903, 152, 0
312, 419, 598, 10350709, 11, 96, 174, 163, 16, 310, 1, 0.720174, 1, 0.643821, 0.534794, 152, 0
155, 401, 638, 10350709, 11, 163, 108, 96, 79, 312, 0.855714, 1, 0.750154, 1, 1, 152, 0
79, 401, 681, 10350709, 11, 225, 96, 108, 178, 296, 1, 0.642989, 0.841043, 0.564281, 0.429241, 152, 0
163, 449, 598, 10350967, 12, 16, 96, 174, 277, 310, 0.840059, 1, 0.536753, 0.315861, 0.320867, 152, 0
96, 484, 598, 10350967, 12, 84, 277, 304, 381, 174, 1, 1, 0.896564, 0.858867, 0.966156, 152, 0
16, 508, 601, 10350967, 12, 84, 129, 277, 381, 382, 0.965036, 0.965882, 1, 1, 0.752528, 152, 0
174, 552, 601, 10350967, 12, 84, 129, 277, 187, 381, 0.965036, 0.965882, 1, 1, 1, 152, 0
180, 601, 445, 10351000, 12, 21, 85, 131, 464, 430, 1, 0.838371, 0.535566, 0.479245, 0.360363, 152, 0
121, 643, 398, 10351000, 12, 387, 328, 469, 81, 35, 1, 0.793416, 0.792801, 0.841365, 1, 152, 0
21, 601, 488, 10351000, 12, 304, 353, 464, 187, 248, 1, 0.839541, 0.838679, 0.682474, 0.748729, 152, 0
85, 598, 515, 10351000, 12, 187, 304, 353, 4, 430, 1, 1, 1, 0.8567, 0.966187, 152, 0
174, 552, 601, 10351238, 13, 84, 129, 277, 187, 381, 0.965008, 0.965854, 1, 1, 1, 152, 0
381, 612, 598, 10351238, 13, 84, 144, 90, 129, 4, 0.965008, 0.72069, 0.719963, 0.965854, 1, 152, 0
451, 587, 801, 10351336, 14, 6, 195, 245, 453, 426, 0.961865, 1, 1, 1, 1, 152, 0
