source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
27, 277, 198, 10299999, 1, 428, 322, 198, 332, 71, 1, 0.934513, 1, 0.916502, 0.95458, 269, 1
71, 323, 201, 10300200, 2, 117, 226, 485, 389, 322, 1, 1, 1, 1, 1, 269, 0
198, 356, 201, 10300200, 2, 88, 118, 117, 41, 226, 0.971107, 1, 1, 0.863349, 1, 269, 0
332, 387, 201, 10300200, 2, 438, 41, 88, 384, 118, 1, 1, 0.971107, 0.799013, 1, 269, 0
428, 387, 201, 10300200, 2, 218, 41, 384, 88, 118, 1, 1, 0.872616, 0.971107, 1, 269, 1
322, 412, 198, 10300200, 2, 334, 244, 41, 49, 88, 1, 0.969392, 1, 0.972871, 1, 269, 0
118, 401, 245, 10300562, 3, 317, 470, 438, 228, 41, 1, 1, 1, 0.846448, 0.971229, 269, 0
41, 401, 287, 10300562, 3, 218, 391, 104, 324, 438, 0.938051, 0.965396, 0.790113, 0.861983, 0.793707, 269, 1
88, 495, 198, 10300562, 3, 334, 420, 291, 123, 244, 1, 0.846633, 0.759043, 0.844898, 0.756466, 269, 1
324, 398, 387, 10304762, 4, 104, 24, 224, 115, 167, 1, 0.972385, 0.788243, 0.770741, 1, 269, 0
391, 398, 387, 10304762, 4, 24, 104, 167, 218, 317, 0.972385, 0.970551, 1, 1, 1, 269, 1
104, 401, 467, 10304763, 4, 224, 155, 115, 79, 10000000, 0.946746, 0.77288, 0.826095, 0.234539, 0, 269, 0
317, 401, 415, 10308963, 5, 104, 24, 115, 155, 224, 1, 0.971944, 0.752659, 0.605337, 0.609485, 269, 0
218, 401, 431, 10308963, 5, 104, 224, 24, 115, 10000000, 1, 0.603249, 0.86395, 0.430091, 0, 269, 0
167, 445, 398, 10308963, 5, 378, 24, 306, 145, 290, 0.82382, 1, 0.645569, 0.611355, 0.550154, 269, 1
104, 401, 467, 10308963, 5, 224, 155, 115, 79, 10000000, 0.945993, 0.770379, 0.825618, 0.234308, 0, 269, 0
123, 553, 201, 10312762, 4, 114, 102, 138, 291, 420, 0.969224, 1, 1, 1, 1, 269, 0
244, 581, 201, 10312763, 4, 242, 114, 102, 138, 291, 1, 0.969224, 1, 1, 1, 269, 0
334, 587, 201, 10312763, 4, 368, 452, 276, 114, 86, 0.791582, 1, 1, 0.969224, 1, 269, 1
420, 587, 201, 10312763, 4, 207, 340, 114, 429, 102, 0.88343, 1, 0.969224, 0.87686, 1, 269, 0
291, 620, 198, 10312763, 4, 493, 487, 474, 242, 86, 1, 1, 1, 0.868804, 0.928333, 269, 0
114, 601, 262, 10313099, 5, 435, 450, 379, 368, 294, 1, 0.846446, 0.72297, 0.602428, 0.634887, 269, 0
