source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
313, 0, 260, 10299999, 1, 323, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 544
59, 180, 200, 11299999, 1, 65, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 542
65, 300, 200, 11300200, 2, 72, 71, 10000000, 10000000, 10000000, 0.96853, 1, 0, 0, 0, 542
72, 440, 200, 11300484, 3, 82, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 542
82, 640, 200, 11300834, 4, 92, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 542
92, 840, 200, 11301249, 5, 511, 513, 510, 10000000, 10000000, 0.970408, 0.477963, 1, 0, 0, 542
510, 800, 200, 11301533, 6, 515, 518, 514, 10000000, 10000000, 0.970879, 0.860173, 1, 0, 0, 542
511, 800, 220, 11301533, 6, 517, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 542
517, 800, 340, 11301895, 7, 524, 522, 10000000, 10000000, 10000000, 0.970805, 1, 0, 0, 0, 542
524, 800, 480, 11302310, 8, 533, 190, 530, 529, 10000000, 0.954667, 0.971358, 0.965823, 1, 0, 542
529, 800, 580, 11302672, 9, 535, 534, 10000000, 10000000, 10000000, 0.971048, 1, 0, 0, 0, 542
190, 800, 600, 11302672, 9, 535, 534, 10000000, 10000000, 10000000, 0.971048, 1, 0, 0, 0, 542
530, 800, 600, 11302672, 9, 535, 538, 534, 10000000, 10000000, 0.971048, 0.863112, 1, 0, 0, 542
534, 800, 680, 11306872, 10, 541, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 542
535, 800, 700, 11306872, 10, 542, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 542
60, 200, 200, 12299999, 1, 64, 364, 10000000, 10000000, 10000000, 0.968831, 1, 0, 0, 0, 593
64, 280, 200, 12300200, 2, 71, 410, 70, 69, 10000000, 0.972069, 0.972, 0.96618, 1, 0, 593
364, 200, 280, 12300200, 2, 370, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 593
69, 380, 200, 12300653, 3, 75, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 593
70, 400, 200, 12300653, 3, 417, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 593
410, 400, 200, 12300653, 3, 77, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 593
71, 420, 200, 12300653, 3, 79, 77, 10000000, 10000000, 10000000, 0.968284, 1, 0, 0, 0, 593
77, 540, 200, 12301055, 4, 84, 83, 10000000, 10000000, 10000000, 0.972581, 1, 0, 0, 0, 593
79, 580, 200, 12301055, 4, 464, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 593
464, 600, 280, 12301495, 5, 470, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 593
470, 600, 400, 12301753, 6, 478, 138, 10000000, 10000000, 10000000, 0.969351, 1, 0, 0, 0, 593
138, 760, 400, 12302038, 7, 522, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 593
370, 200, 400, 12304400, 3, 119, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 593
119, 380, 400, 12304698, 4, 128, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 593
128, 560, 400, 12305151, 5, 136, 135, 10000000, 10000000, 10000000, 0.971407, 1, 0, 0, 0, 593
135, 700, 400, 12305449, 6, 146, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 593
522, 800, 440, 12306238, 8, 529, 528, 10000000, 10000000, 10000000, 0.967424, 1, 0, 0, 0, 593
528, 800, 560, 12306549, 9, 534, 532, 10000000, 10000000, 10000000, 0.957567, 1, 0, 0, 0, 593
532, 800, 640, 12310749, 10, 539, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 593
534, 800, 680, 12310749, 10, 541, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 593
541, 800, 820, 12311124, 11, 242, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 593
242, 840, 800, 12311500, 12, 249, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 593
315, 0, 300, 13299999, 1, 323, 322, 321, 10000000, 10000000, 0.955973, 0.971455, 1, 0, 0, 247
321, 0, 420, 13300200, 2, 327, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 247
322, 0, 440, 13300200, 2, 150, 327, 326, 10000000, 10000000, 0.965289, 0.971464, 1, 0, 0, 247
323, 0, 460, 13300200, 2, 329, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 247
329, 0, 580, 13300549, 3, 151, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 247
151, 20, 600, 13300873, 4, 380, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 247
311, 0, 220, 14299999, 1, 318, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 239
