source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
27, 278, 198, 10299999, 1, 264, 178, 218, 71, 292, 0.826121, 0.861739, 0.798335, 0.755128, 0.568216, 141, 1
71, 323, 201, 10300200, 2, 88, 112, 221, 292, 268, 0.971153, 1, 1, 1, 1, 141, 0
178, 356, 201, 10300200, 2, 49, 88, 41, 112, 221, 1, 1, 0.861743, 1, 1, 141, 0
218, 380, 201, 10300200, 2, 41, 88, 112, 221, 49, 1, 1, 1, 1, 0.697875, 141, 0
264, 387, 201, 10300200, 2, 111, 41, 88, 112, 201, 1, 1, 1, 1, 0.538662, 141, 1
292, 412, 198, 10300200, 2, 41, 88, 112, 216, 116, 0.969461, 1, 1, 0.645973, 0.605464, 141, 0
112, 448, 198, 10300523, 3, 266, 49, 88, 41, 216, 1, 1, 1, 0.753999, 0.538292, 141, 0
41, 401, 287, 10300523, 3, 255, 256, 111, 201, 198, 1, 0.938327, 1, 0.7541, 0.612711, 141, 1
88, 495, 198, 10300523, 3, 102, 216, 116, 131, 266, 1, 0.940661, 0.97087, 0.637768, 0.602632, 141, 1
201, 398, 375, 10300523, 3, 104, 198, 255, 24, 160, 1, 1, 1, 0.860305, 0.753912, 141, 0
111, 398, 347, 10304723, 4, 104, 198, 255, 256, 201, 1, 1, 1, 1, 1, 141, 0
201, 398, 375, 10304723, 4, 104, 198, 255, 24, 160, 1, 1, 1, 0.859917, 0.753571, 141, 0
256, 398, 387, 10304723, 4, 104, 24, 198, 160, 255, 1, 0.967406, 1, 0.968878, 1, 141, 0
255, 401, 415, 10304724, 4, 104, 24, 198, 148, 160, 1, 0.967406, 1, 0.46756, 0.861224, 141, 1
198, 401, 431, 10304724, 4, 104, 79, 148, 10000000, 10000000, 1, 0.189082, 0.137238, 0, 0, 141, 0
198, 401, 431, 10305086, 5, 104, 79, 148, 10000000, 10000000, 1, 0.189069, 0.137231, 0, 0, 141, 0
160, 444, 398, 10305086, 5, 24, 53, 138, 104, 114, 1, 0.756238, 0.688323, 0.753012, 0.215054, 141, 1
104, 401, 467, 10305086, 5, 148, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 141, 1
148, 401, 637, 10305357, 6, 79, 108, 31, 10000000, 10000000, 0.967208, 0.551301, 0.241458, 0, 0, 141, 1
79, 401, 680, 10305745, 7, 108, 31, 10000000, 10000000, 10000000, 0.968826, 0.234544, 0, 0, 0, 141, 1
108, 398, 729, 10305746, 7, 31, 288, 258, 204, 196, 0.971156, 1, 1, 0.860118, 0.723933, 141, 0
108, 398, 729, 10306082, 8, 31, 288, 258, 204, 196, 0.971121, 1, 1, 0.860087, 0.723904, 141, 1
116, 553, 201, 10308723, 4, 102, 131, 266, 216, 86, 0.971755, 1, 1, 1, 0.634507, 141, 0
216, 581, 201, 10308724, 4, 47, 187, 102, 131, 86, 0.794933, 0.604416, 0.971755, 1, 0.793133, 141, 0
266, 587, 201, 10308724, 4, 187, 102, 131, 47, 86, 0.868301, 1, 1, 0.481796, 0.549891, 141, 0
131, 648, 198, 10308724, 4, 214, 194, 102, 86, 249, 1, 0.846502, 1, 0.724748, 0.603172, 141, 0
102, 677, 198, 10308724, 4, 274, 86, 249, 194, 227, 1, 0.962309, 0.84444, 0.725573, 0.431612, 141, 1
86, 717, 201, 10309112, 5, 58, 120, 274, 227, 40, 0.752025, 0.862763, 1, 0.863187, 0.215266, 141, 0
194, 754, 201, 10309112, 5, 120, 58, 227, 274, 40, 1, 0.859457, 1, 1, 0.241947, 141, 0
249, 779, 201, 10309112, 5, 58, 120, 227, 274, 40, 1, 1, 1, 1, 0.411654, 141, 0
274, 801, 212, 10309112, 5, 58, 120, 40, 227, 10000000, 1, 1, 0.645799, 0.971085, 0, 141, 1
227, 801, 219, 10309383, 6, 58, 40, 120, 10000000, 10000000, 1, 0.686065, 1, 0, 0, 141, 0
120, 801, 246, 10309383, 6, 58, 40, 10000000, 10000000, 10000000, 1, 0.64578, 0, 0, 0, 141, 0
58, 801, 289, 10309384, 6, 40, 10000000, 10000000, 10000000, 10000000, 0.75341, 0, 0, 0, 0, 141, 1
40, 798, 323, 10309384, 6, 260, 211, 118, 133, 81, 0.969226, 0.860382, 0.753705, 0.754224, 0.539917, 141, 0
40, 798, 323, 10309655, 7, 260, 211, 118, 133, 81, 0.969197, 0.860357, 0.753683, 0.754202, 0.539901, 141, 1
24, 486, 398, 10321286, 6, 138, 53, 114, 21, 10000000, 0.968477, 0.970608, 0.159309, 0.107626, 0, 141, 1
53, 516, 401, 10321286, 6, 35, 114, 21, 138, 187, 1, 1, 0.75338, 1, 0.536843, 141, 0
138, 555, 401, 10321286, 6, 21, 114, 35, 260, 220, 0.861006, 0.966058, 0.860558, 0.548277, 0.240412, 141, 0
114, 644, 398, 10321286, 6, 118, 81, 35, 21, 211, 1, 0.82412, 1, 0.645755, 0.63494, 141, 0
