source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
29, -1, 115, 10299999, 1, 32, 177, 288, 489, 419, 0.967849, 0.969234, 1, 1, 1, 39, 1
419, 1, 212, 10300200, 2, 56, 64, 217, 32, 177, 0.96918, 0.951754, 1, 0.967828, 1, 39, 0
489, 1, 212, 10300200, 2, 192, 56, 217, 32, 64, 1, 0.96918, 1, 1, 0.822875, 39, 0
288, 1, 219, 10300200, 2, 217, 32, 56, 369, 177, 1, 0.967828, 0.861494, 0.645568, 1, 39, 0
177, 1, 247, 10300200, 2, 286, 32, 64, 175, 56, 0.753072, 1, 0.685729, 0.605481, 0.753807, 39, 1
32, 1, 281, 10304400, 3, 369, 43, 175, 64, 286, 1, 0.566121, 0.688518, 0.724815, 0.537666, 39, 1
64, -1, 319, 10304400, 3, 43, 192, 318, 369, 286, 0.969172, 1, 0.967458, 1, 1, 39, 0
175, -1, 355, 10304400, 3, 43, 222, 318, 192, 110, 1, 0.967506, 1, 0.969028, 0.754247, 39, 0
286, -1, 381, 10304400, 3, 110, 222, 43, 446, 192, 0.969746, 1, 1, 0.786322, 1, 39, 1
222, 30, 398, 10304763, 4, 278, 357, 158, 467, 266, 1, 0.825368, 0.754448, 0.686216, 0.688121, 39, 1
192, 1, 446, 10304763, 4, 488, 110, 43, 50, 349, 0.880321, 0.861963, 1, 0.753956, 0.608172, 39, 0
43, 1, 474, 10304763, 4, 272, 410, 361, 446, 349, 1, 0.95057, 0.948171, 0.704003, 0.645077, 39, 0
64, -1, 319, 10308600, 4, 43, 192, 318, 369, 286, 0.968733, 1, 0.967021, 1, 1, 39, 0
175, -1, 355, 10308600, 4, 43, 222, 318, 192, 110, 1, 0.96707, 1, 0.96859, 0.753906, 39, 0
286, -1, 381, 10308600, 4, 110, 222, 43, 192, 446, 0.969308, 1, 1, 1, 0.783733, 39, 0
369, -1, 387, 10308600, 4, 110, 50, 222, 43, 192, 0.969308, 1, 1, 1, 1, 39, 1
