source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r
61, 506, 1, 11000885, 4, 105, 253, 149, 91, 181, 1, 1, 0.801688, 0.702483, 0.902282
181, 555, 1, 11000885, 4, 149, 105, 91, 46, 253, 1, 1, 0.802838, 0.754375, 0.90417
253, 576, 1, 11000886, 4, 91, 149, 105, 12, 293, 1, 1, 0.902506, 0.4019, 0.376936
105, 683, -1, 11001300, 5, 46, 149, 298, 269, 202, 1, 0.901862, 0.70063, 0.601685, 0.601149
46, 706, 1, 11009879, 6, 26, 224, 286, 298, 293, 1, 1, 1, 1, 1
202, 776, 1, 11009879, 6, 26, 190, 119, 286, 224, 1, 0.499729, 1, 1, 0.901244
269, 787, 1, 11009879, 6, 190, 75, 26, 119, 73, 1, 0.667554, 0.892666, 0.902266, 0.60301
298, 787, 1, 11009879, 6, 190, 75, 73, 26, 119, 1, 1, 1, 1, 1
293, 787, 1, 11011185, 7, 75, 209, 73, 26, 119, 1, 0.801721, 1, 1, 1
298, 787, 1, 11011185, 7, 190, 75, 73, 26, 119, 1, 1, 1, 1, 1
286, 812, -1, 11011185, 7, 26, 73, 119, 224, 246, 1, 0.858689, 1, 1, 0.400325
224, 824, -1, 11011185, 7, 26, 119, 73, 171, 246, 1, 1, 0.779798, 0.556344, 0.332978
275, 401, 12, 11012827, 4, 48, 5, 152, 100, 150, 1, 1, 1, 0.600878, 1
231, 401, 23, 11012827, 4, 237, 48, 132, 152, 5, 0.701149, 0.900224, 0.600411, 1, 0.88921
150, 456, -1, 11012827, 4, 253, 5, 61, 181, 48, 1, 1, 0.752514, 0.445692, 0.700174
119, 858, -1, 11015385, 8, 73, 171, 26, 246, 155, 0.779434, 0.667301, 1, 0.62646, 0.300725
26, 885, -1, 11015386, 8, 73, 246, 171, 155, 14, 1, 0.600235, 0.502134, 0.300725, 0
73, 921, 1, 11015386, 8, 155, 14, 246, 171, 78, 0.902176, 0.802093, 1, 0.902848, 0.222087
171, 948, 1, 11015386, 8, 155, 14, 129, 246, 10000000, 1, 0.902355, 0.285477, 1, 0
73, 921, 1, 11015735, 9, 155, 14, 246, 171, 78, 0.902145, 0.802065, 1, 0.902817, 0.222078
171, 948, 1, 11015735, 9, 155, 14, 129, 246, 10000000, 1, 0.902323, 0.285463, 1, 0
246, 980, 1, 11015735, 9, 14, 78, 155, 129, 10000000, 1, 0.799736, 1, 0.445126, 0
171, 948, 1, 11016136, 10, 155, 14, 129, 246, 10000000, 1, 0.902287, 0.285447, 1, 0
246, 980, 1, 11016136, 10, 14, 78, 155, 129, 10000000, 1, 0.799672, 1, 0.445106, 0
5, 498, -1, 11017027, 5, 105, 253, 61, 181, 46, 1, 0.833984, 1, 0.400366, 0
61, 506, 1, 11017027, 5, 105, 253, 149, 91, 181, 1, 1, 0.800394, 0.701347, 0.900824
181, 555, 1, 11017027, 5, 149, 105, 46, 91, 253, 1, 1, 0.878322, 0.801539, 0.902706
152, 401, 49, 11021027, 5, 48, 132, 237, 100, 280, 1, 0.502031, 0.444026, 0.500321, 0.375476
48, 401, 88, 11021027, 5, 280, 132, 237, 100, 10000000, 0.6002, 0.624083, 0.555032, 0.700449, 0
132, 398, 147, 11021027, 5, 41, 221, 268, 292, 280, 0.88971, 1, 1, 0.999624, 1
237, 398, 175, 11021028, 5, 111, 41, 112, 221, 292, 1, 1, 1, 1, 1
61, 506, 1, 11021227, 6, 105, 253, 149, 91, 181, 1, 1, 0.800057, 0.701052, 0.900445
181, 555, 1, 11021227, 6, 149, 105, 46, 91, 253, 1, 1, 0.877859, 0.801202, 0.902326
253, 576, 1, 11021228, 6, 91, 149, 105, 12, 46, 1, 1, 0.900668, 0.400264, 0.444381
292, 412, 198, 11021429, 6, 41, 88, 49, 266, 112, 1, 1, 0.889024, 0.752022, 1
221, 422, 198, 11021429, 6, 88, 49, 41, 112, 216, 1, 0.889024, 0.88967, 1, 0.334195
41, 401, 296, 11021429, 6, 256, 198, 201, 111, 255, 0.802598, 0.600145, 0.668325, 0.777178, 0.501364
155, 1001, 53, 11024336, 11, 78, 14, 129, 10000000, 10000000, 1, 1, 0.501366, 0, 0
14, 1001, 82, 11024336, 11, 78, 129, 10000000, 10000000, 10000000, 0.834672, 0.42767, 0, 0, 0
78, 998, 104, 11024633, 12, 129, 44, 92, 222, 115, 1, 0.601263, 0.250385, 0.111157, 0.110878
129, 998, 146, 11024633, 12, 92, 44, 222, 194, 10000000, 0.716879, 0.701474, 0.222314, 0.16639, 0
129, 998, 146, 11025060, 13, 92, 44, 222, 194, 10000000, 0.716835, 0.701444, 0.222303, 0.166378, 0
149, 601, 53, 11025428, 7, 91, 12, 10000000, 10000000, 10000000, 1, 0.776939, 0, 0, 0
105, 683, -1, 11025428, 7, 298, 149, 46, 269, 224, 0.877532, 0.999154, 1, 0.700272, 0.664923
46, 706, 1, 11025428, 7, 26, 119, 224, 286, 298, 1, 1, 1, 1, 1
111, 398, 337, 11025629, 7, 104, 198, 255, 160, 256, 1, 1, 1, 0.886537, 1
201, 398, 370, 11025629, 7, 104, 198, 24, 255, 256, 1, 1, 0.889215, 1, 1
256, 398, 386, 11025629, 7, 24, 104, 160, 198, 255, 1, 1, 0.997354, 1, 1
255, 401, 418, 11025629, 7, 24, 104, 160, 198, 148, 1, 1, 1, 0.997382, 0.143258
255, 401, 418, 11025991, 8, 24, 104, 160, 198, 148, 1, 1, 1, 0.997342, 0.143251
198, 401, 437, 11025991, 8, 104, 24, 148, 79, 10000000, 1, 0.889179, 0.286502, 0.16639, 0
160, 452, 398, 11025991, 8, 24, 138, 53, 114, 35, 1, 0.700165, 0.701596, 0.333054, 0.24981
104, 401, 475, 11025992, 8, 148, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0
91, 601, 93, 11029628, 8, 12, 10000000, 10000000, 10000000, 10000000, 0.776577, 0, 0, 0, 0
12, 598, 100, 11029628, 8, 216, 131, 266, 116, 47, 0.890372, 0.778808, 0.801156, 0.70006, 0.500683
12, 598, 100, 11030042, 9, 216, 131, 266, 116, 47, 0.890331, 0.778772, 0.801123, 0.700031, 0.500649
148, 401, 644, 11030192, 9, 108, 79, 156, 96, 31, 0.999125, 1, 1, 0.700012, 0.166129
79, 401, 690, 11030450, 10, 108, 31, 10000000, 10000000, 10000000, 0.87712, 0.444045, 0, 0, 0
156, 456, 598, 11030450, 10, 96, 167, 16, 250, 10000000, 1, 0.6686, 0.66653, 0.200298, 0
108, 398, 719, 11030450, 10, 31, 288, 258, 204, 82, 0.900719, 1, 1, 1, 0.667292
46, 706, 1, 11033628, 8, 26, 119, 224, 286, 298, 1, 1, 1, 1, 1
269, 787, 1, 11033628, 8, 190, 75, 209, 119, 26, 1, 0.665795, 0.572234, 1, 0.890306
298, 787, 1, 11033628, 8, 190, 75, 73, 26, 119, 1, 1, 0.996158, 1, 1
224, 824, -1, 11033628, 8, 26, 119, 73, 171, 246, 1, 1, 0.777854, 0.554958, 0.33215
112, 458, 198, 11033629, 7, 116, 88, 49, 266, 41, 0.858369, 1, 0.714177, 0.500522, 0.777406
49, 504, 201, 11033629, 7, 131, 102, 216, 116, 266, 1, 0.901216, 1, 1, 0.800835
88, 506, 198, 11033629, 7, 216, 116, 131, 266, 49, 1, 1, 0.556044, 0.500522, 1
216, 577, 201, 11033629, 7, 249, 194, 47, 102, 131, 1, 0.999642, 0.796951, 1, 1
119, 859, -1, 11033952, 9, 73, 171, 26, 246, 155, 0.777826, 0.665926, 1, 0.625006, 0.300167
75, 798, 107, 11033952, 9, 58, 120, 227, 274, 270, 1, 1, 1, 1, 1
73, 921, 1, 11033952, 9, 155, 14, 246, 171, 78, 0.9005, 0.800603, 1, 0.90117, 0.22163
190, 798, 147, 11033952, 9, 120, 227, 58, 274, 214, 1, 1, 0.888018, 1, 1
49, 504, 201, 11034030, 8, 131, 102, 216, 116, 266, 1, 0.90118, 1, 1, 0.800803
116, 545, 201, 11034030, 8, 102, 131, 216, 266, 86, 1, 1, 1, 0.900904, 0.555306
216, 577, 201, 11034030, 8, 249, 194, 47, 102, 131, 1, 0.999441, 0.796888, 1, 1
266, 587, 201, 11034030, 8, 86, 102, 131, 47, 274, 1, 1, 1, 0.712743, 0.666104
24, 495, 398, 11034192, 9, 138, 53, 114, 35, 10000000, 1, 0.801166, 0.3326, 0.249565, 0
53, 508, 401, 11034192, 9, 114, 35, 21, 138, 187, 1, 0.886728, 0.77682, 1, 0.777958
138, 547, 401, 11034192, 9, 260, 21, 35, 114, 81, 0.997779, 0.998769, 1, 1, 0.667019
131, 657, 198, 11034301, 9, 270, 249, 194, 86, 102, 1, 0.887401, 0.796248, 0.888463, 1
274, 801, 212, 11034327, 10, 40, 58, 120, 99, 227, 1, 1, 1, 1, 0.800545
227, 801, 224, 11034327, 10, 58, 40, 120, 10000000, 10000000, 1, 0.778497, 1, 0, 0
120, 801, 255, 11034327, 10, 58, 40, 10000000, 10000000, 10000000, 1, 0.667747, 0, 0, 0
58, 801, 300, 11034327, 10, 40, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0
53, 508, 401, 11034593, 10, 114, 35, 21, 138, 187, 1, 0.886688, 0.776786, 1, 0.777924
138, 547, 401, 11034593, 10, 260, 21, 35, 114, 81, 0.99738, 0.998725, 1, 1, 0.666975
58, 801, 300, 11034728, 11, 40, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0
40, 798, 314, 11034728, 11, 260, 211, 118, 133, 93, 0.996373, 0.999399, 0.887889, 0.776394, 0.667115
114, 652, 398, 11034942, 11, 211, 260, 35, 118, 81, 0.992167, 0.749135, 1, 0.776885, 0.801074
35, 692, 398, 11034942, 11, 211, 260, 118, 81, 93, 0.874667, 0.858044, 0.665901, 0.70094, 0.332348
81, 709, 401, 11034942, 11, 93, 260, 211, 133, 118, 1, 1, 1, 0.887287, 1
40, 798, 314, 11035365, 12, 260, 211, 118, 133, 93, 0.996303, 0.999329, 0.887826, 0.77634, 0.667067
96, 493, 598, 11038650, 11, 250, 167, 122, 16, 84, 0.996797, 0.873451, 0.663451, 1, 0.110749
16, 499, 601, 11038650, 11, 84, 122, 250, 287, 220, 0.996741, 1, 1, 1, 0.870927
167, 542, 601, 11038651, 11, 84, 122, 250, 90, 287, 1, 1, 1, 0.747663, 1
16, 499, 601, 11038999, 12, 84, 122, 250, 287, 220, 0.996702, 1, 1, 1, 0.870889
167, 542, 601, 11039000, 12, 84, 122, 250, 90, 287, 1, 1, 1, 0.747598, 1
250, 625, 598, 11039000, 12, 273, 90, 84, 228, 122, 0.984327, 0.998838, 1, 0.746829, 1
122, 650, 598, 11039000, 12, 90, 228, 84, 137, 273, 1, 0.778267, 1, 0.554447, 0.427676
122, 650, 598, 11039284, 13, 90, 228, 84, 137, 273, 1, 0.778243, 1, 0.55443, 0.427658
84, 694, 598, 11039284, 13, 228, 137, 273, 90, 142, 0.996668, 0.994714, 0.700192, 1, 0.333682
90, 703, 601, 11039284, 13, 238, 9, 273, 142, 228, 1, 0.900657, 1, 0.900956, 1
228, 777, 601, 11039284, 13, 94, 125, 70, 9, 238, 1, 1, 0.998348, 1, 1
171, 947, 1, 11042152, 10, 155, 14, 129, 246, 10000000, 1, 0.887693, 0.284391, 1, 0
246, 980, 1, 11042152, 10, 14, 78, 155, 129, 10000000, 1, 0.795535, 1, 0.443822, 0
81, 709, 401, 11043142, 12, 93, 260, 211, 133, 118, 0.999737, 1, 1, 0.886481, 1
118, 750, 401, 11043142, 12, 93, 133, 260, 211, 76, 1, 0.997291, 1, 1, 0.497238
211, 775, 401, 11043142, 12, 93, 133, 260, 76, 87, 1, 0.997291, 1, 0.555117, 0.249539
260, 787, 401, 11043143, 12, 93, 133, 87, 76, 140, 1, 0.997291, 0.57086, 0.659981, 0.443323
260, 787, 401, 11043453, 13, 93, 133, 87, 76, 140, 1, 0.997256, 0.570835, 0.659913, 0.443308
133, 849, 398, 11043453, 13, 76, 93, 121, 222, 10000000, 1, 1, 0.124863, 0.124558, 0
93, 892, 398, 11043453, 13, 76, 222, 121, 10000000, 10000000, 1, 0.398, 0.165859, 0, 0
76, 915, 401, 11043453, 13, 222, 121, 25, 10000000, 10000000, 1, 0.700342, 0.621637, 0, 0
228, 777, 601, 11043484, 14, 94, 125, 70, 9, 238, 0.999771, 1, 0.997303, 1, 1
273, 787, 601, 11043484, 14, 94, 233, 125, 238, 9, 1, 0.995136, 1, 1, 0.900279
76, 915, 401, 11043789, 14, 222, 121, 25, 10000000, 10000000, 1, 0.700318, 0.621611, 0, 0
155, 1001, 53, 11050352, 11, 78, 14, 129, 10000000, 10000000, 1, 1, 0.665594, 0, 0
14, 1001, 82, 11050352, 11, 78, 129, 10000000, 10000000, 10000000, 0.831063, 0.568119, 0, 0, 0
102, 687, 198, 11050501, 10, 44, 214, 113, 274, 249, 1, 0.993315, 0.795175, 0.711456, 0.775083
86, 706, 201, 11050502, 10, 227, 274, 113, 120, 214, 1, 1, 1, 0.888684, 1
194, 746, 201, 11050502, 10, 120, 58, 227, 44, 99, 1, 0.88639, 1, 0.988574, 1
249, 775, 201, 11050502, 10, 58, 120, 227, 99, 274, 1, 1, 1, 1, 1
270, 812, 198, 11050502, 10, 58, 120, 227, 99, 274, 1, 1, 1, 1, 1
78, 998, 104, 11050649, 12, 129, 44, 92, 222, 115, 1, 0.666568, 0.249572, 0.110836, 0.110559
129, 998, 146, 11050649, 12, 92, 44, 222, 194, 10000000, 0.714214, 0.777663, 0.221673, 0.165672, 0
274, 801, 212, 11050799, 11, 40, 58, 120, 227, 99, 0.998989, 1, 1, 0.997057, 1
227, 801, 224, 11050799, 11, 58, 40, 120, 10000000, 10000000, 1, 0.777074, 1, 0, 0
120, 801, 255, 11050799, 11, 58, 40, 10000000, 10000000, 10000000, 1, 0.665916, 0, 0, 0
99, 887, 198, 11050799, 11, 58, 44, 120, 10000000, 10000000, 0.66477, 0.77765, 0.777573, 0, 0
129, 998, 146, 11051037, 13, 92, 44, 222, 194, 10000000, 0.714175, 0.777629, 0.221663, 0.165662, 0
238, 801, 623, 11051684, 15, 37, 94, 125, 165, 9, 1, 1, 1, 0.594404, 0.998994
125, 801, 657, 11051685, 15, 165, 37, 94, 127, 69, 1, 1, 1, 0.166395, 0.124461
94, 801, 689, 11051685, 15, 127, 165, 225, 37, 10000000, 1, 1, 0.794664, 0.997877, 0
9, 892, 598, 11051685, 15, 232, 70, 233, 183, 10000000, 0.998243, 0.994586, 0.777047, 0.798359, 0
233, 975, 601, 11051685, 15, 54, 139, 39, 232, 145, 1, 1, 0.666123, 1, 0.198982
37, 798, 711, 11052112, 16, 69, 127, 225, 272, 192, 1, 0.99824, 1, 1, 0.777352
165, 798, 747, 11052112, 16, 69, 127, 225, 200, 272, 1, 1, 1, 1, 1
225, 801, 826, 11052112, 16, 69, 192, 127, 57, 74, 1, 1, 1, 0.884305, 0.554015
58, 801, 300, 11054999, 12, 40, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0
40, 798, 313, 11054999, 12, 260, 211, 118, 133, 93, 0.994142, 0.997155, 0.885896, 0.774653, 0.665614
40, 798, 313, 11055426, 13, 260, 211, 118, 133, 93, 0.994095, 0.997108, 0.885854, 0.774616, 0.665583
260, 787, 401, 11055685, 14, 93, 133, 87, 76, 140, 1, 0.995906, 0.56984, 0.657261, 0.442707
232, 1001, 620, 11055885, 16, 54, 145, 139, 39, 261, 1, 0.774161, 1, 0.665196, 0.284247
139, 1001, 648, 11055885, 16, 145, 291, 54, 261, 39, 0.853081, 0.7481, 1, 0.660099, 0.854381
133, 849, 398, 11056060, 15, 76, 93, 121, 222, 10000000, 1, 1, 0.124666, 0.124363, 0
93, 892, 398, 11056060, 15, 76, 222, 121, 10000000, 10000000, 1, 0.397004, 0.165513, 0, 0
87, 798, 508, 11056060, 15, 125, 238, 94, 273, 228, 1, 1, 0.887445, 1, 0.998735
76, 914, 401, 11056060, 15, 222, 121, 25, 10000000, 10000000, 1, 0.77418, 0.620665, 0, 0
272, 812, 798, 11056312, 17, 51, 57, 69, 192, 127, 1, 1, 1, 1, 1
225, 801, 826, 11056312, 17, 69, 192, 127, 57, 74, 1, 1, 1, 0.883894, 0.553757
127, 801, 855, 11056312, 17, 69, 74, 57, 10000000, 10000000, 1, 0.825813, 0.883894, 0, 0
69, 801, 898, 11056312, 17, 74, 10000000, 10000000, 10000000, 10000000, 0.886011, 0, 0, 0, 0
76, 914, 401, 11056370, 16, 222, 121, 25, 10000000, 10000000, 1, 0.774153, 0.620641, 0, 0
74, 798, 911, 11056635, 18, 97, 10000000, 10000000, 10000000, 10000000, 0.555069, 0, 0, 0, 0
54, 1001, 698, 11060085, 17, 261, 145, 203, 184, 291, 0.746531, 0.884345, 0.593918, 0.495985, 0.427731
39, 998, 701, 11060085, 17, 184, 291, 261, 63, 284, 1, 1, 1, 0.88784, 0.995661
145, 998, 745, 11060086, 17, 63, 184, 291, 261, 284, 1, 1, 1, 1, 1
284, 987, 801, 11060539, 18, 276, 146, 63, 184, 101, 0.957485, 1, 1, 1, 0.664968
291, 1001, 812, 11060539, 18, 235, 63, 184, 101, 276, 1, 1, 1, 0.623678, 0.493829
261, 1001, 812, 11060539, 18, 101, 63, 184, 276, 235, 0.997885, 1, 1, 0.570041, 0.551933
184, 1001, 849, 11060539, 18, 276, 235, 63, 146, 242, 0.855061, 0.747043, 1, 0.776723, 0.553681
63, 1001, 888, 11060539, 18, 276, 235, 101, 146, 242, 0.995026, 0.996853, 0.886624, 0.495314, 0.442945
101, 998, 912, 11060914, 19, 276, 235, 146, 242, 179, 1, 1, 1, 0.885852, 0.883621
146, 998, 951, 11060914, 19, 276, 235, 242, 10000000, 10000000, 1, 1, 1, 0, 0
276, 998, 991, 11060914, 19, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0
44, 905, 201, 11062999, 12, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0
238, 801, 623, 11064260, 16, 37, 94, 125, 165, 9, 1, 1, 1, 0.592926, 0.997601
125, 801, 657, 11064260, 16, 165, 37, 94, 127, 69, 1, 1, 1, 0.166048, 0.124266
94, 801, 689, 11064623, 17, 127, 165, 225, 37, 10000000, 1, 1, 0.792626, 0.996447, 0
37, 798, 711, 11064623, 17, 69, 127, 225, 272, 192, 1, 0.996857, 1, 1, 0.776273
165, 798, 746, 11064623, 17, 69, 127, 225, 200, 272, 1, 1, 1, 1, 1
272, 812, 798, 11064907, 18, 51, 57, 69, 192, 127, 1, 1, 1, 1, 1
225, 801, 826, 11064907, 18, 69, 192, 127, 57, 74, 1, 1, 1, 0.883056, 0.55323
127, 801, 855, 11064907, 18, 69, 74, 57, 10000000, 10000000, 1, 0.824642, 0.883056, 0, 0
69, 801, 898, 11069107, 19, 74, 10000000, 10000000, 10000000, 10000000, 0.884757, 0, 0, 0, 0
74, 798, 911, 11069107, 19, 97, 10000000, 10000000, 10000000, 10000000, 0.554302, 0, 0, 0, 0
146, 998, 950, 11069114, 20, 276, 235, 242, 10000000, 10000000, 1, 1, 1, 0, 0
276, 998, 991, 11069114, 20, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0
74, 798, 911, 11069560, 20, 97, 10000000, 10000000, 10000000, 10000000, 0.554274, 0, 0, 0, 0
276, 998, 991, 11077314, 21, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0
242, 978, 1001, 11077314, 21, 276, 235, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0
123, 139, 201, 12000000, 1, 27, 153, 226, 267, 240, 1, 1, 1, 1, 1
267, 201, 214, 12000200, 2, 265, 153, 27, 23, 126, 1, 1, 0.901004, 0.900155, 0.904079
226, 201, 230, 12000200, 2, 265, 27, 259, 153, 23, 1, 1, 0.860075, 1, 0.892953
23, 201, 307, 12009250, 3, 254, 265, 259, 206, 174, 1, 0.999793, 1, 0.750161, 0.75187
259, 198, 385, 12009251, 3, 172, 45, 251, 65, 186, 1, 0.888685, 1, 1, 1
186, 201, 468, 12017451, 4, 45, 65, 172, 10000000, 10000000, 0.887877, 1, 0.902474, 0, 0
65, 201, 508, 12033651, 5, 67, 45, 191, 10000000, 10000000, 1, 0.625892, 0.300399, 0, 0
126, 201, 282, 13000000, 1, 265, 259, 206, 23, 174, 1, 1, 1, 0.90372, 0.601798
174, 198, 314, 13000200, 2, 186, 254, 265, 251, 259, 1, 1, 1, 0.902624, 1
23, 201, 321, 13000200, 2, 254, 259, 265, 186, 206, 1, 1, 0.801317, 0.557016, 0.667465
206, 198, 354, 13000200, 2, 65, 186, 254, 251, 265, 1, 1, 1, 1, 1
259, 198, 382, 13000200, 2, 65, 172, 186, 251, 254, 1, 1, 1, 1, 1
265, 201, 418, 13000200, 2, 65, 172, 186, 45, 251, 1, 1, 1, 0.80056, 1
186, 201, 482, 13000614, 3, 65, 45, 10000000, 10000000, 10000000, 1, 0.800526, 0, 0, 0
65, 201, 521, 13000614, 3, 67, 191, 10, 10000000, 10000000, 1, 0.501111, 0, 0, 0
10, 198, 673, 13001448, 4, 173, 223, 279, 55, 67, 1, 1, 1, 0.802192, 1
191, 201, 683, 13001448, 4, 59, 279, 67, 55, 10000000, 1, 1, 1, 0.604626, 0
67, 201, 730, 13005648, 5, 59, 55, 279, 223, 173, 0.998257, 0.756609, 0.750211, 0.670927, 0.334847
279, 201, 817, 13013848, 6, 130, 248, 55, 173, 166, 1, 1, 1, 1, 0.875495
223, 201, 842, 13013848, 6, 130, 248, 3, 55, 173, 0.901718, 1, 0.700306, 1, 1
173, 201, 883, 13013849, 6, 130, 166, 55, 3, 10000000, 0.801527, 1, 1, 0.400175, 0
248, 244, 798, 13022048, 7, 130, 3, 204, 95, 258, 1, 0.887896, 0.668618, 0.701064, 0.499896
173, 201, 883, 13022048, 7, 130, 166, 55, 3, 10000000, 0.800869, 1, 1, 0.332961, 0
55, 201, 913, 13022049, 7, 3, 10000000, 10000000, 10000000, 10000000, 0.443948, 0, 0, 0, 0
166, 198, 918, 13022049, 7, 199, 106, 55, 10000000, 10000000, 0.776675, 0.554874, 0.889481, 0, 0
95, 280, 801, 13026469, 8, 82, 288, 258, 204, 196, 1, 1, 1, 1, 1
130, 280, 798, 13026469, 8, 196, 288, 3, 258, 204, 1, 0.749224, 0.998393, 0.74943, 0.572638
3, 314, 798, 13026469, 8, 288, 258, 204, 82, 196, 1, 0.99951, 1, 0.400022, 0.888017
204, 361, 801, 13026469, 8, 135, 82, 33, 31, 288, 1, 1, 0.77667, 0.889561, 1
258, 380, 801, 13026469, 8, 82, 31, 135, 33, 271, 1, 1, 0.602384, 0.598772, 0.42724
3, 314, 798, 13026831, 9, 288, 258, 204, 82, 196, 1, 0.999458, 1, 0.400008, 0.887981
196, 317, 801, 13026831, 9, 82, 33, 288, 258, 204, 1, 1, 1, 1, 1
204, 361, 801, 13026831, 9, 135, 82, 33, 31, 288, 1, 1, 0.776639, 0.889526, 1
258, 380, 801, 13026831, 9, 82, 31, 135, 33, 271, 1, 1, 0.60234, 0.598729, 0.427218
288, 387, 801, 13026831, 9, 271, 82, 31, 135, 33, 1, 1, 1, 0.712957, 0.749582
204, 361, 801, 13027141, 10, 135, 82, 33, 31, 288, 1, 1, 0.776612, 0.889495, 1
258, 380, 801, 13027141, 10, 82, 31, 135, 33, 271, 1, 1, 0.602303, 0.598691, 0.427199
288, 387, 801, 13027141, 10, 271, 82, 31, 135, 33, 1, 1, 1, 0.712925, 0.749553
33, 488, 801, 13027142, 10, 175, 217, 294, 271, 234, 1, 1, 1, 1, 1
234, 557, 801, 13031342, 11, 175, 217, 6, 296, 294, 1, 1, 0.778153, 1, 1
271, 582, 801, 13031342, 11, 175, 6, 109, 217, 296, 1, 0.889317, 1, 1, 1
294, 587, 801, 13031342, 11, 6, 175, 217, 109, 296, 1, 1, 1, 0.667387, 1
217, 638, 798, 13031342, 11, 175, 6, 272, 225, 200, 1, 0.889317, 0.428268, 0.333093, 0.249035
175, 685, 798, 13035542, 12, 272, 6, 200, 225, 192, 1, 0.888902, 0.572189, 0.374194, 0.250225
6, 723, 798, 13035542, 12, 177, 272, 192, 57, 200, 1, 1, 0.778321, 0.443233, 0.399542
6, 723, 798, 13035917, 13, 177, 272, 192, 57, 200, 1, 1, 0.778289, 0.443214, 0.399512
272, 816, 798, 13035918, 13, 177, 57, 51, 127, 69, 0.999295, 1, 1, 0.999408, 0.88635
200, 842, 798, 13035918, 13, 57, 229, 51, 192, 69, 1, 0.833993, 0.85726, 1, 0.775556
