source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
270, 219, -1, 10299999, 1, 341, 292, 7, 62, 150, 0.884681, 0.88051, 1, 0.86077, 0.72317, 172, 1
7, 280, -1, 10300200, 2, 292, 258, 380, 341, 413, 1, 0.935839, 0.82328, 0.756872, 0.704882, 172, 1
62, 318, 1, 10300200, 2, 258, 157, 466, 413, 341, 1, 0.970556, 1, 1, 1, 172, 0
150, 353, 1, 10300200, 2, 5, 159, 157, 466, 413, 1, 0.97184, 1, 1, 1, 172, 0
380, 387, 1, 10308400, 3, 418, 100, 61, 5, 48, 0.880168, 0.825645, 0.930322, 0.971023, 0.861645, 172, 1
341, 401, 12, 10308400, 3, 100, 139, 48, 159, 5, 0.950614, 0.755444, 0.969351, 0.97098, 0.863131, 172, 0
413, 401, 12, 10308400, 3, 100, 139, 5, 48, 159, 0.963997, 0.72605, 0.971023, 0.75394, 0.97098, 172, 0
48, 401, 79, 10316600, 4, 346, 139, 118, 100, 418, 0.722421, 0.72533, 0.601846, 0.842665, 0.644904, 172, 0
5, 488, -1, 10316600, 4, 321, 423, 359, 374, 61, 1, 1, 0.957356, 0.752793, 1, 172, 0
100, 398, 115, 10316600, 4, 118, 439, 389, 322, 485, 0.971235, 1, 1, 1, 0.970736, 172, 0
61, 515, 1, 10316600, 4, 295, 432, 374, 105, 221, 1, 1, 1, 0.968418, 1, 172, 1
418, 398, 187, 10316601, 4, 41, 118, 117, 412, 88, 1, 0.971235, 1, 0.612134, 0.861681, 172, 1
117, 450, 198, 10317028, 5, 88, 334, 420, 123, 49, 0.969347, 0.635374, 0.635159, 0.6469, 0.539503, 172, 1
118, 401, 245, 10317028, 5, 317, 470, 438, 228, 41, 1, 1, 1, 0.844766, 0.969507, 172, 0
41, 401, 288, 10317028, 5, 218, 391, 104, 324, 438, 0.934443, 0.963482, 0.779966, 0.860457, 0.783468, 172, 1
324, 398, 387, 10317377, 6, 104, 24, 224, 167, 115, 1, 0.971061, 0.780482, 1, 0.763319, 172, 0
