source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
243, 219, -1, 10299999, 1, 7, 62, 164, 117, 98, 1, 0.723334, 1, 0.97026, 0.75622, 57, 1
164, 248, -1, 10300200, 2, 150, 62, 143, 7, 275, 1, 1, 0.724492, 1, 0.430144, 57, 0
7, 280, -1, 10300200, 2, 62, 143, 231, 275, 150, 1, 0.845241, 0.538641, 0.53768, 0.242021, 57, 1
62, 319, 1, 10300200, 2, 5, 150, 231, 275, 152, 0.968874, 1, 1, 1, 0.8605, 57, 0
62, 319, 1, 10300640, 3, 5, 150, 231, 275, 152, 0.968828, 1, 1, 1, 0.86046, 57, 1
143, 354, 1, 10300640, 3, 5, 152, 150, 231, 48, 1, 1, 1, 1, 0.861593, 57, 0
275, 401, 12, 10300640, 3, 100, 48, 280, 152, 5, 1, 1, 0.646811, 1, 0.968828, 57, 0
275, 401, 12, 10301067, 4, 100, 48, 280, 152, 5, 1, 1, 0.646781, 1, 0.968783, 57, 0
231, 401, 19, 10301067, 4, 132, 100, 280, 48, 237, 0.952822, 0.862662, 0.754578, 0.969247, 0.603244, 57, 1
48, 401, 79, 10309267, 5, 237, 280, 132, 100, 10000000, 0.962421, 0.753911, 0.753169, 0.646425, 0, 57, 0
100, 398, 114, 10309267, 5, 292, 268, 41, 280, 237, 1, 1, 0.860902, 1, 1, 57, 0
132, 398, 155, 10309268, 5, 41, 221, 292, 268, 112, 1, 1, 1, 1, 0.862643, 57, 1
280, 398, 187, 10309268, 5, 256, 41, 112, 88, 221, 0.870985, 1, 1, 0.846954, 1, 57, 0
268, 412, 198, 10309643, 6, 216, 41, 49, 88, 116, 0.938648, 1, 0.949109, 1, 0.759483, 57, 0
292, 412, 198, 10309643, 6, 88, 41, 112, 216, 116, 1, 0.968476, 1, 0.645317, 0.604772, 57, 0
41, 401, 287, 10309643, 6, 255, 256, 111, 201, 198, 1, 0.936323, 1, 0.75336, 0.611004, 57, 1
111, 398, 347, 10309966, 7, 104, 198, 255, 256, 201, 1, 1, 1, 1, 1, 57, 0
201, 398, 375, 10309966, 7, 104, 198, 24, 255, 160, 1, 1, 0.859432, 1, 0.753146, 57, 0
256, 398, 387, 10309966, 7, 24, 104, 160, 198, 255, 0.966861, 1, 0.968331, 1, 1, 57, 0
255, 401, 415, 10309966, 7, 24, 104, 160, 198, 148, 0.966861, 1, 0.860739, 1, 0.466987, 57, 1
198, 401, 431, 10309966, 7, 104, 24, 160, 79, 148, 1, 0.752003, 0.860739, 0.188895, 0.137139, 57, 0
198, 401, 431, 10310328, 8, 104, 24, 160, 79, 148, 1, 0.751974, 0.860705, 0.188882, 0.137132, 57, 0
160, 444, 398, 10310329, 8, 24, 53, 138, 114, 10000000, 1, 0.75581, 0.687827, 0.214932, 0, 57, 1
104, 401, 467, 10310329, 8, 148, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 57, 1
24, 486, 398, 10318529, 9, 138, 53, 114, 21, 10000000, 0.968764, 0.970897, 0.159379, 0.107658, 0, 57, 1
53, 516, 401, 10318529, 9, 35, 114, 21, 138, 187, 1, 1, 0.753604, 1, 0.537001, 57, 0
138, 555, 401, 10318529, 9, 21, 114, 35, 260, 187, 0.861262, 0.966344, 0.860814, 0.548484, 0.859202, 57, 0
53, 516, 401, 10318787, 10, 35, 114, 21, 138, 187, 1, 1, 0.753583, 1, 0.536987, 57, 0
138, 555, 401, 10318787, 10, 21, 114, 35, 260, 187, 0.861238, 0.966317, 0.86079, 0.548465, 0.859179, 57, 1
114, 644, 398, 10319084, 11, 118, 81, 35, 211, 260, 1, 0.824369, 1, 0.635162, 0.537897, 57, 1
35, 682, 398, 10319084, 11, 93, 211, 118, 81, 260, 0.915662, 0.844415, 0.752919, 0.846051, 0.645476, 57, 0
35, 682, 398, 10323284, 12, 93, 211, 118, 81, 260, 0.91449, 0.843987, 0.752579, 0.845622, 0.645185, 57, 0
81, 717, 401, 10323284, 12, 133, 93, 260, 211, 118, 1, 0.965436, 1, 1, 1, 57, 0
118, 757, 401, 10323285, 12, 93, 133, 260, 211, 76, 1, 1, 1, 1, 0.463035, 57, 1
211, 779, 401, 10323285, 12, 87, 93, 133, 76, 140, 0.537155, 1, 1, 0.865601, 0.361319, 57, 0
211, 779, 401, 10323608, 13, 87, 93, 133, 76, 140, 0.537136, 1, 1, 0.86548, 0.361305, 57, 0
260, 787, 401, 10323608, 13, 140, 93, 133, 87, 76, 1, 1, 1, 0.429709, 0.694501, 57, 0
133, 841, 398, 10323608, 13, 93, 76, 10000000, 10000000, 10000000, 1, 0.537975, 0, 0, 0, 57, 0
93, 883, 398, 10323608, 13, 76, 10000000, 10000000, 10000000, 10000000, 0.9653, 0, 0, 0, 0, 57, 1
76, 923, 401, 10323608, 13, 25, 121, 257, 193, 139, 0.753439, 0.862508, 0.21472, 0.120603, 0.107453, 57, 0
76, 923, 401, 10323944, 14, 25, 121, 257, 193, 139, 0.753412, 0.862477, 0.214712, 0.120598, 0.107449, 57, 1
212, 201, 24, 11299999, 1, 98, 60, 117, 240, 180, 1, 0.86346, 1, 0.608227, 0.645621, 74, 0
117, 201, 62, 11300200, 2, 240, 60, 98, 226, 180, 1, 0.964953, 1, 0.569085, 0.645607, 74, 0
98, 201, 87, 11300200, 2, 180, 240, 226, 126, 267, 0.968367, 0.861817, 0.483454, 0.432204, 0.413182, 74, 1
60, 198, 89, 11300200, 2, 126, 226, 267, 240, 23, 1, 1, 1, 1, 0.752827, 74, 0
240, 198, 173, 11300200, 2, 23, 126, 153, 226, 267, 1, 1, 1, 1, 1, 74, 0
180, 198, 140, 11300614, 3, 23, 126, 226, 267, 215, 1, 1, 1, 1, 1, 74, 1
240, 198, 173, 11300614, 3, 23, 126, 153, 226, 267, 1, 1, 1, 1, 1, 74, 0
267, 201, 212, 11300614, 3, 23, 126, 13, 27, 174, 1, 1, 0.755394, 0.968859, 0.687619, 74, 0
226, 201, 224, 11300614, 3, 254, 23, 174, 13, 126, 1, 1, 0.862194, 0.824924, 1, 74, 0
267, 201, 212, 11300924, 4, 23, 126, 13, 27, 174, 1, 1, 0.75535, 0.968827, 0.68759, 74, 0
226, 201, 224, 11300924, 4, 254, 23, 174, 13, 126, 1, 1, 0.862165, 0.824889, 1, 74, 0
126, 201, 257, 11300924, 4, 265, 259, 174, 23, 13, 1, 0.971018, 1, 1, 0.824889, 74, 0
23, 201, 298, 11300924, 4, 254, 265, 174, 186, 259, 1, 0.759117, 0.962626, 0.637683, 0.647346, 74, 1
174, 198, 338, 11301235, 5, 65, 186, 254, 265, 251, 1, 1, 1, 1, 0.969188, 74, 1
259, 198, 387, 11301235, 5, 65, 172, 45, 186, 251, 1, 1, 0.968259, 1, 1, 74, 0
265, 201, 412, 11301235, 5, 65, 172, 186, 45, 251, 1, 1, 1, 0.860674, 1, 74, 0
254, 201, 425, 11301235, 5, 65, 186, 172, 45, 191, 1, 1, 1, 0.860674, 0.477779, 74, 1
186, 201, 459, 11301519, 6, 65, 191, 10000000, 10000000, 10000000, 1, 0.241621, 0, 0, 0, 74, 0
65, 201, 499, 11301519, 6, 67, 191, 10000000, 10000000, 10000000, 0.569418, 0.477757, 0, 0, 0, 74, 1
265, 201, 412, 11309435, 6, 65, 172, 186, 45, 251, 1, 1, 1, 0.859916, 1, 74, 0
254, 201, 425, 11309435, 6, 65, 186, 172, 45, 191, 1, 1, 1, 0.859916, 0.477155, 74, 0
