source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
17, 112, 201, 10299999, 1, 27, 153, 226, 267, 215, 1, 1, 1, 1, 1, 200, 1
215, 181, 201, 10300200, 2, 27, 23, 153, 126, 226, 1, 0.96953, 1, 0.97126, 1, 200, 0
267, 201, 212, 10300200, 2, 23, 27, 13, 153, 174, 0.96953, 0.971196, 0.698513, 1, 0.637852, 200, 0
153, 241, 198, 10300200, 2, 71, 218, 27, 178, 264, 0.970857, 0.688327, 1, 0.687602, 0.550732, 200, 1
27, 278, 198, 10304400, 3, 264, 178, 218, 71, 292, 0.825621, 0.861331, 0.797775, 0.754769, 0.567742, 200, 0
71, 323, 201, 10304400, 3, 88, 112, 221, 292, 268, 0.970713, 1, 1, 1, 1, 200, 1
178, 356, 201, 10304400, 3, 49, 88, 112, 41, 221, 1, 1, 1, 0.861353, 1, 200, 0
218, 380, 201, 10304400, 3, 41, 88, 112, 221, 49, 1, 1, 1, 1, 0.697194, 200, 0
268, 412, 198, 10304697, 4, 216, 41, 49, 88, 116, 0.939739, 1, 0.950001, 1, 0.760197, 200, 0
292, 412, 198, 10304697, 4, 41, 88, 112, 216, 116, 0.968991, 1, 1, 0.645661, 0.605134, 200, 0
221, 418, 198, 10304698, 4, 49, 88, 266, 41, 112, 1, 1, 0.755888, 0.861326, 1, 200, 0
112, 448, 198, 10304698, 4, 266, 49, 88, 216, 41, 1, 1, 1, 0.538051, 0.75366, 200, 0
88, 495, 198, 10304698, 4, 102, 216, 116, 131, 266, 1, 0.939739, 0.970433, 0.637344, 0.602329, 200, 1
116, 553, 201, 10304956, 5, 102, 131, 266, 216, 86, 0.97215, 1, 1, 1, 0.634886, 200, 0
216, 581, 201, 10304956, 5, 47, 187, 102, 131, 86, 0.795409, 0.604692, 0.97215, 1, 0.793607, 200, 1
131, 648, 198, 10304956, 5, 214, 194, 99, 102, 86, 1, 0.846888, 0.769286, 1, 0.725078, 200, 0
131, 648, 198, 10309156, 6, 214, 194, 99, 102, 86, 1, 0.846458, 0.766808, 1, 0.72471, 200, 0
