source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
98, 201, 76, 10299999, 1, 253, 200, 365, 133, 408, 0.945523, 0.934109, 0.826851, 0.755171, 0.699776, 301, 1
200, 198, 153, 10300200, 2, 406, 23, 133, 253, 408, 0.882352, 0.968351, 1, 1, 1, 301, 0
365, 198, 187, 10300200, 2, 472, 458, 27, 23, 13, 1, 1, 1, 0.968351, 0.874363, 301, 0
253, 201, 218, 10300200, 2, 481, 403, 194, 316, 23, 1, 1, 1, 0.777602, 0.968351, 301, 1
133, 201, 244, 10300200, 2, 458, 486, 481, 23, 194, 0.843984, 0.754578, 0.69915, 0.968351, 0.648429, 301, 0
23, 201, 284, 10300653, 3, 234, 333, 403, 481, 206, 1, 0.920176, 0.915285, 0.909036, 0.78913, 301, 1
194, 198, 351, 10300653, 3, 206, 223, 316, 472, 403, 0.972367, 0.797213, 1, 1, 1, 301, 0
403, 201, 412, 10300654, 3, 45, 189, 65, 206, 223, 0.968588, 0.967728, 0.860992, 1, 0.685982, 301, 1
206, 201, 446, 10304854, 4, 280, 319, 211, 65, 113, 1, 1, 0.697352, 1, 0.540212, 301, 0
189, 248, 398, 10304854, 4, 480, 356, 45, 18, 282, 0.963578, 0.756332, 0.968151, 0.75565, 0.550906, 301, 1
65, 201, 485, 10304854, 4, 280, 223, 319, 113, 67, 0.937992, 0.863222, 0.645177, 0.540212, 0.380134, 301, 1
223, 198, 564, 10304854, 4, 67, 211, 280, 107, 10, 0.972057, 1, 1, 0.753035, 0.703377, 301, 0
45, 283, 398, 10309054, 5, 167, 412, 480, 283, 360, 1, 0.939011, 0.920502, 0.87142, 0.757205, 301, 0
18, 312, 401, 10309054, 5, 24, 317, 167, 480, 470, 0.971934, 1, 0.967897, 1, 1, 301, 0
356, 387, 401, 10309054, 5, 24, 104, 167, 218, 317, 1, 1, 1, 1, 1, 301, 0
480, 401, 412, 10309054, 5, 115, 24, 104, 167, 218, 0.967694, 1, 0.970102, 1, 1, 301, 1
218, 401, 431, 10309377, 6, 104, 224, 24, 115, 10000000, 1, 0.603219, 0.863911, 0.430072, 0, 301, 0
167, 445, 398, 10309377, 6, 378, 24, 306, 145, 290, 0.823773, 1, 0.64554, 0.611277, 0.550123, 301, 1
104, 401, 467, 10309377, 6, 224, 155, 115, 79, 10000000, 0.945919, 0.770134, 0.825571, 0.234285, 0, 301, 0
115, 398, 533, 10309378, 6, 79, 155, 224, 163, 312, 1, 1, 1, 0.752075, 0.754382, 301, 1
224, 398, 567, 10309805, 7, 312, 155, 163, 79, 96, 1, 1, 0.859475, 0.859855, 0.64582, 301, 1
113, 198, 532, 10313054, 5, 10, 211, 280, 67, 319, 1, 0.967381, 1, 0.863286, 0.966913, 301, 0
223, 198, 564, 10313054, 5, 67, 211, 280, 107, 10, 0.971196, 1, 1, 0.752371, 0.702027, 301, 0
